authors,title,abstract,authors_trans,abstract_trans
Ilya L. Shapiro,Local conformal symmetry and anomalies with antisymmetric tensor field,"We consider the trace anomaly, which results from the integration of the massless conformal fermion field with the background of metric and antisymmetric tensor fields. The non-local terms in the anomaly-induced effective action do not depend on the scheme of quantum calculations. On the other hand, total derivative terms in the anomaly and the corresponding local part of the induced action manifest scheme dependence and multiplicative anomaly.",局所的なコンフォーマル対称性と反対称テンソル場との異常,微量の異常を考慮します。これは、大量のコンフォーマルフェルミオンフィールドとメトリックテンソルフィールドの背景との統合に起因します。異常誘発性の効果的な作用における非局所用語は、量子計算のスキームに依存しません。一方、異常における総派生用語と誘導作用マニフェストスキームの依存と乗法異常の対応する局所部分。
"Mengyuan Zhong, Nam Thanh Trung Vu, Wenhao Zhai, Jian Rui Soh, Yuanda Liu, Jing Wu, Ady Suwardi, Huajun Liu, Guoqing Chang, Kian Ping Loh, Weibo Gao, Cheng-Wei Qiu, Joel K. W. Yang, Zhaogang Dong","Weyl Semimetals: from Principles, Materials to Applications","Weyl semimetals have attracted significant interest in condensed matter physics and materials science, due to their unique electronic and topological properties. These characteristics not only deepen our understanding of fundamental quantum phenomena, but also make Weyl semimetals promising candidates for advanced applications in electronics, photonics, and spintronics. This review provides a systematic overview of the field, covering theoretical foundations, material synthesis, engineering strategies, and emerging device applications. We first outline the key theoretical principles and distinctive properties of Weyl semimetals, followed by an examination of recent advancements that enhance their functional versatility. Finally, we discuss the critical challenges hindering their practical implementation and explore future development directions, along with the potential for expanding and enhancing their existing range of applications. By integrating discussions of both opportunities and obstacles, this review offers a balanced perspective on current progress and future directions in Weyl semimetal research.",Weyl Semimetals：原則、資料からアプリケーションまで,Weyl Semimetalsは、独自の電子的およびトポロジカル特性により、凝縮物質物理学および材料科学に大きな関心を集めています。これらの特性は、基本的な量子現象の理解を深めるだけでなく、電子機器、フォトニクス、スピトロニクスの高度なアプリケーションの候補者を約束するWeyl半分の候補者にもなります。このレビューは、理論的基礎、材料合成、エンジニアリング戦略、および新しいデバイスアプリケーションをカバーする、フィールドの体系的な概要を提供します。最初に、Weyl半分の重要な理論的原理と特徴的な特性の概要を説明し、その後、機能的汎用性を高める最近の進歩の調査が行われます。最後に、実際の実装を妨げる重要な課題について説明し、既存のアプリケーションの範囲を拡大および強化する可能性とともに、将来の開発の方向性を調査します。機会と障害の両方の議論を統合することにより、このレビューは、Weyl Semimetal Researchの現在の進歩と将来の方向性に関するバランスの取れた視点を提供します。
"Joaquin Chung, Michal Hajdušek, Naphan Benchasattabuse, Alexander Kolar, Ansh Singal, Kento Samuel Soon, Kentaro Teramoto, Allen Zang, Raj Kettimuthu, Rodney Van Meter",Cross-Validating Quantum Network Simulators,"We present a first cross-validation of two open-source quantum network simulators, QuISP and SeQUeNCe, focusing on basic networking tasks to ensure consistency and accuracy in simulation outputs. Despite very similar design objectives of both simulators, their differing underlying assumptions can lead to variations in simulation results. We highlight the discrepancies in how the two simulators handle connections, internal network node processing time, and classical communication, resulting in significant differences in the time required to perform basic network tasks such as elementary link generation and entanglement swapping. We devise common ground scenarios to compare both the time to complete resource distribution and the fidelity of the distributed resources. Our findings indicate that while the simulators differ in the time required to complete network tasks, a constant factor difference attributable to their respective connection models, they agree on the fidelity of the distributed resources under identical error parameters. This work demonstrates a crucial first step towards enhancing the reliability and reproducibility of quantum network simulations, as well as leading to full protocol development. Furthermore, our benchmarking methodology establishes a foundational set of tasks for the cross-validation of simulators to study future quantum networks.",クロス検証Quantum Networkシミュレーター,シミュレーション出力の一貫性と精度を確保するために、基本的なネットワーキングタスクに焦点を当てた、2つのオープンソース量子ネットワークシミュレータ、QUISPとシーケンスの最初の交差検証を提示します。両方のシミュレーターの非常によく似た設計目標にもかかわらず、それらの異なる根本的な仮定は、シミュレーション結果の変動につながる可能性があります。 2つのシミュレーターが接続、内部ネットワークノード処理時間、および古典的な通信をどのように処理するかについての矛盾を強調し、その結果、基本リンクの生成や絡み合いスワッピングなどの基本的なネットワークタスクを実行するのに必要な時間に大きな違いがあります。リソース分布を完了する時間と分散リソースの忠実度の両方を比較するために、共通のグラウンドシナリオを考案します。私たちの調査結果は、シミュレーターがネットワークタスクを完了するのに必要な時間、それぞれの接続モデルに起因する一定の因子の違いが異なるが、同一のエラーパラメーターの下で分散リソースの忠実度に同意することを示しています。この作業は、量子ネットワークシミュレーションの信頼性と再現性を高めるための重要な最初のステップを示し、完全なプロトコル開発につながることを示しています。さらに、ベンチマークの方法論は、シミュレーターの交差検証のための基礎的な一連のタスクを確立して、将来の量子ネットワークを研究します。
"Benjamin Avila-Lopez, Richard MacKenzie, Fernando Mendez, M. B. Paranjape",Graviton Scattering on Gravitational Atoms: Relic Graviton Shot Noise,"We study the scattering of a graviton on a gravitational atom. By gravitational atom we mean a quantum mechanical system of a gravitational (bound) state of two massive particles, with possibly some boundary conditions (such as bouncing on a table or hanging as a pendulum). We demonstrate the unexpected fact, that the total absorption cross section is universal, it is independent of both the mass of the gravitationally bound particle or of the mass providing the binding potential. We find that the total absorption cross-section is simply proportional to the Planck area, multiplied by a dimensionless, numerical factor. We speculate about the potential for detection of relic gravitons shot noise.",重力原子へのグリビトン散乱：レリックグラビトンショットノイズ,重力原子のグリビトンの散乱を研究します。重力原子とは、2つの巨大な粒子の重力（結合）状態の量子機械システムを意味し、おそらくいくつかの境界条件（テーブルで跳ね返る、振り子としてぶら下がっているなど）を意味します。総吸収断面積は普遍的であり、重力に結合した粒子の質量または結合電位を提供する質量の両方に依存しないことを実証します。総吸収断面は、プランク領域に単純に比例し、無次元の数値因子を掛けていることがわかります。レリックグラビトンショットノイズの検出の可能性について推測します。
Min-Seok Seo,Bounds on dilaton and complex structure moduli values for perturbative control,"String compactification in the framework of the low energy effective supergravity requires the perturbative control in both the large volume and the weak coupling expansions. However, if the Kähler potential respects the SL$(2, \mathbb{Z})$ (Sp$(2(h^{2,1}+1))$) symmetry of the axio-dilaton (complex structure moduli) even at the quantum level, the corrected Kähler potential generated by the coupling of the dilaton (complex structure moduli) to some lattice structure may diverge in the large field limit, resulting in the lost of the perturbative control. As can be found in the explicitly calculable models, such a divergence may not be affected by the symmetry breaking by, for example, the gauge fields in the brane. This sets the upper bounds on the field values of the dilaton and the complex structure moduli determined by the volume of the internal manifold and the string coupling constant, hence the Kaluza-Klein and the string mass scales. The form and the interpretation of these bounds are quite similar to those of the distance conjecture, preventing the descent of a tower of states by the upper bounds on the moduli values.",摂動制御のためのdiLatonおよび複雑な構造モジュリ値の境界,"低エネルギーのフレームワークでの文字列のコンパクト化効果的な超重力には、大量と弱い結合拡張の両方で摂動制御が必要です。ただし、ケーラーの可能性がSl $（2、\ mathbb {z}）$（sp $（2（2,1} +1））$）axio-dilaton（複雑な構造モジュリ）の対称性を尊重している場合、量子レベルでも補正されたケーラーのポテンシャルが補正されている（複雑な構造）。制限、その結果、摂動制御が失われます。明示的に計算可能なモデルで見られるように、このような発散は、たとえば、ブレーンのゲージフィールドによって破壊された対称性によって影響を受けることはありません。これにより、内部マニホールドの体積と弦の結合定数、したがってカルザ・クレインと弦の質量尺度によって決定される、dilatonのフィールド値と複雑な構造モジュリの上限が設定されます。これらの境界の形式と解釈は、距離の推測の形と非常に似ており、弾性率の上限による状態の塔の降下を防ぎます。"
"Adam Nahum, Jesper Lykke Jacobsen",Bayesian critical points in classical lattice models,"The Boltzmann distribution encodes our subjective knowledge of the configuration in a classical lattice model, given only its Hamiltonian. If we acquire further information about the configuration from measurement, our knowledge is updated according to Bayes' theorem. We examine the resulting ""conditioned ensembles"", finding that they show many new phase transitions and new renormalization-group fixed points. (Similar conditioned ensembles also describe ""partial quenches"" in which some of the system's degrees of freedom are instantaneously frozen, while the others continue to evolve.) After describing general features of the replica field theories for these problems, we analyze the effect of measurement on illustrative critical systems, including: critical Ising and Potts models, which show surprisingly rich phase diagrams, with RG fixed points at weak, intermediate, and infinite measurement strength; various models involving free fields, XY spins, or flux lines in 2D or 3D; and geometrical models such as polymers or clusters. We make connections with quantum dynamics, in particular with ""charge sharpening"" in 1D, by giving a formalism for measurement of classical stochastic processes: e.g. we give a purely hydrodynamic derivation of the known effective field theory for charge sharpening. We discuss qualitative differences between RG flows for the above measured systems, described by $N\to 1$ replica limits, and those for disordered systems, described by $N\to 0$ limits. In addition to discussing measurement of critical states, we give a unifying treatment of a family of inference problems for non-critical states. These are related to the Nishimori line in the phase diagram of the random-bond Ising model, and are relevant to various quantum error correction problems. We describe distinct physical interpretations of conditioned ensembles and note interesting open questions.",古典的な格子モデルのベイジアンクリティカルポイント,Boltzmann分布は、ハミルトニアンのみを考えると、古典的な格子モデルの構成に関する主観的な知識をコードします。測定から構成に関する詳細情報を取得すると、ベイズの定理に従って知識が更新されます。結果の「条件付きアンサンブル」を調べ、多くの新しい位相遷移と新しい繰り込みグループの固定点を示していることがわかります。 （同様の条件付けされたアンサンブルは、システムの自由度の一部が即座に凍結し、他のものが進化し続ける「部分的なクエンチ」についても説明しています。）これらの問題のレプリカフィールド理論の一般的な特徴を説明した後、我々は次のことを含むイラスト批判システムに対する測定の効果を分析しました。 2Dまたは3Dのフリーフィールド、XYスピン、またはフラックスラインを含むさまざまなモデル。ポリマーやクラスターなどの幾何学的モデル。古典的な確率プロセスの測定のための形式主義を与えることにより、特に1Dの「電荷シャープニング」との量子ダイナミクスとのつながりを作ります。電荷シャープニングのための既知の有効フィールド理論の純粋に流体力学的導出を与えます。 $ n \ 〜1 $レプリカ制限で記述された上記の測定システムのRGフローと、$ n \から0 $制限で記述された障害システムの定性的な違いについて説明します。重要な状態の測定について議論することに加えて、非批判的な状態に対して推論問題のファミリーの統一治療を行います。これらは、ランダムボンドISINGモデルの位相図の西形ラインに関連しており、さまざまな量子誤差補正の問題に関連しています。条件付けられたアンサンブルの明確な物理的解釈について説明し、興味深い未解決の質問に注意してください。
"Konstantinos Sfairopoulos, Luke Causer, Juan P. Garrahan",Multicriticality in stochastic dynamics protected by self-duality,"We study the dynamical large deviations (LD) of a class of one-dimensional kinetically constrained models whose (tilted) generators can be mapped into themselves via duality transformations. We consider four representative models in detail: the domain-wall (DW) Fredrickson-Andersen (FA), the DW East, the ZZZ-FA, and the XOR-FA models. Using numerical tensor networks, we build the LD phase diagrams of these models in terms of the softness of the constraint and the counting field conjugate to the dynamical activity. In all cases, we find distinct dynamical phases separated by phase transitions along the self-dual lines, revealing the presence of multi-critical points that delimit first-order from continuous active-inactive transitions. We discuss connections to supersymmetry and possible extensions to higher spin and space dimensions.",自己二重性によって保護されている確率的ダイナミクスのマルチクリティカル性,（傾斜した）発電機を二重性変換を介して自分自身にマッピングできる1次元の運動制約モデルのクラスの動的な大きな偏差（LD）を研究します。 Domain-Wall（DW）Fredrickson-Andersen（FA）、DW East、ZZZ-FA、およびXOR-FAモデルの4つの代表モデルを詳細に検討します。数値テンソルネットワークを使用して、制約の柔らかさと動的アクティビティへのカウントフィールドコンジュゲートの観点から、これらのモデルのLD位相図を構築します。すべての場合において、自己二重線に沿った位相遷移によって区切られた明確な動的位相が見つかり、連続的なアクティブ不活性遷移から一次一次を区切る多批判的なポイントの存在を明らかにします。超対称性への接続と、より高いスピンおよびスペースの次元への可能な拡張機能について説明します。
"L. A. M. Rattighieri, G. E. L. Pexe, B. L. Bernado, F. F. Fanchini",Accelerating Feedback-Based Quantum Algorithms through Time Rescaling,"This work investigates the impact of time rescaling on the performance of Feedback Quantum Algorithms (FQA) and their variant for optimization tasks, FALQON. We introduce TR-FQA and TR-FALQON, time-rescaled versions of FQA and FALQON, respectively. The method is applied to two representative problems: the MaxCut combinatorial optimization problem and ground-state preparation in the ANNNI quantum many-body model. The results show that TR-FALQON accelerates convergence to the optimal solution in the early layers of the circuit, significantly outperforming its standard counterpart in shallow-depth regimes. In the context of state preparation, TR-FQA demonstrates superior convergence, reducing the required circuit depth by several hundred layers. These findings highlight the potential of time rescaling as a strategy to enhance algorithmic performance on near-term quantum devices.",時間の再スケーリングによるフィードバックベースの量子アルゴリズムを加速します,この作業では、フィードバック量子アルゴリズム（FQA）のパフォーマンスに対する時間の再スケーリングの影響と、最適化タスクのためのバリアントであるFalqonを調査します。それぞれFQAとFalqonのTR-FQAおよびTR-FALQONの時間帯域バージョンを紹介します。この方法は、2つの代表的な問題に適用されます：Maxcut組み合わせ最適化問題とAnnni量子多体モデルの基底状態の調製。結果は、Tr-Falqonが回路の初期層の最適な溶液への収束を加速し、浅い地域での標準的なカウンターパートを大幅に上回ることを示しています。州の準備の文脈では、TR-FQAは優れた収束を示し、必要な回路の深さを数百層減らします。これらの調査結果は、短期量子デバイスのアルゴリズム性能を強化する戦略としての時間の再スケーリングの可能性を強調しています。
"Alexsandre L. Ferreira Jr, Nelson Pinto-Neto, Vanessa N. Xavier",On the bouncing completion of eternal inflation,"Using a purely kinematical argument, the Borde-Guth-Vilenkin (BGV) theorem states that any maximal space-time with average positive expansion is geodesically incomplete, hence past eternal inflation would be necessarily singular. Recently, discussions about the broadness of this theorem have been resurfaced by applying it to new models and/or challenging the space-time maximality hypothesis. In the present work, we use reference frames of non co-moving observers and their kinematical properties in order to inquire into the nature of such possible singular beginnings. Using the spatially flat de Sitter (dS) space-time as a laboratory, this approach allows us to exhaust all possibilities bounded by the BGV theorem in the case of general spatially flat Friedmann-Lema\^ıtre-Robertson-Walker (FLRW) geometries. We show that either there exists a scalar or parallelly propagated curvature singularity, or the space-time must be past asymptotically dS (with a definite non-zero limit of the Hubble parameter when the scale factor becomes null, hence excluding certain cyclic models) in order to be extensible. We are able to present this local extension without violating the null energy condition, and we show that this extension must contain a bounce. This is a mathematical result based on purely kinematical arguments and intuition. The possible physical realization of such extensions are also discussed. As a side product, we present a new chart that covers all de Sitter space-time.",永遠のインフレの跳ね返りの完了時,純粋に運動学的議論を使用して、ボルド・ガス・ヴィレンキン（BGV）定理は、平均的な肯定的な拡大を伴う最大の時空は測地線に不完全であるため、永遠のインフレは必ずしも特異なものであると述べています。最近、この定理の広大さについての議論は、それを新しいモデルに適用したり、時空の最大仮説に挑戦することで再浮上しています。現在の作業では、このような可能性のある特異な始まりの性質を調べるために、非共運動オブザーバーとその運動学的特性の参照フレームを使用しています。空間的にフラットなDEシッター（DS）の時空を実験室として使用すると、このアプローチにより、一般的なフラットフリードマンレマ\^ıtre-Robertson-Walker（flrw）の幾何学の場合、BGVの定理に囲まれたすべての可能性を使い果たすことができます。スカラーまたは並行して伝播された曲率の特異点が存在するか、時空が過去の漸近的なDS（スケール係数がヌルになる場合、ハッブルパラメーターの明確な非ゼロ制限があるため、特定の循環モデルを除外する場合、ハッブルパラメーターの明確な非ゼロ制限があることを示しています。ヌルエネルギー条件に違反することなく、このローカル拡張機能を提示することができ、この拡張にはバウンスが含まれている必要があることを示します。これは、純粋に運動的な議論と直観に基づいた数学的な結果です。このような拡張の可能性のある物理的実現についても説明します。サイド製品として、すべてのDEシッターの時空をカバーする新しいチャートを提示します。
"Mateusz T. Mądzik, Florian Luthi, Gian Giacomo Guerreschi, Fahd A. Mohiyaddin, Felix Borjans, Jason D. Chadwick, Matthew J. Curry, Joshua Ziegler, Sarah Atanasov, Peter L. Bavdaz, Elliot J. Connors, J. Corrigan, H. Ekmel Ercan, Robert Flory, Hubert C. George, Benjamin Harpt, Eric Henry, Mohammad M. Islam, Nader Khammassi, Daniel Keith, Lester F. Lampert, Todor M. Mladenov, Randy W. Morris, Aditi Nethwewala, Samuel Neyens, René Otten, Linda P. Osuna Ibarra, Bishnu Patra, Ravi Pillarisetty, Shavindra Premaratne, Mick Ramsey, Andrew Risinger, John Rooney, Rostyslav Savytskyy, Thomas F. Watson, Otto K. Zietz, Anne Y. Matsuura, Stefano Pellerano, Nathaniel C. Bishop, Jeanette Roberts, James S. Clarke",Operating two exchange-only qubits in parallel,"Semiconductors are among the most promising platforms to implement large-scale quantum computers, as advanced manufacturing techniques allow fabrication of large quantum dot arrays. Various qubit encodings can be used to store and manipulate quantum information on these quantum dot arrays. Regardless of qubit encoding, precise control over the exchange interaction between electrons confined in quantum dots in the array is critical. Furthermore, it is necessary to execute high-fidelity quantum operations concurrently to make full use of the limited coherence of individual qubits. Here, we demonstrate the parallel operation of two exchange-only qubits, consisting of six quantum dots in a linear arrangement. Using randomized benchmarking techniques, we show that issuing pulses on the five barrier gates to modulate exchange interactions in a maximally parallel way maintains the quality of qubit control relative to sequential operation. The techniques developed to perform parallel exchange pulses can be readily adapted to other quantum-dot based encodings. Moreover, we show the first experimental demonstrations of an iSWAP gate and of a charge-locking Pauli spin blockade readout method. The results are validated using cross-entropy benchmarking, a technique useful for performance characterization of larger quantum computing systems; here it is used for the first time on a quantum system based on semiconductor technology.",並行して2つの交換のみのキュービットを操作します,高度な製造技術により大量の量子ドットアレイの製造が可能になるため、半導体は大規模な量子コンピューターを実装するための最も有望なプラットフォームの1つです。これらの量子ドットアレイの量子情報を保存および操作するために、さまざまなqubitエンコーディングを使用できます。キュービットエンコーディングに関係なく、アレイ内の量子ドットに閉じ込められた電子間の交換相互作用を正確に制御することが重要です。さらに、個々のキュービットの限られた一貫性を最大限に活用するために、高忠実度の量子操作を同時に実行する必要があります。ここでは、線形配置の6つの量子ドットで構成される2つの交換専用キュービットの並列操作を示します。ランダム化されたベンチマーク技術を使用して、5つのバリアゲートにパルスを発行して、交換相互作用を最大並列に変調することで、シーケンシャル動作と比較してキュービット制御の品質を維持することが示されます。並列交換パルスを実行するために開発された手法は、他の量子ドットベースのエンコーディングに容易に適合させることができます。さらに、ISWAPゲートとチャージロックPauliスピン封鎖の読み方方式の最初の実験的デモンストレーションを示します。結果は、大規模な量子コンピューティングシステムのパフォーマンスの特性評価に役立つ手法であるクロスエントロピーベンチマークを使用して検証されます。ここでは、半導体技術に基づいた量子システムで初めて使用されます。
