authors,title,abstract,authors_trans,abstract_trans
"Yunzhe Zheng, Yuanchen Zhao, Dong E. Liu",Magic State Distillation under Imperfect Measurements,"We examine the impact of imperfect measurement on magic state distillation (MSD) process by employing the framework of stabilizer reduction, which characterizes MSD protocols using stabilizer codes. We show the existence of thresholds for measurement strength in MSD protocols, below which there doesn't exist non-trivial target states and no input states can be distilled into better states. We prove that for MSD protocols based on CSS codes with transversal non-Clifford gates, the first-order effect of imperfect measurement will at most cause biased Pauli noise on the target states. Furthermore, we prove that we can minimize the effect of imperfect measurement noise on the asymptotically distilled states by measuring stabilizer generators in the standard form. We numerically demonstrate our theoretical results by simulating the $[[15, 1, 3]]$ and $[[14, 2, 2]]$ MSD protocols using the mapping from MSD protocols to dynamical systems. Our numerical results imply that the existence of imperfect measurement degrades the order of convergence rate to linear, regardless of the original order in the noiseless case. Our work will therefore contribute to understanding fault-tolerant quantum computing under imperfect measurement noise.",不完全な測定下での魔法の状態蒸留,スタビライザーコードを使用してMSDプロトコルを特徴付ける安定剤削減のフレームワークを使用することにより、魔法の状態蒸留（MSD）プロセスに対する不完全な測定の影響を調べます。 MSDプロトコルにおける測定強度のしきい値の存在を示しますが、それ以下では自明でないターゲット状態が存在せず、入力状態をより良い状態に蒸留することはできません。横方向の非閉鎖ゲートを持つCSSコードに基づくMSDプロトコルの場合、不完全な測定の1次効果は、ターゲット状態にせいぜい偏りのあるパウリノイズを引き起こすことを証明します。さらに、スタビライザージェネレーターを標準形式で測定することにより、漸近的に蒸留された状態に対する不完全な測定ノイズの影響を最小限に抑えることができることを証明します。 MSDプロトコルから動的システムへのマッピングを使用して、$ [[15、1、3]] $と$ [[14、2、2]] $ MSDプロトコルをシミュレートすることにより、理論的な結果を数値的に示します。私たちの数値結果は、不完全な測定の存在が、ノイズレスのない場合の元の順序に関係なく、収束速度の順序を線形に分解することを意味します。したがって、私たちの研究は、不完全な測定ノイズの下での断層耐性量子コンピューティングの理解に貢献します。
"Sophie W. Ding, Chang Jin, Kazuhiro Kuruma, Xinghan Guo, Michael Haas, Boris Korzh, Andrew Beyer, Matt Shaw, Neil Sinclair, David D. Awschalom, F. Joseph Heremans, Nazar Delegan, Alexander A. High, Marko Loncar",Purcell-enhanced emissions from diamond color centers in slow light photonic crystal waveguides,"Quantum memories based on emitters with optically addressable spins rely on efficient photonic interfaces, often implemented as nanophotonic cavities with ideally narrow spectral linewidths and small mode volumes. However, these approaches require nearly perfect spectral and spatial overlap between the cavity mode and quantum emitter, which can be challenging. This is especially true in the case of solid-state quantum emitters that are often randomly positioned and can suffer from significant inhomogeneous broadening. An alternative approach to mitigate these challenges is to use slow-light waveguides that can enhance light-matter interaction across large optical bandwidths and large areas. Here, we demonstrate diamond slow light photonic crystal (PhC) waveguides that enable broadband optical coupling to embedded silicon-vacancy (SiV) color centers. We take advantage of the recently demonstrated thin-film diamond photonic platform to fabricate fully suspended two-dimensional PhC waveguides. Using this approach, we demonstrate waveguide modes with high group indices up to 70 and observe Purcell-enhanced emissions of the SiVs coupled to the waveguide mode. Our approach represents a practical diamond platform for robust spin-photon interfaces with color centers.",スローライトフォトニッククリスタル導波路のダイヤモンドカラーセンターからのパーセル強化排出量,光学的にアドレス指定可能なスピンを備えたエミッターに基づく量子記憶は、効率的なフォトニック界面に依存しており、多くの場合、理想的には狭いスペクトルのライン幅と小さなモードボリュームを備えたナノフォトニックキャビティとして実装されています。ただし、これらのアプローチには、キャビティモードと量子エミッターの間のほぼ完全なスペクトルと空間的オーバーラップが必要であり、これは困難な場合があります。これは、しばしばランダムに配置され、重大な不均一な拡大に苦しむ可能性のある固体状態の量子エミッターの場合に特に当てはまります。これらの課題を緩和するための代替アプローチは、大きな光学帯域幅と大きな領域にわたって光と物質の相互作用を強化できるゆっくりと光の導波路を使用することです。ここでは、ダイヤモンドスローライトフォトニッククリスタル（PHC）導波路を示し、ブロードバンドの光カップリングが埋め込まれたシリコンバカンシー（SIV）カラーセンターに埋め込まれています。最近実証された薄型ダイヤモンドフォトニックプラットフォームを利用して、完全に吊り下げられた2次元PHC導波路を製造します。このアプローチを使用して、最大70のグループインデックスを持つ導波管モードを示し、導波路モードに結合されたSIVSのパーセル強化排出を観察します。私たちのアプローチは、カラーセンターを備えた堅牢なスピンフォトン界面のための実用的なダイヤモンドプラットフォームを表しています。
"Jiawei Qiu, Zihao Zhang, Zilin Wang, Libo Zhang, Yuxuan Zhou, Xuandong Sun, Jiawei Zhang, Xiayu Linpeng, Song Liu, Jingjing Niu, Youpeng Zhong, Dapeng Yu",A thermal-noise-resilient microwave quantum network traversing 4 K,"Quantum communication at microwave frequencies has been fundamentally constrained by the susceptibility of microwave photons to thermal noise, hindering their application in scalable quantum networks. Here we demonstrate a thermal-noise-resilient microwave quantum network that establishes coherent coupling between two superconducting qubits through a 4 K thermalized niobium-titanium transmission line. By overcoupling the communication channel to a cold load at 10 mK, we suppress the effective thermal occupancy of the channel to 0.06 photons through radiative cooling -- a two-order-of-magnitude reduction below ambient thermal noise. We then decouple the cold load and rapidly transfer microwave quantum states through the channel while it rethermalizes, achieving a 58.5% state transfer fidelity and a 52.3% Bell entanglement fidelity, both exceeding the classical communication threshold. Our architecture overcomes the temperature-compatibility barrier for microwave quantum systems, providing a scalable framework for distributed quantum computing and enabling hybrid quantum networks with higher-temperature semiconductor or photonic platforms.",4 kを通過する熱ノイズリエーションマイクロ波量子ネットワーク,マイクロ波周波数での量子通信は、マイクロ波光子の熱ノイズに対する感受性によって根本的に制約されており、スケーラブルな量子ネットワークでのアプリケーションを妨げています。ここでは、4 kの熱化ニオビウムチタニウム伝達ラインを介して2つの超伝導キュービット間のコヒーレントな結合を確立する熱ノイズリスリエントマイクロ波量子ネットワークを示します。通信チャネルを10 MKで冷たい荷重に過剰カップすることにより、放射冷却を介してチャネルの有効な熱占有率を0.06光子に抑制します。これは、周囲の熱ノイズより2桁減少します。次に、冷たい荷重を分離し、チャネルを介してマイクロ波量子状態を急速に移し、再皮膚化し、58.5％の状態移動忠実度と52.3％のベルエンタングルメントフィデリティを達成し、どちらも古典的な通信のしきい値を超えます。当社のアーキテクチャは、マイクロ波量子システムの温度適合性障壁を克服し、分散量子コンピューティングのためのスケーラブルなフレームワークを提供し、高温半導体またはフォトニックプラットフォームでハイブリッド量子ネットワークを有効にします。
"Ali H. Z. Kavaki, Randy Lewis",False vacuum decay in triamond lattice gauge theory,"The transition from a false vacuum to the true vacuum is a real-time phenomenon of interest in many contexts. It represents a special challenge for strongly interacting non-Abelian gauge theories because standard spacetime lattices incorporate imaginary time from the outset. To attain real-time phenomena, Hamiltonian lattice methods are being developed for quantum computers. The present work considers SU(2) gauge theory on a minimal lattice in three spatial dimensions, where round-the-world strings called torelons can travel and interact. This minimal 3D lattice has a triamond structure whose properties are elucidated by calculating the spectrum of torelon states. Then, by introducing a twisted boundary condition, real-time evolution is used to demonstrate the decay of a false vacuum. Calculations in the present work are done on classical computers except for one benchmark study of imaginary time evolution that ran on the ibm_brisbane quantum computer.",トリアモンド格子ゲージ理論の偽真空減衰,偽の真空から真の真空への移行は、多くの文脈で関心のあるリアルタイムの現象です。標準的な時空格子には想像上の時間が最初から組み込まれているため、強く相互作用する非アベルゲージ理論にとって特別な課題を表しています。リアルタイムの現象を達成するために、量子コンピューター向けにハミルトニアン格子方法が開発されています。現在の研究では、3つの空間的次元の最小格子に関するSU（2）ゲージ理論を考慮しています。この最小限の3D格子には、トーレロン状態のスペクトルを計算することで特性が解明されるトリアモンド構造があります。次に、ねじれた境界条件を導入することにより、リアルタイムの進化を使用して、偽の真空の減衰を実証します。現在の作業の計算は、IBM_Brisbane量子コンピューターで実行された想像上の時間進化に関する1つのベンチマーク調査を除き、古典的なコンピューターで行われます。
"Xin Yang, Chengyuan Wang, Jinwen Wang, Mingtao Cao, Yun Chen, Hong Chang, Ruifang Dong, Shougang Zhang, Dong Wei, Pei Zhang, Fuli Li, Hong Gao",Efficient multiplexed quantum memory with high dimensional orbital angular momentum states in cold atoms,"Quantum memory plays a pivotal role in the construction of quantum repeaters, which are essential devices for establishing long-distance quantum communications and large-scale quantum networks. To boost information capacity and signal processing speed, the implementation of high-efficiency multiplexed quantum memories is essential for the development of multiplexed quantum repeaters. In this work, we experimentally demonstrate an efficient multiplexed quantum memory by consolidating photons carrying high-dimensional orbital angular momentum (OAM) state from 4 individual channels into an elongated cold $^{87}$Rb atomic ensemble. Benefiting from the cold atomic ensemble with high optical depth, we obtain a storage efficiency exceeding 70% for the 4-channel multiplexed beam. The storage fidelities surpass 83% when all channels are operated in a 4-dimensional Hilbert space, which is far above the classical benchmark and validates the quantum functionality of our memory system. The achieved high-efficiency OAM multiplexed quantum memory opens up an avenue for efficient quantum information processing over multiple parallel channels, promising significant advances in the field of quantum communication and networking.",高次元軌道角運動量を伴う効率的な多重化量子メモリが寒冷原子の状態,量子メモリは、長距離量子通信と大規模な量子ネットワークを確立するための不可欠なデバイスである量子リピーターの構築において極めて重要な役割を果たします。情報容量と信号処理速度を高めるために、高効率の多重化量子メモリの実装は、多重化された量子リピーターの開発に不可欠です。この作業では、4つの個々のチャネルから高次元軌道運動量（OAM）状態を伸びる光子を細長いコールド$^{87} $ rb Atomic Ensembleに統合することにより、効率的な多重化量子メモリを実験的に実証します。光学深度が高い冷たいアトミックアンサンブルの恩恵を受けて、4チャンネル多重ビームで70％を超えるストレージ効率を獲得します。ストレージの忠実度は、すべてのチャネルが4次元のヒルベルトスペースで動作している場合、83％を超えます。これは、古典的なベンチマークをはるかに上回り、メモリシステムの量子機能を検証します。達成された高効率のOAM多重化量子メモリは、複数の並列チャネルにわたって効率的な量子情報処理の道を開き、量子通信とネットワークの分野での有意な進歩を約束します。
"T. Blaikie (1), M. C. Tam (1), S. Stich (2), M. Belkin (2), Z. R. Wasilewski (1 and 3 and 4) ((1) Electrical and Computer Engineering, University of Waterloo, (2) Walter Schottky Institute Technical University of Munich, (3) Physics and Astronomy, University of Waterloo, (4) Waterloo Institute for Nanotechnology)",Optimizing GaAs/AlGaAs Growth on GaAs (111)B for Enhanced Nonlinear Efficiency in Quantum Optical Metasurfaces,"This study is an optimization of GaAs and Al$_{0.55}$Ga$_{0.45}$As growth on GaAs (111)B substrates with a surface misorientation of 2° towards [$\bar{2}$11], aiming to enhance surface morphology. For quantum optical metasurfaces (QOMs) the change from (001) growth to (111) growth will increase the efficiency of the nonlinear process of spontaneous parametric downconversion (SPDC). This work identifies key factors affecting surface roughness, including the detrimental effects of traditional thermal oxide desorption, which prevented growth of smooth surfaces. A novel Ga-assisted oxide desorption method using Ga flux ""pulses"" was developed, successfully removing oxides while preserving surface quality. In-situ characterization techniques, including reflection high energy electron diffraction (RHEED) and a novel technique called Diffuse Laser Scattering (DLS), were employed to monitor and control the oxide removal process. Mounting quarter wafers with sapphire substrates as optical diffusers improved surface uniformity by mitigating temperature gradients. The uniformity of the growths was clearly visualized by an in-house technique called black box scattering (BBS) imaging. Indium (In) was tested as a surfactant to promote step-flow growth in GaAs, which resulted in atomic-scale flatness with root mean square (RMS) roughness as low as 0.256 nm. In combination with a higher growth temperature, the RMS roughness of Al$_{0.55}$Ga$_{0.45}$As layers was reduced to 0.302 nm. The optimized growth methods achieved acceptable roughness levels for QOM fabrication, with ongoing efforts to apply these techniques to various devices based on GaAs/AlGaAs heterostructures with (111) orientation.",量子光学メタサーフェスの非線形効率を高めるために、GAAS（111）BのGAAS/アルガの成長を最適化する,この研究は、GAASおよびAl $ _ {0.55} $ Ga $ _ {0.45} $のGAAS（111）b基板の成長としての最適化です。量子光学メタサーフェス（QOM）の場合、（001）成長から（111）成長への変化は、自然パラメトリックダウンコンバージョン（SPDC）の非線形プロセスの効率を高めます。この作業は、滑らかな表面の成長を妨げる従来の熱酸化物脱着の有害な影響など、表面の粗さに影響を与える重要な要因を特定します。 GAフラックス「パルス」を使用した新しいGAアシスト酸化酸化脱着法が開発され、表面の品質を維持しながら酸化物を除去することに成功しました。反射高エネルギー電子回折（Rheed）やびまん性レーザー散乱（DLS）と呼ばれる新しい技術を含むin-situ特性評価は、酸化物除去プロセスを監視および制御するために使用されました。光学ディフューザーが温度勾配を緩和することにより、表面の均一性を改善するため、サファイア基質を備えたクォーターウェーハの取り付け。成長の均一性は、ブラックボックス散乱（BBS）イメージングと呼ばれる社内技術によって明確に視覚化されました。インジウム（In）は、GAASの段階的成長を促進するための界面活性剤としてテストされました。その結果、0.256 nmという低い根平均（RMS）粗さを伴う原子スケールの平坦性が得られました。より高い成長温度と組み合わせて、レイヤーが0.302 nmに縮小されたため、Al $ _ {0.55} $ ga $ _ {0.45} $のRMS粗さ。最適化された成長方法は、（111）方向を備えたGAAS/藻類ヘテロ構造に基づいて、これらの手法をさまざまなデバイスに適用するための継続的な取り組みで、QOM製造の許容可能な粗さレベルを達成しました。
Yun Soo Myung,Extended thermodynamic analysis of a charged Horndeski black hole,"We perform the thermodynamic analysis of a charged Horndeski black hole (CHB) with mass $m$ and charge $q$ obtained from the Einstein-Horndeski-Maxwell theory. There are two solution branches: one is for the CHB and the other is for the naked singularity (NS). Thermodynamic behavior for the CHB is similar to that for the Reissner-Nordström black hole but its Helmholtz free energy is always positive. If the NS point is included as an extremal point, then the Helmholtz free energy is always negative, implying that the globally stable region is achieved anywhere. For the NS, its temperature has a maximum point, its heat capacity remains negative without having Davies point, and its free energy decreases without limitation as the charge $q$ increases.",充電されたホーンデスキーブラックホールの拡張熱力学的分析,充電されたホーンデススキーブラックホール（CHB）の熱力学的分析を質量$ m $で実行し、Einstein-Horndeski-Maxwell理論から取得した$ Q $を請求します。 2つのソリューションブランチがあります。1つはCHB用で、もう1つは裸の特異点（NS）用です。 CHBの熱力学的挙動は、Reissner-Nordströmブラックホールの熱力学的挙動に似ていますが、そのヘルムホルツの自由エネルギーは常にプラスです。 NSポイントが極端なポイントとして含まれている場合、ヘルムホルツの自由エネルギーは常に負であり、グローバルに安定した領域がどこでも達成されることを意味します。 NSの場合、その温度には最大ポイントがあり、デイビスポイントを持たなくても熱容量は負のままであり、電荷$ Q $が増加するにつれて自由エネルギーは制限なく減少します。
"Joan Solà Peracaula, Cristian Moreno-Pulido, Alex González-Fuentes",Running vacuum and H^4-inflation,"Recent studies of QFT in cosmological spacetime indicate that the speeding up of the present universe may not just be associated with a rigid cosmological term but with a running one that evolves with the expansion rate: $\Lambda=\Lambda(H)$. This running is inherited from the cosmic evolution of the vacuum energy density (VED), $\rho_{\rm vac}$, which is sensitive to quantum effects in curved spacetime that ultimately trigger that running. The VED is a function of the Hubble rate and its time derivatives: $\rho_{\rm vac}=\rho_{\rm vac}(H, \dot{H},\ddot{H},...)$. Two nearby points of the cosmic evolution during the FLRW epoch are smoothly related as $\delta\rho_{\rm vac}\sim {\cal O}(H^2)$. In the very early universe, in contrast, the higher powers of the Hubble rate take over and bring about a period of fast inflation. They originate from quantum effects on the effective action of vacuum, which we compute. Herein we focus on the lowest possible power for inflation to occur: $H^4$. During the inflationary phase, $H$ remains approximately constant and very large. Subsequently, the universe enters the usual FLRW radiation epoch. This new mechanism (`RVM-inflation') is not based on any supplementary `inflaton' field, it is fueled by pure QFT effects on the dynamical background and is different from Starobinsky's inflation, in which $H$ is never constant.",バキュームとh^4インフレを実行します,宇宙時の時空におけるQFTの最近の研究は、現在の宇宙のスピードアップは、硬直した宇宙論的項だけでなく、膨張速度で進化する走行項に関連する可能性があることを示しています：$ \ lambda = \ lambda（h）$。このランニングは、真空エネルギー密度（VED）、$ \ rho _ {\ rm vac} $の宇宙進化から継承されます。 VEDは、ハッブルレートとその時間誘導体の関数です：$ \ rho _ {\ rm vac} = \ rho _ {\ rm vac}（h、\ dot {h}、\ ddot {h}、...）$。 flrwエポック中の宇宙進化の2つの近くのポイントは、$ \ delta \ rho _ {\ rm vac} \ sim {\ cal o}（h^2）$としてスムーズに関連しています。対照的に、非常に初期の宇宙では、ハッブルレートのより高い力が引き継ぎ、速いインフレ期間をもたらします。それらは、私たちが計算する真空の効果的な作用に対する量子効果に由来します。ここでは、インフレが発生する可能性が最も低い力に焦点を当てています：$ h^4 $。膨張段階では、$ h $はほぼ一定で非常に大きいままです。その後、宇宙は通常のflrw放射エポックに入ります。この新しいメカニズム（「RVMインフレ」）は、補足「インフラトン」フィールドに基づいていないため、動的な背景に対する純粋なQFT効果によって燃料を供給され、$ H $が決して一定ではないStarobinskyのインフレとは異なります。
Bradley Shapiro,The Role of the Schwinger Effect in Superradiant Axion Lasers,"Superradiance can cause the axion cloud around a rotating black hole to reach extremely high densities, and the decay of these axions can produce a powerful laser. The electric field of these lasers is strong enough that the Schwinger effect may become significant, resulting in the production of an electron-positron plasma. We explore the dynamics between axion lasers and this electron-positron plasma. While there are several mechanisms by which the inclusion of a plasma can impact the laser's behavior, the most significant of these mechanisms is that the electron-positron plasma imparts an effective mass on the photon. As the plasma frequency increases, axion decay becomes energetically unfavorable, up to the point where the axion no longer decays into photons, shutting off the laser. We find that the impact of the electron-positron plasma on the dynamics of the system depend heavily on the parameters, specifically the axion mass $m_\phi$ and the superradiant coupling $\alpha$, and that we may divide parameter space into three regimes: the unenhanced, enhanced, and unstable regimes. In the unenhanced and enhanced regime, the system will eventually settle into an equilibrium state, emitting a laser of constant luminosity while the number of axions remains constant. In the unenhanced regime, this equilibrium state can be calculated while neglecting the effects of Schwinger production; in the enhanced regime, the equilibrium luminosity is slightly larger than what it would be without Schwinger production. In the unstable regime, the electron-positron plasma suppresses axion decay to the point where the system is never able to reach equilibrium; instead, the axions continue to grow superradiantly. In all three cases, the production of superradiant axions will eventually cause the black hole to spin down to the point where superradiance ceases.",スーパーラディアンアシオンレーザーにおけるシュウィンガー効果の役割,超放射線は、回転するブラックホールの周りのa軸雲を引き起こし、非常に高い密度に到達する可能性があり、これらの軸の崩壊は強力なレーザーを生成する可能性があります。これらのレーザーの電界は十分に強く、シュウィンガー効果が有意になる可能性があるため、電子ポジトロン血漿が生成されます。 a軸レーザーとこの電子ポジトロンプラズマ間のダイナミクスを探ります。プラズマを含めるとレーザーの挙動に影響を与える可能性のあるいくつかのメカニズムがありますが、これらのメカニズムの中で最も重要なのは、電子 - 陽性プラズマが光子に有効な質量を与えることです。プラズマ周波数​​が増加すると、軸崩壊はエネルギー的に好ましくないようになり、軸が光子に崩れなくなってレーザーを遮断します。システムのダイナミクスに対する電子ポジトロンプラズマの影響は、パラメーター、特に軸の質量$ m_ \ phi $と$ \ alpha $をカップリングするスーパーラディアンな結合に大きく依存し、パラメーター空間を3つの体制に分割することができます。強化された強化されたレジームでは、システムは最終的に平衡状態に落ち着き、一定の光度のレーザーを放出しますが、軸の数は一定のままです。強化されていない体制では、この平衡状態は、シュウィンガー生産の影響を無視しながら計算できます。強化されたレジームでは、平衡光度はシュウィンガーの生産がなければわずかに大きくなっています。不安定なレジームでは、電子ポジトロンプラズマは、システムが平衡に達することができないポイントまで軸の減衰を抑制します。代わりに、軸は非常に段階的に成長し続けます。 3つのケースすべてで、超放射軸の生産により、最終的にブラックホールがスーパーラディアンスが停止する地点までスピンダウンします。
"Celeste Qvotrup, Ying Wang, Marcus Albrechtsen, Rodrigo A. Thomas, Zhe Liu, Sven Scholz, Arne Ludwig, Leonardo Midolo",Controlling emitter-field coupling in waveguides with a nanomechanical phase shifter,"The ability to control light-matter interfaces with solid-state photon emitters is a major requirement for the development of quantum photonic integrated circuits. We demonstrate controllable coupling between a quantum dot and an optical mode in a dielectric waveguide using a nano-opto-electro-mechanical phase shifter and a photonic crystal mirror. By controlling the phase, we induce a virtual displacement of the mirror that modifies the local density of states at the position of the emitter, thereby enhancing or suppressing spontaneous emission without an optical cavity. We observe a broadband tuning of the spontaneous emission rate and a modulation of the intensity emitted by the quantum dot in the waveguide. The method reported here could be employed to optimize the emitter-field interaction between quantum dots in-operando, by maximizing a single-photon source generation rate or adjusting its lifetime, as well as a characterization tool for the direct measurement of emitter-photon cooperativity.",ナノメカニカル位相シフターを使用した導波路でのエミッタフィールドカップリングの制御,ソリッドステート光子エミッターを使用して光と物質の界面を制御する能力は、量子フォトニック積分回路の開発に大きな要件です。ナノオプト - エレクトロメカニカル相シフターとフォトニッククリスタルミラーを使用して、誘電波動ガイドの量子ドットと光学モードの間の制御可能な結合を示します。位相を制御することにより、エミッタの位置で状態の局所密度を変更するミラーの仮想変位を誘導し、それにより、光学キャビティなしで自発的な放出を強化または抑制します。自然発光率のブロードバンド調整と、導波路の量子ドットによって放出される強度の変調が観察されます。ここで報告されている方法は、単一光子源生成率を最大化するか、寿命を調整することにより、エミッタと光子協同性の直接測定のための特性化ツールを調整することにより、オペランド内の量子ドット間のエミッタフィールド相互作用を最適化するために使用できます。
