authors,title,abstract,authors_trans,abstract_trans
"Jihong Shi, Tao Zhang, Shuyu Sun, Liang Gong",CO2 adsorption mechanisms in hydrated silica nanopores: Insights from grand canonical Monte Carlo to classical and ab initio molecular dynamics,"Understanding interfacial phenomena in confined systems is important for optimizing CO2 capture technologies. Here, we present a comprehensive investigation of CO2 adsorption in hydrated amorphous silica nanopores through an integrated computational approach combining grand canonical Monte Carlo (GCMC), classical molecular dynamics (MD), and ab initio molecular dynamics (AIMD) simulations. The excess adsorption isotherms reveal a marked hydration dependence, with CO2 uptake decreasing from 7.6 to 2.6 mmol/g as water content increases from 1 to 15 wt%. Analysis of adsorption kinetics demonstrates a distinctive bimodal process, characterized by rapid initial uptake followed by slower diffusion-limited adsorption, with the latter becoming increasingly dominant at higher hydration levels. Classical MD simulations reveal an inverse correlation between hydration and CO2 mobility, with self-diffusion coefficients decreasing across the studied hydration range. Density profile analysis indicates a hydration-induced transition in CO2 distribution from central pore regions to surface-proximate domains, accompanied by restructuring of interfacial water networks. Notably, AIMD simulations capture previously unrecognized chemical processes, including proton transfer mechanisms leading to surface silanol formation with characteristic O-O distances of 2.4-2.5 Å, and spontaneous CO2 hydration yielding carbonate species through water-mediated reaction pathways. These findings demonstrate the dual role of confined water as both a spatial competitor and reaction medium for CO2 capture, providing molecular-level insights with quantum mechanical accuracy for design of carbon capture materials.",水和なシリカナノポアのCO2吸着メカニズム：グランドカノニカルモンテカルロから古典的およびab initio分子動力学への洞察,限られたシステムで界面現象を理解することは、CO2キャプチャテクノロジーを最適化するために重要です。ここでは、グランドカノニカルモンテカルロ（GCMC）、古典的な分子動力学（MD）、およびAB Initio分子動力学（AIMD）シミュレーションを組み合わせた統合計算アプローチを介して、水和アモルファスシリカナノポアにおけるCO2吸着の包括的な調査を提示します。過剰な吸着等温線は、水分量が1から15 wt％に増加すると、CO2の取り込みが7.6から2.6 mmol/gに減少する顕著な水分補給依存性を明らかにしています。吸着速度の分析は、急速な初期摂取に続いて遅い拡散制限吸着を特徴とする特徴的なバイモーダルプロセスを示しており、後者はより高い水和レベルでますます支配的になります。古典的なMDシミュレーションでは、水和とCO2の移動度との逆相関が明らかになり、調査した水和範囲全体で自己拡散係数が減少します。密度プロファイル分析は、界面水ネットワークの再構築を伴う、中心細孔領域から表面繁殖ドメインへのCO2分布の水分補給誘導遷移を示します。特に、AIMDシミュレーションは、2.4-2.5Åの特徴的なO-O距離を伴う表面シラノール形成につながるプロトン移動メカニズム、および水を介した反応経路を介して炭酸塩種を生成する自発的なCO2水和を含む、以前に認識されていない化学プロセスをキャプチャします。これらの発見は、CO2キャプチャの空間的競争相手と反応媒体の両方として閉じ込められた水の二重の役割を示しており、炭素捕獲材料の設計のための量子機械的精度を備えた分子レベルの洞察を提供します。
"Holger Frahm, Andreas Klümper, Dennis Wagner, Xin Zhang",Non-linear integral equations for the XXX spin-1/2 quantum chain with non-diagonal boundary fields,"The XXX spin-$\frac{1}{2}$ Heisenberg chain with non-diagonal boundary
fields represents a cornerstone model in the study of integrable systems
with open boundaries. Despite its significance, solving this model exactly
has remained a formidable challenge due to the breaking of $U(1)$
symmetry. Building on the off-diagonal Bethe Ansatz (ODBA), we derive a set
of nonlinear integral equations (NLIEs) that encapsulate the exact spectrum
of the model.
For $U(1)$ symmetric spin-$\frac{1}{2}$ chains such NLIEs involve two
functions $a(x)$ and $\bar{a}(x)$ coupled by an integration kernel with
short-ranged elements. The solution functions show characteristic features
for arguments at some length scale which grows logarithmically with system
size $N$.
For the non $U(1)$ symmetric case, the equations involve a novel third
function $c(x)$, which captures the inhomogeneous contributions of the
$T$-$Q$ relation. The kernel elements coupling this function to the
standard ones are long-ranged and lead for the ground-state to a winding
phenomenon. In $\log(1+a(x))$ and $\log(1+\bar a(x))$ we observe a
sudden change by $2\pi$i at a characteristic scale $x_1$ of the
argument. Other features appear at a value $x_0$ which is of order $\log N$.
These two length scales, $x_1$ and $x_0$, are independent: their ratio
$x_1/x_0$ is large for small $N$ and small for large $N$. Explicit
solutions to the NLIEs are obtained numerically for these limiting cases,
though intermediate cases ($x_1/x_0 \sim 1$) present computational
challenges.
This work lays the foundation for studying finite-size corrections and
conformal properties of other integrable spin chains with non-diagonal
boundaries, opening new avenues for exploring boundary effects in quantum
integrable systems.",非角質境界フィールドを持つXXX Spin-1/2量子鎖の非線形積分方程式,"xxxスピン -  $ \ frac {1} {2} $ heisenbergチェーンは、非角質境界を備えています
フィールドは、統合可能なシステムの研究における基礎モデルを表します
開いた境界で。その重要性にもかかわらず、このモデルを正確に解決してください
$ u（1）$の破損により、恐るべき挑戦のままです
対称。オフダイアゴンのBethe Ansatz（ODBA）の上に構築すると、セットを導き出します
正確なスペクトルをカプセル化する非線形積分方程式（nlies）の
モデルの。
$ u（1）$ symmetricスピン -  $ \ frac {1} {2} $チェーンそのようなnliesは2つを伴います
機能$ a（x）$ and $ \ bar {a}（x）$統合カーネルによって結合されます
短い要素。ソリューション関数は特徴的な特徴を示します
システムと対数的に成長する長さのスケールでの引数の場合
サイズ$ n $。
非$ u（1）$対称性の場合、方程式には新規の3番目の場合が含まれます
関数$ c（x）$
$ t $  -  $ q $関係。この関数をに結合するカーネル要素
標準的なものは長距離であり、地上国にとっては曲がりくねっています
現象。 $ \ log（1+a（x））$および$ \ log（1+ \ bar a（x））$でa
特徴的なスケールでの$ 2 \ pi $ iによる突然の変更$ x_1 $
口論。その他の機能は、$ x_0 $の値で表示されます。これは$ \ log n $です。
これらの2つの長さのスケール、$ x_1 $と$ x_0 $は独立しています：それらの比率
$ x_1/x_0 $は小さな$ n $の場合は大きく、大規模な$ n $で小さい。明示的
Nliesの解決策は、これらの制限的なケースのために数値的に取得されます、
ただし、中間ケース（$ x_1/x_0 \ sim 1 $）が計算を提示します
課題。
この作業は、有限サイズの補正を研究するための基盤と
非二角を持つ他の統合可能なスピンチェーンのコンフォーマル特性
境界、量子の境界効果を調査するための新しい道を開く
統合可能なシステム。"
"Yuxuan Wang, Marios Zacharias, Xiao Zhang, Nick Pant, Jacky Even, Pierre F. P. Poudeu, Emmanouil Kioupakis",Efficient First-Principles Framework for Overdamped Phonon Dynamics and Anharmonic Electron-Phonon Coupling in Superionic Materials,"Relying on the anharmonic special displacement method, we introduce an ab initio quasistatic polymorphous framework to describe local disorder, anharmonicity, and electron-phonon coupling in superionic conductors. Using the example of cubic Cu2Se, we show that positional polymorphism yields extremely overdamped anharmonic vibrations while preserving transverse acoustic phonons, consistent with experiments. We also demonstrate well-defined electronic band structures with large band gap openings due to polymorphism of 1.0 eV and calculate anharmonic electron-phonon renormalization, yielding band gap narrowing with increasing temperature in agreement with previous measurements. Our approach opens the way for efficient ab initio electronic structure calculations in superionic crystals to elucidate their compelling high figure-of-merit.",過剰に減衰したフォノンダイナミクスと、スーパーイオン材料の救急式電子 - フォノンカップリングのための効率的な第一原理フレームワーク,アンハーモニックな特別な変位法に依存して、局所障害、劣等性、およびスーパーイオン導体における電子フォノンの結合を記述するために、ab initio casistatic多型フレームワークを導入します。立方体Cu2SEの例を使用して、位置多型が、実験と一致して横方向の音響フォノンを維持しながら、非常に過剰に抑制されたアンハーモニック振動をもたらすことを示します。また、1.0 eVの多型により大きなバンドギャップ開口部を備えた明確に定義された電子バンド構造を実証し、アンハーモニック電子 - フォノン繰り込みを計算し、以前の測定値と一致して温度の上昇とともに狭くなるバンドギャップを生成します。私たちのアプローチは、魅力的な高メリットの姿を解明するために、スーパーイオン結晶の効率的なab initio電子構造計算の方法を開きます。
"Kelvin Lim, Vincent Mancois, Haijun Wu, Yijie Shen, David Wilkowski",Super-resolution optical trapping of multiple cold atoms,"Arrays of optical tweezers form the backbone of neutral atoms analog and digital quantum processors. However, the inter-trap distance remains generally much larger than the size of the tweezers to avoid interference-induced trap distortions, limiting the trap density. Here, we report single-atom trapping in four super-resolved tweezers, meaning with a separation below the Sparrow diffraction limit. The optical pattern is generated using superoscillatory phenomenon leading to subwavelength traps with full control of the trap relative phases. We investigate two sets of relative phases that impede or allow the hopping and the reshuffling of atoms. We envision that superoscillatory light structuring will bridge the gap between large-distance traps generated by tweezer arrays and short-distance traps formed with optical lattices.",複数の冷たい原子の超解像度の光トラップ,光学ピンセットのアレイは、ニュートラルアトムスアナログおよびデジタル量子プロセッサのバックボーンを形成します。ただし、トラップ間距離は一般に、干渉誘発性トラップの歪みを避けて、トラップ密度を制限するために、ピンセットのサイズよりもはるかに大きいままです。ここでは、4つの超分解ピンセットでの単一原子のトラッピングを報告します。つまり、スズメの回折限界を下回ることを意味します。光学パターンは、トラップ相対相の完全な制御を伴うサブ波長トラップにつながる超通し現象を使用して生成されます。ホッピングを妨害または許可する2セットの相対フェーズを調査します。私たちは、超透明の光構造が、ピンセットアレイによって生成された大量距離トラップと、光格子で形成される短距離トラップの間のギャップを埋めることを想定しています。
Yoshihiro Nambu,Effcient classical error correction for parity encoded spin systems,"Fast solvers for combinatorial optimization problems (COPs) have attracted engineering interest in various industrial and social applications. Quantum annealing (QA) has emerged as a promising candidate and significant efforts have been dedicated to its development. Since COP is encoded in the Ising interaction between logical spins, its realization requires a spin system with all-to-all connectivity, which poses technical difficulties in the physical implementation of large-scale QA devices. W. Lechner, P. Hauke, and P. Zoller proposed parity-encoding (PE) architecture, consisting of a larger system of physical spins with only local connectivities between them, to avoid this diffculty in the near future QA device development. They suggested that this architecture not only reduces implementation diffculties and improves scalability, but also has intrinsic fault tolerance because logical spins are redundantly and nonlocally encoded into the physical spins. Nevertheless, it remains unclear how these advantageous features can be exploited. This paper addresses how to correct errors in a spin readout of PE architecture. Our work is based on the close connection between PE architecture and classical low-density parity-check (LDPC) codes. We have shown that independent and identically distributed errors in a spin readout can be corrected by a very simple decoding algorithm that can be regarded as a bit flipping (BF) algorithm for the LDPC codes. The BF algorithm was shown to have comparable performance to the belief propagation (BP) decoding algorithm. Furthermore, it is suggested that the introduction of post-readout BF decoding reduces the total computational cost and improves the performance of the global optimal solution search using the PE architecture. We believe that our results indicate that the PE architecture is a promising platform for near-term QA devices.",パリティエンコードスピンシステムの効率的な古典的なエラー補正,組み合わせ最適化問題（COP）の高速ソルバーは、さまざまな産業用および社会的アプリケーションに対するエンジニアリングの関心を集めています。量子アニーリング（QA）は有望な候補者として浮上しており、その開発に多大な努力が捧げられています。 COPは論理スピン間のISING相互作用にエンコードされているため、その実現には、すべての接続性を備えたスピンシステムが必要であり、大規模なQAデバイスの物理的実装に技術的な困難をもたらします。 W. Lechner、P。Hauke、およびP. Zollerは、近い将来のQAデバイス開発におけるこの困難を回避するために、局所的な結合のみを備えた物理的なスピンのより大きなシステムで構成されるパリティエンコード（PE）アーキテクチャを提案しました。彼らは、このアーキテクチャが実装の違いを減らし、スケーラビリティを向上させるだけでなく、論理スピンが物理的スピンに冗長かつ非ローカルにエンコードされるため、固有の断層トレランスをもたらすことを示唆しました。それにもかかわらず、これらの有利な機能をどのように活用できるかは不明のままです。このペーパーでは、PEアーキテクチャのスピンリードアウトでエラーを修正する方法について説明します。私たちの作業は、PEアーキテクチャと古典的な低密度パリティチェック（LDPC）コードの密接な接続に基づいています。スピン読み出しの独立した同一に分散したエラーは、LDPCコードのビットフリッピング（BF）アルゴリズムと見なすことができる非常に単純なデコードアルゴリズムによって修正できることを示しました。 BFアルゴリズムは、信念伝播（BP）デコードアルゴリズムに匹敵するパフォーマンスを持っていることが示されました。さらに、Readout後のBFデコードを導入すると、総計算コストが削減され、PEアーキテクチャを使用してグローバルな最適ソリューション検索のパフォーマンスが向上することが示唆されています。私たちの結果は、PEアーキテクチャが短期QAデバイスの有望なプラットフォームであることを示していると考えています。
"Li-Juan Li, Xue-Ke Song, Liu Ye, Dong Wang",Quantifying Quantumness in (A)dS spacetimes with Unruh-DeWitt Detector,"Probing quantumness in curved spacetime is regarded as one of fundamental and important topics in the framework of relativistic quantum information. In this work, we focus on the theoretical feasibility of probing quantum properties in de Sitter (dS) and Anti-de Sitter (AdS) spacetimes via detectors. By employing the Unruh-DeWitt detector coupled with a massless scalar field, which is treated as an open system, quantum uncertainty and quantum coherence in both dS and AdS spacetimes are investigated. Our analysis reveals that the acceleration in dS spacetime and the boundary conditions in AdS spacetime significantly impact the detector's evolution in the initial stage. Notably, both of the uncertainty and coherence will oscillate with the initial state being in a superposition state, however the high temperature is able to suppress their oscillation. Interestingly, it is found that the constant values of the final uncertainty and coherence are identical as those in dS and AdS spacetimes, which are determined by the ratio of energy gap to temperature. Hence, the current exploration offers insight into quantumness in dS and AdS spacetimes, and might be helpful to facilitate the curved-spacetime-based quantum information processing.",Unruh-Dewitt Detectorを使用したDS時空間の量子性を定量化します,湾曲した時空の量子性の調査は、相対論的量子情報の枠組みにおける基本的かつ重要なトピックの1つと見なされています。この作業では、検出器を介したDEシッター（DS）およびアンチDEシッター（ADS）の時空の量子特性を調査する理論的実現可能性に焦点を当てます。オープンシステムとして扱われる質量のないスカラーフィールドと組み合わせたUnruh-dewitt検出器を使用することにより、DSとADの両方の時空で量子の不確実性と量子コヒーレンスを調査します。私たちの分析により、DS時空の加速とADS時の境界条件が、初期段階での検出器の進化に大きな影響を与えることが明らかになりました。特に、不確実性と一貫性の両方が、初期状態が重ね合わせ状態にあることに反発しますが、高温は振動を抑制することができます。興味深いことに、最終的な不確実性とコヒーレンスの一定の値は、エネルギーギャップの温度と温度の比率によって決定されるDSおよびADSの時空の値と同一であることがわかっています。したがって、現在の探査は、DSおよびADSの時空の量子性に関する洞察を提供し、湾曲した時期ベースの量子情報処理を促進するのに役立つ可能性があります。
"Alexander J. Malcolm, Andrew N. Glaudell, Patricio Fuentes, Daryus Chandra, Alexis Schotte, Colby DeLisle, Rafael Haenel, Amir Ebrahimi, Joschka Roffe, Armanda O. Quintavalle, Stefanie J. Beale, Nicholas R. Lee-Hone, Stephanie Simmons",Computing Efficiently in QLDPC Codes,"It is the prevailing belief that quantum error correcting techniques will be required to build a utility-scale quantum computer able to perform computations that are out of reach of classical computers. The QECCs that have been most extensively studied and therefore highly optimized, surface codes, are extremely resource intensive in terms of the number of physical qubits needed. A promising alternative, QLDPC codes, has been proposed more recently. These codes are much less resource intensive, requiring up to 10x fewer physical qubits per logical qubit than practical surface code implementations. A successful application of QLDPC codes would therefore drastically reduce the timeline to reaching quantum computers that can run algorithms with proven exponential speedups like Shor's algorithm and QPE. However to date QLDPC codes have been predominantly studied in the context of quantum memories; there has been no known method for implementing arbitrary logical Clifford operators in a QLDPC code proven efficient in terms of circuit depth. In combination with known methods for implementing T gates, an efficient implementation of the Clifford group unlocks resource-efficient universal quantum computation. In this paper, we introduce a new family of QLDPC codes that enable efficient compilation of the full Clifford group via transversal operations. Our construction executes any m-qubit Clifford operation in at most O(m) syndrome extraction rounds, significantly surpassing state-of-the-art lattice surgery methods. We run circuit-level simulations of depth-126 logical circuits to show that logical operations in our QLDPC codes attains near-memory performance. These results demonstrate that QLDPC codes are a viable means to reduce, by up to 10x, the resources required to implement all logical quantum algorithms, thereby unlocking a much reduced timeline to commercially valuable quantum computing.",QLDPCコードで効率的に計算します,量子エラー修正技術は、クラシックコンピューターの手の届かないような計算を実行できるユーティリティスケールの量子コンピューターを構築するために必要であるという一般的な信念です。最も広範囲に研究されており、したがって高度に最適化された表面コードであるQECCは、必要な物理的キッツの数の点で非常にリソース集中です。有望な代替品であるQLDPCコードが最近提案されました。これらのコードはリソース集約型がはるかに少ないため、実際の表面コードの実装よりも論理的なQubitごとに最大10倍少ない物理キッビットが必要です。したがって、QLDPCコードのアプリケーションが成功すると、ShorのアルゴリズムやQPEなどの実証済みの指数スピードアップでアルゴリズムを実行できる量子コンピューターに到達するためのタイムラインが大幅に削減されます。しかし、これまでにQLDPCコードは、量子記憶の文脈で主に研究されてきました。回路の深さの観点から効率的であることが証明されたQLDPCコードに任意の論理クリフォードオペレーターを実装するための既知の方法はありません。 Tゲートを実装するための既知の方法と組み合わせて、クリフォードグループの効率的な実装は、リソース効率の高いユニバーサル量子計算のロックを解除します。この論文では、横断操作を介して完全なクリフォードグループの効率的な編集を可能にするQLDPCコードの新しいファミリーを紹介します。当社の建設は、最大のO（M）症候群抽出ラウンドでM-Qubit Cliffordの操作を実行し、最先端の格子手術方法を大幅に超えています。深さ-126論理回路の回路レベルのシミュレーションを実行して、QLDPCコードの論理操作がメモリに近いパフォーマンスを達成することを示します。これらの結果は、QLDPCコードがすべての論理量子アルゴリズムを実装するために必要なリソースを最大10倍削減するための実行可能な手段であることを示しており、それにより商業的に価値のある量子コンピューティングへのタイムラインが大幅に削減されています。
"J. Oliveira-Cony, C. Farina, P. P. Abrantes, Tarik P. Cysne",Anisotropic resonance energy transfer with strained phosphorene,"We analyze the resonance energy transfer (RET) rate between quantum emitters (QEs) near a phosphorene/SiC interface under the effects of uniaxial strain. Using a low-energy tight-binding model, we describe the electronic structure of strained phosphorene in an experimentally feasible situation. Due to the anisotropic electronic structure of phosphorene, we demonstrate that the RET rate drastically depends on the direction in which the QEs are separated relative to the phosphorene lattice. More specifically, we obtain a large variation in the RET rate when the QEs are separated along the zigzag direction, in contrast to a rather small variation when separated along the armchair direction of phosphorene's crystalline structure. Furthermore, our results reveal that the RET rate can be highly modulated by uniaxial strain in phosphorene when considering emitters placed along the zigzag direction. Finally, by means of a simple toy model, we also show that this anisotropy in the RET rate is a general characteristic produced by anisotropic 2D materials.",緊張したホスホレンによる異方性共鳴エネルギー移動,一軸株の効果の下で、ホスホレン/SIC界面の近くの量子エミッター（QE）間の共振エネルギー移動（RET）レートを分析します。低エネルギーのタイト結合モデルを使用して、実験的に実行可能な状況における緊張したホスホレンの電子構造について説明します。ホスホレンの異方性電子構造により、RET速度は、QEがホスホレン格子と比較して分離される方向に劇的に依存することを示しています。より具体的には、ホスホレンの結晶構造のアームチェア方向に沿って分離すると、かなり小さな変動とは対照的に、QEがジグザグ方向に沿って分離されている場合、QEがジグザグ方向に沿って分離されたときにRETレートの大きな変動を得ます。さらに、我々の結果は、ジグザグ方向に沿って配置されたエミッターを考慮すると、リンレンの単軸株によってRET率が高度に調節されることが明らかになりました。最後に、単純なおもちゃモデルによって、RETレートのこの異方性は異方性2D材料によって生成される一般的な特性であることも示します。
"Fiona K. Seibold, Alessandro Sfondrini",Interpolating families of integrable AdS3 backgrounds,"We construct families of integrable deformations that interpolate between the $AdS_3\times S^3\times S^3\times S^1$ and either $AdS_3\times S^3\times S^2\times T^2$ or $AdS_3\times S^2\times S^2\times T^3$. They preserve half of the supersymmetry of the original background, namely one copy of the $\mathfrak{d}(2,1;\alpha)$ algebra. From this it follows a similar integrable interpolation between $AdS_3\times S^3\times T^4$ and $AdS_3\times S^2\times T^5$, which also preserves half of the supersymmetry, namely a copy of the $\mathfrak{psu}(1,1|2)$ algebra. In all cases, the interpolating backgrounds are constructed by using TsT transformations, which makes it easy to implement them in the integrability formalism in the full quantum theory. To illustrate this point, we discuss the lightcone gauge fixing of the models and compute their pp-wave Hamiltonian.",統合可能なADS3の背景の補間ファミリー,"$ ads_3 \ times s^3 \ times s^3 \ times s^1 $と$ ads_3 \ times s^3 \ times s^2 \ times t^2 $または$のいずれかを散布する統合可能な変形のファミリーを構築します。 ads_3 \ times s^2 \ times s^2 \ times t^3 $。それらは、元の背景の超対称性の半分、つまり$ \ mathfrak {d}（2,1; \ alpha）$ algebraの1つのコピーを保持します。これから、$ ads_3 \ times s^3 \ times t^4 $と$ ads_3 \ times s^2 \ times t^5 $の間の同様の統合可能な補間に従います。 $ \ mathfrak {psu}（1,1 | 2）$ algebra。すべての場合において、補間の背景はTST変換を使用して構築されます。これにより、完全な量子理論の統合性形式で簡単に実装できます。この点を説明するために、モデルのライトコーンゲージの修正について説明し、PP波ハミルトニアンを計算します。"
Taisanul Haque,Does Entanglement Correlation in Ground State Guarantee Quantum Energy Teleportation?,"Although extraction of energy from the ground state is forbidden, one can utilize Quantum Energy Teleportation (QET) protocol for energy extraction -- a two-step protocol involving quantum measurements followed by LOCC. This is an unique method to ``extract energy from ground states'' of quantum systems. QET requires some correlation in the ground state, and entanglement correlation plays a crucial roles as a resource. The general belief is that if the ground state is quantum-correlated via entanglement for two different sites in a quantum system, and if we perform measurements on one of the sites, we can find an LOCC for the other site to successfully accomplish QET. In this paper, we show that this belief may not be true in the case of the Toric Code. We demonstrate this by performing a PVM measurements on spins in the Toric Code. Based on the measurement outcomes, we found that there is no LOCC for successful QET.",基底状態でのエンタングルメント相関は、量子エネルギーのテレポーテーションを保証しますか？,基底状態からのエネルギーの抽出は禁止されていますが、エネルギー抽出のための量子エネルギーテレポーテーション（QET）プロトコルを利用できます。これは、量子システムの「基底状態からエネルギーを抽出する」ためのユニークな方法です。 Qetは基底状態である程度の相関を必要とし、エンタングルメント相関はリソースとして重要な役割を果たします。一般的な信念は、基底状態が量子システム内の2つの異なるサイトの絡み合いを介して量子相関があり、1つのサイトで測定を実行すると、他のサイトがQETを正常に達成するためのLOCCを見つけることができるということです。この論文では、トーリックコードの場合、この信念が真実ではない可能性があることを示します。トーリックコードのスピンでPVM測定値を実行することにより、これを実証します。測定結果に基づいて、QETを成功させるためのLOCCがないことがわかりました。
