authors,title,abstract,authors_trans,abstract_trans
"Ji Liu, Allen Zang, Martin Suchara, Tian Zhong, Paul D Hovland",Hardware-Software Co-design for Distributed Quantum Computing,"Distributed quantum computing (DQC) offers a pathway for scaling up quantum computing architectures beyond the confines of a single chip. Entanglement is a crucial resource for implementing non-local operations in DQC, and it is required to allow teleportation of quantum states and gates. Remote entanglement generation in practical systems is probabilistic, has longer duration than that of local operations, and is nondeterministic. Therefore, optimizing the performance of probabilistic remote entanglement generation is critically important for the performance of DQC architectures. In this paper we propose and study a new DQC architecture that combines (1) buffering of successfully generated entanglement, (2) asynchronously attempted entanglement generation, and (3) adaptive scheduling of remote gates based on the entanglement generation pattern. We show that our hardware-software co-design improves both the runtime and the output fidelity under a realistic model of DQC.",分散量子コンピューティング用のハードウェアソフトウェア共同設計,分散型量子コンピューティング（DQC）は、単一のチップの範囲を超えて量子コンピューティングアーキテクチャをスケーリングするための経路を提供します。エンタングルメントは、DQCで非ローカルな操作を実装するための重要なリソースであり、量子状態とゲートのテレポーテーションを許可するために必要です。実際のシステムでのリモートエンタングルメント生成は確率的であり、ローカル操作の持続時間よりも長く、非決定論です。したがって、確率的リモートエンタングルメント生成のパフォーマンスを最適化することは、DQCアーキテクチャのパフォーマンスにとって非常に重要です。この論文では、（1）成功した​​エンタングルメントのバッファリング、（2）非同期に試みられたエンタングルメント生成、および（3）エンタングルメント生成パターンに基づくリモートゲートの適応スケジューリングを組み合わせた新しいDQCアーキテクチャを提案および研究します。ハードウェアソフトウェアの共同設計により、DQCの現実的なモデルの下でのランタイムと出力の忠実度の両方が改善されることを示します。
"Runqi Kang, Qingqin Hu, Xiao Cai, Wenlong Yu, Jingwei Zhou, Xing Rong, Jiangfeng Du",Scalable architecture for dark photon searches: Superconducting-qubit proof of principle,"The dark photon is a well-motivated candidate of dark matter due to its potential to open the window of new physics beyond the Standard Model. A fundamental mass-range-sensitivity dilemma is always haunting the dark photon searching experiments: The resonant haloscopes have excellent sensitivity but are narrowband, and vice versa for the non-resonant ones. A scalable architecture integrating numerous resonant haloscopes will be a desirable solution to this dilemma. However, even the concept of scalable searching remains rarely explored, due to the size limitation of conventional haloscopes imposed by the dark photon wavelength. Here we propose and demonstrate a novel architecture using superconducting qubits as sub-wavelength haloscope units. By virtue of the scalability of superconducting qubits, it is possible to integrate multiple qubits with different frequencies on a chip-scale device. Furthermore, the frequencies of the qubits can be tuned to extend the searching mass range. Thus, our architectures allow for searching for dark photons in a broad mass range with high sensitivity. As a proof-of-principle experiment, we designed and fabricated a three-qubit chip and successfully demonstrated a scalable dark-photon searching. Our work established constraints on dark photons in the mass range of 15.632 $\mu$eV$\sim$15.638 $\mu$eV, 15.838 $\mu$eV$\sim$15.845 $\mu$eV, and 16.463 $\mu$eV$\sim$16.468 $\mu$eV, simultaneously, and the constraints are much more stringent than the cosmology constraints. Our work can be scaled up in the future to boost the scrutiny of new physics and extended to search for more dark matter candidates, including dark photons, axions and axion-like particles.",暗い光子検索のためのスケーラブルなアーキテクチャ：超伝導 - 原理の証明,"ダークフォトンは、標準モデルを超えて新しい物理学の窓を開く可能性があるため、暗黒物質の動機付けの候補です。基本的な質量範囲感度のジレンマは、常に暗い光子検索実験を悩ませています。共振式の紹介は優れた感度がありますが、狭帯域であり、その逆も同様です。多数の共鳴溶響を統合するスケーラブルなアーキテクチャは、このジレンマに対する望ましいソリューションになります。ただし、暗い光子波長によって課される従来の岬のサイズ制限のため、スケーラブル検索の概念でさえめったに調査されません。ここでは、サブ波長系築角ユニットとして超伝導キュービットを使用して、新しいアーキテクチャを提案し、実証します。超伝導キクのスケーラビリティにより、チップスケールデバイスに異なる周波数と複数のキュービットを統合することが可能です。さらに、Qubitsの周波数を調整して、検索質量範囲を拡張できます。したがって、私たちのアーキテクチャは、高感度の広い質量範囲で暗い光子を検索することを可能にします。原理実験として、3 quitチップを設計および製造し、スケーラブルなダークホトン検索を成功裏に実証しました。 Our work established constraints on dark photons in the mass range of 15.632 $\mu$eV$\sim$15.638 $\mu$eV, 15.838 $\mu$eV$\sim$15.845 $\mu$eV, and 16.463 $\mu$eV$\sim$16.468 $\mu$eV, simultaneously, and the constraints are much more stringent than the宇宙論の制約。私たちの仕事は、新しい物理学の精査を後押しするために将来的に拡大し、暗い光子、軸、axionのような粒子など、より多くの暗い物質候補を探すように拡張することができます。"
"Mohammed K. Alqedra, Pierre Brosseau, Ali W. Elshaari, Jun Gao, Anton N. Vetlugin, Cesare Soci, Val Zwiller",Fourier State Tomography of Polarization-Encoded Qubits,"Quantum state tomography is a central technique for the characterization and verification of quantum systems. Standard tomography is widely used for low-dimensional systems, but for larger systems, it becomes impractical due to the exponential scaling of experimental complexity with the number of qubits. Here, we present an experimental realization of Fourier-transform quantum state tomography for polarization-encoded photonic states. We validate the technique using weak coherent states and entangled photon pairs generated by a quantum dot and spontaneous parametric down-conversion source in the telecom wavelength. The reconstructed density matrices show excellent agreement with those obtained through conventional projective tomography, with calculated metrics such as fidelity and concurrence matching within error bars, confirming the reliability and accuracy of the technique. Fourier state tomography employs only a single rotating waveplate per qubit, thereby avoiding repeated adjustments across multiple waveplates and ensuring that the number of physical measurement settings scales linearly with the number of qubits, despite the exponential growth of the underlying state space. This reduction in optical configurations simplifies experimental overhead, making Fourier state tomography a practical alternative for multi-qubit characterization.",偏光エンコードされたQubitsのフーリエ状態断層撮影,量子状態断層撮影は、量子システムの特性評価と検証のための中心的な手法です。標準断層撮影は低次元システムに広く使用されていますが、より大きなシステムでは、実験的複雑さがキッツの数との指数関数的なスケーリングのために非現実的になります。ここでは、偏光エンコードされたフォトニック状態のためのフーリエ変換量子状態断層撮影の実験的実現を提示します。テレコム波長の量子ドットと自発的なパラメトリックダウンコンバージョンソースによって生成される弱いコヒーレント状態と絡み合った光子ペアを使用して手法を検証します。再構築された密度マトリックスは、エラーバー内の忠実度や同意マッチングなどの計算されたメトリックを使用して、従来の射影断層撮影を通じて得られたものと優れた一致を示し、技術の信頼性と精度を確認します。フーリエ州の断層撮影では、Qubitごとに単一の回転波形のみを採用しているため、複数の波形にわたって繰り返し調整された調整を回避し、基礎となる状態空間の指数関数的な成長にもかかわらず、物理的測定設定の数がQubitsの数で直線的にスケーリングすることを保証します。この光学構成の減少により、実験的なオーバーヘッドが簡素化され、フーリエ州の断層撮影はマルチキット特性評価のための実用的な代替手段になります。
"Neil Sinclair, Samantha I. Davis, Nikolai Lauk, Chang Li, Damian R. Musk, Kelsie Taylor, Raju Valivarthi, Maria Spiropulu",Analytical Modeling of Real-World Photonic Quantum Teleportation,"We develop analytical models for realistic photonic quantum teleportation experiments with time-bin qubits, utilizing phase space methods from quantum optics. These models yield analytical expressions for Hong-Ou-Mandel interference visibilities and qubit fidelities, accounting for imperfections such as loss, photon distinguishability, and unwanted multi-photon events in single and entangled photon sources. Our expressions agree with the Hong-Ou-Mandel interference visibilities and teleportation fidelities reported by Valivarthi et al. (PRX Quantum 1, 020317, 2020). We use these models to predict and analyze the outcomes of future teleportation experiments under varying degrees of imperfections.",実世界のフォトニック量子テレポーテーションの分析モデリング,量子光学の位相空間法を利用して、タイムビンキビットを使用した現実的なフォトニック量子テレポーテーション実験の分析モデルを開発します。これらのモデルは、香港の干渉の視野と忠実度の分析式をもたらし、喪失、光子の識別可能性、単一および絡み合った光子源における不要な多光子イベントなどの欠陥を占めます。私たちの表現は、Valivarthi et al。 （PRX Quantum 1、020317、2020）。これらのモデルを使用して、さまざまな程度の不完全さで将来のテレポーテーション実験の結果を予測および分析します。
"Harshdeep Singh, Sonjoy Majumder, Sabyashachi Mishra",Blockwise Optimization for Projective Variational Quantum Dynamics (BLOP-VQD): Algorithm and Implementation for Lattice Systems,"We present an efficient approach to simulate real-time quantum dynamics using Projected Variational Quantum Dynamics (PVQD), where the computational cost is reduced by strategically optimizing only a subset of the variational parameters at each time step. Typically, the variational ansatz consists of repeated blocks of parameterized quantum circuits, where all parameters are updated in a standard optimization procedure. In contrast, our method selectively optimizes one block at a time while keeping the others fixed, allowing for significant reductions in computational overhead. This semi-global optimization strategy ensures that all qubits are still involved in the evolution, but the optimization is localized to specific blocks, thus avoiding the need to update all parameters simultaneously. We propose different approaches for choosing the next block for optimization, including sequential, random, and fidelity-based updation. We demonstrate the performance of the proposed methods in a series of spin-lattice models with varying sizes and complexity. Our method preserves the accuracy of the time evolution with a much lower computational cost. This new optimization strategy provides a promising path toward high-fidelity simulation of the time evolution of complex quantum systems with reduced computational resources.",射影変動量子ダイナミクスのためのブロックワイズ最適化（BLOP-VQD）：格子システムのアルゴリズムと実装,予測された変分量ダイナミクス（PVQD）を使用してリアルタイムの量子ダイナミクスをシミュレートする効率的なアプローチを提示します。ここで、各時間ステップで変分パラメーターのサブセットのみを戦略的に最適化することにより、計算コストが削減されます。通常、変分状アンサッツは、パラメーター化された量子回路の繰り返しブロックで構成され、標準の最適化手順ですべてのパラメーターが更新されます。対照的に、私たちの方法は、他の方法を固定しながら1つのブロックを1つずつ選択的に最適化し、計算オーバーヘッドの大幅な削減を可能にします。このセミグローバル最適化戦略により、すべてのキュービットがまだ進化に関与していることが保証されますが、最適化は特定のブロックにローカライズされているため、すべてのパラメーターを同時に更新する必要性を回避します。シーケンシャル、ランダム、忠実度ベースの更新など、最適化のための次のブロックを選択するためのさまざまなアプローチを提案します。さまざまなサイズと複雑さを備えた一連のスピンラティスモデルで提案された方法のパフォーマンスを実証します。私たちの方法は、計算コストがはるかに低い時間の時間進化の精度を保持します。この新しい最適化戦略は、計算リソースを削減した複雑な量子システムの時間進化の高忠実度シミュレーションへの有望なパスを提供します。
Jun-Jie Wei,New Tests on Lorentz Invariance Violation Using Energy-Resolved Polarimetry of Gamma-Ray Bursts,"One of the manifestations of Lorentz invariance violation (LIV) is vacuum birefringence, which leads to an energy-dependent rotation of the polarization plane of linearly polarized photons arising from an astrophysical source. Here we use the energy-resolved polarization measurements in the prompt $\gamma$-ray emission of five bright gamma-ray bursts (GRBs) to constrain this vacuum birefringent effect. Our results show that at the 95\% confidence level, the birefringent parameter $\eta$ characterizing the broken degree of Lorentz invariance can be constrained to be $|\eta|<\mathcal{O}(10^{-15}-10^{-16})$, which represent an improvement of at least eight orders of magnitude over existing limits from multi-band optical polarization observations. Moreover, our constraints are competitive with previous best bounds from the single $\gamma$-ray polarimetry of other GRBs. We emphasize that, thanks to the adoption of the energy-resolved polarimetric data set, our results on $\eta$ are statistically more robust. Future polarization measurements of GRBs at higher energies and larger distances would further improve LIV limits through the birefringent effect.",ガンマ線バーストのエネルギー分解偏光測定を使用したローレンツ不変性違反に関する新しいテスト,ローレンツ不変違反（liv）の症状の1つは真空屈折であり、天体物理源から生じる直線的に偏光光子の偏光偏光面のエネルギー依存性回転につながります。ここでは、5つの明るいガンマ線バースト（GRB）のプロンプト$ \ gamma $ -ray排出のエネルギー分解偏光測定値を使用して、この真空強膜効果を制約します。私たちの結果は、95 \％信頼レベルで、ローレンツの不変性の壊れた程度を特徴付ける複屈折パラメーター$ \ eta $は、$ | \ eta | <\ mathcal {o}（10^{-15} -10^{-16}）に制約できることを示しています。さらに、私たちの制約は、他のGRBの単一$ \ gamma $ -ray偏光測定からの以前の最良の境界と競合しています。エネルギー分解偏光データセットの採用のおかげで、$ \ eta $の結果は統計的に堅牢であることを強調しています。より高いエネルギーとより多くの距離でのGRBの将来の偏光測定は、複屈折効果によりLIVの制限をさらに改善します。
Yun Soo Myung,Thermodynamic and shadow radius analysis of the charged Einstein-Euler-Heisenberg black hole,"We perform the thermodynamic and shadow radius analysis of an electrically charged black hole (EC) with electric charge $q$ and coupling constant $\mu$ obtained from the Einstein-Euler-Heisenberg nonlinear electodynamics. For $\mu=0.03$, we have four solution branches of the horizon including low, hot, negative, and cold ones, while for $\mu=0.3,3$ there exist single branches without limitation on $q$. The shadow radius for the low branch is the nearly same as that for the Reissner-Norström black hole for $q<1$ case, while one finds the $q>1$ negative branch which is constrained by the EHT observation.",充電されたアインシュタインユーラー - ヘイゼンバーグブラックホールの熱力学的およびシャドウ半径分析,"電荷$ q $およびカップリング定数$ \ mu $を使用して、電荷充電ブラックホール（EC）の熱力学およびシャドウ半径分析を実行します。 $ \ mu = 0.03 $の場合、低、ホット、ネガティブ、コールドのものを含む地平線に4つのソリューションブランチがありますが、$ \ mu = 0.3,3 $の場合、$ q $には制限なしに単一の分岐が存在します。低分岐の影の半径は、$ Q <1 $ケースのReissner-Norströmブラックホールの影とほぼ同じですが、EHT観測によって制約される$ Q> 1 $のネガティブブランチが見つかります。"
"Ilim Cimdiker, Mariusz P. Dabrowski, Vincenzo Salzano",Generalized Nonextensive Entropy Holographic Dark Energy Models Verified by Cosmological Data,"We present a general formalism for studying generalized Holographic Dark Energy (HDE) models in which we use a dimensionless form of the area-entropy of cosmological horizons. The future event horizon is applied though the formalism can also be applied to any other type of the horizon, too. Then, we use our formalism for nonextensive horizon entropies of standard HDE (i.e. Bekenstein-Hawking), and generalized such as Barrow/Tsallis-Cirto, Rényi, Sharma-Mittal, and Kaniadakis as dark energy models of the universe and test them by cosmological data.
We find the bounds on the specific entropy model parameters and also apply statistical comparison tool such as the Bayesian evidence criterion in order to favour or disfavour the models against standard $\Lambda$CDM.
The main data test results are that all the HDE models under study are statistically disfavoured with respect to $\Lambda$CDM, though at some different levels. The standard HDE seem to be on the same footing as Rényi, Sharma-Mittal, and Kaniadakis HDE models since the latter include only small deviations from HDE model resulting from the series expansion of their extra nonextensivity parameters. However, Barrow and Tsallis-Cirto models, though still disfavoured against $\Lambda$CDM, seem to point out observationally to fulfil an important physical property of extensivity (though still remaining nonadditive) which is in agreement with our previous results of Refs. \cite{Dabrowski:2020atl,PhysRevD.108.103533} and recent claims of Ref. \cite{TSALLIS2025139238}. Finally, the Tsallis-Cirto model parameter is pointing towards the $\Lambda$CDM limit which is singular also at the expense of having much larger value of the holographic dark energy dimensionless parameter $k$ value higher than other models.",一般化されていないXNENTIVEENTIVE ENTROPY HOLOGRAPHIC DARM ENERGYモデルが宇宙データによって検証された,"一般的な形式主義を提示し、一般的なホログラフィックダークエネルギー（HDE）モデルで、宇宙論的地域の面積エントロピーの無次元形式を使用します。将来のイベントの地平線は適用されますが、形式主義も他のタイプの地平線にも適用できます。次に、標準のHDE（つまり、Bekenstein-Hawking）の非伸長地平線のエントロピーに形式主義を使用し、Barrow/Tsallis-Cirto、Rényi、Sharma-Mittal、Kaniadakisなどの一般化され、宇宙の暗いエネルギーモデルとして宇宙論的データによってテストします。
特定のエントロピーモデルパラメーターの境界を見つけ、標準の$ \ lambda $ cdmに対してモデルを優先または分離するために、ベイズの証拠基準などの統計的比較ツールを適用します。
主なデータテストの結果は、研究中のすべてのHDEモデルが、$ \ lambda $ cdmに関して統計的に異常されていることですが、いくつかの異なるレベルです。標準のHDEは、レニー、シャルマミタール、カニアダキスHDEモデルと同じ足場にあるようです。後者には、延長性パラメーターのシリーズの拡張に起因するHDEモデルからの小さな逸脱のみが含まれているためです。ただし、BarrowとTsallis-Cirtoモデルは、$ \ lambda $ cdmに対してまだ解除されていますが、以前のREFの結果と一致するExtensivityの重要な物理的特性（まだ非加盟のまま）を満たすことを観察しているようです。 \ cite {dabrowski：2020atl、physrevd.108.103533}およびrefの最近の主張。 \ cite {tsallis2025139238}。最後に、Tsallis-Cirtoモデルパラメーターは、ホログラフィックダークエネルギーの無次元パラメーター$ k $の値が他のモデルよりもはるかに高い値を持つことを犠牲にして、$ \ lambda $ cdm制限を指しています。"
"Sivaguru S. Sritharan, Saba Mudaliar",Filtering of Stochastic Nonlinear Wave Equations,In this paper we will develop linear and nonlinear filtering methods for a large class of nonlinear wave equations that arise in applications such as quantum dynamics and laser generation and propagation in a unified framework. We consider both stochastic calculus and white noise filtering methods and derive measure-valued evolution equations for the nonlinear filter and prove existence and uniqueness theorems for the solutions. We will also study first order approximations to these measure-valued evolutions by linearizing the wave equations and characterize the filter dynamics in terms of infinite dimensional operator Riccati equations and establish solvability theorems.,確率的非線形波方程式のフィルタリング,このホワイトペーパーでは、統一されたフレームワークでの量子ダイナミクスやレーザー生成、伝播などのアプリケーションで生じる非線形波方程式の大規模なクラスの線形および非線形フィルタリング方法を開発します。確率計算とホワイトノイズフィルタリング方法の両方を検討し、非線形フィルターの測定値の進化方程式を導き出し、ソリューションの存在と独自性の定理を証明します。また、波方程式を線形化することにより、これらの測定値の進化の最初の順序近似を研究し、無限の寸法演算子riccati方程式の観点からフィルターダイナミクスを特徴付け、溶解性定理を確立します。
"Allen Caldwell, Silvia Dalla Torre, Rolf Ent, Aharon Levy, Paul Newman, Fred Olness, Juan Rojo",Future Opportunities with Lepton-Hadron Collisions,"Deep Inelastic lepton-hadron Scattering (DIS) is a cornerstone of particle physics discovery and the precision measurement of the structure of matter. This document surveys the international DIS landscape, exploring current and future opportunities to continue this rich heritage, leading to new understandings and enabling discoveries.
Of immediate relevance to the future of the field in Europe, the Large Hadron electron Collider (LHeC) offers an impactful bridge between the end of the HL-LHC and the beginning of the next CERN flagship project, both in terms of technology development and new scientific exploration from Higgs physics to the structure of the proton. More generally, the facilities described here cover energies from a few GeV to multiple TeV and address a wide range of topics, with unique sensitivity to Quantum Chromodynamics and hadron structure at their core. Additionally, they enhance the science programmes at hadron-hadron colliders.
The fixed-target CEBAF programme at JLab probes nucleon and light ion structure at large x in novel ways, while high energy neutrino DIS is enabled at the FASER and SND@LHC experiments by the intense LHC beams. The Electron Ion Collider (EIC) is on course for deployment at Brookhaven in the early 2030s. Its science includes a 3-dimensional mapping of hadrons, leading to a thorough understanding of the mechanisms behind proton mass and spin. Adding the LHeC provides a Europe-based lepton-hadron frontier, including a complementary Higgs, top and electroweak programme to the HL-LHC, together with precise determinations of proton and nuclear structure in a kinematic range that improves HL-LHC sensitivities. In the longer term, plasma wakefield acceleration and the FCC offer possible major steps forward in centre-of-mass energy, extending into a low parton momentum-fraction domain where new strong interaction discoveries are guaranteed.",Lepton-Hadronの衝突による将来の機会,"深い非弾性レプトン・ハドロン散乱（DIS）は、粒子物理学の発見と物質構造の精度測定の基礎です。この文書は、国際的な景観を調査し、この豊かな遺産を継続するための現在および将来の機会を調査し、新しい理解と発見を可能にします。
ヨーロッパのフィールドの将来に即座に関連しているため、大規模なハドロン電子コリダー（LHEC）は、HLHCの終わりと次のCERNフラッグシッププロジェクトの始まりと、テクノロジー開発とHiggs物理学からプロトンの構造までの新しい科学的探査の両方の観点から、インパクトのある橋を提供します。より一般的には、ここで説明する施設は、いくつかのGEVから複数のTEVへのエネルギーをカバーし、コアの量子クロモダイナミクスとハドロン構造に対するユニークな感度を備えた幅広いトピックに対処します。さらに、Hadron-Hadron Collidersの科学プログラムを強化します。
JLABプローブの固定ターゲットCEBAFプログラムは、新しい方法で大規模なXで核子および光イオン構造をプローブしますが、高エネルギーニュートリノDISは、強烈なLHCビームによってFASERおよびSND@LHC実験で有効になります。 Electron Ion Collider（EIC）は、2030年代初頭のBrookhavenでの展開のコースにあります。その科学には、ハドロンの3次元マッピングが含まれており、プロトンの質量とスピンの背後にあるメカニズムを完全に理解しています。 LHECを追加すると、HL-LHCへの補完的なヒッグス、トップ、エレクトロウェーキプログラムなど、ヨーロッパに拠点を置くLepton-Hadronフロンティアが、HL-LHCの感受性を改善する運動範囲のプロトンと核構造の正確な決定を提供します。長期的には、Plasma Wakefield AccelerationとFCCは、新しい強力な相互作用の発見が保証される低いパートン運動量フラクションドメインに拡張され、マス中心エネルギーにおける可能な大きなステップを提供します。"
