authors,title,abstract,authors_trans,abstract_trans
"Z.-B. Cui, Z.-Q. Wang, P.-C. Lai, Y. Wang, J.-X. Shi, P.-Y. Liu, Y.-D. Sun, Z.-C. Tian, Y.-B. Liang, B.-X. Qi, Y.-Y. Huang, Z.-C. Zhou, Y.-K. Wu, Y. Xu, L.-M. Duan, Y.-F. Pu",A metropolitan-scale trapped-ion quantum network node with hybrid multiplexing enhancements,"Quantum network and quantum repeater are promising ways to scale up a quantum information system to enable various applications with unprecedented performance. As a current bottleneck of building a long-distance quantum network, the distribution rate of heralded entanglement between remote network nodes is typically much lower than the decoherence rate of each local node, which obstructs the implementation of a metropolitan-scale quantum network with more than two remote nodes. A promising scheme to accelerate the remote entanglement distribution is through multiplexing enhancement based on a multimode quantum network node. In this work, we experimentally realize a functional $5$-ion quantum network node with two different types of qubits inside. We employ a hybrid multiplexing scheme combining the methods of multiple excitation and ion shuttling, in which maximally $44$ time-bin modes are generated and sent through a long fiber to boost the entangling rate. Via this scheme, we can generate heralded ion-photon entanglement with a high fidelity of $96.8\%$/$94.6\%$/$89.8\%$ with a success rate of $263\,\text{s}^{-1}$/$40\,\text{s}^{-1}$/$4.28\,\text{s}^{-1}$, over a fiber of $3\,$m/$1\,$km/$12\,$km, respectively. In addition, the memory qubit can protect the stored quantum information from the destructive ion-photon entangling attempts via dual-type encoding and a memory coherence time of $366\,$ms is achieved. This coherence time has exceeded the expected entanglement generation time $234\,$ms over a $12\,$km fiber, which is realized for the first time in a metropolitan-scale quantum network node.",ハイブリッドマルチプレックスエンハンスメントを備えたメトロポリタン規模のトラップイオン量子ネットワークノード,Quantum NetworkとQuantum Repeaterは、Quantum Information Systemをスケールアップして、前例のないパフォーマンスを備えたさまざまなアプリケーションを有効にするための有望な方法です。長距離量子ネットワークを構築する現在のボトルネットとして、リモートネットワークノード間の告知されたエンタングルメントの分布速度は、通常、各ローカルノードのデコヒーレンスレートよりもはるかに低く、2つ以上のリモートノードを持つメトロポリタンスケールの量子ネットワークの実装を妨害します。リモートエンタングルメント分布を加速する有望なスキームは、マルチモード量子ネットワークノードに基づいた多重化の強化によるものです。この作業では、2つの異なるタイプのキュービットを備えた機能的な$ 5 $ $--ION QUANTUM NETWORKノードを実験的に実現します。複数の励起とイオンシャトリングの方法を組み合わせたハイブリッドマルチプレックススキームを採用しています。このスキームでは、最大44ドルの時間ビンモードが生成され、長い繊維を介して送信して、絡み合った速度を高めます。このスキームを介して、$ 96.8 \％$/$ 94.6 \％$/$ 89.8 \％$の高い忠実度で告知されたイオンと光子の絡み合いを生成できます。 $ 263 \、\ text {s}^{ -  1} $/$ 40 \、\ text {s}^{ -  1} $/$ 4.28 \、\ text {s}^{-1} $、$ 3 \、$ m/$ 1 \、$ 12 \、$ 12 \、$ 12のファイバーさらに、メモリqubitは、デュアルタイプのエンコードと366ドルのメモリコヒーレンス時間、$ msを介して、破壊的なイオン光子の絡み合いの試みから保存された量子情報を保護できます。このコヒーレンス時間は、予想されるエンタングルメント生成時間を超えており、$ 12 \、$ kmファイバーよりも$ ms、$ ms、これはメトロポリタンスケールの量子ネットワークノードで初めて実現されます。
"Jieming Sheng, Jiahang Hu, Lei Xu, Le Wang, Xiaojian Shi, Runze Chi, Dehong Yu, Andrey Podlesnyak, Pharit Piyawongwatthana, Naoki Murai, Seiko Ohira-Kawamura, Huiqiu Yuan, Ling Wang, Jia-Wei Mei, Hai-Jun Liao, Tao Xiang, Liusuo Wu, Zhentao Wang",Unveiling the Quadrupole Waves in Spin Nematics,"Discovery of new states of matter is a key objective in modern condensed matter physics, which often leads to revolutionary technological advancements such as superconductivity. Quantum spin nematic, a ""hidden order"" that evades conventional magnetic probes, is one such state. Na$_2$BaNi(PO$_4$)$_2$ is a potential spin nematic material, suggested by the observation of a 2-magnon Bose-Einstein condensation from above the saturation field. However, direct confirmation of the spin nematicity remains elusive. This paper presents inelastic neutron scattering spectra from the putative spin nematic phases of Na$_2$BaNi(PO$_4$)$_2$, revealing low-energy quadrupole waves that are absent in the neighboring conventional magnetic phases. A spin-$1$ model quantitatively captures the full details of the spin excitation spectra across all low-temperature phases, providing direct evidence of the spin nematic orders. Additionally, we show evidence of the 3-magnon continuum and 2-magnon bound states in the $1/3$-magnetization plateau, revealing condensation of the 2-magnon bound state as the origin of the low-field spin nematic supersolid phase.",スピンネマティクスで四重極波を発表します,物質の新しい状態の発見は、現代の凝縮物質物理学の重要な目的であり、しばしば超伝導などの革新的な技術の進歩につながります。 Quantum Spin Nematicは、従来の磁気プローブを回避する「隠された順序」であり、そのような状態の1つです。 na $ _2 $ bani（po $ _4 $）$ _ 2 $は、飽和場の上から2マグニョンボーズアインシュタイン凝縮の観察によって示唆される潜在的なスピンネマティック材料です。ただし、スピンのネマチック性の直接的な確認はとらえどころのないままです。このホワイトペーパーでは、Na $ _2 $ bani（PO $ _4 $）$ _ 2 $の推定スピンネマティックフェーズからの非弾性中性子散乱スペクトルを示し、隣接する従来の磁気フェーズに存在しない低エネルギー四重極波を明らかにします。スピン$ 1 $モデルは、すべての低温フェーズにわたってスピン励起スペクトルの詳細を定量的にキャプチャし、スピンネマティックオーダーの直接的な証拠を提供します。さらに、$ 1/3 $ magnetization Plateauで3マグニョン連続体と2マグノン結合状態の証拠を示し、低フィールドスピンネマチックスーパーリド相の起源としての2マグノン結合状態の凝縮を明らかにします。
"Sanchit Srivastava, Shohini Ghose",Contextuality and Chaos,"Classical chaos is marked by an extreme sensitivity to initial conditions, where infinitesimally close trajectories separate exponentially over time. In quantum mechanics, however, unitary evolution and the uncertainty principle preclude such behavior, necessitating alternative approaches to identifying chaos in quantum systems. One must therefore seek quantum features that can indicate the emergence of chaos in the classical limit. Here, we show that contextuality, a quantum property that defies classical explanations, can serve as a signature of chaos. For a spin system undergoing chaotic dynamics, we demonstrate that violations of Bell-type inequality can effectively differentiate regular and chaotic regions of the phase space, suggesting that the nonclassicality of the system underpins signatures of chaos.",文脈とカオス,古典的なカオスは、初期条件に対する極端な感受性によってマークされています。この条件では、時間の経過とともに間違いなく指数関数的に分離されています。しかし、量子力学では、単一の進化と不確実性の原則がそのような行動を排除し、量子システムでカオスを特定するための代替アプローチを必要とします。したがって、古典的な制限におけるカオスの出現を示すことができる量子機能を求める必要があります。ここでは、古典的な説明に反する量子特性であるコンテキスト性が、カオスの署名として機能できることを示しています。混oticとしたダイナミクスを受けるスピンシステムの場合、ベル型の不平等の違反が位相空間の通常とカオス領域を効果的に区別できることを実証し、システムの非古典性がカオスの署名を支えていることを示唆しています。
"Ryusei Hamaki, Kengo Maeda",Semiclassical Rotating AdS Black Holes with Quantum Hair in Holography,"In the context of the AdS/CFT duality, we study semiclassical stationary rotating AdS black holes with non-trivial quantum hair in three and five dimensions. We construct these solutions by perturbing the BTZ black hole and the five-dimensional Myers-Perry AdS black hole according to holographic semiclassical equations. In the three-dimensional case, the vacuum expectation value of the stress-energy tensor diverges as $\sim 1/\lambda^n~(n=1,2)$ along a radial null geodesic as the affine parameter $\lambda$ approaches zero at the Cauchy horizon, depending on the type of perturbation. In the five-dimensional case, most hairy solutions exhibit strong divergences, either in the stress-energy tensor or in the parallelly propagated Riemann components, along the radial null geodesic crossing the Cauchy horizon. Nevertheless, there exists a specific class of semiclassical solutions that retain a $C^0$-regular Cauchy horizon, where perturbations remain bounded. For extremal black holes, the vacuum expectation value of the stress-energy tensor diverges along a radial null geodesic transverse to the event horizon in both three and five dimensions, even though all components of the perturbed metric vanish in this limit.",ホログラフィーの量子髪のブラックホール,"ADS/CFT二重性のコンテキストでは、3次元と5次元で非自明な量子毛で半紀元前の静止回転広告ブラックホールを研究します。 Holographic Semiclassical方程式に従って、BTZブラックホールと5次元Myers-Perry Adsブラックホールを摂動することにより、これらのソリューションを構築します。 3次元の場合、応力エネルギーテンソルの真空期待値は、$ \ sim 1/\ lambda^n〜（n = 1,2）$として分岐します。 5次元の場合、ほとんどの毛むくじゃらの溶液は、ストレスエネルギーのテンソルまたは並行して伝播されたRiemann成分のいずれかで、Cauchy Horizo​​nを横切る放射状のヌル測地線に沿って強い発散を示します。それにもかかわらず、摂動が境界を獲得したままで、$ c^0 $ $ -RERZER-REGULT-REGULT CAUCHY HORIZONを保持する特定のクラスの半古典的ソリューションが存在します。極端なブラックホールの場合、ストレスエネルギーのテンソルの真空期待値は、この制限で摂動されたメートリックのすべてのコンポーネントが消滅しても、3次元と5次元の両方でイベントの地平線に横方向に横方向に横方向に沿って分岐します。"
"X. K. Hou, Y. W. Wang, J. He, J. M. Wang",Asymmetry analysis of Autler-Townes doublet in the trap-loss fluorescence spectroscopy of cesium MOT with single step Rydberg excitation,"Autler-Townes (AT) doublet, a fundamental manifestation of quantum interference effects, serves as a critical tool for studying the dynamic behavior of Rydberg atoms. Here, we investigate the asymmetry of the Autler-Townes (AT) doublet in trap-loss fluorescence spectroscopy (TLFS) of cesium (Cs) atoms confined in a magneto-optical trap (MOT) with single-step Rydberg excitation using a 319-nm ultraviolet (UV) laser. A V-type three-level system involving the ground state $6\text{S}_{1/2}$ ($\text{F}$=4), excited state $6\text{P}_{3/2}$ ($\text{F}^{'}$=5) , and Rydberg state ($n\text{P}_{3/2}$ ($\text{m}_\text{J}$=+3/2)) is theoretically modeled to analyze the nonlinear dependence of the AT doublet's asymmetry and interval on the cooling laser detuning. Experiments reveal that as the cooling laser detuning $\Delta_1$ decreases from $-$15 MHz to $-$10 MHz, the AT doublet exhibits increasing symmetry, while its interval shows a nonlinear decrease. Theoretical simulations based on the density matrix equation and Lindblad master equation align closely with experimental data, confirming the model's validity. This study provides insights into quantum interference dynamics in multi-level systems and offers a systematic approach for optimizing precision measurements in cold atom spectroscopy.",シングルステップRydberg Excitationを使用したCesium MoTのトラップ損失蛍光分光法におけるAutler-Townesダブレットの非対称性分析,量子干渉効果の基本的な症状であるAutler-Townes（AT）Doubletは、Rydberg原子の動的な動作を研究するための重要なツールとして機能します。ここでは、319-NM Ultraviolet（UV）レーザーを使用した単一ステップライドバーグ励起を使用したマグネトーオプティカルトラップ（MOT）に閉じ込められたセシウム（CS）原子のトラップ損失蛍光分光法（TLF）におけるオートラータウン（AT）ダブレットの非対称性を調査します。基底状態を含むVタイプの3レベルシステム$ 6 \ Text {s} _ {1/2} $（$ \ Text {f} $ = 4）、励起状態$ 6 \ text {p} _ {3/2} $（$ \ text {f}^{'} $ = 5） （$ n \ text {p} _ {3/2} $（$ \ text {m} _ \ text {j} $ =+3/2））は、ATダブレットの非対称性と冷却レーザーデタンの非線形依存性を分析するために理論的にモデル化されています。実験では、$ \ delta_1 $を排出する冷却レーザーが$ 15 MHzから10 MHzに減少すると、Doublet AT Doubletは対称性の増加を示し、その間隔は非線形の減少を示します。密度マトリックス方程式とlindbladマスター方程式に基づく理論シミュレーションは、モデルの有効性を確認し、実験データと密接に整合しています。この研究は、マルチレベルシステムの量子干渉ダイナミクスに関する洞察を提供し、冷たい原子分光法の精密測定を最適化するための体系的なアプローチを提供します。
"Yun-Jie Wang, Tai-Ping Sun, Xi-Ning Zhuang, Xiao-Fan Xu, Huan-Yu Liu, Cheng Xue, Yu-Chun Wu, Zhao-Yun Chen, Guo-Ping Guo",Efficient Classical Simulation of the Quantum Random Access Memory,"Quantum Random Access Memory (QRAM), despite its fundamental role in quantum information processing, has yet to be experimentally realized. Given this challenge, classical simulations serve as essential tools for gaining deeper insights into the underlying physical mechanisms of quantum systems and for advancing the development of scalable, and reliable quantum devices. However, general-purpose simulation methods become impractical due to exponential memory growth and rising computational costs, leaving an open gap for tailored approaches to simulate QRAM efficiently. Here, we present an efficient and scalable framework for simulating both noiseless and noisy bucket brigade QRAM circuits. Our approach leverages a branch-wise encoding scheme, structuring simulations around query branches rather than full circuits. This encoding enables layer-wise operations and pruning algorithms, significantly improving memory efficiency and simulation speed, particularly in noisy scenarios. As a result, our framework achieves linear computational scaling in the noiseless case and maintains stable performance under realistic noise conditions. On a single workstation, we successfully simulate a 20-layer full-address QRAM in under two hours using less than 1 GB of memory. Additionally, we extend noisy QRAM simulations to 30 layers with $2^{10}$ branches, surpassing the scale of previously reported QRAM simulations. Furthermore, we demonstrate the integration of our simulator with currently existing quantum simulators by incorporating error filtration techniques to explore noise suppression strategies in QRAM architectures. These results critically assess QRAM's feasibility, highlighting both its potential and limitations in noise suppression, while positioning our simulator as a key tool for evaluating future QRAM-based algorithms and error suppression strategies.",量子ランダムアクセスメモリの効率的なクラシックシミュレーション,量子ランダムアクセスメモリ（QRAM）は、量子情報処理における基本的な役割にもかかわらず、まだ実験的に実現されていません。この課題を考慮して、古典的なシミュレーションは、量子システムの基礎となる物理メカニズムについてより深い洞察を得るための不可欠なツールとして機能し、スケーラブルで信頼性の高い量子デバイスの開発を進めるために役立ちます。ただし、指数メモリの成長と計算コストの上昇により、汎用シミュレーション方法は非現実的になり、QRAMを効率的にシミュレートするためのカスタマイズされたアプローチのオープンギャップが残ります。ここでは、ノイズレスとノイズの多いバケツ旅団QRAMサーキットの両方をシミュレートするための効率的でスケーラブルなフレームワークを紹介します。当社のアプローチは、枝のようにエンコードスキームを活用し、フル回路ではなくクエリブランチの周りのシミュレーションを構築します。このエンコードにより、レイヤーごとの操作と剪定アルゴリズムが可能になり、特に騒々しいシナリオでは、メモリ効率とシミュレーション速度が大幅に向上します。その結果、私たちのフレームワークは、ノイズレスケースで線形計算スケーリングを実現し、現実的なノイズ条件下で安定した性能を維持します。単一のワークステーションでは、1 GB未満のメモリを使用して、2時間以内に20層のフルアドレスQRAMを正常にシミュレートします。さらに、ノイズの多いQRAMシミュレーションを$ 2^{10} $ブランチで30レイヤーに拡張し、以前に報告されたQRAMシミュレーションのスケールを上回ります。さらに、QRAMアーキテクチャのノイズ抑制戦略を探索するためにエラーろ過技術を組み込むことにより、シミュレーターと現在既存の量子シミュレータの統合を実証します。これらの結果は、QRAMの実現可能性を批判的に評価し、ノイズ抑制の可能性と制限の両方を強調しながら、シミュレーターを将来のQRAMベースのアルゴリズムとエラー抑制戦略を評価するための重要なツールとして配置します。
"Wenhan Yan, Yang Hu, Yifeng Du, Kai Wang, Yan-Qing Lu, Shining Zhu, Xiao-Song Ma",Ten-channel Hong-Ou-Mandel interference between independent optical combs,"Dissipative Kerr soliton (DKS) frequency comb exhibits broad and narrow-linewidth frequency modes, which make it suitable for quantum communication. However, scalable quantum network based on multiple independent combs is still a challenge due to their fabrication-induced frequency mismatches. This limitation becomes critical in measurement-device-independent quantum key distribution, which requires high visibility of Hong-Ou-Mandel interference between multiple frequency channels. Here, we experimentally demonstrate two independent DKS combs with ten spectrally aligned lines without any frequency locking system. The visibility for individual comb-line pairs reaches up to $46.72 \pm 0.63\%$ via precision frequency translation, establishing a foundation for deploying DKS combs in multi-user quantum networks.",独立した光学櫛間の10チャンネルの香港干渉,散逸カーソリトン（DK）周波数櫛は、幅広いライン幅周波数モードを示し、量子通信に適しています。ただし、複数の独立したコームに基づいたスケーラブルな量子ネットワークは、製造誘発性の周波数の不一致のため、依然として課題です。この制限は、測定と非依存の量子キー分布で重要になります。これには、複数の周波数チャネル間のHong-ou-Mandel干渉の高い可視性が必要です。ここでは、周波数ロックシステムなしで10個のスペクトル整列線を持つ2つの独立したDKコームを実験的に示します。個々のコンベインペアの可視性は、精密周波数翻訳を介して最大46.72 \ PM 0.63 \％$に達し、マルチユーザー量子ネットワークにDKSコームを展開するための基盤を確立します。
Timothy T. Duignan,Carbonic anhydrase II simulated with a universal neural network potential,"The carbonic anhydrase II enzyme (CA II) is one of the most significant enzymes in nature, reversibly converting CO$_2$ to bicarbonate at a remarkable rate. The precise mechanism it uses to achieve this rapid turnover remains unclear due to our inability to directly observe or simulate the full process dynamically. Here, we use a recently developed universal neural network potential (Orb) to simulate the active site of CA II. We reproduce several known features of the reaction mechanism, including the proton relay that conducts protons out of the active site to the His64 residue. Additionally, we observe a new reaction pathway where CO$_2$ reacts with a water molecule in the active site, which donates a proton to the zinc-bound hydroxide. This differs from the established mechanism where CO$_2$ directly reacts with hydroxide. Existing experimental data and independent quantum chemistry calculations are used to support the plausibility of this new mechanism. This demonstrates the potential of Orb to efficiently generate novel insights into important molecular scale processes that can potentially be harnessed to improve CO$_2$ capture technologies and drug design.",普遍的なニューラルネットワークの可能性でシミュレートされた炭酸アンヒドラゼII,炭酸脱水酵素II酵素（CA II）は、本質的に最も重要な酵素の1つであり、CO $ _2 $を顕著な速度で重炭酸塩に可逆的に変換します。この迅速な離職を達成するために使用する正確なメカニズムは、完全なプロセスを動的に直接観察またはシミュレートできないため、不明のままです。ここでは、最近開発されたユニバーサルニューラルネットワークポテンシャル（ORB）を使用して、CA IIの活性部位をシミュレートします。活性部位からHis64残基にプロトンを伝導するプロトンリレーを含む、反応メカニズムのいくつかの既知の特徴を再現します。さらに、Co $ _2 $が活性部位の水分子と反応し、亜鉛結合水酸化物にプロトンを寄付する新しい反応経路が観察されます。これは、Co $ _2 $が水酸化物と直接反応する確立されたメカニズムとは異なります。既存の実験データと独立した量子化学計算は、この新しいメカニズムの妥当性をサポートするために使用されます。これは、CO $ _2 $キャプチャテクノロジーと薬物設計を改善するために潜在的に利用できる重要な分子スケールプロセスに関する新しい洞察を効率的に生成するORBの可能性を示しています。
"Joanna M Zajac, Tobias Huber-Loyola, Sven Hofling",Quantum dots for quantum repeaters,"This article reviews the current state of the field of quantum repeaters (QRs) based on Quantum Dots (QDs). First, we provide a short introduction to QRs. Then, we give an overview of the state of the art of non-classical photon sources based on III-V QDs. We discuss their performance and benchmark them according to critical parameters such as their low multiphoton emission probability and indistinguishability. Then, we discuss quantum repeaters focusing firstly on all-photonic QRs. Secondly, we discuss memory based QRs with QDs as photon sources and alkali vapors as memories. We review storage protocols and their compatibility with NIR and telecom QDs. Finally, we review enabling technologies that facilitate deploying these systems in commercial fiber networks.",量子リピーター用の量子ドット,この記事では、量子ドット（QD）に基づいて、量子リピーターの現場（QRS）の現状をレビューします。まず、QRSの簡単な紹介を提供します。次に、III-V QDに基づいて、非古典的な光子源の最先端の概要を説明します。彼らのパフォーマンスについて説明し、低い多光子排出確率や不一致の区画などの重要なパラメーターに従ってベンチマークします。次に、まずすべての恐感QRに焦点を当てた量子リピーターについて説明します。第二に、メモリベースのQRSをQDSと光子源として、および記憶としてアルカリ蒸気について説明します。ストレージプロトコルとNIRおよびテレコムQDとの互換性を確認します。最後に、これらのシステムの展開を市販のファイバーネットワークに展開する可能性のあるテクノロジーを確認します。
"R. Kishor Kumar, S. Sabari, Arnaldo Gammal, Lauro Tomio","Rayleigh-Taylor, Kelvin-Helmholtz and immiscible to miscible quenching instabilities in binary Bose-Einstein condensates","We investigate three kinds of instabilities in binary immiscible homogeneous Bose-Einstein condensate, considering rubidium isotopes $^{85}$Rb and $^{87}$Rb confined in two-dimensional circular box. Rayleigh-Taylor (RT) and Kelvin-Helmholtz (KH) instability types are studied under strong perturbations. Without external perturbation, instabilities are also probed by immiscible to miscible quenching transition (IMQT), under two different initial configurations. Our numerical simulations show that all such instability dynamics are dominated by large vortex productions and sound-wave (phonon) propagations. For long-term propagation, vortex dynamics become dominant over sound waves in the KH instability, while sound wave excitations predominate in the other cases. For all the dynamical simulations, the emergence of possible scaling laws are investigated for the compressible and incompressible parts of the kinetic energy spectra, in terms of the wave number $k$. The corresponding results are compared with the classical Kolmogorov scalings, $k^{-5/3}$ and $k^{-3}$, for turbulence, which are observed in the kinetic energy spectra at some specific time intervals. Deviating from the classical scaling, a kind of ``Bottleneck effect"" is noticed in the IMQT spectra.",Rayleigh-Taylor、Kelvin-Helmholtz、およびバイナリボーズアインシュタイン凝縮物の不安定な不安定性に混雑しない,2次元の円形ボックスに限定されたルビジウム同位体$^{85} $ rbおよび$^{87} $ rbを考慮して、バイナリの不均一な均一なボーズエインシュタイン凝縮液の3種類の不安定性を調査します。 Rayleigh-Taylor（RT）およびKelvin-Helmholtz（KH）不安定性タイプは、強力な摂動の下で研究されています。外部の摂動がなければ、不安定性は、2つの異なる初期構成の下で、混和性の消光遷移（IMQT）を混乱させる可能性によって調査されます。私たちの数値シミュレーションは、このような不安定性のダイナミクスはすべて、大渦の生産と音波（フォノン）伝播によって支配されていることを示しています。長期的な伝播の場合、渦のダイナミクスはKH不安定性の音波よりも支配的になりますが、他のケースでは音波の励起が支配的です。すべての動的シミュレーションについて、波数$ k $の観点から、運動エネルギースペクトルの圧縮性および非圧縮性部分について、可能なスケーリング法則の出現が調査されます。対応する結果は、特定の時間間隔で運動エネルギースペクトルで観察される乱流について、古典的なコルモゴロフスケーリング、$ k^{-5/3} $および$ k^{-3} $と比較されます。古典的なスケーリングから逸脱して、IMQTスペクトルでは「ボトルネック効果」の一種が注目されています。
