authors,title,abstract,authors_trans,abstract_trans
"Georgios Korpas, Vyacheslav Kungurtsev, Jakub Mareček",Undecidable problems associated with variational quantum algorithms,"Variational Quantum Algorithms (VQAs), such as the Variational Quantum Eigensolver (VQE) and the Quantum Approximate Optimization Algorithm (QAOA), are widely studied as candidates for near-term quantum advantage. Recent work has shown that training VQAs is NP-hard in general. In this paper, we present a conditional result suggesting that the training of VQAs is undecidable, even in idealized, noiseless settings. We reduce the decision version of the digitized VQA training problem-where circuit parameters are drawn from a discrete set-to the question of whether a universal Diophantine equation (UDE) has a root. This reduction relies on encoding the UDE into the structure of a variational quantum circuit via the matrix exponentials. The central step involves establishing a correspondence between the objective function of the VQA and a known UDE of 58 variables and degree 4. Our main result is conditional on a natural conjecture: that a certain system of structured complex polynomial equations-arising from the inner product of a VQA circuit output and a fixed observable-has at least one solution. We argue this conjecture is plausible based on dimension-counting arguments (degrees of freedom in the Hamiltonians, state vector, and observable), and the generic solvability of such systems in algebraic geometry over the complex numbers. Under this assumption, we suggest that deciding whether a digitized VQA achieves a given energy threshold is undecidable. This links the limitations of variational quantum algorithms to foundational questions in mathematics and logic, extending the known landscape of quantum computational hardness to include uncomputability. Additionally, we establish an unconditional undecidability result for VQA convergence in open quantum systems.",分散量子アルゴリズムに関連する決定不可能な問題,変分量子固有値（VQE）や量子近似最適化アルゴリズム（QAOA）などの変動量子アルゴリズム（VQA）は、短期量子アドバンテージの候補として広く研究されています。最近の研究では、トレーニングVQAが一般的にNPハードであることが示されています。この論文では、VQAのトレーニングが理想化されたノイズレスの設定でさえも、VQASのトレーニングが決定不可能であることを示唆する条件付き結果を提示します。デジタル化されたVQAトレーニング問題の決定バージョンを削減します。ここで、回路パラメーターは、ユニバーサルジファンティン方程式（UDE）がルートを持っているかどうかの問題から離散セットから描かれています。この削減は、マトリックス指数を介して変分量回路の構造にUDEをエンコードすることに依存しています。中央のステップでは、VQAの目的関数と58の変数と程度の既知のUDEとの対応を確立することを含みます。主な結果は、自然な推測を条件としています。これは、VQA回路出力の内製品からの構造化された複雑な多項式方程式の特定のシステムと、少なくとも1つのソリューションの固定された観測可能なHASのソリューションです。この推測は、次元カウントの議論（ハミルトニアン、状態ベクトル、および観察可能な自由の自由の程度）と、複雑な数値上の代数幾何学におけるそのようなシステムの一般的な溶解性に基づいてもっともらしいと主張します。この仮定の下では、デジタル化されたVQAが特定のエネルギーしきい値を達成するかどうかを決定することは命中不可能であることを提案します。これは、変分量子アルゴリズムの数学と論理における基本的な質問に限界をリンクし、計算硬度を含む量子計算の硬度の既知の状況を拡張します。さらに、オープン量子システムにおけるVQA収束の無条件の非決定不能の結果を確立します。
"Alícia G. Borges, Ilya L. Shapiro",Derivative expansion in a two-scalar field theory,"The derivative expansion of the effective action is considered in the model with two interacting real scalar fields in curved spacetime. Using the functional approach and local momentum representation, the coefficient of the derivative term is calculated up to the first order in curvature in the one-scalar theory. The two-scalar problem is solved by extracting normal modes and consequent reduction to the single-scalar case. The method can be applied to a larger number of scalars. In the theory with strong hierarchy of masses, the renormalized effective potential and the coefficients of the second-order derivative terms demonstrate the quantum decoupling in the low-energy limit.",2字の磁場理論における派生拡大,有効アクションの微分拡張は、湾曲した時空で2つの相互作用する実際のスカラーフィールドを使用して、モデルで考慮されます。機能的アプローチと局所的な運動量表現を使用して、微分項の係数は、1つのscalar理論の曲率の1次まで計算されます。 2つのスカラーの問題は、通常のモードを抽出し、その結果として単一のスカラーのケースを削減することで解決されます。この方法は、より多くのスカラーに適用できます。質量の強い階層を持つ理論では、繰り込みの有効電位と2次微分項の係数は、低エネルギー限界での量子デカップリングを示しています。
"Ruiren Shi, Michael Drewsen, Jesús Pérez-Ríos",Effects of the delocalized charge distribution in trapped ion-atom collisions,"In the study of ion-atom interactions, the ion often remain trapped during the experiments. However, the effects of the trapping potential of the ion on ion-neutral interactions remain largely unexplored. Although trap-assisted ion-neutral complex formation has been experimentally studied and described by applying semiclassical theories where the ion is treated as a point charge particle, the potential effect of a delocalized charge distribution of a confined ion due to its quantum mechanical wavefunction has not been considered. To remedy this, in the present theoretical work we substitute the point charge of the ion with a delocalized charged distribution according to its motional ground state in the trap. Our results show that the trapping frequency and hence the spatial extension of the ion's ground-state wavefunction drastically affects the elastic and transport cross sections in interactions with neutral atoms. Stimulated by these results, we propose experimental procedures to verify the effects of the delocalize charge distribution in ion-atom interactions via measuring the heating rate of the ion due to the energy transfer in atomic collisions. Our novel approach brings new possibilities for investigating ion-neutral systems and, through them, new perspectives on ionic polarons and potentially a better understanding of trap-induced losses in ion-neutral experiments.",閉じ込められたイオン原子衝突における非局在電荷分布の影響,イオンと原子の相互作用の研究では、実験中にイオンはしばしば閉じ込められたままです。ただし、イオン中立相互作用に対するイオンのトラッピングポテンシャルの影響は、ほとんど説明されていません。トラップ支援イオン中立複合体形成は実験的に研究されており、イオンがポイント電荷粒子として扱われる半古典理論を適用することにより、その量子機械的波動機能による閉じ込められたイオンの非局在電荷分布の潜在的な効果は考慮されていません。これを改善するために、現在の理論的作業では、トラップ内の運動基盤に従って、イオンのポイント電荷を非局在充電分布に置き換えます。我々の結果は、トラッピング周波数、したがってイオンの地下波動関数の空間的拡張が、中性原子との相互作用における弾性および輸送断面積に劇的に影響することを示しています。これらの結果に刺激され、原子衝突のエネルギー伝達によるイオンの加熱速度を測定することにより、イオンと原子の相互作用における非局所電荷分布の効果を検証するための実験手順を提案します。私たちの斬新なアプローチは、イオン中立システムを調査するための新しい可能性をもたらし、それらを通じてイオンポラロンに関する新しい視点をもたらし、イオン中立実験におけるトラップ誘発性の損失をよりよく理解することができます。
Yi-Cai Zhang,Double commutator method for a two band Bose-Einstein condensate: superfluid density of a flat band superfluid,"In this work, we propose a double commutator method for a general two-band bosonic superfluid. First and foremost, we prove that the sum of the superfluid and normal densities is equal to the weight of the f-sum rule. This weight can be easily determined by analyzing the ground state wave function. Once we have determined the excitation gap of the upper band, we can calculate the normal density by evaluating the average value of a double commutator between the velocity operator and the Hamiltonian. As an application of this method, we investigate the superfluid density of a flat band Bose-Einstein condensate (BEC). Using the Bogoliubov method, we calculate the sound velocity and excitation gap, which allows us to obtain the normal and superfluid densities explicitly. Our findings indicate that the superfluid density is directly proportional to the product of the square of the sound velocity and the compressibility. Furthermore, the existence of a non-vanishing superfluid density depends on the form of the interaction. For example, in the case of U(2) invariant interactions, the superfluid density is zero. Additionally, we have observed that for small interactions, the superfluid density is directly proportional to the product of the interaction parameter and the quantum metric. The double commutator method indicates that the correction of the excitation gap by interactions is the origin of the non-vanishing superfluid density of a flat band BEC. Up to the linear order of the interaction parameters, all the results for the excitation gap, the normal and superfluid densities in a flat band BEC can also be obtained through a simple perturbation theory. Our work provides another unique perspective on the superfluid behavior of a flat band BEC.",2バンドBose-Ainstein Conscensateのダブルカンテーター法：フラットバンドのスーパーフルイド密度Superfluid,この作業では、一般的な2バンドボソンスーパーフルイドの二重整流方法を提案します。何よりもまず、スーパーフルイドと正常密度の合計がF-sumルールの重量に等しいことを証明します。この重量は、基底状態の波動関数を分析することで簡単に決定できます。アッパーバンドの励起ギャップを決定したら、速度演算子とハミルトニアンの間の二重整流子の平均値を評価することにより、通常の密度を計算できます。この方法の適用として、フラットバンドBose-Ainstein Conscensate（BEC）の超流動密度を調査します。 Bogoliubovメソッドを使用して、音速と励起ギャップを計算します。これにより、正常および超流動密度を明示的に得ることができます。我々の発見は、超流動密度が音速の正方形と圧縮率の積に直接比例していることを示しています。さらに、非消化されていない超流動密度の存在は、相互作用の形式に依存します。たとえば、U（2）不変の相互作用の場合、超流動密度はゼロです。さらに、小さな相互作用の場合、スーパーフルイド密度は、相互作用パラメーターと量子メトリックの積に直接比例することが観察されています。二重整流法は、相互作用による励起ギャップの補正が、フラットバンドBECの非消滅的なスーパーフルイド密度の起源であることを示しています。相互作用パラメーターの線形順序まで、励起ギャップのすべての結果、フラットバンドBECの正常および超流動性密度は、単純な摂動理論を通じて取得することもできます。私たちの作品は、フラットバンドBecのスーパーフルイドの動作に関する別のユニークな視点を提供します。
"Ciro Micheletti Diniz, Gabriella G. Damas, Norton G. de Almeida, Celso J. Villas Boas, G. D. de Moraes Neto",Quantum Features of the Thermal Two-Qubit Quantum Rabi Model in Ultra- and Deep-Strong Regimes,"Quantum correlations and non-classical states are indispensable resources for advancing quantum technologies, and their resilience at finite temperatures is crucial for practical experimental implementations. The two-qubit quantum Rabi model (2QQRM), a natural extension of the quantum Rabi model, describes two qubits coupled to a single bosonic mode and has been extensively studied in cavity quantum electrodynamics, superconducting circuits, and quantum information science. In this work, we investigate the persistence of quantum correlations and non-classical states in the 2QQRM at thermal equilibrium, focusing on the ultrastrong and deep strong coupling regimes. Through a systematic analysis of quantumness quantifiers, we demonstrate the emergence of long-lived quantum correlations, even in the presence of thermal noise. Notably, we uncover striking phenomena arising from the interplay between detuning and deep strong-coupling: in the high-frequency limit, where the qubit energy exceeds the cavity-mode energy, quantum criticality emerges, leading to a high degree of photon squeezing. In contrast, the opposite regime is characterized by robust qubit-qubit quantum correlations. Importantly, we show that both dispersive regimes exhibit quantum features that are remarkably robust to parameter fluctuations, making them advantageous for maintaining quantum coherence. These results highlight the exceptional resilience of quantum resources in the 2QQRM and provide valuable insights for developing quantum technologies operating under realistic, finite-temperature conditions.",超強と深いレジームにおけるサーマル2キット量子ラビモデルの量子特徴,量子相関と非古典的な状態は、量子技術を進めるための不可欠なリソースであり、有限温度での回復力は、実際の実験的実装には重要です。量子Rabiモデルの自然な拡張である2 qubit量子Rabiモデル（2qQRM）は、単一のボソンモードに結合された2つのキュービットを記述し、空洞量子電気力学、超伝導回路、量子情報科学で広く研究されています。この作業では、熱平衡の2QRMにおける量子相関と非古典的状態の持続性を調査し、超微密性と深い強力な結合体制に焦点を当てています。量子数量剤の体系的な分析を通じて、熱ノイズの存在下でさえ、長寿命の量子相関の出現を実証します。特に、私たちは、排出と深い強力な結合の相互作用から生じる顕著な現象を明らかにします。クイットエネルギーがキャビティモードエネルギーを超える高周波数制限では、量子臨界が現れ、高度な光子絞りにつながります。対照的に、反対のレジームは、堅牢なqubit-qubit量子相関によって特徴付けられます。重要なことに、両方の分散型レジームがパラメーターの変動に対して非常に堅牢な量子特徴を示すことを示しており、それらは量子コヒーレンスを維持するために有利になります。これらの結果は、2QRMの量子資源の例外的な回復力を強調し、現実的で有限温度条件下で動作する量子技術を開発するための貴重な洞察を提供します。
Anas Saleh,Predicting the von Neumann Entanglement Entropy Using a Graph Neural Network,"Calculating the von Neumann entanglement entropy from experimental data is challenging due to its dependence on the complete wavefunction, forcing reliance on approximations like classical mutual information (MI). We propose a machine learning approach using a graph neural network for predicting the von Neumann entropy from experimentally accessible bitstrings. We tested this approach on a Rydberg ladder system and achieved a mean absolute error of $3.7 \times 10^{-3}$ when testing it inside of its training range on a dataset with entropy ranging from 0 to 1.9, we also evaluated the mean absolute percentage error on the data that have its entropy larger than 0.01 of the maximum entropy(so we can avoid the areas of our phase space with near zero entropy) and got a relative error of 1.72%, outperforming MI-based bounds. When tested beyond this range, the model still delivers reasonable results. Furthermore, we demonstrate that fine tuning the model with a small dataset significantly improves its performance on data outside its original training range.",グラフニューラルネットワークを使用したフォンノイマンエンタングルメントエントロピーの予測,実験データからのフォンノイマンエンタングルメントエントロピーを計算することは、完全な波動関数への依存により、古典的な相互情報（MI）のような近似に依存しているため、困難です。実験的にアクセス可能なビットストリングからフォンノイマンエントロピーを予測するために、グラフニューラルネットワークを使用して機械学習アプローチを提案します。 Rydberg Ladderシステムでこのアプローチをテストし、0から1.9の範囲のエントロピーでトレーニング範囲内でトレーニング範囲内でテストするときに$ 3.7 \ {-3} $の平均絶対誤差を達成しました。 1.72％の相対誤差があり、MIベースの境界を上回りました。この範囲を超えてテストすると、モデルは依然として妥当な結果をもたらします。さらに、小さなデータセットでモデルを微調整することで、元のトレーニング範囲外のデータでのパフォーマンスが大幅に向上することを実証します。
Maicol A. Ochoa,A semiclassical nonequilibrium Green's Function approach to electron transport in systems exhibiting electron-phonon couplings,"We formulate a semiclassical theory for electron transport in open quantum systems with electron-phonon interactions adequate for situations when the system's phonon dynamics is comparable with the electron transport timescale. Starting from the Keldysh non-equilibrium Green's function formalism we obtain equations of motion for the retarded and lesser electronic Green's functions including contributions due to the phonon dynamics up to second order in the electron-phonon coupling strength. The resulting equations assume that the system's phonon follow classical time-local dynamics with delta-correlated noise. We apply our method to the study of the charging/discharging of a periodically driven quantum dot, and a three-level model for a single-electron pump, analyzing the signatures in the transient current, electron population and process performance of the phonon dynamics. For these systems, we consider external harmonic driving of the phonon at frequencies comparable with the electron modulation, and different scenarios, varying electron-phonon coupling strength, coupling to the electron part of the system, and in phase and anti-phase driving. Our results illustrate that our method provides an efficient protocol to describe the effects of nuclear motion in ultrafast transient phenomena.",電子とフォノンのカップリングを示すシステムにおける電子輸送に対する半流行の非平衡緑の機能アプローチ,システムのフォノンダイナミクスが電子輸送のタイムスケールに匹敵する状況に適した電子とフォノンの相互作用を備えたオープン量子システムの電子輸送のための半古典理論を定式化します。 Keldysh Nonequilibrium Greenの機能形式から始まって、電子結合強度の2次までのフォノンダイナミクスによる貢献を含む、遅れた電子グリーンの機能の運動方程式を取得します。結果の方程式は、システムのフォノンがデルタ相関ノイズを使用して古典的な時冠ダイナミクスに従うことを前提としています。私たちの方法を、定期的に駆動した量子ドットの充電/排出の研究に適用し、単一電子ポンプの3レベルモデルで、ポノンダイナミクスの過渡電流、電子集団、およびプロセス性能のシグネチャを分析します。これらのシステムでは、電子変調に匹敵する周波数でのフォノンの外部高調波駆動、およびさまざまなシナリオ、さまざまな電子とフォノンの結合強度、システムの電子部分への結合、および位相および抗相駆動において考慮します。我々の結果は、私たちの方法が、超高速一時的な現象における核運動の効果を説明する効率的なプロトコルを提供することを示しています。
"Yaniv Kurman, Kieran Hymas, Arkady Fedorov, William J. Munro, James Quach",Quantum Computation with Quantum Batteries,"The implementation of quantum logic in cryogenic quantum computers requires continuous energy supply from room-temperature control electronics. This dependence on external energy sources limits scalability due to control channel density and heat dissipation. Despite the need for energy-efficient alternatives, practical solutions remain elusive. Here, we suggest quantum batteries as an intrinsic energy source for quantum computation that facilitates all unitary logic. Unlike classical power sources, a quantum battery maintains quantum coherence with its load, a property explored theoretically, though without concrete implementation in quantum technologies. We introduce a shared bosonic mode as a quantum battery that supplies energy for all unitary gates and enables all-to-all qubit connectivity. We find that initializing the battery in a Fock state allows a universal quantum gate set with a single controlling parameter per qubit - the qubits resonant frequency. When tuned to resonance, the battery facilitates energy-transfer (XY) gates, showing the quantum battery superextensive hallmarks where increasing the number of qubits reduces charging gate times and enhances their fidelities. Additionally, the quantum battery plays an active role in the computation, enabling multi-qubit parity probing with a single entangling gate. As a topical example, we simulate quantum error correction logical state encoding with fidelity above 0.98. By eliminating the need for a drive line for each qubit, this architecture reduces energy consumption to readout-only and increases the potential number of qubits per cryogenic system by a factor of four once superconducting control lines become available. Quantum batteries thus offer a transformative paradigm for scalable and energy-efficient approach to next-generation quantum technologies.",量子電池を使用した量子計算,極低温量子コンピューターにおける量子論理の実装には、室温制御電子機器からの連続エネルギー供給が必要です。この外部エネルギー源への依存は、制御チャネル密度と熱散逸によるスケーラビリティを制限します。エネルギー効率の高い代替品の必要性にもかかわらず、実用的なソリューションはとらえどころのないままです。ここでは、すべての単位論理を促進する量子計算の固有のエネルギー源として量子電池を提案します。古典的な電源とは異なり、量子バッテリーは、量子技術での具体的な実装はありませんが、その負荷との量子一貫性を維持します。すべての単位ゲートにエネルギーを供給し、すべてのすべてのキュービット接続を可能にする量子バッテリーとして共有ボソンモードを導入します。フォック状態のバッテリーを初期化することで、qubits共振周波数であるqubits共振周波数を持つ単一の制御パラメーターを備えたユニバーサル量子ゲートセットが可能になります。共鳴に合わせて調整すると、バッテリーはエネルギー移動（XY）ゲートを促進し、Qubitsの数を増やすとゲートタイムの充電が減り、忠実度が向上するという量子バッテリー超伸張の特徴を示します。さらに、量子バッテリーは計算において積極的な役割を果たし、単一の絡み合ったゲートでマルチキットパリティプローブを可能にします。局所的な例として、0.98を超える忠実度を持つ量子誤差補正論理状態をシミュレートします。各キュービットのドライブラインの必要性を排除することにより、このアーキテクチャにより、エネルギー消費量が読み取り専用に減少し、極低音制御ラインが利用可能になると、4倍の極低温システムあたりのキュービットの潜在的な数を増やします。したがって、量子電池は、次世代の量子技術に対するスケーラブルでエネルギー効率の高いアプローチのための変革的なパラダイムを提供します。
"Adri`a Medeiros, Manuel Gund`in, Dario A. Fioretto, Vincent Vinel, Eliott Rambeau, Elham Mehdi, Niccolo Somaschi, Aristide Lemaître, Isabelle Sagnes, Nadia Belabas, Olivier Krebs, Pascale Senellart, Loïc Lanco",Measurement-induced back-action and spin-to-polarization mapping in a quantum dot-based receiver,"Polarization-encoded spin-photon interfaces constitute promising candidates for the development of stationary nodes used as photon receivers, for quantum communication and distributed quantum computing. Here we introduce a time-resolved tomography approach which allows observing the dynamics of an electron spin, in a semiconductor quantum dot, mapped onto the dynamics of the polarization state of reflected photons. Through a single tomography experiment, we infer all the relevant spin dynamics timescales, including precession, decoherence and relaxation times. We also demonstrate and quantify the measurement back-action induced, on the embedded spin qubit, by the detection of a single reflected photon. We show that the induced population and coherence of the spin state can be tuned by the chosen polarization basis of the measurement. The control of the photon-induced back-action on the embedded spin qubit constitutes a crucial requirement for the use of spin-photon interfaces as quantum receivers.",量子ドットベースのレシーバーでの測定誘発性逆アクションとスピン間マッピング,偏光エンコードスピン光子インターフェイスは、量子通信および分散量子コンピューティングのために、光子受信機として使用される固定ノードの開発の有望な候補を構成します。ここでは、反射光子の偏光状態のダイナミクスにマッピングされた半導体量子ドットで、電子スピンのダイナミクスを観察できる時間分解断層撮影アプローチを紹介します。単一の断層撮影実験を通じて、歳差運動、デコヒェンス、リラクゼーションの時間を含むすべての関連するスピンダイナミクスタイムスケールを推測します。また、単一の反射光子の検出により、埋め込まれたスピンqubitで誘導された測定逆屈折を実証および定量化します。誘導された集団とスピン状態の一貫性は、測定の選択された偏光基盤によって調整できることを示します。埋め込まれたスピンqubitでの光子誘発性背行動の制御は、量子レシーバーとしてのスピン光子界面を使用するための重要な要件を構成します。
Friedrich Bauermeister,Topological consequences of null-geodesic refocusing and applications to $Z^x$ manifolds,"Let $(M,h)$ be a connected, complete Riemannian manifold, let $x\in M$ and $l>0$. Then $M$ is called a $Z^x$ manifold if all geodesics starting at $x$ return to $x$ and it is called a $Y^x_l$ manifold if every unit-speed geodesic starting at $x$ returns to $x$ at time $l$. It is unknown whether there are $Z^x$ manifolds that are not $Y^x_l$-manifolds for some $l>0$. By the Bérard-Bergery theorem, any $Y^x_l$ manifold of dimension at least $2$ is compact with finite fundamental group. We prove the same result for $Z^x$ manifolds $M$ for which all unit-speed geodesics starting at $x$ return to $x$ in uniformly bounded time. We also prove that any $Z^x$ manifold $(M,h)$ with $h$ analytic is a $Y^x_l$ manifold for some $l>0$. We start by defining a class of globally hyperbolic spacetimes (called observer-refocusing) such that any $Z^x$ manifold is the Cauchy surface of some observer-refocusing spacetime. We then prove that under suitable conditions the Cauchy surfaces of observer-refocusing spacetimes are compact with finite fundamental group and show that analytic observer-refocusing spacetimes of dimension at least $3$ are strongly refocusing. We end by stating a contact-theoretic conjecture analogous to our results in Riemannian and Lorentzian geometry.",Null-Geodesicの再焦点化と$ z^x $マニホールドへのアプリケーションのトポロジカルな結果,$（m、h）$を接続された完全なRiemannianマニホールドとし、$ x \ in m $および$ l> 0 $とします。 $ x $から始まるすべての測地線が$ x $に返される場合、$ m $は$ z^x $マニホールドと呼ばれ、$ x $から始まるすべての単位速度測地線が$ l $で$ x $に戻る場合、$ y^x_l $マニホールドと呼ばれます。 $ y^x_l $ -manifoldsではない$ z^x $マニホールドがあるかどうかは不明です。 Bérard-Bergery定理により、少なくとも2ドルの寸法の$ y^x_l $マニホールドは、有限の基本グループとコンパクトです。 $ z^x $マニホールド$ m $で同じ結果を証明します。これは、$ x $から始まるすべての単位速度測地線が均一に境界のある時間で$ x $に戻ります。また、$ z^x $ manifold $（m、h）$ $ h $ areasicが$ l> 0 $の$ y^x_l $マニホールドであることも証明しています。 $ z^x $マニホールドがいくつかのオブザーバーを反映​​している時空のコーチ表面になるように、世界的に双曲線の時空（オブザーバー反射焦点と呼ばれる）のクラスを定義することから始めます。次に、適切な条件下で、観察者を反映する時空のコーシーの表面が有限の基本グループとコンパクトであることを証明し、少なくとも$ 3 $の寸法の分析的観測者を反映する時空を焦点を合わせていることを示します。私たちは、リーマンとローレンツの幾何学における結果に類似した接触理論的推測を述べることで終わります。
