authors,title,abstract,authors_trans,abstract_trans
"Hafida Ziouani, Sanaa Mazouar, Jean-Pierre Tchapet Njafa, Taoufik Abdelilah, Mahmoud Ettakni, El Mostafa Khechoubi",First principal investigation of Structural optical and thermoelectric properties of hybrid organic-inorganic perovskite $[NH_3-(CH_2)_4-NH_3]CdCl_4$ compound,"The structural, thermoelectric, and optical properties of $[NH_3-(CH_2)_4-NH_3]CdCl_4$ were studied using Density Functional Theory (DFT) within the ABINIT code. The GGA-PBE functional, plane wave pseudopotentials, a kinetic energy cutoff of $35Ha$, and an 11x8x8 Monkhorst-Pack $k$-point grid were employed. The material comprises inorganic $[CdCl_4]^{2-}$ sheets, organic $[NH_3-(CH_2)_4-NH_3]^{2+}$ layers, and $N-H-Cl$ hydrogen bonds, ensuring sublattice cohesion. Structural optimization used reference crystal data, enabling analysis of alkylene-diammonium chain conformation, intermolecular interactions, and crystal stability. The study highlights the role of $Cd$ in influencing optical and thermoelectric properties. Temperature-induced changes lead to a reduced band gap and enhanced optical absorption, indicating significant electronic structure modifications. These findings propose $[NH_3-(CH_2)_4-NH_3]CdCl_4$ as a promising candidate for optoelectronic applications, particularly after thermal cycling, due to its improved performance under varying conditions.",ハイブリッド有機無機ペロブスカイト$ [NH_3-（CH_2）_4-NH_3] CDCL_4 $化合物の構造光学および熱電特性の最初の主要な調査,$ [NH_3-（CH_2）_4-NH_3] CDCL_4 $の$ [NH_3-（CH_2）_4-NH_3]の構造、熱電、および光学特性は、ABINITコード内の密度官能理論（DFT）を使用して研究されました。 GGA-PBE機能的、平面波の擬似ポテンシャル、$ 35ha $の運動エネルギーカットオフ、および11x8x8 Monkhorst-Pack $ K $ -Pointグリッドが採用されました。この材料は、無機$ [cdcl_4]^{2  - } $シート、オーガニック$ [nh_3-（ch_2）_4-nh_3]^{2+} $レイヤー、および$ n-h-cl $の水素結合で構成され、サブラティスの結合を確保します。構造的最適化は、参照結晶データを使用し、アルキレンジアンモニウム鎖の立体構造、分子間相互作用、および結晶安定性の分析を可能にしました。この研究では、光学特性と熱電特性に影響を与える$ cd $の役割を強調しています。温度誘発性の変化は、バンドギャップの減少と光学吸収の強化につながり、有意な電子構造の変更を示しています。これらの調査結果は、さまざまな条件下でのパフォーマンスが向上したため、特にサーマルサイクリング後の光電子用途の有望な候補として、$ [nh_3-（ch_2）_4-nh_3] cdcl_4 $を提案しています。
"Arman Babakhani, Lev Barash, Itay Hen",A quantum Monte Carlo algorithm for arbitrary high-spin Hamiltonians,"We present a universal parameter-free quantum Monte Carlo algorithm for simulating arbitrary high-spin (spin greater than $1/2$) Hamiltonians. This approach extends a previously developed method by the authors for spin-$1/2$ Hamiltonians [Phys. Rev. Research 6, 013281 (2024)]. To demonstrate its applicability and versatility, we apply our method to the spin-$1$ and spin-$3/2$ quantum Heisenberg models on the square lattice. Additionally, we detail how the approach naturally extends to general Hamiltonians involving mixtures of particle species, including bosons and fermions. We have made our program code freely accessible on GitHub.",任意の高スピンハミルトニアンのための量子モンテカルロアルゴリズム,任意の高スピンをシミュレートするためのユニバーサルパラメーターのない量子モンテカルロアルゴリズムを提示します（$ 1/2 $を超えるスピン）ハミルトニアン。このアプローチは、著者によって以前に開発された方法をスピン$ 1/2 $ハミルトニアン[Phys。 Rev. Research 6、013281（2024）]。その適用性と汎用性を実証するために、四角い格子上のスピン$ 1 $およびスピン$ 3/2 $ Quantum Heisenbergモデルに方法を適用します。さらに、このアプローチが、ボソンやフェルミオンを含む粒子種の混合物を含む一般的なハミルトニアンに自然にどのように広がるかを詳しく説明します。プログラムコードをGithubで自由にアクセスできるようにしました。
"Qi Zhong, Yongsheng Liang, Shiqi Xia, Daohong Song, Zhigang Chen",Observation of Topological Armchair Edge States in Photonic Biphenylene Network,"Edge states in 2D materials are vital for advancements in spintronics, quantum computing, and logic transistors. For graphene nanoribbons, it is well known that the zigzag edges can host edge states, but realization of armchair edge states has been challenging without breaking the time-reversal symmetry. Here, by using a photonic analog of recently synthesized graphene-like biphenylene network (BPN), we demonstrate topological in-gap edge states particularly at the armchair edges. Interestingly, several bulk states preserve the characteristics of edge states along the armchair boundaries, manifesting an unusual hybridization between the edge and bulk states. Experimentally, we observe both zigzag and armchair edge states in photonic BPN lattices written in a nonlinear crystal. Furthermore, we clarify the different features of the armchair boundary between the BPN and graphene lattices. Our results demonstrated here may be applicable to carbon-based BPNs and other artificial platforms beyond photonics, holding promise for expanding the application scope of 2D materials.",フォトニックビフェニレンネットワークにおけるトポロジーアームチェアエッジ状態の観察,2D材料のエッジ状態は、スピントロニクス、量子コンピューティング、および論理トランジスタの進歩に不可欠です。グラフェンナノリボンの場合、ジグザグエッジがエッジ状態をホストできることはよく知られていますが、アームチェアエッジ状態の実現は、時間反転対称性を破ることなく困難でした。ここでは、最近合成されたグラフェン様ビフェニレンネットワーク（BPN）のフォトニックアナログを使用することにより、特にアームチェアの端でトポロジー内のエッジ状態を示します。興味深いことに、いくつかのバルク状態は、アームチェアの境界に沿ってエッジ状態の特性を保存し、エッジ状態とバルク状態の間の異常なハイブリダイゼーションを示しています。実験的には、非線形結晶で書かれたフォトニックBPN格子のジグザグとアームチェアエッジの両方の状態を観察します。さらに、BPNとグラフェン格子の間のアームチェア境界のさまざまな特徴を明確にします。ここで実証されている私たちの結果は、炭素ベースのBPNおよびフォトニクスを超えた他の人工プラットフォームに適用される可能性があり、2D材料のアプリケーション範囲を拡大することの約束を保持しています。
"H. P. Zhang, Z.Song",Bloch oscillations in interacting systems driven by a time-dependent magnetic field,"According to Faraday's law in classical physics, a varying magnetic field stimulates an electric eddy field. Intuitively, when a classical field is constant and imposed on a lattice, the Wannier-Stark ladders (WSL) can be established, resulting in Bloch oscillations. In this work, we investigate the dynamics of an interacting system on a (generalized) ring lattice threaded by a varying magnetic flux. Based on the rigorious results, we demonstrate that there exist many invariant subspaces in which the dynamics is periodic when the flux varies linearly over time. Nevertheless, for a given initial state, the evolved state differs from that driven by a linear field. However, the probability distributions of the two states are identical, referred to as the quantum analogue of Faraday's law. Our results are ubiquitous for a wide variety of interacting systems. We demonstrate these results through numerical simulations in an extended fermi-Hubbard model.",時間依存の磁場によって駆動される相互作用システムのブロック振動,古典物理学に関するファラデーの法則によると、さまざまな磁場が電気渦フィールドを刺激します。直感的には、古典的なフィールドが一定で格子に課されると、Wannier-Starkはしご（WSL）が確立され、Blochの振動ができます。この作業では、さまざまな磁束によってねじ込まれた（一般化された）リング格子上の相互作用システムのダイナミクスを調査します。厳格な結果に基づいて、フラックスが時間の経過とともに直線的に変化するときにダイナミクスが周期的である多くの不変の部分空間が存在することを示します。それにもかかわらず、特定の初期状態では、進化した状態は線形フィールドによって駆動されるものとは異なります。ただし、2つの状態の確率分布は同一であり、ファラデーの法律の量子類似体と呼ばれます。私たちの結果は、多種多様な相互作用システムのために遍在しています。これらの結果は、拡張されたフェルミハバードモデルの数値シミュレーションを通じて実証します。
"Salini Rajeev, Mayukh Lahiri",Complete Measurement of Two-Photon Density Matrix by Single-Photon Detection,"The reconstruction of density matrices from measurement data (quantum state tomography) is the most comprehensive method for assessing the accuracy and performance of quantum devices. Existing methods to reconstruct two-photon density matrices require the detection of both photons unless a priori information is available. Based on the concept of quantum-induced coherence by path identity, we present an approach to quantum state tomography that circumvents the requirement of detecting both photons. We show that an arbitrary two-qubit density matrix, which can contain up to fifteen free parameters, can be fully reconstructed from single-photon measurement data without any postselection and a priori information. In addition to advancing an alternative approach to quantum state measurement problems, our results also have notable practical implications. A practical challenge in quantum state measurement arises from the fact that effective single-photon detectors are not readily accessible for a wide spectral range. Our method, which eliminates the need for coincidence measurements, enables quantum state tomography in the case where one of the two photons is challenging or impossible to detect. It therefore opens the door to measuring quantum states hitherto inaccessible.",単一光子検出による2光子密度マトリックスの完全な測定,測定データ（量子状態断層撮影）からの密度マトリックスの再構築は、量子デバイスの精度と性能を評価するための最も包括的な方法です。 2光子密度マトリックスを再構築する既存の方法では、先験的情報が利用可能でない限り、両方の光子の検出が必要です。パスアイデンティティによる量子誘発コヒーレンスの概念に基づいて、両方の光子を検出する要件を回避する量子状態断層撮影へのアプローチを提示します。最大15の自由なパラメーターを含む任意の2 qubit密度マトリックスが、選択後およびアプリオリ情報なしで単一光子測定データから完全に再構築できることを示します。量子状態測定の問題に対する代替アプローチを進めることに加えて、我々の結果は顕著な実用的な意味もあります。量子状態測定における実際的な課題は、効果的な単一光子検出器が広いスペクトル範囲に容易にアクセスできないという事実から生じます。偶然の測定の必要性を排除する私たちの方法は、2つの光子のうちの1つが挑戦的または検出が不可能な場合に、量子状態断層撮影を可能にします。したがって、これまでアクセスできない量子状態を測定するための扉を開きます。
"Sajjad Hashemian, Mohammad Saeed Arvenaghi",Efficient and Accurate Estimation of Lipschitz Constants for Hybrid Quantum-Classical Decision Models,"In this paper, we propose a novel framework for efficiently and accurately estimating Lipschitz constants in hybrid quantum-classical decision models. Our approach integrates classical neural network with quantum variational circuits to address critical issues in learning theory such as fairness verification, robust training, and generalization.
By a unified convex optimization formulation, we extend existing classical methods to capture the interplay between classical and quantum layers. This integrated strategy not only provide a tight bound on the Lipschitz constant but also improves computational efficiency with respect to the previous methods.",ハイブリッド量子クラシック決定モデルのためのリプシッツ定数の効率的かつ正確な推定,"このホワイトペーパーでは、ハイブリッド量子古典決定モデルでリプシッツ定数を効率的かつ正確に推定するための新しいフレームワークを提案します。私たちのアプローチは、古典的なニューラルネットワークを量子変動回路と統合して、公平性の検証、堅牢なトレーニング、一般化などの学習理論の重要な問題に対処します。
統一された凸最適化定式化により、既存の古典的な方法を拡張して、古典層と量子層の相互作用をキャプチャします。この統合戦略は、Lipschitz定数に密接な結合を提供するだけでなく、以前の方法に関する計算効率を向上させます。"
"Chunlong Li, Chao Chen, Xiao Yan Chew",Oscillations of the black hole photon ring as a probe of ultralight dilaton fields,"Recent advancements of very long baseline interferometry (VLBI) have facilitated unprecedented probing of superradiant phenomena in the vicinities of supermassive black holes (SMBHs), establishing an ideal laboratory to detect ultralight bosons beyond the Standard Model. In this study, we delve into how ultralight dilaton clouds, formed via SMBH superradiance, impact the black hole photon rings. Our focus is on the dilaton-electromagnetic coupling term of the form $f(\phi)F_{\mu\nu}F^{\mu\nu}$. By integrating geometric optics with plasma refractive effects in accretion environments, we demonstrate that the dilaton cloud dynamically alters the plasma frequency. Through systematic ray-tracing simulations covering a range of plasma densities and dilaton coupling strengths, we reveal a periodic distortion in the photon ring morphology, with the periodicity aligning with that of the dilaton-driven plasma frequency oscillations. We then assess the magnitude of this effect under the current angular resolution constraints of VLBI observations. Our analysis indicates that a comprehensive search for superradiant dilaton clouds based on the dilaton-electromagnetic coupling would necessitate radio interferometric baselines significantly exceeding the Earth's diameter to resolve the corresponding signatures.",超軽量ジラトンフィールドのプローブとしてのブラックホールフォトンリングの振動,非常に長いベースライン干渉法（VLBI）の最近の進歩により、超高度なブラックホール（SMBH）の周辺での超放射現象の前例のないプローブが促進され、標準モデルを超えた超軽視の骨を検出する理想的な実験室を確立しました。この研究では、SMBHスーパーラディアンスを介して形成された超軽量型diLaton雲がブラックホールフォトンリングにどのように影響するかを掘り下げます。私たちの焦点は、フォーム$ f（\ phi）f _ {\ mu \ nu} f^{\ mu \ nu} $のフォームのジラトン電磁結合項にあります。幾何学的光学系と降着環境におけるプラズマ屈折効果を統合することにより、diLatonクラウドがプラズマ周波数​​を動的に変化させることを示します。さまざまなプラズマ密度とジラトンカップリング強度をカバーする系統的な光線追跡シミュレーションにより、光子環の形態に周期的な歪みを明らかにし、周期性はジラトン駆動のプラズマ周波数​​振動の周期性と一致します。次に、VLBI観測の現在の角度分解能制約の下でこの効果の大きさを評価します。我々の分析は、ディラトン電磁結合に基づいたスーパー放射型のジラトン雲の包括的な検索では、対応する署名を解決するために地球の直径を大幅に超える無線干渉ベースラインが必要になることを示しています。
"Qiwei Tian, Sahar Izadi Vishkayi, Chen Zhang, Jiang Zeng, Bo Li, Li Zhang, Long-Jing Yin, Yuan Tian, Meysam Bagheri Tagani, Lijie Zhang, Zhihui Qin",Kagome goldene with flat bands and Dirac nodal line fermions via line-graph epitaxy,"The kagome lattice is a promising platform for exploring exotic quantum phases. However, achieving a single-atomic-layer kagome lattice in elemental materials has remained a significant challenge. Here we introduce line-graph epitaxy, a novel approach that enables the synthesis of single-atomic-layer goldene with a kagome lattice. Through scanning tunneling microscopy (STM) and spectroscopy (STS), alongside density functional theory (DFT) calculations, we provide direct evidence of kagome goldene, which exhibits a flat band with a van Hove singularity approximately 1.1 eV below the Fermi level, indicative of strong electron correlation effects. Notably, the flat band breaks down at the zigzag edges of the goldene nanoflakes, underlining the role of edge effects. Additionally, our calculations reveal that weak interlayer interactions between goldene and the Au$_2$Ge substrate give rise to dual Dirac nodal lines due to a proximity effect. These findings offer a strategy for constructing elemental kagome lattices and provide a generalizable approach for fabricating and controlling line-graph materials. This work paves the way for exploring quantum phases driven by strong correlations and designing materials for quantum technologies.",ライングラフエピタキシーを介したフラットバンドとディラックノーダルラインフェルミオンを備えたカゴメゴールデン,Kagome Latticeは、エキゾチックな量子相を探索するための有望なプラットフォームです。しかし、元素層のカゴメ格子を元素材料で達成することは、大きな課題のままです。ここでは、ライングラフエピタキシーを紹介します。これは、単一原子層のゴルデンをカゴム格子の合成を可能にする新しいアプローチを紹介します。スキャントンネリング顕微鏡（STM）および分光法（STS）を通じて、密度官能理論（DFT）計算とともに、強い電子相関効果を示すファーミレベルよりも約1.1 eVよりもヴァンホーブの特異点を持つフラットバンドを示すカゴメゴールデンの直接的な証拠を提供します。特に、フラットバンドはゴールデンナノフレイクのジグザグの端で壊れ、エッジ効果の役割を強調しています。さらに、我々の計算では、ゴールデンとAu $ _2 $ ge基板の間の層間層間相互作用が弱いことが、近接効果のためにデュアルディラック節線を生じさせることが明らかになりました。これらの調査結果は、元素のカゴメ格子を構築するための戦略を提供し、ライングラフ材料を製造および制御するための一般化可能なアプローチを提供します。この作業は、強い相関関係と量子技術のための材料の設計によって駆動される量子相を探索する方法を舗装します。
"Yu-Xuan Lin, Chu-Yao Xu, Chuan Wang",Multi-Objective Routing Optimization Using Coherent Ising Machine in Wireless Multihop Networks,"Multi-objective combinatorial optimization in wireless communication networks is a challenging task, particularly for large-scale and diverse topologies. Recent advances in quantum computing offer promising solutions for such problems. Coherent Ising Machines (CIM), a quantum-inspired algorithm, leverages the quantum properties of coherent light, enabling faster convergence to the ground state. This paper applies CIM to multi-objective routing optimization in wireless multi-hop networks. We formulate the routing problem as a Quadratic Unconstrained Binary Optimization (QUBO) problem and map it onto an Ising model, allowing CIM to solve it. CIM demonstrates strong scalability across diverse network topologies without requiring topology-specific adjustments, overcoming the limitations of traditional quantum algorithms like Quantum Approximate Optimization Algorithm (QAOA) and Variational Quantum Eigensolver (VQE). Our results show that CIM provides feasible and near-optimal solutions for networks containing hundreds of nodes and thousands of edges. Additionally, a complexity analysis highlights CIM's increasing efficiency as network size grows",ワイヤレスマルチホップネットワークでコヒーレントISINGマシンを使用した多目的ルーティングの最適化,ワイヤレス通信ネットワークにおける多目的組み合わせの最適化は、特に大規模で多様なトポロジにとって、困難な作業です。量子コンピューティングの最近の進歩は、そのような問題に対する有望なソリューションを提供します。量子に触発されたアルゴリズムであるコヒーレントISINGマシン（CIM）は、コヒーレント光の量子特性を活用し、基底状態へのより速い収束を可能にします。このペーパーでは、CIMをワイヤレスマルチホップネットワークの多目的ルーティング最適化に適用します。ルーティングの問題を2次制限のないバイナリ最適化（QUBO）問題として定式化し、ISINGモデルにマッピングして、CIMがそれを解決できるようにします。 CIMは、トポロジ固有の調整を必要とせずに多様なネットワークトポロジ全体にわたって強いスケーラビリティを実証し、量子近似最適化アルゴリズム（QAOA）および変分量子固有溶媒（VQE）などの従来の量子アルゴリズムの制限を克服します。我々の結果は、CIMが数百のノードと数千のエッジを含むネットワークに実現可能でほぼ最適なソリューションを提供することを示しています。さらに、複雑さ分析は、ネットワークサイズが大きくなるにつれてCIMの効率の向上を強調しています
Jean-Christophe Wallet,Gauge Theories on quantum Minkowski spaces: $ρ$ versus $κ$,"The $\rho$-Minkowski space-time, a Lie-algebraic deformation of the usual Minkowski space-time is considered. A star-product realization of this quantum space-time together with the characterization of the deformed Poincaré symmetry acting on it are presented. It is shown that appearance of UV/IR mixing is expected already in scalar field theories on $\rho$-Minkowski. Classical and one-loop features of a typical gauge theory on this quantum space-time are presented and critically compared to the situation for $\kappa$-Minkowski.",Quantum Minkowskiスペースのゲージ理論：$ρ$と$κ$,$ \ rho $ -minkowski時空、通常のMinkowski時空の嘘代前baの変形が考慮されます。この量子時空の星製品の実現と、それに作用する変形ポアンカレの対称性の特性評価が提示されます。 UV/IR混合の外観は、$ \ rho $ -Minkowskiのスカラーフィールド理論にすでに予想されることが示されています。この量子時空に関する典型的なゲージ理論の古典的および1ループの特徴は、$ \ kappa $ -minkowskiの状況と比較して提示され、批判的に提示されています。
