authors,title,abstract,authors_trans,abstract_trans
"Yunfei Wang, Ruoxi Jiang, Yingda Fan, Xiaowei Jia, Jens Eisert, Junyu Liu, Jin-Peng Liu",Towards efficient quantum algorithms for diffusion probability models,"A diffusion probabilistic model (DPM) is a generative model renowned for its ability to produce high-quality outputs in tasks such as image and audio generation. However, training DPMs on large, high-dimensional datasets such as high-resolution images or audio incurs significant computational, energy, and hardware costs. In this work, we introduce efficient quantum algorithms for implementing DPMs through various quantum ODE solvers. These algorithms highlight the potential of quantum Carleman linearization for diverse mathematical structures, leveraging state-of-the-art quantum linear system solvers (QLSS) or linear combination of Hamiltonian simulations (LCHS). Specifically, we focus on two approaches: DPM-solver-$k$ which employs exact $k$-th order derivatives to compute a polynomial approximation of $\epsilon_\theta(x_\lambda,\lambda)$; and UniPC which uses finite difference of $\epsilon_\theta(x_\lambda,\lambda)$ at different points $(x_{s_m}, \lambda_{s_m})$ to approximate higher-order derivatives. As such, this work represents one of the most direct and pragmatic applications of quantum algorithms to large-scale machine learning models, presumably talking substantial steps towards demonstrating the practical utility of quantum computing.",拡散確率モデルの効率的な量子アルゴリズムに向けて,拡散確率モデル（DPM）は、画像やオーディオ生成などのタスクで高品質の出力を生成する能力で有名な生成モデルです。ただし、高解像度の画像やオーディオなどの大規模で高次元のデータセットでDPMをトレーニングするには、重要な計算、エネルギー、ハードウェアコストが生じます。この作業では、さまざまな量子ODEソルバーを介してDPMを実装するための効率的な量子アルゴリズムを紹介します。これらのアルゴリズムは、多様な数学構造の量子カーレマン線形化の可能性を強調し、最先端の量子線形システムソルバー（QLSS）またはハミルトニアンシミュレーション（LCHS）の線形組み合わせを活用します。具体的には、2つのアプローチに焦点を当てています。$ \ epsilon_ \ theta（x_ \ lambda、\ lambda）$の多項式近似を計算するために、正確な$ k $ -th-derivativesを使用したdpm-solver- $ k $。 $ \ epsilon_ \ theta（x_ \ lambda、\ lambda）$の$ \ epsilon_ \ thetaの有限差を使用するUnipc $（x_ {s_m}、\ lambda_ {s_m}）$そのため、この作業は、量子アルゴリズムの大規模な機械学習モデルへの最も直接的で実用的なアプリケーションの1つであり、おそらく量子コンピューティングの実用的な有用性を実証するための実質的なステップを話していると考えています。
"Gabriel Waite, Michael J. Bremner",The Complexity of Local Stoquastic Hamiltonians on 2D Lattices,"We show the 2-Local Stoquastic Hamiltonian problem on a 2D square lattice is StoqMA-complete. We achieve this by extending the spatially sparse circuit construction of Oliveira and Terhal, as well as the perturbative gadgets of Bravyi, DiVincenzo, Oliveira, and Terhal. Our main contributions demonstrate StoqMA circuits can be made spatially sparse and that geometrical, stoquastic-preserving, perturbative gadgets can be constructed.",2D格子上の局所的な頑固なハミルトニアンの複雑さ,2D平方格子の2ローカルストキュックハミルトニアン問題は、STOQMA-Completeです。これを達成し、OliveiraとTerhalの空間的にスパースサーキット構造、およびBravyi、Divincenzo、Oliveira、およびTerhalの摂動ガジェットを拡張します。私たちの主な貢献は、STOQMA回路を空間的にまばらにすることができることを示しており、幾何学的で頑丈な摂動ガジェットを構築できることを示しています。
"Anju Rani, Xiaoyu Ai, Aman Gupta, Ravi Singh Adhikari, Robert Malaney",Combined Quantum and Post-Quantum Security for Earth-Satellite Channels,"Experimental deployment of quantum communication over Earth-satellite channels opens the way to a secure global quantum Internet. In this work, we present results from a real-time prototype quantum key distribution (QKD) system, which entails the development of optical systems including the encoding of entangled photon pairs, the development of transmitters for quantum signaling through an emulated Earth-satellite channel, and the development of quantum-decoding receivers. A unique aspect of our system is the integration of QKD with existing cryptographic methods to ensure quantum-resistant security, even at low-key rates. In addition, we report the use of specially designed error-reconciliation codes that optimize the security versus key-rate trade-off. Our work demonstrates, for the first time, a deployment of the BBM92 protocol that offers both post-quantum security via the advanced encryption standard (AES) and quantum security via an entanglement-based QKD protocol. If either the AES or the QKD is compromised through some adversary attack, our system still delivers state-of-the-art communications secure against future quantum computers.",アースサテライトチャネルの量子および四方測量後のセキュリティを組み合わせた,アースサテライトチャネルを介した量子通信の実験的展開は、安全なグローバル量子インターネットへの道を開きます。この作業では、リアルタイムのプロトタイプ量子キー分布（QKD）システムの結果を提示します。これは、エンタングルされた光子ペアのエンコード、エミュレートされたアースサテライトチャネルを介した量子シグナル伝達のためのトランスミッターの開発を含む光学システムの開発を伴います。 、および量子分解レシーバーの開発。私たちのシステムのユニークな側面は、QKDと既存の暗号化方法を統合して、低キーレートでも量子耐性セキュリティを確保することです。さらに、セキュリティとキーレートのトレードオフを最適化する特別に設計されたエラー調整コードの使用を報告します。私たちの研究は、初めて、Advanced暗号化標準（AES）を介してQuantum後のセキュリティとEntanglementベースのQKDプロトコルを介した量子セキュリティの両方を提供するBBM92プロトコルの展開を実証しています。 AESまたはQKDのいずれかが敵の攻撃によって侵害されている場合、私たちのシステムは、将来の量子コンピューターに対して安全な最先端の通信を提供します。
"Haiyue Kang, Benjamin Harper, Muhammad Usman, Martin Sevior",Time-adaptive single-shot crosstalk detector on superconducting quantum computer,"Quantum crosstalk which stems from unwanted interference of quantum operations with nearby qubits is a major source of noise or errors in a quantum processor. In the context of shared quantum computing, it is challenging to mitigate the crosstalk effect between quantum computations being simultaneously run by multiple users since the exact spatio-temporal gate distributions are not apparent due to privacy concerns. It is therefore important to develop techniques for accurate detection and mitigation of crosstalk to enable high-fidelity quantum computing. Assuming prior knowledge of crosstalk parameters, we propose a time-adaptive detection method leveraging spectator qubits and multiple quantum coherence to amplify crosstalk-induced perturbations. We demonstrate its utility in detecting random sparsely distributed crosstalk within a time window. Our work evaluates its performance in two scenarios: simulation using an artificial noise model with gate-induced crosstalk and always-on idlings channels; and the simulation using noise sampled from an IBM quantum computer parametrised by the reduced HSA error model. The presented results show our method's efficacy hinges on the dominance of single-qubit coherent noise across channels, and the impact of angle mismatching is suppressed as spectator qubits increase. From simulation using real-device noise parameters, our strategy outperforms the previous constant-frequency detection method of Harper et. al. [arXiv: 2402.02753 (2024)] in the detection success rate, achieving an average detection success probability of $0.852\pm 0.022$ (equally scaled noise channels) and $0.933\pm0.024$ (asymmetrically scaled noise channels) from 1 to 7 crosstalk counts.",超伝導量子コンピューター上の時間適応シングルショットクロストーク検出器,量子操作の不要な干渉と近くのキュービットに起因する量子クロストークは、量子プロセッサのノイズまたはエラーの主要な原因です。共有量子コンピューティングのコンテキストでは、プライバシーの懸念のために正確な時空間ゲート分布が明らかではないため、複数のユーザーが同時に実行する量子計算間のクロストーク効果を軽減することは困難です。したがって、高忠実度の量子コンピューティングを可能にするために、クロストークの正確な検出と緩和のための手法を開発することが重要です。クロストークパラメーターの事前の知識を想定して、クロストーク誘発摂動を増幅するために、観客のキュービットと複数の量子コヒーレンスを活用する時間適応検出方法を提案します。タイムウィンドウ内でランダムに分布したクロストークを検出するという有用性を示します。私たちの作業は、2つのシナリオでそのパフォーマンスを評価します。ゲート誘発性のクロストークと常にオンのアイドリングチャネルを使用した人工ノイズモデルを使用したシミュレーション。また、HSAエラーモデルの削減によってパラメーター化されたIBM量子コンピューターからサンプリングされたノイズを使用したシミュレーション。提示された結果は、私たちの方法の有効性が、チャネル全体の単一quitコヒーレントノイズの優位性にかかっていることを示しており、角度の不一致の影響は、観客のキュービットが増加するにつれて抑制されます。実際のノイズパラメーターを使用したシミュレーションから、当社の戦略は、Harper etの以前の一定周波数検出方法よりも優れています。アル。 [ARXIV：2402.02753（2024）]検出成功率で、平均検出成功確率は0.852 \ PM 0.022 $（同等にスケーリングされたノイズチャネル）と$ 0.933 \ PM0.024 $（1〜7から7 Crosstalkカウント。
"Dai-Nam Le, Pablo Rodriguez-Lopez, Lilia M. Woods",Quantum stick-slip motion in nanoscaled friction,"Friction in atomistic systems is usually described by the classical Prandtl-Tomlinson model suitable for capturing the dragging force of a nanoparticle in a periodic potential. Here we consider the quantum mechanical version of this model in which the dissipation is facilitated by releasing heat to an external bath reservoir. The time evolution of the system is captured with the Liouville-von Neumann equation through the density matrix of the system in the Markov approximation. We examine several kinetic and dissipative properties of the nanoparticle by delineating classical vs quantum mechanical effects. We find that that the Landau-Zener tunneling is a key factor in the overall reduction of the frictional dissipation when compared to the classical motion in which such tunneling is absent. This in-depth study analyzes the interplay between velocity, strength of interaction, and temperature to control the frictional process and provide useful guidelines for experimental data interpretation.",ナノスカル摩擦の量子スティックスリップモーション,原子系の摩擦は、通常、周期的ポテンシャルでナノ粒子のドラッグ力をキャプチャするのに適した古典的なPrandtl-Tomlinsonモデルによって説明されます。ここでは、このモデルの量子機械バージョンを検討します。このモデルでは、外部の浴場に熱を放出することで散逸が促進されます。システムの時間進化は、マルコフ近似のシステムの密度マトリックスを介して、リウビルボンノイマン方程式でキャプチャされます。古典的なvs量子機械的効果を描写することにより、ナノ粒子のいくつかの運動学的および散逸特性を調べます。ランダウゼナーのトンネルは、そのようなトンネリングが存在しない古典的な動きと比較した場合、摩擦散逸の全体的な減少における重要な要因であることがわかります。この詳細な研究では、摩擦プロセスを制御し、実験データ解釈のための有用なガイドラインを提供するための速度、相互作用の強度、および温度の相互作用を分析します。
"Yun Li, Tinghe Yun, Bohan Wei, Haoran Mu, Luojun Du, Nan Cui, Guangyu Zhang, Shenghuang Lin",Ultrathin Ga$_2$O$_3$ Tunneling Contact for 2D Transition-metal Dichalcogenides Transistor,"The development of two-dimensional (2D) transition metal dichalcogenides (TMDs) based transistors has been constrained by high contact resistance and inadequate current delivery, primarily stemming from metal-induced gap states and Fermi level pinning. Research into addressing these challenges is essential for the advancing 2D transistors from laboratory experiments to industrial-grade production. In this work, we present amorphous Ga$_2$O$_3$ as a novel tunneling contact layer for multilayer WS2-based field-effect transistors (FETs) to enhance electrical performance. The addition of this innovative tunneling layer avoid Schottky barrier forming while finally change into a tunneling barrier with the barrier height to just 3.7 meV, near-ideal ohmic contacts. This approach effectively reduces contact resistance to only 2.38 k$\Omega\,\mu$m and specific contact resistivity as low as $3 \times 10^{-5}$ $\Omega$cm$^2$. A record-high electron mobility of 296 cm$^2$ V$^{-1}$ s$^{-1}$ and ON-OFF ratio over 106 are realized for WS$_2$ transistor at room temperature. Compared to other tunneling materials, ultrathin Ga$_2$O$_3$ layer offers scalability, cost-efficient production and broad substrate compatibility, making it well-suited for seamless integration with industrial wafer-scale electronics. A robust device performance remains highly consistent in a large-scale transistor array fabricated on $1.5\times 1.5$ cm$^2$ chips, with the average mobility closing to 200 cm$^2$ V$^{-1}$ s$^{-1}$. These findings establish a new benchmark for contact performance in 2D transistors and prove the potential of tunneling contact engineering in advancing high-performance, scalable 29 pelectronics with promising applications in quantum computing and communication.",Ultrathin Ga $ _2 $ o $ _3 $トンネリングコンタクト2Dトランジションメタルジチャルコゲニドトランジスタ,2次元（2D）遷移金属ジチャルコゲニド（TMDS）ベースのトランジスタの開発は、主に金属誘導のギャップ状態とフェルミレベルのピン止めに起因する、高い接触抵抗と不十分な電流送達によって制約されています。これらの課題への取り組みに関する研究は、実験室の実験から産業用グレードの生産までの2Dトランジスタを進めるために不可欠です。この作業では、電気性能を向上させるための多層WS2ベースのフィールド効果トランジスタ（FET）の新しいトンネリング接触層として、アモルファスGa $ _2 $ o $ _3 $を提示します。この革新的なトンネル層を追加すると、ショットキーの障壁が形成され、最終的にはバリアの高さがわずか3.7 MEVになり、ほぼ理想的なオームコンタクトがあるトンネリングバリアに変わります。このアプローチにより、接触抵抗はわずか2.38 k $ \ omega \、\ mu $ mへの接触抵抗を効果的に削減し、$ 3 \ times 10^{-5} $ $ \ omega $ cm $^2 $という低い特定の接触抵抗率を低下させます。 296 cm $^2 $ v $^{-1} $ s $^{-1} $の記録的な電子移動度は、室温でのWS $ _2 $トランジスタの場合、106を超えるオンオフ比が実現されます。他のトンネル材料と比較して、Ultrathin Ga $ _2 $ o $ _3 $レイヤーは、スケーラビリティ、費用効率の高い生産、幅広い基質の互換性を提供し、産業用ウェーハスケールエレクトロニクスとのシームレスな統合に適しています。堅牢なデバイスのパフォーマンスは、1.5 \ Times 1.5 $ cm $^2 $チップで製造された大規模トランジスタアレイで非常に一貫性があり、平均モビリティは200 cm $^2 $ v $^{-1} $ s $に閉じます^{-1} $。これらの調査結果は、2Dトランジスタでの接触性能のための新しいベンチマークを確立し、量子コンピューティングと通信に有望なアプリケーションを備えた高性能でスケーラブルな29ペレクトロニクスを進める際のトンネリングコンタクトエンジニアリングの可能性を証明します。
"Shailesh Chandrasekharan, Rui Xian Siew, Tanmoy Bhattacharya",Monomer-dimer tensor-network basis for qubit-regularized lattice gauge theories,"Traditional $\mathrm{SU}(N)$ lattice gauge theories (LGTs) can be formulated using an orthonormal basis constructed from the irreducible representations (irreps) $V_{\lambda}$ of the $\mathrm{SU}(N)$ gauge symmetry. On a lattice, the elements of this basis are tensor networks comprising dimer tensors on the links labeled by a set of irreps $\{\lambda_\ell\}$ and monomer tensors on sites labeled by $\{\lambda_s\}$. These tensors naturally define a local site Hilbert space, $\mathcal{H}^g_s$, on which gauge transformations act. Gauss's law introduces an additional index $\alpha_s = 1, 2, \dots, \mathcal{D}(\mathcal{H}_s^g)$ that labels an orthonormal basis of the gauge-invariant subspace of $\mathcal{H}^g_s$. This monomer-dimer tensor-network (MDTN) basis, $\left| \{\lambda_s\},\{\lambda_\ell\},\{\alpha_s\}\right\rangle$, of the physical Hilbert space enables the construction of new qubit-regularized $\mathrm{SU}(N)$ gauge theories that are free of sign problems while preserving key features of traditional LGTs. Here, we investigate finite-temperature confinement-deconfinement transitions in a simple qubit-regularized $\mathrm{SU}(2)$ and $\mathrm{SU}(3)$ gauge theory in $d=2$ and $d=3$ spatial dimensions, formulated using the MDTN basis, and show that they reproduce the universal results of traditional LGTs at these transitions. Additionally, in $d=1$, we demonstrate using a plaquette chain that the string tension at zero temperature can be continuously tuned to zero by adjusting a model parameter that plays the role of the gauge coupling in traditional LGTs.",キクビット正規化格子ゲージ理論のモノマーダイマーテンソルネットワークの基礎,従来の$ \ mathrm {su}（n）$ latticeゲージ理論（lgts）は、$ \ mathrm {su}（n）の$ \ mathrm {su}（n）の既約表現（irreps）$ v _ {\ lambda} $から構築されたオルソーマル基底を使用して策定できます。 $ゲージの対称性。格子上、この基礎の要素は、Irreps $ \ {\ lambda_ \ Ell \} $のセットによってラベル付けされたリンクのダイマーテンソルを含むテンソルネットワークと、$ \ {\ lambda_s \} $によってラベル付けされたサイトのモノマーテンソルです。これらのテンソルは、ローカルサイトのヒルバートスペース、$ \ mathcal {h}^g_s $を自然に定義します。 Gaussの法律は、追加のインデックス$ \ alpha_s = 1、2、\ dots、\ mathcal {d}（\ mathcal {h} _s^g）$を導入します。 }^g_s $。このモノマーダイマーテンソルネットワーク（MDTN）ベース、$ \ left | \ {\ lambda_s \}、\ {\ lambda_ \ ell \}、\ {\ alpha_s \} \ right \ rangle $、物理ヒルベルト空間の新しいqubit-Regulidized $ \ mathrm {su}（n）の構築を可能にすることができます。従来のLGTの主要な機能を維持しながら、署名の問題がない$ゲージ理論。ここでは、単純なqubit-Regulized $ \ mathrm {su}（2）$および$ \ mathrm {su}（3）$ゲージ理論での有限温度閉じ込め整数遷移を調査します。 3 $空間寸法は、MDTNベースを使用して処方され、これらの遷移で従来のLGTの普遍的な結果を再現することを示します。さらに、$ d = 1 $で、プラケットチェーンを使用して、ゼロ温度での弦の張力をゼロに連続的に調整できることを実証します。
Rui Okada,A Quantum Analog of Delsarte's Linear Programming Bounds,"This thesis presents results in quantum error correction within the context of finite dimensional quantum metric spaces. In classical error correction, a focal problem is the study of large codes of metric spaces. For a class of finite metric spaces that are also metric association schemes, Delsarte introduced a method of using linear programming to compute upper bounds on the size of codes. Within quantum error correction, there is an analogous study of large quantum codes of quantum metric spaces and, in the setting of quantum Hamming space, a quantum analog of Delsarte's method was discovered by Shor and Laflamme and independently by Rains. Later, Bumgardner introduced an analogous method for single-spin codes, or quantum codes related to the Lie algebra $\mathfrak{su}(2)$. The main contribution of this thesis is a generalization of the results of Shor, Laflamme, Rains, and Bumgardner to a class of finite dimensional quantum metric spaces analogous to metric association schemes of the classical case.",Delsarteの線形プログラミング境界の量子アナログ,この論文は、有限寸法量子メトリック空間のコンテキスト内で量子誤差補正をもたらします。古典的なエラー修正では、焦点の問題は、メトリック空間の大規模なコードの研究です。メトリック関連スキームでもある有限メトリックスペースのクラスの場合、Delsarteは線形プログラミングを使用してコードのサイズの上限を計算する方法を導入しました。量子誤差補正内では、量子メトリック空間の大量量子コードの類似した研究があり、量子ハミング空間の設定では、Delsarteの方法の量子類似体がShorとLaflammeによって発見され、雨によって独立して発見されました。その後、Bumgardnerは、Lie Algebra $ \ Mathfrak {su}（2）$に関連する単一スピンコードまたは量子コードの類似の方法を導入しました。この論文の主な貢献は、Shor、Laflamme、Rains、およびBumgardnerの結果の一般化が、古典的なケースのメトリック関連スキームに類似した有限寸法量子測定基準のクラスです。
"Xing Fan, Atsushi Noguchi, Kento Taniguchi",Quantum Logic Spectroscopy of an Electron and Positron for Precise Tests of the Standard Model,"We propose a scheme for quantum logic spectroscopy of an electron or positron in a Penning trap. An electron or positron in a spectroscopy trap is coupled to a remote logic electron or positron via a wire to achieve motional entanglement. By separating the two traps, one can significantly improve magnetic field homogeneity, microwave characteristics, and detection sensitivity. The proposed scheme will improve the measurement precision of the electron's and positron's magnetic moments and charge-to-mass ratios, enabling precise tests of the Standard Model of particle physics.",標準モデルの正確なテストのための電子とポジトロンの量子論理分光法,ペニングトラップ内の電子またはポジトロンの量子論理分光法のスキームを提案します。分光法トラップの電子または陽電子は、動きの絡み合いを実現するために、ワイヤを介してリモート論理電子または陽電子に結合されます。 2つのトラップを分離することにより、磁場の均一性、マイクロ波特性、および検出感度を大幅に改善できます。提案されたスキームは、電子と陽電子の磁気モーメントと電荷と質量比の測定精度を改善し、粒子物理学の標準モデルの正確なテストを可能にします。
"Zhen-Hua Zhao, Yining Gu, Shucong Liu, Long-Xing Huang, Yong-Qing Wang",Non-topological soliton Bardeen boson stars and its frozen state,"We investigate a Bardeen model coupling Einstein gravity with nonlinear electromagnetic fields and non-topological soliton complex scalar fields, governed by the magnetic charge $\tilde{q}$, the complex scalar field frequency $\tilde{\omega}$, and the self-interaction parameter $\tilde{\eta}$. Our results reveal that the magnetic charge $\tilde{q}$ exhibits $\tilde{\eta}$-dependent critical values $\tilde{q}_c$, beyond which ($\tilde{q} > \tilde{q}_c$) Bardeen boson stars (BBSs) may transition into frozen states ($\tilde{\omega} \to 0$). These frozen states are characterized by a critical horizon whose radius $\tilde r^\mathrm{H}_{c}$ satisfies $\tilde r_{\text{inner}}^{\text{H,RN}} < \tilde r_{c} < \tilde r_{\text{outer}}^{\text{H,RN}}$, where $\tilde r_{\text{inner}}^{\text{H,RN}}$ and $\tilde r_{\text{outer}}^{\text{RN}}$ denote the inner and outer horizons of magnetic Reissner-Nordström (RN) black holes with equivalent mass and magnetic charge. Notably, the ADM mass of frozen BBSs is independent of $\tilde{\eta}$. Furthermore, light ring (LR) solutions exist universally across all tested combinations of $\tilde{q}$ and $\tilde{\eta}$, with all frozen BBSs exhibiting LRs whose outer radius $\tilde r_{\text{outer}}^{\text{LR}}$ is independent of $\tilde{\eta}$. Compared to magnetic RN black holes, frozen BBSs possess a smaller outer LR radius ($\tilde r_{\text{outer}}^{\text{LR}} < \tilde r_{\text{outer}}^{\text{LR, RN}}$).",非トポロジーソリトンバーディーンボソンスターとその凍結状態,アインシュタインの重力を非線形電磁界と非地位性のソリトン複合体スカラーフィールドと結合するバーディーンモデルを調査します。自己相互作用パラメーター$ \ Tilde {\ eta} $。我々の結果は、磁気電荷$ \ tilde {q} $が$ \ tilde {\ eta} $を展示していることを明らかにしています - 依存の臨界値$ \ tilde {q} _c $ } _c $）Bardeen Boson Stars（BBSS）は凍結状態に移行する場合があります（$ \ tilde {\ omega} \ to 0 $）。これらの凍結状態は、半径$ \ tilde r^\ mathrm {h} _ {c} $を満たす$ \ tilde r _ {\ text {inner}}^{\ text {h、rn}} <\を満たす重要な地平線によって特徴付けられます。 Tilde R_ {c} <\ tilde r _ {\ text {outer}}^{\ text {h、rn}} $、ここで$ \ tilde r _ {\ text {inenter}}^{\ text {h、rn}} $および$ \ tilde r _ {\ {\ text {outer}}^{\ text {rn}} $は、内側と外側の視野を示します磁気Reissner-Nordström（RN）ブラックホールの同等の質量と磁気電荷。特に、凍結BBSSのADM質量は$ \ Tilde {\ eta} $に依存しません。さらに、ライトリング（LR）ソリューションは、$ \ tilde {q} $および$ \ tilde {\ eta} $のすべてのテストされた組み合わせに普遍的に存在し、すべての冷凍BBSSが外側の$ \ tilde r _ {\ {\ text {outer }}^{\ text {lr}} $は独立しています$ \ tilde {\ eta} $。磁気RNブラックホールと比較して、冷凍BBSSにはより小さな外側のLR半径があります（$ \ Tilde r _ {\ text {outer}}^{\ text {lr}} <\ tilde r _ {\ text {outer}}^{\ text {lr、rn}} $）。
