authors,title,abstract,authors_trans,abstract_trans
"Quentin France, Yunhyeon Jeong, Akinori Kamiyama, Takaaki Mano, Ken-ichi Sasaki, Masahiro Hotta, Go Yusa",Electrically induced bulk and edge excitations in the fractional quantum Hall regime,"We apply a voltage pulse to electrically excite the incompressible region of a two-dimensional electron liquid in the $\nu=2/3$ fractional quantum Hall state and investigate the collective excitations in both the edge and bulk via photoluminescence spectral energy shifts. Introducing an offset in the voltage pulse significantly enhances the excitation signal. Real-space and time-resolved measurements reveal the dynamics of the bulk excitations, with an estimated group velocity of approximately $3 \times 10^4$ m/s. These bulk excitations align well with the magneto-plasmon model. Our results highlight the topological link between edge and bulk states, providing a novel approach to exploring solid-state analogs of quantum gravity.",分数Quantum Hall Regimeの電動誘導バルクおよびエッジ励起,電圧パルスを塗布して、$ \ nu = 2/3 $分数の量子ホール状態の2次元電子液の非圧縮性領域を電気的に励起し、フォトルミネセンススペクトルエネルギーシフトを介してエッジとバルクの両方の集団励起を調査します。電圧パルスにオフセットを導入すると、励起信号が大幅に向上します。実地域と時間分解測定では、バルク励起のダイナミクスが明らかになり、推定グループ速度は約3ドル\時間10^4 $ m/sです。これらのバルク励起は、マグネトプラズモンモデルとよく整合しています。私たちの結果は、エッジ状態とバルク状態の間のトポロジーリンクを強調し、量子重力の固体類似体を探索するための新しいアプローチを提供します。
"Philip Y. Mai, Pedro H. Pereira, Lucas Andrade Alonso, Ross C. C. Leon, Chih Hwan Yang, Jason C. C. Hwang, Daniel Dunmore, Julien Camirand Lemyre, Tuomo Tanttu, Wister Huang, Kok Wai Chan, Kuan Yen Tan, Jesús D. Cifuentes, Fay E. Hudson, Kohei M. Itoh, Arne Laucht, Michel Pioro-Ladrière, Christopher C. Escott, MengKe Feng, Reinaldo de Melo e Souza, Andrew Dzurak, Andre Saraiva",Enhancement of Electric Drive in Silicon Quantum Dots with Electric Quadrupole Spin Resonance,"Quantum computation with electron spin qubits requires coherent and efficient manipulation of these spins, typically accomplished through the application of alternating magnetic or electric fields for electron spin resonance (ESR). In particular, electrical driving allows us to apply localized fields on the electrons, which benefits scale-up architectures. However, we have found that Electric Dipole Spin Resonance (EDSR) is insufficient for modeling the Rabi behavior in recent experimental studies. Therefore, we propose that the electron spin is being driven by a new method of electric spin qubit control which generalizes the spin dynamics by taking into account a quadrupolar contribution of the quantum dot: electric quadrupole spin resonance (EQSR). In this work, we explore the electric quadrupole driving of a quantum dot in silicon, specifically examining the cases of 5 and 13 electron occupancies.",電気四重極スピン共鳴を備えたシリコン量子ドットでの電気駆動の強化,電子スピンキビットを使用した量子計算には、これらのスピンのコヒーレントで効率的な操作が必要です。これは、通常、電子スピン共鳴（ESR）に交互の磁場または電界を適用することで達成されます。特に、電気運転により、電子に局所的なフィールドを適用することができ、スケールアップアーキテクチャに役立ちます。ただし、最近の実験研究では、Rabiの挙動をモデル化するには、電気双極子スピン共鳴（EDSR）が不十分であることがわかりました。したがって、電子スピンは、量子ドットの四重極の寄与を考慮してスピンダイナミクスを一般化する新しい電気スピンキュービット制御の新しい方法によって駆動されていることを提案します：電気四重極スピン共鳴（EQSR）。この作業では、シリコンの量子ドットの電気四重極駆動を探索し、特に5および13の電子占有の症例を調べます。
G. S. Ramos,Investigating Notions of Entropy and Its Production in High Energy Particle Collisions,"This work analyzes different notions of entropy and its production in $ep$ and heavy-ion collisions, focusing on the early stages of the collision. To this end, the importance of phenomena such as quantum entanglement and decoherence in entropy generation was studied. Using state-of-the-art methods for calculating entanglement entropy in the high-energy limit and synthesizing various approaches for its computation, phenomenological results were obtained from analytical expressions for the number of gluons. Results were also presented for the entanglement entropy in two-body elastic scattering based on the hadronic structure given by the model-independent Lévy method, at energy values typical of the RHIC, Tevatron, and LHC. Phenomenological models of unintegrated gluon distributions were used to calculate dynamic entropy in the QCD of dense gluonic states in $pp$ and $pA$ collisions at high energies, comparing it with decoherence entropy. The obtained results were contrasted with other notions of entropy in the literature, and theoretical uncertainties were discussed.",エントロピーの概念と高エネルギー粒子衝突におけるその生産の調査,この研究では、衝突の初期段階に焦点を当てた、$ ep $とheavy-ion衝突でのエントロピーとその生産のさまざまな概念を分析します。この目的のために、エントロピー生成における量子の絡み合いやデコヒーレンスなどの現象の重要性が研究されました。エンタングルメントエントロピーを高エネルギー制限で計算するための最先端の方法を使用して、その計算のためにさまざまなアプローチを合成するために、gluonsの数の分析式から現象学的結果が得られました。 RHIC、Tevatron、およびLHCに典型的なエネルギー値で、モデルに依存しないレビー法によって与えられたハドロニック構造に基づく2体弾性散乱におけるエンタングルメントエントロピーの結果も提示されました。統合されていないグルオン分布の現象学的モデルを使用して、高エネルギーで$ PP $および$ PA $衝突で密なグルオニック状態のQCDにおける動的エントロピーを計算し、それをデコヒーレンスエントロピーと比較しました。得られた結果は、文献におけるエントロピーの他の概念と対照的であり、理論的不確実性が議論されました。
"Lili Yang, Longlong Feng",Induced Berry Connection and Photonic Spin Hall Effect in Optical Dirac Theory,"Within the framework of optical Dirac theory, we present a field-theoretical model of spin-orbit interaction and photonic spin/orbit Hall effects. Our approach reformulates light propagation along helical paths as solving the Maxwell equations in a ray-based curvilinear coordinate system. This system can alternatively be interpreted as a spin-degenerate medium with antisymmetric elements in the dielectric tensor, corresponding to the spin-1 excitation mode characterized by a rotational dipole vector. We show that, at leading order, the resulting effective Hamiltonian is equivalent to the Maxwell theory in a uniformly rotating frame, incorporating both spin-rotation and orbit-rotation coupling. This rotation arises from the torsion of helical paths, manifesting as extrinsic orbital angular momentum (EOAM) of photons. Notably, the spin angular momentum (SAM) of the photon and its intrinsic orbital angular momentum (IOAM) contribute jointly to the geometric phase. In the Heisenberg picture, the spin and orbital Hall effects naturally emerge from interaction terms in the ray equations. Furthermore, we find that the transverse spin of evanescent waves couples with EOAM, revealing that the geometric phase of elliptically polarized light differs from that of circularly polarized light. This distinction underscores the role of spin-orbit coupling in modifying phase accumulation.",光学ディラック理論におけるベリー接続とフォトニックスピンホール効果,光学ディラック理論の枠組みの中で、スピン軌道相互作用とフォトニックスピン/軌道ホール効果のフィールド理論モデルを提示します。私たちのアプローチは、光線ベースの曲線座標系のマックスウェル方程式を解くように、らせん状の経路に沿った光伝播を再定式化します。このシステムは、回転双極子ベクトルを特徴とするスピン1励起モードに対応する、誘電性テンソルに反対称要素を備えたスピンディゲンレート媒体として、あるいは解釈することができます。リーディングオーダーでは、結果として生じる効果的なハミルトニアンは、スピン回転と軌道回転の両方のカップリングを組み込んだ均一に回転するフレームのマックスウェル理論と同等であることを示します。この回転は、らせん状の経路のねじれから生じ、光子の外因性軌道角運動量（EOAM）として現れます。特に、光子のスピン角運動量（SAM）とその固有の眼窩角運動量（IOAM）は、幾何相に共同で寄与します。 Heisenbergの写真では、スピンと軌道のホールの影響は、光線方程式の相互作用項から自然に現れます。さらに、エバネッセント波の横方向のスピンがEOAMを持つことがわかり、楕円形の偏光光の幾何学的位相が円形偏光のそれと異なることが明らかになります。この区別は、位相蓄積の変更におけるスピン軌道結合の役割を強調しています。
"Tomohiro Hattori, Hirotaka Irie, Tadashi Kadowaki, Shu Tanaka",Impact of Fixing Spins in a Quantum Annealer with Energy Rescaling,"Quantum annealing is a promising algorithm for solving combinatorial optimization problems. However, various hardware restrictions significantly impede its efficient performance. Size-reduction methods provide an effective approach for addressing large-scale problems but often introduce additional challenges. A notable hardware restriction is the limited number of decision variables quantum annealing can handle compared to the size of the problem. Moreover, when employing size-reduction methods, the interactions and local magnetic fields in the Ising model--used to represent the combinatorial optimization problem--can become excessively large, making them difficult to implement on hardware. Although prior studies suggest that energy rescaling impacts the performance of quantum annealing, its interplay with size-reduction methods remains unexplored. This study examines the relationship between fixing spins, a promising size-reduction method, and the effects of energy rescaling. Numerical simulations and experiments conducted on a quantum annealer demonstrate that the fixing spins method enhances quantum annealing performance while preserving the spin-chain embedding for a homogeneous, fully connected ferromagnetic Ising model.",エネルギーの再スケーリングを伴う量子アニールのスピンを固定する影響,量子アニーリングは、組み合わせ最適化の問題を解決するための有望なアルゴリズムです。ただし、さまざまなハードウェアの制限により、効率的なパフォーマンスが大幅に妨げられます。サイズ削減方法は、大規模な問題に対処するための効果的なアプローチを提供しますが、多くの場合、追加の課題をもたらします。顕著なハードウェアの制限は、問題のサイズと比較して、量子アニーリングが処理できる決定変数の限られた数です。さらに、サイズ削減方法を使用する場合、ISINGモデルの相互作用と局所磁場（組み合わせ最適化問題を表すために使用）は、カンが過度に大きくなり、ハードウェアに実装することを困難にします。以前の研究は、エネルギーの再拡張が量子アニーリングの性能に影響を与えることを示唆していますが、サイズ削減方法との相互作用は未開拓のままです。この研究では、スピンの固定、有望なサイズ削減方法、およびエネルギーの再スケーリングの影響との関係を調べます。量子アニールで実施された数値シミュレーションと実験は、固定スピン法が量子アニーリング性能を強化し、均一で完全に接続された強磁性イゼンモデルのためのスピンチェーン埋め込みを維持することを示しています。
"Changming Ke, Fucai Liu, Shi Liu",Superlubric Motion of Wave-like Domain Walls in Sliding Ferroelectrics,"Sliding ferroelectrics constructed from stacked nonpolar monolayers enable out-of-plane polarization in two dimensions with exceptional properties, including ultrafast switching speeds and fatigue-free behavior. However, the widely accepted switching mechanism, which posits synchronized long-distance in-plane translation of entire atomic layers driven by an out-of-plane electric field, has shown inconsistencies with experimental observations. We demonstrate that this spinodal decomposition-like homogeneous switching process violates Neumann's principle and is unlikely to occur due to symmetry constraint. Instead, symmetry-breaking domain walls (DWs) and the tensorial nature of Born effective charges are critical for polarization reversal, underscoring the quantum nature of sliding ferroelectrics. Using the Bernal-stacked $h$-BN bilayer as a model system, we discover that the coherent propagation of wide, wave-like domain walls is the key mechanism for ferroelectric switching. This mechanism fundamentally differs from the layer-by-layer switching associated with narrow domain walls, which has been established for over sixty years in perovskite ferroelectrics. Moreover, these wave-like DWs exhibit superlubric dynamics, achieving ultrahigh velocities of approximately 4000 m/s at room temperature and displaying an anomalous cooling-promoted switching speed. The unexpected emergence of DW superlubricity in sliding ferroelectrics presents new avenues for enhancing key performance metrics and offers exciting opportunities for applications in cryogenic environments.",スライド強誘電体における波のようなドメイン壁のスーパールブリック運動,積み重ねられた非極性単層から構築されたスライド強誘電体は、超高速スイッチング速度や疲労のない動作を含む例外的な特性を持つ2次元で面外偏光を可能にします。ただし、広く受け入れられているスイッチングメカニズムは、平面外の電界によって駆動される原子層全体の同期された長距離面内変換を仮定しており、実験的観察と矛盾を示しています。このスピノーダル分解様均質スイッチングプロセスは、ノイマンの原則に違反しており、対称性の制約のために発生する可能性が低いことを実証します。代わりに、対称性を破るドメイン壁（DWS）と生まれた効果的な電荷のテンソール性は、偏光反転に不可欠であり、スライド強誘電体の量子性を強調しています。ベルナルスタック$ h $--bn bilayerをモデルシステムとして使用して、幅の広い波のようなドメイン壁のコヒーレントな伝播が、強誘電体スイッチングの重要なメカニズムであることがわかります。このメカニズムは、狭いドメイン壁に関連する層ごとのスイッチングと基本的に異なります。これは、ペロブスカイト射誘電体で60年以上確立されてきました。さらに、これらの波のようなDWSは、室温で約4000 m/sの超高速速度を達成し、異常な冷却促進されたスイッチング速度を表示し、超洗練されたダイナミクスを示します。スライド強誘電体におけるDWの超硫酸性の予期せぬ出現は、主要なパフォーマンスメトリックを強化するための新しい手段を提示し、極低温環境でのアプリケーションにエキサイティングな機会を提供します。
"Xinhao Li, Christopher S. Wang, Brennan Dizdar, Yizhong Huang, Yutian Wen, Wei Guo, Xufeng Zhang, Xu Han, Xianjing Zhou, Dafei Jin",Noise-resilient host for electron qubit operation up to 0.4 K,"Cryogenic solid neon has recently emerged as a pristine solid-state material platform for hosting single electron qubits. At temperatures of $\sim$10 mK, electron-on-solid-neon (eNe) charge qubits have shown exceptionally long coherence times and high single-qubit gate fidelities. Further expanding the capabilities of this platform to multiple qubits in a scalable fashion will require careful understanding and the corresponding optimization of the underlying noise environment. Here, we demonstrate the remarkable robustness enabled by the neon layer in eNe charge qubits against charge and thermal noise by operating them away from the charge-insensitive sweet-spot and at elevated temperatures. Without optimization, the measured charge (voltage) noise spectral density on neon is comparable to the best in conventional gate-defined semiconductor quantum dots. Up to 0.4 K, the qubit coherence time with dynamical decoupling can still reach the relaxation limit of $\sim$1 microsecond. These observations highlight the potential of solid neon to facilitate a quiet charge environment and eNe qubits' potential for higher-temperature operation in a scaled-up system.",最大0.4 Kまでの電子Qubit操作用のノイズリシリエントホスト,極低温ソリッドネオンは最近、単一電子キクをホストするための手付かずの固体材料プラットフォームとして浮上しました。 $ \ sim $ 10 mkの温度では、電子オンソリッドネオン（ENE）電荷のキュービットは、非常に長い一貫性と高いシングルキットゲートの忠実度を示しています。このプラットフォームの機能をさらにスケーラブルな方法で複数のキュービットに拡大するには、慎重に理解し、基礎となるノイズ環境の対応する最適化が必要です。ここでは、電荷を帯電させられないスイートスポットから遠ざけ、温度が上昇することにより、電荷と熱ノイズに対して電荷Qubitsのネオン層によって可能になった顕著な堅牢性を示します。最適化なしでは、ネオンの測定された電荷（電圧）ノイズスペクトル密度は、従来のゲート定義の半導体量子ドットで最高の音量に匹敵します。最大0.4 Kでは、動的デカップリングを備えたキットコヒーレンス時間は、$ \ sim $ 1マイクロ秒の緩和制限に到達することができます。これらの観察結果は、静かな電荷環境を促進する固体ネオンの可能性と、スケーリングされたシステムでの高温操作の可能性を強調しています。
"Sheng-Jie Huang, Yanzhu Chen",Generating logical magic states with the aid of non-Abelian topological order,"In fault-tolerant quantum computing with the surface code, non-Clifford gates are crucial for universal computation. However, implementing these gates using methods like magic state distillation and code switching requires significant resources. In this work, we propose a new protocol that combines magic state preparation and code switching to realize logical non-Clifford operations with the potential for fault tolerance. Our approach begins with a special logical state in the $\mathbb{Z}_4$ surface code. By applying a sequence of transformations, the system goes through different topological codes, including the non-Abelian $D_4$ quantum double model. This process ultimately produces a magic state in a condensed $\mathbb{Z}_2$ surface code, which enables the implementation of a logical $T$ gate in the standard $\mathbb{Z}_2$ surface code. In our analysis, we employ a framework where the topological codes are represented by their topological orders and all the transformations are considered as topological manipulations such as gauging symmetries and condensing anyons. This perspective is particularly useful for understanding code switching between topological codes.",非アベルのトポロジー順序の助けを借りて論理的な魔法の状態を生成する,表面コードを使用したフォールトトレラント量子コンピューティングでは、非クライフォードゲートがユニバーサル計算に不可欠です。ただし、魔法の状態の蒸留やコードスイッチングなどの方法を使用してこれらのゲートを実装するには、重要なリソースが必要です。この作業では、魔法の状態の準備とコードスイッチングを組み合わせた新しいプロトコルを提案し、論理的な非クリフォード操作を実現し、フォールトトレランスの可能性を実現します。私たちのアプローチは、$ \ mathbb {z} _4 $ surfaceコードの特別な論理状態から始まります。一連の変換を適用することにより、システムは、非アベル$ d_4 $ Quantumダブルモデルを含むさまざまなトポロジコードを通過します。このプロセスは、最終的に凝縮された$ \ mathbb {z} _2 $ surfaceコードで魔法の状態を生成します。これにより、標準$ \ mathbb {z} _2 $ surfaceコードに論理$ t $ゲートの実装が可能になります。分析では、トポロジカルコードがトポロジー順序で表されるフレームワークを採用し、すべての変換が対称性の測定や凝縮剤などのトポロジー操作と見なされます。この視点は、トポロジコード間のコードの切り替えを理解するのに特に役立ちます。
Ian Balitsky,Background-field method and QCD factorization,"One method for deriving a factorization for QCD processes is to use successive integration over fields in the functional integral. In this approach, we separate the fields into two categories: dynamical fields with momenta above a relevant cutoff, and background fields with momenta below the cutoff. The dynamical fields are then integrated out in the background of the low-momentum background fields. This strategy works well at tree level, allowing us to quickly derive QCD factorization formulas at leading order. However, to extend the approach to higher loops, it is necessary to rigorously define the functional integral over dynamical fields in an arbitrary background field. This framework was carefully developed for the calculation of the effective action in a background field at the two-loop level in the classic paper by Abbott [1]. Building on this work, I specify the renormalized background-field Lagrangian and define the notion of the quantum average of an operator in a background field, consistent with the ``separation of scales'' scheme mentioned earlier. As examples, I discuss the evolution of the twist-2 gluon light-ray operator and the one-loop gluon propagator in a background field near the light cone.",バックグラウンドフィールドメソッドとQCD因数分解,QCDプロセスの因数分解を導出する1つの方法は、機能積分のフィールドに連続的な統合を使用することです。このアプローチでは、フィールドを2つのカテゴリに分離します。関連するカットオフの上にあるモーメンタの動的フィールドと、カットオフの下にモーメントを持つ背景フィールドです。次に、動的フィールドは、低瞬間の背景フィールドの背景に統合されます。この戦略は、ツリーレベルでうまく機能し、先頭でQCD因数分解式を迅速に導き出すことができます。ただし、アプローチをより高いループに拡張するには、任意のバックグラウンドフィールドの動的フィールド上の機能積分を厳密に定義する必要があります。このフレームワークは、Abbott [1]によるクラシックペーパーの2ループレベルでのバックグラウンドフィールドでの効果的なアクションを計算するために慎重に開発されました。この作業に基づいて、繰り込みの背景フィールドラグランジアンを指定し、前述の「スケールの分離」スキームと一致して、バックグラウンドフィールドのオペレーターの量子平均の概念を定義します。たとえば、Light Cone近くの背景フィールドにあるTwist-2 Gluon Light-rayオペレーターと1ループのグルオンプロパゲーターの進化について説明します。
"Imogen Forbes, Farzad Ghafari, Edward C. R. Deacon, Sukhjit P. Singh, Emilien Lavie, Patrick Yard, Reece D. Shaw, Anthony Laing, Nora Tischler",Heralded generation of entanglement with photons,"Entangled states of photons form the backbone of many quantum technologies. Due to the lack of effective photon-photon interactions, the generation of these states is typically probabilistic. In the prevailing but fundamentally limited generation technique, known as postselection, the target photons are measured destructively in the generation process. By contrast, in the alternative approach -- heralded state generation -- the successful creation of a desired state is verified by the detection of ancillary photons. Heralded state generation is superior to postselection in several critical ways: It enables free usage of the prepared states, allows for the success probability to be arbitrarily increased via multiplexing, and provides a scalable route to quantum information processing using photons. Here, we review theoretical proposals and experimental realizations of heralded entangled photonic state generation, as well as the impact of realistic experimental errors. We then discuss the wide-ranging applications of these states for quantum technologies, including resource states in linear optical quantum computing, entanglement swapping for repeater networks, fundamental physics, and quantum metrology.",光子による絡み合いの絡み合い,光子の絡み合った状態は、多くの量子技術のバックボーンを形成します。効果的な光子と光子の相互作用がないため、これらの状態の生成は通常確率的です。ポスト選択として知られる一般的であるが根本的に限られた生成技術では、ターゲット光子は生成プロセスで破壊的に測定されます。対照的に、代替アプローチである国家世代の告知 - では、望ましい状態の成功した作成は、補助光子の検出によって検証されます。告知された州の世代は、いくつかの重要な方法でポスト選択よりも優れています。これにより、準備された状態の自由な使用が可能になり、成功確率が多重化によりarbitrarily意的に増加し、光子を使用した量子情報処理へのスケーラブルなルートを提供します。ここでは、告知された絡み合ったフォトニック状態の世代の理論的提案と実験的実現、ならびに現実的な実験エラーの影響をレビューします。次に、線形光学量子コンピューティングのリソース状態、リピーターネットワークのエンタングルメントスワッピング、基本物理学、および量子測定量を含む、これらの状態の幅広いアプリケーションについて説明します。
