authors,title,abstract,authors_trans,abstract_trans
"Soumyadeep Sarma, Jukka I. Väyrynen, Elio J. König",Design and Benchmarks for Emulating Kondo Dynamics on a Quantum Chip,"Motivated by recent advances in digital quantum simulation and the overall prospective of solving correlated many-electron problems using quantum algorithms, we design a gate-based quantum circuit that emulates the dynamics of the Kondo impurity model. We numerically determine the impurity magnetization, entanglement between impurity and fermionic sites and energy as a function of time (i.e.~circuit depth) for various initial states and find universal long-time dynamics. We complement the numerical simulations for moderate system size with an asymptotically exact analytical solution that is effective in the limit of large system sizes and for starting states corresponding to a filled Fermi sea. This work opens up the perspective of studying the dynamics of electronic quantum many-body states on quantum chips of the NISQ era.",量子チップ上で近藤ダイナミクスをエミュレートするための設計とベンチマーク,デジタル量子シミュレーションの最近の進歩と、量子アルゴリズムを使用して相関多電子問題を解決するという全体的な見通しに動機付けられ、近藤不純物モデルのダイナミクスをエミュレートするゲートベースの量子回路を設計します。我々は、さまざまな初期状態について、不純物の磁化、不純物とフェルミオンサイト間のもつれ、およびエネルギーを時間の関数（つまり、回路の深さ）として数値的に決定し、普遍的な長時間ダイナミクスを見つけます。我々は、中程度のシステムサイズの数値シミュレーションを、大きなシステムサイズの限界や満たされたフェルミ海に対応する開始状態に有効な漸近的に正確な解析ソリューションで補完します。この研究は、NISQ 時代の量子チップ上の電子量子多体状態のダイナミクスを研究する展望を開きます。
Sergei M. Kopeikin,Revolutionizing Gravitational Potential Analysis: From Clairaut to Lie Groups,"This letter introduces an advanced novel theory for calculating non-linear Newtonian hydrostatic perturbations in the density, shape, and gravitational field of fluid stars and planets subjected to external tidal and rotational forces. The theory employs a Lie group approach using exponential mappings to derive exact differential equations for large gravitational field perturbations and the shape function, which describes the finite deformation of the body's figure. This approach lays the foundation for the precise analytic determination and numerical computation of the induced body's multipole moments and Love numbers with any desired degree of accuracy.",重力ポテンシャル解析の革命: クレローからリー群まで,この手紙では、外部から潮汐力や回転力を受ける流体星や惑星の密度、形状、重力場における非線形ニュートン静水圧摂動を計算するための高度な新しい理論を紹介します。この理論では、指数関数的写像を使用したリー群アプローチを採用して、大きな重力場の摂動と物体の形状の有限変形を記述する形状関数の正確な微分方程式を導き出します。このアプローチは、誘導された物体の多極子モーメントとラブ数を希望する精度で正確に解析的に決定し、数値計算するための基礎を築きます。
"Devanshi Arora, Matteo Salomoni, Yacine Haddad, Vojtech Zabloudil, Michael Doser, Masaki Owari, Etiennette Auffray",Progress in Chromatic Calorimetry Concept: Improved Techniques for Energy Resolution and Particle Discrimination,"This study introduces chromatic calorimetry, a novel particle detection method that uses strategically layered scintillators with different emission wavelengths. This approach aims to enhance energy measurement by capturing particle interactions at different shower depths through wavelength-based discrimination. Our experimental validation of this novel method utilizes an arrangement of scintillator materials to improve energy resolution and particle identification. The stacking arrangement of scintillators is organized by their emission wavelengths to track the development of electromagnetic and hadronic showers. By testing electrons and pions with energies up to 100 GeV, the setup demonstrated better discrimination and provided detailed measurements of shower profiles. The results indicate that our experimental validation significantly aims to enhance particle identification and energy resolution, highlighting its potential value in high-energy particle detection. Future work will explore the integration of Quantum Dots (QD) technology to advance these capabilities in chromatic calorimetry further.",色彩熱量測定コンセプトの進歩: エネルギー分解能と粒子識別のための技術の改良,この研究では、異なる発光波長を持つ戦略的に積層されたシンチレーターを使用する新しい粒子検出方法である色彩熱量測定を紹介します。このアプローチは、波長に基づく識別を通じてさまざまなシャワー深さでの粒子相互作用を捕捉することにより、エネルギー測定を強化することを目的としています。この新しい方法の実験的検証では、エネルギー分解能と粒子識別を向上させるためにシンチレーター材料の配置を利用しています。シンチレーターの積層配置は、電磁シャワーとハドロンシャワーの発生を追跡するために、発光波長ごとに整理されています。最大 100 GeV のエネルギーで電子とパイオンをテストすることにより、このセットアップはより優れた識別を実証し、シャワー プロファイルの詳細な測定を提供しました。この結果は、私たちの実験的検証が粒子識別とエネルギー分解能の向上を目的としていることを示しており、高エネルギー粒子検出における潜在的な価値を強調しています。今後の研究では、色彩熱量測定におけるこれらの機能をさらに進化させるために、量子ドット (QD) テクノロジーの統合を検討します。
"Mingyoung Jessica Jeng, Nikola Vuk Maruszewski, Connor Selna, Michael Gavrincea, Kaitlin N. Smith, Nikos Hardavellas",Modular Compilation for Quantum Chiplet Architectures,"As quantum computing technology continues to mature, industry is adopting modular quantum architectures to keep quantum scaling on the projected path and meet performance targets. However, the complexity of chiplet-based quantum devices, coupled with their growing size, presents an imminent scalability challenge for quantum compilation. Contemporary compilation methods are not well-suited to chiplet architectures. In particular, existing qubit allocation methods are often unable to contend with inter-chiplet links, which don't necessary support a universal basis gate set. Furthermore, existing methods of logical-to-physical qubit placement, swap insertion (routing), unitary synthesis, and/or optimization are typically not designed for qubit links of wildly varying levels of duration or fidelity. In this work, we propose SEQC, a complete and parallelized compilation pipeline optimized for chiplet-based quantum computers, including several novel methods for qubit placement, qubit routing, and circuit optimization. SEQC attains up to a 36% increase in circuit fidelity, accompanied by execution time improvements of up to 1.92x. Additionally, owning to its ability to parallelize compilation, SEQC achieves consistent solve time improvements of 2-4x over a chiplet-aware Qiskit baseline.",量子チップレットアーキテクチャのモジュラーコンパイル,量子コンピューティング技術が成熟し続けるにつれて、業界は予測されたパス上で量子スケーリングを維持し、パフォーマンス目標を達成するためにモジュール式量子アーキテクチャを採用しています。ただし、チップレットベースの量子デバイスの複雑さとサイズの増大により、量子コンパイルのスケーラビリティに関する差し迫った課題が生じています。現在のコンパイル方法はチップレット アーキテクチャにはあまり適していません。特に、既存の量子ビット割り当て方法は、ユニバーサル基底ゲート セットをサポートする必要がないチップレット間リンクと競合できないことがよくあります。さらに、論理量子ビットから物理量子ビットへの配置、スワップ挿入 (ルーティング)、ユニタリ合成、および/または最適化の既存の方法は、通常、持続時間や忠実度のレベルが大きく異なる量子ビット リンク向けに設計されていません。この研究では、量子ビットの配置、量子ビットのルーティング、および回路の最適化のためのいくつかの新しい方法を含む、チップレットベースの量子コンピュータ用に最適化された完全かつ並列化されたコンパイル パイプラインである SEQC を提案します。 SEQC は回路忠実度が最大 36% 向上し、実行時間も最大 1.92 倍向上します。さらに、SEQC はコンパイルを並列化する機能を備えているため、チップレット対応の Qiskit ベースラインと比較して、一貫した解決時間の 2 ～ 4 倍の向上を達成します。
"Michael J. P. Kuban, Ian R. Nemitz, Yousef K. Chahine",Modeling Entanglement-Based Quantum Key Distribution for the NASA Quantum Communications Analysis Suite,"One of the most practical, and sought after, applications of quantum mechanics in the field of information science is the use of entanglement distribution to communicate quantum information effectively. Similar to the continued improvements of functional quantum computers over the past decade, advances in demonstrations of entanglement distribution over long distances may enable new applications in aeronautics and space communications. The existing NASA Quantum Communications Analysis Suite (NQCAS) software models such applications, but limited experimental data exists to verify the model's theoretical results. There is, however, a large body of experimental data in the relevant literature for entanglement-based quantum key distribution (QKD). This paper details a Monte Carlo-based QKD model that uses NQCAS input parameters to generate an estimated QKD link budget for verification of NQCAS. The model generates link budget statistics like key rates, error rates, and S values that can then be compared to the experimental values in the literature. Preliminary comparisons show many similarities between the simulated and experimental data, supporting the model's validity. A verified NQCAS model will inform experimental work conducted in Glenn Research Center's (GRC) NASA Quantum Metrology Laboratory (NQML), supporting the United States Quantum Initiative and potential NASA missions.",NASA 量子通信解析スイート向けのもつれベースの量子鍵配布のモデリング,情報科学の分野における量子力学の最も実用的で人気の高い応用の 1 つは、量子情報を効果的に伝達するためにもつれ分布を使用することです。過去 10 年間にわたる機能量子コンピューターの継続的な改良と同様に、長距離にわたるエンタングルメント分布の実証の進歩により、航空学や宇宙通信における新しい応用が可能になる可能性があります。既存の NASA Quantum Communications Analysis Suite (NQCAS) ソフトウェアはそのようなアプリケーションをモデル化していますが、モデルの理論的結果を検証するための実験データは限られています。ただし、もつれベースの量子鍵配布 (QKD) に関する関連文献には大量の実験データがあります。このペーパーでは、NQCAS 入力パラメーターを使用して、NQCAS 検証用の推定 QKD リンク バジェットを生成するモンテカルロ ベースの QKD モデルについて詳しく説明します。このモデルは、キー レート、エラー レート、S 値などのリンク バジェット統計を生成し、文献の実験値と比較できます。予備的な比較により、シミュレーション データと実験データの間に多くの類似点が示され、モデルの妥当性が裏付けられます。検証された NQCAS モデルは、グレン研究センター (GRC) の NASA 量子計測研究所 (NQML) で行われた実験作業に情報を提供し、米国量子イニシアチブと潜在的な NASA ミッションをサポートします。
"Kunal Dey, Reihaneh Safavi-Naini",Secure Composition of Quantum Key Distribution and Symmetric Key Encryption,"Quantum key distribution (QKD) allows Alice and Bob to share a secret key over an insecure channel with proven information-theoretic security against an adversary whose strategy is bounded only by the laws of physics. Composability-based security proofs of QKD ensure that using the established key with a one-time-pad encryption scheme provides information theoretic secrecy for the message. In this paper, we consider the problem of using the QKD established key with a secure symmetric key-based encryption algorithm and use an approach based on hybrid encryption to provide a proof of security for the composition.
Hybrid encryption was first proposed as a public key cryptographic algorithm with proven security for messages of unrestricted length. We use an extension of this framework to correlated randomness setting (Sharifian et al. in ISIT 2021) to propose a quantum-enabled Key Encapsulation Mechanism (qKEM) and quantum-enabled hybrid encryption (qHE), and prove a composition theorem for the security of the qHE. We construct a qKEM with proven security using an existing QKD (Portmann et al. in Rev. of Mod. Physics 2022). Using this qKEM with a secure Data Encapsulation Mechanism (DEM), that can be constructed using a one-time symmetric key encryption scheme, results in an efficient encryption system for unrestricted length messages with proved security against an adversary with access to efficient computations on a quantum computer (i.e. post-quantum secure encryption without using any computational assumptions.)",量子鍵配布と対称鍵暗号の安全な構成,"量子鍵配布 (QKD) を使用すると、アリスとボブは、戦略が物理法則のみに制限される敵に対して、情報理論上の安全性が証明された安全でないチャネルを介して秘密鍵を共有できます。 QKD の構成ベースのセキュリティ証明により、ワンタイムパッド暗号化スキームで確立されたキーを使用することで、メッセージの情報理論上の機密性が確保されます。この論文では、安全な対称鍵ベースの暗号化アルゴリズムを使用して QKD で確立された鍵を使用する問題を検討し、ハイブリッド暗号化に基づくアプローチを使用して、構成の安全性の証明を提供します。
ハイブリッド暗号化は、長さに制限のないメッセージに対する安全性が実証された公開キー暗号化アルゴリズムとして最初に提案されました。我々は、このフレームワークの相関ランダム性設定への拡張を使用し（Sharifian et al. in ISIT 2021）、量子対応のキーカプセル化メカニズム（qKEM）と量子対応のハイブリッド暗号化（qHE）を提案し、セキュリティのための合成定理を証明します。 qHEの。既存の QKD を使用して、セキュリティが証明された qKEM を構築します (Portmann et al. in Rev. of Mod. Physics 2022)。この qKEM を、ワンタイム対称キー暗号化スキームを使用して構築できる安全なデータ カプセル化メカニズム (DEM) と併用すると、長さの制限のないメッセージ用の効率的な暗号化システムが実現し、攻撃者に対する安全性が証明され、ネットワーク上の効率的な計算にアクセスできます。量子コンピューター (つまり、計算上の仮定を一切使用しないポスト量子セキュア暗号化)。"
"Richard M. Martin, Nithaya Chetty, Dallas R. Trinkle",Energy density and stress fields in quantum systems,"There has been an enduring interest and controversy about whether or not one can define physically meaningful energy density and stress fields, $e({\bf r})$ and $\sigma_{\alpha \beta}({\bf r})$ in quantum systems. A key issue is kinetic energy since $\frac{1}{2}|\nabla \Psi|^2$ and $-\frac{1}{2}\Psi\nabla^2 \Psi$ lead to different densities, and analogous issues arise interaction energies. This paper presents a resolution to the problems in two steps: 1) All effects of exchange and correlation are shown to be unique functions defined at each point ${\bf r}$; all issues of non-uniqueness involve only the density $n({\bf r})$ and are equivalent to a single-particle problem with wavefunction $s({\bf r}) = \sqrt{n({\bf r})/N}$. 2) Forms for the latter terms are proposed based on the nature of energy and stress, where energy has two distinct roles. Because the energy determines the ground state itself through the variational principle, the appropriate density involves the terms in the hamiltonian: $-\frac{1}{2}\Psi\nabla^2 \Psi$ and interactions in terms of potentials acting on the particles. This leads naturally to density functional theory with the interpretation that the energy density $e({\bf r})$ is equilibrated to minimize fluctuations with the same chemical potential throughout the system. On the other hand, the energy and stress (derivative of the energy with respect to strain) are properties of the ground state, and simple examples to show that the only acceptable expressions involve the combination $\frac{1}{4}[|\nabla \Psi|^2 - \Psi\nabla^2 \Psi]$, as derived by Schrodinger, Pauli and others, and Coulomb interactions in the Maxwell form in terms of electric fields, not potentials. Together these results lead to well-defined formulations of energy density and stress fields that are physically motivated and based on a clear set of arguments.",量子システムにおけるエネルギー密度と応力場,物理的に意味のあるエネルギー密度と応力場、$e({\bf r})$ と $\sigma_{\alpha \beta}({\bf r}) を定義できるかどうかについて、永続的な関心と論争が続いてきました。量子システムにおける$。 $\frac{1}{2}|\nabla \Psi|^2$ と $-\frac{1}{2}\Psi\nabla^2 \Psi$ では密度が異なるため、重要な問題は運動エネルギーです。そして同様の問題によって相互作用エネルギーが生じます。この論文は、次の 2 つのステップで問題の解決策を提示します。 1) 交換と相関のすべての効果は、各点 ${\bf r}$ で定義された一意の関数であることが示されます。非一意性の問題はすべて密度 $n({\bf r})$ のみに関係しており、波動関数 $s({\bf r}) = \sqrt{n({\bf r })/N}$。 2) 後者の項の形式は、エネルギーとストレスの性質に基づいて提案されており、エネルギーには 2 つの異なる役割があります。エネルギーは変分原理を通じて基底状態そのものを決定するため、適切な密度にはハミルトニアンの項 $-\frac{1}{2}\Psi\nabla^2 \Psi$ と、それに作用するポテンシャルに関する相互作用が含まれます。粒子。これは自然に、エネルギー密度 $e({\bf r})$ が系全体で同じ化学ポテンシャルの変動を最小限に抑えるために平衡化されるという解釈を伴う密度汎関数理論につながります。一方、エネルギーと応力 (ひずみに対するエネルギーの導関数) は基底状態の特性であり、受け入れられる式には $\frac{1}{4}[| の組み合わせのみが含まれることを示す簡単な例があります。シュレーディンガー、パウリらによって導出された \nabla \Psi|^2 - \Psi\nabla^2 \Psi]$、およびマクスウェルのクーロン相互作用は、ポテンシャルではなく電場に関して形成されます。これらの結果を総合すると、物理的に動機付けられ、明確な一連の議論に基づいた、エネルギー密度と応力場の明確に定義された定式化が導き出されます。
"Aritra Ghosh, Bhabani Prasad Mandal, Bijan Bagchi",Isochronous oscillator with a singular position-dependent mass and its quantization,"In this paper, we present an analysis of the equation $\ddot{x} - (1/2x) \dot{x}^2 + 2 \omega^2 x - 1/8x = 0$, where $\omega > 0$ and $x = x(t)$ is a real-valued variable. We first discuss the appearance of this equation from a position-dependent-mass scenario in which the mass profile goes inversely with $x$, admitting a singularity at $x = 0$. The associated potential is also singular at $x = 0$, splitting the real axis into two halves, i.e., $x > 0$ and $x < 0$. The dynamics is exactly solvable for both the branches and so for definiteness, we stick to the $x > 0$ branch. Performing a canonical quantization in the position representation and upon employing the ordering strategy of the kinetic-energy operator due to von Roos, we show that the problem is isospectral with the isotonic oscillator. Thus, the quantum spectrum consists of an infinite number of equispaced levels which is in line with the expectation that classical systems that support isochronous oscillations are associated in their quantized versions with equally-spaced spectra. The spacing between energy levels is found to be insensitive to the specific choices of the ambiguity parameters that are employed for ordering the kinetic-energy operator à la von Roos.",特異な位置依存質量を持つアイソクロナス発振器とその量子化,この論文では、方程式 $\ddot{x} - (1/2x) \dot{x}^2 + 2 \omega^2 x - 1/8x = 0$ の分析を示します。ここで、$\omega > 0$ および $x = x(t)$ は実数値変数です。まず、質量プロファイルが $x$ と逆になり、 $x = 0$ での特異点を認める、位置依存質量シナリオからこの方程式の出現について議論します。関連するポテンシャルも $x = 0$ で特異となり、実軸が 2 つの半分、つまり $x > 0$ と $x < 0$ に分割されます。ダイナミクスは両方の分岐で正確に解決できるため、明確にするために $x > 0$ 分岐に固執します。位置表現で正準量子化を実行し、フォン・ルースによる運動エネルギー演算子の順序付け戦略を採用すると、問題が等張発振器の等スペクトルであることがわかります。したがって、量子スペクトルは無限数の等間隔準位で構成されており、これは等時性振動をサポートする古典系が量子化バージョンで等間隔スペクトルに関連付けられているという予想と一致します。エネルギーレベル間の間隔は、フォン・ルースのような運動エネルギー演算子を順序付けるために使用される曖昧性パラメーターの特定の選択の影響を受けないことがわかります。
"Francisco Correa, Luis Inzunza, Vít Jakubský",SUSY design of smooth quantum rings in graphene,"We develop a suitable technique to design zero-energy graphene models with radial electrostatic potentials capable of achieving electrostatic confinement. Using the Gaussian law for electrostatics, we derive the charge density associated with these potentials that correspond to concentric electrostatic rings. The technique is based on a modified supersymmetric transformation that allows to design time-reversal invariant interaction terms and to find the corresponding zero-energy bound states in analytical form. Consequently, solutions with the same probability density but different angular momentum are characterized by circular probability currents flowing in opposite directions. The energies of the systems defined in two Dirac valleys (one-valley) have a fourfold (twofold) degeneracy. As an example of the technique, we construct a ring-decorated Coulomb potential that exhibits zero energy collapse and bound states together.",グラフェンの滑らかな量子リングのSUSY設計,私たちは、静電閉じ込めを達成できる放射状の静電ポテンシャルを備えたゼロエネルギーグラフェンモデルを設計するための適切な手法を開発します。静電気のガウス法則を使用して、同心の静電リングに対応するこれらの電位に関連する電荷密度を導き出します。この技術は、時間反転不変相互作用項を設計し、対応するゼロエネルギー束縛状態を解析形式で見つけることを可能にする、修正された超対称変換に基づいています。したがって、確率密度は同じだが角運動量が異なる解は、反対方向に流れる円確率電流によって特徴付けられます。 2 つのディラックの谷 (1 つの谷) で定義された系のエネルギーは 4 重 (2 重) の縮退を持ちます。この手法の一例として、ゼロエネルギー崩壊と束縛状態を同時に示すリング装飾クーロンポテンシャルを構築します。
Benoit Vicedo,Full affine Kac-Moody vertex algebra from factorisation,"We explicitly construct a prefactorisation algebra on any real two-dimensional conformal Euclidean manifold $\Sigma$ which locally encodes the non-chiral version $\mathbb{F}^{\mathfrak{g}, \kappa} = \mathbb{V}^{\mathfrak{g}, \kappa} \otimes \bar{\mathbb{V}}^{\mathfrak{g}, \kappa}$ of the affine Kac-Moody vertex algebra $\mathbb{V}^{\mathfrak{g}, \kappa}$ associated with any simple Lie algebra $\mathfrak{g}$ and a level $\kappa : \mathfrak{g} \otimes \mathfrak{g} \to \mathbb{C}$. We consider in detail the case of the $2$-sphere $\Sigma = S^2$ equipped with a certain orientation reversing involution. This setting is used to construct a Hermitian sesquilinear product on $\mathbb{F}^{\mathfrak{g}, \kappa}$ as well as derive the operator formalism for $\mathbb{F}^{\mathfrak{g}, \kappa}$ describing the Fourier mode decompositions of quantum operators on $S^1$ built out of a pair of chiral and anti-chiral $\mathfrak{g}$-valued currents on $S^1$ with central extension determined by $\kappa$.",因数分解からの完全アフィン Kac-Moody 頂点代数,"非キラル バージョン $\mathbb{F}^{\mathfrak{g}, \kappa} = \mathbb{V} を局所的にコード化する任意の実二次元等角ユークリッド多様体 $\Sigma$ 上に前因数分解代数を明示的に構築します。 ^{\mathfrak{g}, \kappa} \otimes任意の関数に関連付けられたアフィン Kac-Moody 頂点代数 $\mathbb{V}^{\mathfrak{g}, \kappa}$ の \bar{\mathfrak{g}, \kappa}$単純なリー代数 $\mathfrak{g}$ と水準 $\kappa : \mathfrak{g} \otimes \mathfrak{g} \to \mathbb{C}$。特定の方向反転インボリューションを備えた $2$ 球 $\Sigma = S^2$ の場合を詳細に検討します。この設定は、$\mathbb{F}^{\mathfrak{g}, \kappa}$ のエルミート セスキロ積を構築するため、また $\mathbb{F}^{\mathfrak{g} の演算子形式を導出するために使用されます。 , \kappa}$ は、キラルとアンチキラルのペアから構築された $S^1$ 上の量子演算子のフーリエ モード分解を記述します。 $\kappa$ によって決定される中心延長を持つ $S^1$ 上の $\mathfrak{g}$ 値の電流。"
