authors,title,abstract,authors_trans,abstract_trans
"Yufeng Wu, Chaofan Wang, Danqing Wang, Mingrui Xu, Yiyu Zhou, Hong X. Tang",Broad Spectrum Coherent Frequency Conversion with Kinetic Inductance Superconducting Metastructures,"Parametric frequency converters (PFCs) play a critical role in bridging the frequency gap between quantum information carriers. PFCs in the microwave band are particularly important for superconducting quantum processors, but their operating bandwidth is often strongly limited. Here, we present a multimode kinetic metastructure for parametric frequency conversion between broadly spanning frequency modes. This device comprises a chain of asymmetric kinetic inductance grids designed to deliver efficient three-wave mixing nonlinearity. We demonstrate high efficient coherent conversion among broadly distributed modes, and the mode frequency is continuously tunable by controlling the external magnetic field strength, making it ideally suited for quantum computing and communication applications requiring flexible and efficient frequency conversion.",運動インダクタンスの超伝導変換による広範なコヒーレント周波数変換,パラメトリック周波数コンバーター（PFCS）は、量子情報キャリア間の周波数ギャップを埋める上で重要な役割を果たします。マイクロ波バンドのPFCは、超伝導量子プロセッサにとって特に重要ですが、その動作帯域幅はしばしば強く制限されています。ここでは、広範囲にわたる周波数モード間のパラメトリック周波数変換のためのマルチモード運動メタストラクチャを紹介します。このデバイスは、効率的な3波混合の非線形性を提供するように設計された非対称運動インダクタンスグリッドのチェーンで構成されています。広く分布したモード間で高効率のコヒーレント変換を示し、モード周波数は外部磁場強度を制御することにより継続的に調整可能であり、柔軟で効率的な周波数変換を必要とする量子コンピューティングおよび通信アプリケーションに理想的に適しています。
"Polina Pantyukhina, Andrey Bogdanov, Kirill Koshelev",Excitonic bound states in the continuum in van der Waals heterostructure metasurfaces,"We investigate the formation of excitonic quasi-bound states in the continuum in van der Waals heterostructures composed of two-dimensional excitonic layers and resonant dielectric metasurfaces. We begin our analysis with a simplified planar heterostructure slab model containing a vdW layer. We develop a theoretical framework based on the slab's Green function to describe the weak coupling between excitons and quasi-normal electromagnetic modes. We show that the exciton Purcell factor can be significantly suppressed when the exciton frequency matches a Fabry-Pérot mode and the vdW layer is positioned at the nodes of the mode's electric field. In this case, the suppression reaches its fundamental limit, which is defined exclusively by slab's permittivity. In heterostructure metasurfaces, a more substantial suppression can be achieved due to multiple interferences between Fabry-Pérot modes and guided-mode resonances with high quality factors. Numerical simulations confirm that the exciton radiative lifetime can be extended by over two orders of magnitude, demonstrating the formation of excitonic quasi-BICs and their potential for advancing quantum optics and information processing.",ファンデルワールスヘテロ構造メタサーフェスの連続体の励起材結合状態,2次元の励起層と共鳴誘電メタサーフェスで構成されるvan der waalsヘテロ構造の連続体における励起子準結合状態の形成を調査します。 VDW層を含む単純化された平面ヘテロ構造スラブモデルで分析を開始します。スラブの緑関数に基づいた理論的フレームワークを開発して、励起子と準ノーマル電磁モードの間の弱い結合を記述します。励起子の周波数がファブリーペロットモードと一致し、VDWレイヤーがモードの電界のノードに配置されると、励起子パーセル因子が大幅に抑制される可能性があることを示します。この場合、抑制はその基本的な限界に達します。これは、Slabの誘電率によってのみ定義されます。ヘテロ構造メタサーフェスでは、ファブリーペロットモードと高品質の要因を伴うガイド付きモード共鳴の間に複数の干渉があるため、より実質的な抑制を実現できます。数値シミュレーションでは、励起子放射寿命が2桁以上拡張できることを確認し、励起材の準バイクスの形成と量子光学と情報処理を進める可能性を示しています。
"Kaiyuan Ji, Gilad Gour, Mark M. Wilde",Fundamental work costs of preparation and erasure in the presence of quantum side information,"The thought experiment of Maxwell's demon highlights the effect of side information in thermodynamics. In this paper, we present an axiomatic treatment of a quantum Maxwell's demon, by introducing a resource-theoretic framework of quantum thermodynamics in the presence of quantum side information. Under minimal operational assumptions that capture the demon's behaviour, we derive the one-shot work costs of preparing, as well as erasing, a thermodynamic system whose coupling with the demon's mind is described by a bipartite quantum state. With trivial Hamiltonians, these work costs are precisely captured by the smoothed conditional min- and max-entropies, respectively, thus providing operational interpretations for these one-shot information-theoretic quantities in microscopic thermodynamics. An immediate, information-theoretic implication of our results is an affirmative proof of the conjectured maximality of the conditional max-entropy among all axiomatically plausible conditional entropies, complementing the recently established minimality of the conditional min-entropy. We then generalize our main results to the setting with nontrivial Hamiltonians, wherein the work costs of preparation and erasure are captured by a generalized type of mutual information. Finally, we present a macroscopic second law of thermodynamics in the presence of quantum side information, in terms of a conditional version of the Helmholtz free energy. Our results extend the conceptual connection between thermodynamics and quantum information theory by refining the axiomatic common ground between the two theories and revealing fundamental insights of each theory in light of the other.",量子サイド情報の存在下での準備と消去の基本的な作業コスト,マックスウェルの悪魔の思考実験は、熱力学における副情報の効果を強調しています。このホワイトペーパーでは、量子サイド情報の存在下で量子熱力学の資源理論的枠組みを導入することにより、量子マックスウェルの悪魔の公理的治療を提示します。悪魔の行動を捉える最小限の運用上の仮定の下で、私たちは、デーモンの心との結合が二部量量状態によって記述される熱力学システムと同様に、準備の1ショット作業コストを導き出します。些細なハミルトニアンでは、これらの作業コストは、それぞれ滑らかな条件付き最大および最大エントロピーによって正確に捉えられているため、顕微鏡の熱力学におけるこれらの1ショット情報理論量の量の運用的解釈を提供します。私たちの結果の即時の情報理論的な意味は、すべての公理的にもっともらしい条件付きエントロピーの中で条件付き最大症状の推測された最大性の肯定的な証拠であり、条件付きミニエントロピーの最近確立された最小性を補完します。次に、主要な結果を、準備と消去の作業コストが一般化されたタイプの相互情報によって捉えられているという、主な結果を設定に一般化します。最後に、ヘルムホルツ自由エネルギーの条件付きバージョンの観点から、量子側情報の存在下で熱力学の巨視的な第2法則を提示します。私たちの結果は、2つの理論の間の公理的共通の基盤を改良し、他の理論の基本的な洞察を明らかにすることにより、熱力学と量子情報理論の概念的なつながりを拡張します。
Sameh T. Korashy,Quantum Information of a Four-Level Tripod-Type Atom in Motion Interacting with a Deformed Binomial Field in the Presence of a Non-Linear Medium,"This paper investigates the interaction dynamics of a four-level tripod-type atomic system coupled to a q-deformed binomial field state within a Kerr-medium. The interaction model incorporates time-dependent coupling parameter and detuning parameter, providing a more adaptable framework for describing atom-field interactions. Special focus is placed on examining how the q-deformation, time-dependent coupling parameter, detuning parameter and Kerr nonlinearity affect the system's fidelity properties and linear entropy dynamics. Our results demonstrate that the effects of the considered parameters have a significant impact on atom-field entanglement and fidelity. These findings offer valuable insights into controlled quantum systems, with potential applications in quantum information processing and nonlinear quantum optics.",非線形媒体の存在下で変形した二項場と相互作用する運動中の4階の三脚型原子の量子情報,このペーパーでは、KERRメディアム内のQヘルフォームされた二項フィールド状態に結合された4レベルの三脚型原子システムの相互作用ダイナミクスを調査します。インタラクションモデルには、時間依存の結合パラメーターと排出パラメーターが組み込まれており、原子フィールドの相互作用を記述するためのより適応性のあるフレームワークを提供します。 Qデスフォーム化、時間依存の結合パラメーター、排出パラメーター、およびKERRの非線形性が、システムの忠実度の特性と線形エントロピーダイナミクスにどのように影響するかを調べることに特別な焦点が置かれています。私たちの結果は、考慮されたパラメーターの効果が原子フィールドの絡み合いと忠実度に大きな影響を与えることを示しています。これらの調査結果は、量子情報処理と非線形量子光学の潜在的なアプリケーションを備えた、制御された量子システムに関する貴重な洞察を提供します。
"Dong Ding, Ying-Qiu He, Ting Gao, Feng-Li Yan",Symmetric quantum joint measurements on multiple qubits,"We investigate the generalization of symmetric quantum joint measurements on multiple qubits. We first describe a method for constructing a symmetric joint measurement basis for three qubits by utilizing single-qubit states corresponding to the four vertices of a tetrahedron on the Bloch sphere. We demonstrate the expected tetrahedral symmetry of the current measurement basis and discuss its application in a trilocal star-shaped network. This architecture enables us to generalize the two-qubit symmetric joint measurement to an $n$-qubit version, preserving the tetrahedral or hexahedral symmetry.",複数のキュービットの対称量子ジョイント測定,複数のキュービットでの対称量子ジョイント測定の一般化を調査します。最初に、Bloch球上の四面体の4つの頂点に対応する単一quit状態を利用することにより、3つのキュービットの対称的なジョイント測定基準を構築する方法について説明します。現在の測定基準の予想される四面体対称性を示し、そのアプリケーションについてトリロ焦点星型ネットワークで議論します。このアーキテクチャにより、四面体または六面体の対称性を保存する2 quit対称ジョイント測定を$ n $ qubitバージョンに一般化することができます。
"Thomas J. Clark, Jiaxing Ma, Jack C. Sankey",Detuning-symmetric laser cooling of many mechanical modes with a photothermally modified cavity,"We simultaneously cool $\gtrsim$100 mechanical modes of a membrane with a photothermally modified optical cavity driven by a single blue-detuned laser. In contrast to radiation pressure and bolometric forces applied directly to the mechanical system, this cooling effect does not depend on the sign of detuning, allowing for single-laser stabilization (i.e., simultaneous positive optical spring and damping) that is especially effective at room temperature and high laser power. We also provide intuition about the competing thermal processes, and propose two simple modifications to the mirror coatings that can strongly enhance this effect.",光熱修飾キャビティを備えた多くの機械的モードの排出対称レーザー冷却,同時に、単一の青detunedレーザーによって駆動される光熱修飾光キャビティを備えた膜の$ 100の機械的モードを同時に冷却します。機械系に直接適用される放射圧とボロメトリック力とは対照的に、この冷却効果は排出の兆候に依存せず、室温および高レーザー出力で特に効果的な単一レーザー安定化（つまり、同時正の光スプリングと減衰）を可能にします。また、競合する熱プロセスについて直観を提供し、この効果を強くすることができるミラーコーティングの2つの簡単な変更を提案します。
"Catriona A. Thomson, Michael E. Tobar, Maxim Goryachev",Ultraviolet Light-Induced Microwave Mode Tuning in a Rutile TiO$_2$ Whispering Gallery Resonator,"We report the observation of transient nonlinear optical effects in a macroscopic whispering gallery mode resonator made of rutile TiO$_2$, demonstrating strong optical-microwave transduction under laser irradiation. By comparing the effects of ultraviolet (UV, 385 nm) and near-infrared (NIR, 700 nm) radiation, we find that the UV-induced effects are significantly amplified, consistent with the material's semiconductor bandgap energy. The interaction results in frequency shifts of microwave modes and changes in quality factor, suggesting a localized saturable refractive index tuning. This may be attributed to the saturation of a spin transition of a dopant ion within the crystal lattice. Remarkably, these effects are observed at low optical powers, down to nanowatt levels, indicating high sensitivity and efficient of light-matter interaction in this system. The phenomenon is centered around 15 GHz, yet electron spin resonance measurements reveal no zero-field splitting at this frequency, suggesting an alternative mechanism beyond conventional spin resonance. These findings highlight the potential of low-power optical control of microwave modes in high-Q resonators for applications in quantum technologies, sensing, and reconfigurable photonic-microwave systems.",紫外線誘発マイクロ波モードのルーチルでのチューニング$ _2 $ささやきギャラリー共振器,ルチルTIO $ _2 $で作られた巨視的なささやきギャラリーモードの共振器における一時的な非線形光学効果の観察を報告し、レーザー照射下での強い光学マクロワブ変換を実証します。紫外線（UV、385 nm）と近赤外（NIR、700 nm）の放射の効果を比較することにより、UV誘導効果は著しく増幅され、材料の半導体バンドギャップエネルギーと一致していることがわかります。相互作用は、マイクロ波モードの周波数シフトと品質係数の変化をもたらし、局所的な飽和屈折指数チューニングを示唆しています。これは、結晶格子内のドーパントイオンのスピン遷移の飽和に起因する可能性があります。驚くべきことに、これらの効果は、ナノワットレベルまで低い光学電力で観察され、このシステムでの光と物質の相互作用の高感度と効率的なことを示しています。この現象は15 GHzを中心としていますが、電子スピン共鳴測定では、この周波数でのゼロフィールド分割は明らかになり、従来のスピン共鳴を超えた代替メカニズムを示唆しています。これらの調査結果は、量子技術、センシング、および再構成可能なフォトニックマイクロ波システムの用途向けの高Q共振器におけるマイクロ波モードの低電力光学制御の可能性を強調しています。
Darmindra Arumugam,Stark-modulated Rydberg dissipative time crystals at room-temperature applied to sub-kHz electric-field sensing,"Out-of-equilibrium Rydberg gases exhibit emergent many-body phases due to mode competition. Sustained limit cycle oscillations (OSC) emerge when driven by B-fields at room-temperature, forming robust Rydberg dissipative time crystals (DTC). These driven-dissipative Rydberg DTC have recently been shown to develop an effective transition centered at the OSC frequency (-10dB bandwidth of ~1.7kHz, centered at 9.8kHz). Weak RF signals injected within this emergent transition perturb and emerge on the OSC spectrum, from which sensitive and high-resolution sensing of E-fields (~1.6-2.3 uVcm-1Hz-1/2) near the OSC frequencies can be achieved. In this article, it is demonstrated that DC and AC Stark fields in the sub-kHz regime can be used effectively to shift (DC) or modulate (AC) the OSC frequency of Rydberg DTC at room-temperature. The AC-Stark driven modulation of the OSC is shown as an effective technique to sense weak AC E-fields in the sub-kHz regime. With a modest setup, a sensitivity of ~7.8 uVcm-1Hz-1/2 for AC signals at 300Hz (~8.7x improvement over state-of-art Rydberg atom techniques), and high-resolution detection to as low as sub-Hz is demonstrated. This approach enables the development of ultra-compact, extremely low-frequency E-field detectors for applications in remote sensing, communications, navigation, and bio-medical technologies.",サブKHz電気フィールドセンシングに適用される室温でのスターク型変位の散逸時間結晶,平衡外のrydbergガスは、モードの競争により、緊急の多体相を示します。持続的な限界サイクル振動（OSC）は、室温でBフィールドによって駆動されると出現し、堅牢なRydberg散逸時間結晶（DTC）を形成します。これらの駆動型disipative rydberg DTCは最近、OSC周波数（9.8kHzを中心に〜1.7kHzの-10dB帯域幅）に集中した効果的な遷移を開発することが示されています。 OSC周波数の近くで、Eフィールドの敏感で高解像度のセンシング（〜1.6-2.3 UVCM-1HZ-1/2）の敏感で高解像度のセンシングを達成できるOSCスペクトルには、この緊急遷移環境内に注入された弱いRFシグナルが出現します。この記事では、サブKHZレジームのDCおよびACスタークフィールドを効果的に使用して、室温でのRydberg DTCのOSC頻度をシフトまたは調節（AC）することができることが実証されています。 OSCのAC-STARK駆動型変調は、サブKHZレジームで弱いAC Eフィールドを感知する効果的な手法として示されています。適度なセットアップでは、300HzでのAC信号で〜7.8 UVCM-1Hz-1/2の感度（最先端のRydberg Atom Techniquesよりも〜8.7倍の改善）、およびSub-Hzと同じくらい低い分解能検出が実証されています。このアプローチにより、リモートセンシング、通信、ナビゲーション、およびバイオメディカルテクノロジーの用途向けに、超コンパクトで非常に低い周波数Eフィールド検出器の開発が可能になります。
"Manish K. Gupta, Tomasz Rybotycki, Piotr Gawron",On the status of current quantum machine learning software,"The recent advancements in noisy intermediate-scale quantum (NISQ) devices implementation allow us to study their application to real-life computational problems. However, hardware challenges are not the only ones that hinder our quantum computation capabilities. Software limitations are the other, less explored side of this medal. Using satellite image segmentation as a task example, we investigated how difficult it is to run a hybrid quantum-classical model on a real, publicly available quantum device. We also analyzed the costs of such endeavor and the change in quality of model.",現在の量子機械学習ソフトウェアのステータスについて,騒々しい中級スケールQuantum（NISQ）デバイスの実装の最近の進歩により、実際の計算上の問題へのアプリケーションを研究することができます。ただし、ハードウェアの課題は、量子計算機能を妨げる唯一の課題ではありません。ソフトウェアの制限は、このメダルの他の、探求されていない側面です。衛星画像セグメンテーションをタスクの例として使用して、実際の公開されている量子デバイスでハイブリッド量子分類モデルを実行することがどれほど難しいかを調査しました。また、このような努力のコストとモデルの品質の変化も分析しました。
Henry F. Legg,"Comment on ""Interferometric single-shot parity measurement in InAs-Al hybrid devices"", Microsoft Quantum, Nature 638, 651-655 (2025)","We consider the 'parity readout' of a (topological) superconductor claimed in Nature 638, 651-655 (2025). A prerequisite for this claim is the existence of a superconducting gap in the nanowire device. However, to determine the presence of a gap, Nature 638, 651-655 (2025) relied on the so-called topological gap protocol (TGP). Here, we show that the TGP can report the regions where the 'parity readout' occurred as either gapped or gapless, depending on data parameters such as magnetic field range and cutter pair (junction transparency). Compounding these issues are inaccuracies in the presented TGP outcomes, which limited investigation of reproducibility. Since these inconsistent outcomes demonstrate that the TGP is not a reliable diagnostic tool for the presence of a superconducting gap, we instead investigate the conductance data for the studied regions -- data that were not presented in Nature 638, 651-655 (2025), but are in the public data repository. These conductance data show that the regions where 'parity readout' occurred are in fact highly disordered and present no clear gap in the nanowire, i.e., the underlying conductance data show that these regions are indeed gapless. That these regions are gapless contradicts the claim that the reported measurements are of the parity of a superconducting nanowire, let alone the parity of a topological superconducting nanowire. Taken together, these issues mean that the core findings in Nature 638, 651-655 (2025) are not reliable and should be revisited.",「inas-alハイブリッドデバイスの干渉測定シングルショットパリティ測定」、Microsoft Quantum、Nature 638、651-655（2025）についてコメントする,自然638、651-655（2025）で主張された（トポロジー）超伝導体の「パリティ読み出し」を検討します。この主張の前提条件は、ナノワイヤデバイスの超伝導ギャップの存在です。ただし、ギャップの存在を決定するために、Nature 638、651-655（2025）はいわゆるトポロジーギャッププロトコル（TGP）に依存していました。ここでは、磁場範囲やカッターペアなどのデータパラメーター（接合透明性）に応じて、TGPが「パリティ読み出し」がギャップまたはギャップレスとして発生した領域を報告できることを示します。これらの問題を悪化させることは、提示されたTGPの結果の不正確さであり、再現性の調査が制限されています。これらの一貫性のない結果は、TGPが超伝導ギャップの存在のための信頼できる診断ツールではないことを示しているため、代わりに研究された領域のコンダクタンスデータを調査します。これらのコンダクタンスデータは、「パリティ読み出し」が発生した領域が実際に非常に障害であり、ナノワイヤに明確なギャップを示さないことを示しています。つまり、基礎となるコンダクタンスデータは、これらの領域が実際にギャップがないことを示しています。これらの地域がギャップレスであるということは、報告された測定値が超伝導ナノワイヤの平等であるという主張と矛盾していることは、トポロジーの超伝導ナノワイヤの平等性は言うまでもありません。まとめると、これらの問題は、自然638、651-655（2025）の中核的な調査結果が信頼性がなく、再訪する必要があることを意味します。
