authors,title,abstract,authors_trans,abstract_trans
"Guorui Zhu, Joel Bierman, Jianfeng Lu, Yingzhou Li",Quantum Circuit for Non-Unitary Linear Transformation of Basis Sets,"This paper introduces a novel approach to implementing non-unitary linear transformations of basis on quantum computational platforms, a significant leap beyond the conventional unitary methods. By integrating Singular Value Decomposition (SVD) into the process, the method achieves an operational depth of $O(n)$ with about $n$ ancilla qubits, enhancing the computational capabilities for analyzing fermionic systems. The non-unitarity of the transformation allows us to transform a wave function from one basis to another, which can span different spaces. By this trick, we can calculate the overlap of two wavefunctions that live in different (but non-distinct Hilbert subspaces) with different basis representations. This provides the opportunity to use state specific ansatzes to calculate different energy eigenstates under orbital-optimized settings and may improve the accuracy when computing the energies of multiple eigenstates simultaneously in VQE or other framework. It allows for a deeper exploration of complex quantum states and phenomena, expanding the practical applications of quantum computing in physics and chemistry.",基底セットの非統一線形変換のための量子回路,このペーパーでは、量子計算プラットフォームに基づいた非統一線形変換を実装するための新しいアプローチを紹介します。これは、従来の単一方法を超えた大幅な飛躍です。特異値分解（SVD）をプロセスに統合することにより、この方法は約$ n $ Ancilla Qubitsで$ o（n）$の動作深度を達成し、フェミオンシステムを分析するための計算機能を強化します。変換の非同期性により、波動関数をある基盤から別のベースに変換することができます。このトリックでは、異なる基底表現を持つ異なる（ただし非適切なヒルベルトサブスペース）に住んでいる2つの波動関数の重複を計算できます。これにより、状態固有のアンスツを使用して、軌道が最適化された設定で異なるエネルギー固有状態を計算する機会が提供され、VQEまたは他のフレームワークで複数の固有種のエネルギーを同時に計算するときに精度を改善する可能性があります。これにより、複雑な量子状態と現象をより深く調査し、物理学および化学における量子コンピューティングの実用的な応用を拡大することができます。
"Dogan Akpinar, Fernando Febres Cordero, Manfred Kraus, Alexander Smirnov, Mao Zeng",A First Look at Quartic-in-Spin Binary Dynamics at Third Post-Minkowskian Order,"We compute the conservative and radiation-reaction contributions to classical observables in the gravitational scattering between a spinning and a spinless black hole to the fourth order in spin and third order in the gravitational constant. The conservative results are obtained from two-loop amplitudes for the scattering process of a massive scalar with a massive spin-$s$ field $(s=0, 1, 2)$ minimally coupled to gravity, employing the recently introduced spin interpolation method to resolve all spin-Casimir terms. The two-loop amplitude exhibits a spin-shift symmetry in both probe limits, which we conjecture to be a sign of yet unknown integrability of Kerr orbits through the quartic order in spin and to all orders in the gravitational constant. We obtain the radial action from the finite part of the amplitude and use it to compute classical observables, including the impulse and spin kick. This is done using the recently introduced covariant Dirac brackets, which allow for the computation of classical scattering observables for general (non-aligned) spin configurations. Finally, employing the radiation-reaction amplitude proposed by Alessio and Di Vecchia, together with the Dirac brackets, we obtain radiation-reaction contributions to observables at all orders in spin and beyond the aligned-spin limit. We find agreement with known results up to the quadratic order in spin for both conservative and radiation-reaction contributions. Our results advance the state of the art in the understanding of spinning binary dynamics in general relativity and demonstrate the power and simplicity of the Dirac bracket formalism for relating scattering amplitudes to classical observables.",3番目のミンコフスキーの順序での四分の一バイナリダイナミクスの最初の外観,紡績とスピンレスブラックホールの間の重力散乱における古典的な観測可能性への保守的および放射線反応の寄与を、スピンで4次、重力定数では3次までに計算します。保守的な結果は、大規模なスピンを備えた大規模なスカラーの散乱プロセスの2ループ振幅から得られます -  $ s $ s $ s $ $ $（s = 0、1、2）$最近導入されたスピン補間法を使用します。すべてのスピンカシミール用語を解決します。 2ループ振幅は、両方のプローブ制限にスピンシフトの対称性を示します。これは、スピンの四分位順序と重力定数のすべての順序を介して、カー軌道の未知の統合性の兆候であると推測します。振幅の有限部分から放射状の作用を取得し、それを使用して、インパルスやスピンキックなどの古典的な観測可能性を計算します。これは、最近導入されたCovariant Diracブラケットを使用して行われます。これにより、一般的な（非整合）スピン構成の古典的な散乱観測可能性の計算が可能です。最後に、AlessioとDi Vecchiaによって提案された放射線反応振幅をDIRACブラケットとともに使用すると、スピンおよび整列したスピン制限を超えて、すべての順序で観測可能性への放射線反応の寄与を取得します。保守的および放射線反応の貢献の両方で、スピンの2次順序までの既知の結果と一致しています。私たちの結果は、一般相対性理論のバイナリダイナミクスを紡ぐことの理解において最先端を前進させ、散乱振幅を古典的な観測可能物に関連付けるためのディラックブラケットの形式主義の力と単純さを示しています。
"Mamoru Endo, Takefumi Nomura, Tatsuki Sonoyama, Kazuma Takahashi, Sachiko Takasu, Daiji Fukuda, Takahiro Kashiwazaki, Asuka Inoue, Takeshi Umeki, Rajveer Nehra, Petr Marek, Radim Filip, Kan Takase, Warit Asavanant, Akira Furusawa",High-Rate Four Photon Subtraction from Squeezed Vacuum: Preparing Cat State for Optical Quantum Computation,"Generating logical qubits, essential for error detection and correction in quantum computation, remains a critical challenge in continuous-variable (CV) optical quantum information processing. The Gottesman-Kitaev-Preskill (GKP) code is a leading candidate for logical qubits, and its generation requires large-amplitude coherent state superpositions -- Schrödinger cat states. However, experimentally producing these resource states has been hindered in the optical domain by technical challenges. The photon subtraction method, a standard approach for generating cat states using a squeezed vacuum and a photon number-resolving detector, has proven difficult to scale to multi-photon operations. While the amplitude of the generated cat states increases with the number of subtracted photons, limitations in the generation rate have restricted the maximum photon subtraction to $n=3$ for over a decade. In this work, we demonstrate high-rate photon subtraction of up to four photons from a squeezed vacuum with picosecond wavepackets generated by a broadband optical parametric amplifier. Using a Ti-Au superconducting-transition-edge sensor, we achieve high-speed, high-resolution photon number discrimination. The resulting states exhibit Wigner function negativity without loss correction, and their quantum coherence is verified through off-diagonal density matrix elements in CV representation. These results overcome long-standing limitations in multi-photon operations, providing a critical foundation for generating quantum resources essential for fault-tolerant quantum computing and advancing ultrafast optical quantum processors.",絞られた真空からの高速4つの光縮まり：光学量子計算のために猫状態を準備する,量子計算におけるエラー検出と修正に不可欠な論理キュービットを生成することは、継続的な変数（CV）光学量子情報処理において重要な課題のままです。 Gottesman-Kitaev-Preskill（GKP）コードは、論理的なキュービットの主要な候補であり、その生成には大振幅のコヒーレント状態の重ね合わせが必要です - SchrödingerCatは述べています。ただし、これらのリソース状態を実験的に生成することは、技術的な課題により光学ドメインで妨げられています。絞られた真空と光子数分解検出器を使用してCAT状態を生成するための標準的なアプローチである光子減算法は、マルチホトン操作に対して拡張するのが困難であることが証明されています。生成されたCAT状態の振幅は減算された光子の数とともに増加しますが、生成率の制限により、最大光子減算が10年以上にわたって$ n = 3 $に制限されています。この作業では、ブロードバンド光パラメトリックアンプによって生成されたピコ秒ウェーブパケットを使用して、圧迫された真空から最大4つの光子の高速光子減算を示します。 Ti-auの超伝導 - 伝導 - トランジションエッジセンサーを使用して、高速で高解像度の光子数識別を実現します。結果として生じる状態は、損失補正なしでウィグナー関数の否定性を示し、それらの量子コヒーレンスは、CV表現の角質外密度マトリックス要素によって検証されます。これらの結果は、マルチホトン操作の長年の制限を克服し、断層耐性量子コンピューティングに不可欠な量子資源を生成し、超高速光学量子プロセッサを進めるための重要な基盤を提供します。
"Huaxin He, Fengtao Pang, Hao Lyu, Yongping Zhang",Band-edge superfluid of Bose-Einstein condensates in the spin-orbit-coupled Zeeman lattice,"Since the first experimental realization of Bose-Einstein condensates in a spin-orbit-coupled Zeeman lattice, a wide range of applications have been found in these systems. Here, we systematically study the ground-state phase diagram of the systems. We address that the band-edge phase in the ground-state phase diagram is exotic and exists in a very broad parameter regime. The superfluidity of the band-edge states is identified by elementary excitations and superfluid fraction.",スピン軌道結合Zeeman格子におけるBose-Einstein凝縮物のバンドエッジスーパーフルイド,スピン軌道結合Zeeman格子におけるBose-Ainstein凝縮物の最初の実験的実現以来、これらのシステムでは幅広い用途が見つかりました。ここでは、システムの地上位相図を体系的に研究します。地上段階の位相図のバンドエッジ相はエキゾチックであり、非常に広いパラメーターレジームに存在することに対処します。バンドエッジ状態の超流動性は、基本的な励起と超流動分率によって識別されます。
"Ashton S. Bradley, Nils A. Krause",Velocity correlations of vortices and rarefaction pulses in compressible planar quantum fluids,"We develop a quantitive analytical treatment of two-point velocity correlations for two important classes of superfluid excitation in compressible quantum fluids: vortices, and rarefaction pulses. We achieve this using two approaches. First, we introduce a new ansatz for describing vortex cores in planar quantum fluids with improved analytic integrability that provides analytic results for power spectra and velocity correlations for general vortex distributions, in good agreement with numerical results using the exact vortex shape. The results show signatures of short and long range correlations associated with vortex dipoles and vortex pairs respectively. Second, for the fast rarefaction pulse regime of the Jones-Roberts soliton the asymptotic high velocity wavefunction provides analytical results for the velocity power spectrum and correlation function, capturing the main length scale of the soliton. We compare our analytical treatment of the homogeneous system with numerical results for a trapped system, finding good quantitative agreement. Our results are relevant to experimental work to characterize quantum vortices and solitons in quantum fluids of atoms and light, and for studies of quantum turbulence.",圧縮可能な平面量子流体における渦と希薄化パルスの速度相関,圧縮可能な量子流体の2つの重要なクラスのスーパーフルイド励起の2つの重要な速度相関の定量的分析処理を開発します：渦と希薄化パルス。 2つのアプローチを使用してこれを達成します。まず、正確な渦の形状を使用した数値結果とよく一致して、一般的な渦分布のパワースペクトルと速度相関の分析結果を提供する改善された分析積分性を備えた平面量子流体の渦コアを記述するための新しいAnsatzを紹介します。結果は、それぞれ渦双極子と渦ペアに関連する短距離および長距離相関の署名を示しています。第二に、ジョーンズ・ロバーツソリトンの高速希薄化パルス領域の場合、漸近高速波動関数は、速度パワースペクトルと相関関数の分析結果を提供し、ソリトンの主な長さスケールをキャプチャします。均質なシステムの分析処理と、閉じ込められたシステムの数値結果を比較し、良好な定量的一致を見つけます。私たちの結果は、原子と光の量子液中の量子渦とソリトンを特徴付ける実験的研究に関連し、量子乱流の研究に関連しています。
"Ashis Kumar Mandal, Md Nadim, Chanchal K. Roy, Banani Roy, Kevin A. Schneider",Quantum Software Engineering and Potential of Quantum Computing in Software Engineering Research: A Review,"Research in software engineering is essential for improving development practices, leading to reliable and secure software. Leveraging the principles of quantum physics, quantum computing has emerged as a new computational paradigm that offers significant advantages over classical computing. As quantum computing progresses rapidly, its potential applications across various fields are becoming apparent. In software engineering, many tasks involve complex computations where quantum computers can greatly speed up the development process, leading to faster and more efficient solutions. With the growing use of quantum-based applications in different fields, quantum software engineering (QSE) has emerged as a discipline focused on designing, developing, and optimizing quantum software for diverse applications. This paper aims to review the role of quantum computing in software engineering research and the latest developments in QSE. To our knowledge, this is the first comprehensive review on this topic. We begin by introducing quantum computing, exploring its fundamental concepts, and discussing its potential applications in software engineering. We also examine various QSE techniques that expedite software development. Finally, we discuss the opportunities and challenges in quantum-driven software engineering and QSE. Our study reveals that quantum machine learning (QML) and quantum optimization have substantial potential to address classical software engineering tasks, though this area is still limited. Current QSE tools and techniques lack robustness and maturity, indicating a need for more focus. One of the main challenges is that quantum computing has yet to reach its full potential.",ソフトウェアエンジニアリング研究における量子ソフトウェアエンジニアリングと量子コンピューティングの可能性：レビュー,ソフトウェアエンジニアリングの研究は、開発慣行を改善するために不可欠であり、信頼できる安全なソフトウェアにつながります。量子物理学の原則を活用して、量子コンピューティングは、古典的なコンピューティングよりも大きな利点を提供する新しい計算パラダイムとして浮上しています。量子コンピューティングが急速に進行するにつれて、さまざまな分野での潜在的なアプリケーションが明らかになりつつあります。ソフトウェアエンジニアリングでは、多くのタスクには、量子コンピューターが開発プロセスを大幅に高速化できる複雑な計算が含まれ、より速く効率的なソリューションにつながります。さまざまな分野での量子ベースのアプリケーションの使用が増えているため、量子ソフトウェアエンジニアリング（QSE）は、多様なアプリケーション向けの量子ソフトウェアの設計、開発、最適化に焦点を当てた分野として浮上しています。このペーパーは、ソフトウェアエンジニアリング研究における量子コンピューティングの役割とQSEの最新の開発をレビューすることを目的としています。私たちの知る限り、これはこのトピックに関する最初の包括的なレビューです。まず、量子コンピューティングを導入し、その基本的な概念を調査し、ソフトウェアエンジニアリングにおける潜在的なアプリケーションについて議論することから始めます。また、ソフトウェア開発を促進するさまざまなQSE技術も検討します。最後に、量子駆動型ソフトウェアエンジニアリングとQSEの機会と課題について説明します。私たちの研究では、この分野はまだ限られていますが、量子機械学習（QML）と量子最適化には古典的なソフトウェアエンジニアリングタスクに対処する可能性があることが明らかになりました。現在のQSEツールとテクニックには堅牢性と成熟度があり、より多くの焦点が必要であることを示しています。主な課題の1つは、量子コンピューティングがまだ最大限の潜在能力に達していないことです。
"Yuyang Zhang, Xin Zeng, Wenna Du, Zhiyong Zhang, Yuexing Xia, Jiepeng Song, Jianhui Fu, Shuai Zhang, Yangguang Zhong, Yubo Tian, Yiyang Gong, Shuai Yue, Yuanyuan Zheng, Xiaotian Bao, Yutong Zhang, Qing Zhang, Xinfeng Liu",All-optical and ultrafast control of high-order exciton-polariton orbital modes,"Exciton-polaritons flows within closed quantum circuits can spontaneously form phase-locked modes that carry orbital angular momentum (OAM). With its infinite set of angular momentum quantum numbers, high-order OAM represents a transformative solution to the bandwidth bottleneck in multiplexed optical communication. However, its practical application is hindered by the limited choice of materials which in general requires cryogenic temperatures and the reliance on mechanical switching. In this work, we achieve stable and high-order (up to order of 33) OAM modes by constructing a closed quantum circuit using the halide perovskite microcavities at room temperature. By controlling the spatial and temporal symmetry of the closed quantum circuits using another laser pulse, we achieve significant tuning OAM of EP flows from 8 to 12. Our work demonstrate all-optical and ultrafast control of high-order OAM using exciton-polariton condensates in perovskite microcavities that would have important applications in high-throughput optical communications.",高次の励起子眼鏡軌道モードの全光および超高速制御,閉じた量子回路内での励起子間偏光子は、軌道角運動量（OAM）を運ぶ位相ロックされたモードを自発的に形成できます。角運動量量子数の無限セットを備えた高次OAMは、多重化された光学通信における帯域幅のボトルネックに対する変換的なソリューションを表します。ただし、その実用的な用途は、一般に極低温温度と機械的スイッチングへの依存を必要とする材料の限られた選択によって妨げられています。この作業では、室温でハロゲン化物ペロブスカイトの微小キャビティを使用して、閉じた量子回路を構築することにより、安定した高次（33の順序まで）OAMモードを実現します。別のレーザーパルスを使用して、閉じた量子回路の空間的および時間的対称性を制御することにより、8から12のEPフローの大幅なチューニングOAMを実現します。ハイスループット光通信に重要なアプリケーションを持つペロブスカイトのマイクロキャビティ。
Laura Mersini-Houghton,The Nature of Phantom Dark Energy and its Relation to Time Crystals,"In this letter we show that, at its fundamental level, phantom dark energy is a fluid made up of time crystals that permeate the fabric of space-time. In turn, any well-behaved stable theory of a non-canonical scalar field that acts as phantom dark energy also leads to the production of time crystals. This relation offers a new way of thinking and a deeper insight into the nature of the most inexplicable of all ingredients in the universe, dark energy.",ファントムダークエネルギーの性質と時間結晶との関係,この文字では、その基本レベルで、ファントムダークエネルギーは時空の生地に浸透する時間結晶で構成された流体であることを示しています。次に、ファントムダークエネルギーとして機能する非標準的なスカラーフィールドの行儀の良い安定した理論も、時間結晶の生成につながります。この関係は、新しい考え方と、宇宙のすべての成分の最も不可解なダークエネルギーの性質に対するより深い洞察を提供します。
Laura Mersini-Houghton,Dark Energy from Time Crystals,"In this work, we analyze a scalar field model which gives rise to stable bound states in field space characterized by nonzero motion that breaks the underlying time translation symmetry of its Hamiltonian, known as time crystals. We demonstrate that an ideal fluid made up of these time crystals behaves as phantom dark energy characterized by an equation of state $w \le -1$, speed of sound squared $c_{s}^{2} > 0$, and nonnegative energy density $\rho \ge 0$.",時間の結晶からの暗いエネルギー,この作業では、時間結晶として知られるハミルトニアンの根底にある翻訳対称性を破る非ゼロ運動を特徴とするフィールド空間で安定した結合状態を生じさせるスカラーフィールドモデルを分析します。これらの時間結晶で構成される理想的な液体は、状態$ w \ le -1 $の方程式、音の速度$ c_ {s}^{2}> 0 $、および非否定の方程式によって特徴付けられるファントムダークエネルギーとして振る舞うことを実証します。エネルギー密度$ \ rho \ ge 0 $。
"Jayden John, Lakshman Golla, Qian Wang",Quantum Trojan Insertion: Controlled Activation for Covert Circuit Manipulation,"Quantum computing has demonstrated superior efficiency compared to classical computing. Quantum circuits are essential for implementing functions and achieving correct computational outcomes. Quantum circuit compilers, which translate high-level quantum operations into hardware-specific gates while optimizing performance, serve as the interface between the quantum software stack and physical quantum machines. However, untrusted compilers can introduce malicious hardware Trojans into quantum circuits, altering their functionality and leading to incorrect results. In the world of classical computing, effective hardware Trojans are a critical threat to integrated circuits. This process often involves stealthily inserting conditional logic gates that activate under specific input conditions. In this paper, we propose a novel advanced quantum Trojan that is controllable, allowing it to be activated or deactivated under different circumstances. These Trojans remain dormant until triggered by predefined input conditions, making detection challenging. Through a series of benchmark experiments, we demonstrate the feasibility of this method by evaluating the effectiveness of embedding controlled trojans in quantum circuits and measuring their impact on circuit performance and security.",Quantum Trojan挿入：秘密の回路操作のための制御された活性化,量子コンピューティングは、古典的なコンピューティングと比較して優れた効率を実証しています。量子回路は、機能を実装し、正しい計算結果を達成するために不可欠です。高レベルの量子操作をハードウェア固有のゲートに変換しながら、パフォーマンスを最適化しながら、量子ソフトウェアスタックと物理量子マシンの間のインターフェースとして機能します。ただし、信頼されていないコンパイラは、悪意のあるハードウェアトロイの木馬を量子回路に導入し、機能を変更し、結果が間違っていることがあります。古典的なコンピューティングの世界では、効果的なハードウェアトロイの木馬は統合回路にとって重大な脅威です。このプロセスは、多くの場合、特定の入力条件下で活性化する条件付きロジックゲートを密かに挿入することが含まれます。この論文では、制御可能な新しい高度な量子トロイの木馬を提案し、さまざまな状況下で活性化または非アクティブ化できるようにします。これらのトロイの木馬は、事前定義された入力条件によってトリガーされるまで休眠状態のままであり、検出が困難になります。一連のベンチマーク実験を通じて、量子回路に制御されたトロイの木馬を埋め込むことの有効性を評価し、サーキットのパフォーマンスとセキュリティへの影響を測定することにより、この方法の実現可能性を実証します。
