authors,title,abstract,authors_trans,abstract_trans
"Le Hu, Andrew N. Jordan",Entanglement dynamics in collision models and entanglement quilts,"We study the entanglement dynamics of a family of quantum collision models by analytically solving the pairwise concurrence for all qubit pairs. We introduce a diagrammatic method that offers an intuitive, frame-by-frame understanding of these dynamics. This allows us to monitor how a single collision affects the entanglement of the whole many-body system in some special cases. We focus on a class of models where the square of concurrence is a conserved quantity in the qubit collisions, aiding us to formulate general rules of entanglement propagation. In particular, among the multiple examples we will be showing, we identify a type of genuine multipartite entanglement, which we refer to as \textit{entanglement quilt}, where every qubit is entangled with every other qubit. We find that in some models, an entanglement quilt is hypersensitive to local excitation fluctuations: The presence of even a single excited qubit can destroy the entanglement quilts. We offer a detailed mathematical treatment on the phenomena, which can help us understand the disappearance of long-range entanglement in condensed matter systems above zero temperature. We also speculate about a possible property of the entanglement quilt: Every subsystem of it is entangled with every other subsystem.",衝突モデルおよびもつれキルトにおけるもつれダイナミクス,すべての量子ビットペアのペアごとの一致を解析的に解くことにより、量子衝突モデルファミリーのもつれダイナミクスを研究します。これらのダイナミクスを直感的にフレームごとに理解できる図的な方法を紹介します。これにより、いくつかの特殊な場合に、単一の衝突が多体システム全体のもつれにどのような影響を与えるかを監視することができます。私たちは、同時発生の二乗が量子ビット衝突における保存量であるモデルのクラスに焦点を当て、もつれ伝播の一般的な規則を定式化するのに役立ちます。特に、これから示す複数の例の中で、\textit{entanglement Quilt} と呼ぶ真の多部エンタングルメントのタイプを特定します。このタイプでは、すべての量子ビットが他のすべての量子ビットともつれています。一部のモデルでは、もつれキルトが局所励起変動に非常に敏感であることがわかりました。励起量子ビットが 1 つでも存在すると、もつれキルトが破壊される可能性があります。私たちはこの現象について詳細な数学的処理を提供します。これは、ゼロ温度を超える凝縮物質系における長距離エンタングルメントの消失を理解するのに役立ちます。また、もつれキルトの考えられる特性についても推測します。つまり、そのすべてのサブシステムが他のすべてのサブシステムともつれています。
"Faik Bouhrik, Tiju Thomas",Electromagnetism as Space-Time Pseudo-Curvature,"We propose a novel framework that interprets the electromagnetic field as a manifestation of spacetime pseudo-curvature, bridging electromagnetism with the geometric principles of general relativity. By introducing modified field equations, we recover classical electromagnetic results, including Coulomb's Law, the magnetic field of a rotating sphere, and the propagation of electromagnetic waves. Additionally, this framework predicts unique phenomena, such as test-charge-dependent time dilation and length contraction, which lie outside the scope of Maxwell's electromagnetism and Quantum Electrodynamics. These results suggest new avenues for exploring the interplay between geometry and field theories in fundamental physics.",時空擬似曲率としての電磁気学,我々は、電磁場を時空の擬似曲率の現れとして解釈し、電磁気学と一般相対性理論の幾何学的原理を橋渡しする新しい枠組みを提案します。修正された磁場方程式を導入することにより、クーロンの法則、回転球の磁場、電磁波の伝播などの古典的な電磁気の結果を復元します。さらに、このフレームワークは、マクスウェルの電磁気学や量子電磁力学の範囲外にある、テスト電荷に依存する時間の膨張や長さの収縮などの独特の現象を予測します。これらの結果は、基礎物理学における幾何学と場の理論の間の相互作用を探求するための新しい道を示唆しています。
"Ying-Je Lee, Yu-An Cheng, Yu-Jie Zhong, Ion Cosma Fulga, Ching-Hao Chang",Tuning the topological winding number by rolling up graphene,"Nanoscrolls, radial superlattices formed by rolling up a nanomembrane, exhibit distinct electronic and magneto-transport properties compared to their flat counterparts. In this study, we theoretically demonstrate that the conductance can be precisely enhanced N times by rolling up graphene into an N-turn nanoscroll and applying a longitudinal magnetic field. This tunable positive magnetoconductance stems from the topological winding number which is activated in a carbon nanoscroll with magnetic flux and its maximum value purely increases with the scroll winding number (the number of turns). By integrating material geometry and topology, our work opens the door to artificially creating, customizing, and designing topological materials in rolled-up graphene-like systems.",グラフェンを巻き上げることでトポロジカルな巻き数を調整,ナノ膜を巻き上げることによって形成される放射状超格子であるナノスクロールは、平坦な対応物と比較して、独特の電子輸送特性および磁気輸送特性を示します。この研究では、グラフェンをNターンナノスクロールに巻き上げ、縦磁場を印加することにより、コンダクタンスを正確にN倍強化できることを理論的に実証しました。この調整可能な正の磁気コンダクタンスは、磁束によってカーボン ナノスクロール内で活性化されるトポロジカル巻き数に由来し、その最大値は純粋にスクロール巻き数 (巻き数) とともに増加します。材料の幾何学とトポロジーを統合することにより、私たちの研究は、巻き上げられたグラフェンのようなシステムでトポロジカル材料を人工的に作成、カスタマイズ、設計するための扉を開きます。
"Sergey Bravyi, David Gosset, Vojtech Havlicek, Louis Schatzki",Classical and quantum algorithms for characters of the symmetric group,"Characters of irreducible representations are ubiquitous in group theory. However, computing characters of some groups such as the symmetric group $S_n$ is a challenging problem known to be $\#P$-hard in the worst case. Here we describe a Matrix Product State (MPS) algorithm for characters of $S_n$. The algorithm computes an MPS encoding all irreducible characters of a given permutation. It relies on a mapping from characters of $S_n$ to quantum spin chains proposed by Crichigno and Prakash. We also provide a simpler derivation of this mapping. We complement this result by presenting a $poly(n)$ size quantum circuit that prepares the corresponding MPS, obtaining an efficient quantum algorithm for certain sampling problems based on characters of $S_n$. To assess classical hardness of these problems we present a general reduction from strong simulation (computing a given probability) to weak simulation (sampling with a small error). This reduction applies to any sampling problem with a certain granularity structure and may be of independent interest.",対称群の文字に対する古典アルゴリズムと量子アルゴリズム,既約表現の特徴は群理論のいたるところに存在します。ただし、対称群 $S_n$ などの一部の群の文字を計算することは、最悪の場合 $\#P$ 困難になることが知られている難しい問題です。ここでは、$S_n$ の文字に対する行列積状態 (MPS) アルゴリズムについて説明します。このアルゴリズムは、指定された順列のすべての既約文字をエンコードする MPS を計算します。これは、Crichigno と Prakash によって提案された $S_n$ の文字から量子スピンチェーンへのマッピングに依存しています。このマッピングのより簡単な導出も提供します。対応する MPS を準備する $poly(n)$ サイズの量子回路を提示することでこの結果を補完し、$S_n$ の文字に基づいて特定のサンプリング問題に対する効率的な量子アルゴリズムを取得します。これらの問題の古典的な難易度を評価するために、強いシミュレーション (特定の確率の計算) から弱いシミュレーション (小さな誤差でのサンプリング) への一般的な削減を示します。この削減は、特定の粒度構造を持つあらゆるサンプリング問題に適用され、独立して重要な場合があります。
"Zhong-Ming Xie, Yong Tang",On Equation of State of Dark Matter around Massive Black Holes,"The nature of Dark Matter (DM) remains mysterious despite the substantial evidence from astrophysical and cosmological observations. While the majority of DM in our universe is non-relativistic, collisionless and its equation of state (EoS) is approximately pressureless $p\simeq 0$, DM becomes relativistic near the massive black holes in galactic center. Yet its EoS is seldom discussed in the relativistic regime. Here we initially explore the possible equation of state for DM in the vicinity of Schwarzschild black holes. We work in a spherical and quasi-static background spacetime, and describe DM as a perfect fluid in equilibrium. Through numerically solving the TOV equations with physical boundary conditions, we show that DM can have static profiles near black holes and its pressure should be negative in order to support the viable density profiles $\rho$. We illustrate with two simple general equations of state, namely the power law $p \propto \rho^\gamma$ and the radius-dependent $p \propto r\cdot \rho$, and compare them with the observations of the Milky Way. Our findings provide insights into the model-building of DM, which should incorporate the possibility of negative pressure in the relativistic regime around black holes.",大質量ブラックホール周囲の暗黒物質の状態方程式について,天体物理学および宇宙論的な観測からの実質的な証拠にもかかわらず、ダークマター (DM) の性質は依然として謎に包まれています。私たちの宇宙の DM の大部分は非相対論的で無衝突であり、その状態方程式 (EoS) はほぼ無圧力 $p\simeq 0$ ですが、銀河中心の巨大ブラック ホール付近では DM は相対論的になります。しかし、その EoS が相対論的枠組みで議論されることはほとんどありません。ここでは、最初にシュヴァルツシルト ブラック ホールの近傍における DM の可能な状態方程式を探索します。私たちは球形で準静的な背景時空で作業し、DM を平衡状態にある完全な流体として説明します。物理的境界条件を使用して TOV 方程式を数値的に解くことにより、DM はブラック ホールの近くで静的プロファイルを持つ可能性があり、実行可能な密度プロファイル $\rho$ をサポートするにはその圧力が負である必要があることを示します。 2 つの単純な一般状態方程式、つまりべき乗則 $p \propto \rho^\gamma$ と半径依存 $p \propto r\cdot \rho$ で図示し、それらを天の川銀河の観測結果と比較します。 。私たちの発見は、ブラックホールの周りの相対論的領域における負圧の可能性を組み込む必要があるDMのモデル構築への洞察を提供します。
"C. A. Weidner, S. P. O'Neil, E. A. Jonckheere, F. C. Langbein, S. G. Schirmer",Energy Landscape Shaping for Robust Control of Atoms in Optical Lattices,"Robust quantum control is crucial for realizing practical quantum technologies. Energy landscape shaping offers an alternative to conventional dynamic control, providing theoretically enhanced robustness and simplifying implementation for certain applications. This work demonstrates the feasibility of robust energy landscape control in a practical implementation with ultracold atoms. We leverage a digital mirror device (DMD) to shape optical potentials, creating complex energy landscapes. To achieve a desired objective, such as efficient quantum state transfer, we formulate a novel hybrid optimization approach that effectively handles both continuous (laser power) and discrete (DMD pixel activation) control parameters. This approach combines constrained quasi-Newton methods with surrogate models for efficient exploration of the vast parameter space. Furthermore, we introduce a framework for analyzing the robustness of the resulting control schemes against experimental uncertainties. By modeling uncertainties as structured perturbations, we systematically assess controller performance and identify robust solutions. We apply these techniques to maximize spin transfer in a chain of trapped atoms, achieving high-fidelity control while maintaining robustness. Our findings provide insights into the experimental viability of controlled spin transfer in cold atom systems. More broadly, the presented optimization and robustness analysis methods apply to a wide range of quantum control problems, offering a toolkit for designing and evaluating robust controllers in complex experimental settings.",光格子内の原子のロバストな制御のためのエネルギーランドスケープ形成,実用的な量子技術を実現するには、堅牢な量子制御が不可欠です。エネルギーランドスケープシェーピングは、従来の動的制御に代わる手段を提供し、理論的に強化された堅牢性を提供し、特定のアプリケーションの実装を簡素化します。この研究は、超低温原子を用いた実用的な実装におけるロバストなエネルギーランドスケープ制御の実現可能性を実証しています。私たちはデジタル ミラー デバイス (DMD) を活用して光ポテンシャルを形成し、複雑なエネルギー ランドスケープを作成します。効率的な量子状態転送などの望ましい目的を達成するために、連続 (レーザー出力) 制御パラメーターと離散 (DMD ピクセル活性化) 制御パラメーターの両方を効果的に処理する新しいハイブリッド最適化アプローチを定式化します。このアプローチでは、制約付き準ニュートン法とサロゲート モデルを組み合わせて、広大なパラメーター空間を効率的に探索します。さらに、実験の不確実性に対する結果として得られる制御スキームの堅牢性を分析するためのフレームワークを紹介します。不確実性を構造化された摂動としてモデル化することで、コントローラーのパフォーマンスを系統的に評価し、堅牢なソリューションを特定します。これらの技術を適用して、トラップされた原子の連鎖におけるスピン移動を最大化し、堅牢性を維持しながら高忠実度の制御を実現します。私たちの発見は、冷原子系における制御されたスピン移動の実験的実行可能性についての洞察を提供します。より広範には、提示された最適化およびロバスト性解析手法は、広範な量子制御問題に適用され、複雑な実験設定でロバストなコントローラーを設計および評価するためのツールキットを提供します。
"M. A. Tapia-Valerdi, I. Ramos-Prieto, F. Soto-Eguibar, H. M. Moya-Cessa",Waveguide arrays interaction to second neighbors: Exact solution,"We provide an analytical framework for describing the propagation of light in waveguide arrays, considering both infinite and semi-infinite cases. The interaction up to second neighbors is taken into account, which makes for a more realistic setup. We show that these solutions follow a distinctive structural pattern. This pattern reflects a transition from conventional Bessel functions to the lesser-known one-parameter generalized Bessel functions, offering new insights into the propagation dynamics in these systems.",導波路アレイの 2 番目の隣接要素との相互作用: 正確な解決策,無限と半無限の両方の場合を考慮して、導波路アレイ内の光の伝播を記述するための分析フレームワークを提供します。 2 番目に隣接するものまでの相互作用が考慮され、より現実的な設定になります。これらのソリューションが独特の構造パターンに従っていることを示します。このパターンは、従来のベッセル関数からあまり知られていない 1 パラメーターの一般化ベッセル関数への移行を反映しており、これらのシステムの伝播ダイナミクスに対する新たな洞察を提供します。
"H.B. Yağcı, E. Nieto Hernández, J.K. Cannon, S.G. Bishop, E. Corte, J.P. Hadden, P. Olivero, J. Forneris, A.J. Bennett",Tracking the creation of single photon emitters in AlN by implantation and annealing,"In this study, we inspect and analyze the effect of Al implantation into AlN by conducting confocal microscopy on the ion implanted regions, before and after implantation, followed by an annealing step. The independent effect of annealing is studied in an unimplanted control region, which showed that annealing alone does not produce new emitters. We observed that point-like emitters are created in the implanted regions after annealing by tracking individual locations in a lithographically patterned sample. The newly created quantum emitters show anti-bunching under ambient conditions and are spectrally similar to the previously discovered emitters in as-grown AlN.",注入とアニーリングによる AlN での単一光子エミッターの生成の追跡,この研究では、イオン注入領域の共焦点顕微鏡検査を注入前と注入後にアニールステップを行って行うことにより、AlN への Al 注入の効果を検査および分析しました。アニーリングの独立した効果は、注入されていない制御領域で研究されており、アニーリングだけでは新しいエミッタが生成されないことが示されました。私たちは、リソグラフィーでパターン化されたサンプル内の個々の位置を追跡することによって、アニーリング後に注入領域に点状のエミッターが作成されることを観察しました。新たに作成された量子エミッタは、周囲条件下で反バンチング性を示し、成長したままの AlN で以前に発見されたエミッタとスペクトル的に類似しています。
Lorenzo Gavassino,Extending Israel-Stewart theory: Causal bulk viscosity at large gradients,"We present a class of relativistic fluid models for cold and dense matter with bulk viscosity, whose equilibrium equation of state is polytropic. These models reduce to Israel-Stewart theory for small values of the viscous stress $\Pi$. However, when $\Pi$ becomes comparable to the equilibrium pressure $P$, the evolution equations ""adjust"" to prevent the onset of far-from-equilibrium pathologies that would otherwise plague Israel-Stewart. Specifically, the equations of motion remain symmetric hyperbolic and causal at all times along any continuously differentiable flow, and across the whole thermodynamic state space. This means that, no matter how fast the fluid expands or contracts, the hydrodynamic equations are always well-behaved (away from singularities). The second law of thermodynamics is enforced exactly. Near equilibrium, these models can accommodate an arbitrarily complicated dependence of the bulk viscosity coefficient $\zeta$ on both density and temperature.",イスラエル・スチュワート理論の拡張: 大きな勾配における因果的な体積粘度,我々は、平衡状態方程式がポリトロープである、バルク粘性をもつ低温で高密度の物質に対する相対論的流体モデルのクラスを提示します。これらのモデルは、粘性応力 $\Pi$ の値が小さい場合はイスラエル・スチュワート理論に帰着します。しかし、$\Pi$ が平衡圧力 $P$ に匹敵するようになると、イスラエル・スチュワートを苦しめる平衡から程遠い病状の発症を防ぐために進化方程式が「調整」されます。具体的には、運動方程式は、連続微分可能な流れに沿って、また熱力学的状態空間全体にわたって、常に対称双曲線的かつ因果的のままです。これは、流体がどれほど速く膨張または収縮しても、流体力学方程式は常に (特異点から離れて) 適切に動作することを意味します。熱力学の第 2 法則が正確に適用されます。平衡近くでは、これらのモデルは、密度と温度の両方に対する体積粘性係数 $\zeta$ の任意の複雑な依存性に対応できます。
"Weiguang Cao, Yuan Miao, Masahito Yamazaki",Global symmetries of quantum lattice models under non-invertible dualities,"Non-invertible dualities/symmetries have become an important tool in the study of quantum field theories and quantum lattice models in recent years. One of the most studied examples is non-invertible dualities obtained by gauging a discrete group. When the physical system has more global symmetries than the gauged symmetry, it has not been thoroughly investigated how those global symmetries transform under non-invertible duality. In this paper, we study the change of global symmetries under non-invertible duality of gauging a discrete group $G$ in the context of (1+1)-dimensional quantum lattice models. We obtain the global symmetries of the dual model by focusing on different Hilbert space sectors determined by the $\mathrm{Rep}(G)$ symmetry. We provide general conjectures of global symmetries of the dual model forming an algebraic ring of the double cosets. We present concrete examples of the XXZ models and the duals, providing strong evidence for the conjectures.",非可逆双対性の下での量子格子モデルの大域的対称性,非可逆双対性/対称性は、近年、場の量子理論と量子格子モデルの研究において重要なツールとなっています。最も研究されている例の 1 つは、離散群を測定することによって得られる非可逆双対性です。物理システムがゲージ対称性よりも大域的対称性を持っている場合、それらの大域的対称性が非可逆双対性のもとでどのように変化するかについては、十分に研究されていません。この論文では、(1+1) 次元の量子格子モデルのコンテキストで離散群 $G$ を測定する非可逆双対性の下での大域的対称性の変化を研究します。 $\mathrm{Rep}(G)$ 対称性によって決定される異なるヒルベルト空間セクターに焦点を当てることにより、双対モデルの大域的対称性を取得します。二重剰余類の代数環を形成する双対モデルの大域的対称性の一般的な予想を提供します。 XXZ モデルと双対の具体例を示し、推測の強力な証拠を提供します。
