authors,title,abstract,authors_trans,abstract_trans
"Sk Asrap Murshed, Sanjib Kumar Das, Bitan Roy",Superconductivity in doped planar Dirac insulators: A renormalization group study,"From a leading-order unbiased renormalization group analysis we here showcase the emergence of superconductivity (including the topological ones) from purely repulsive electron-electron interactions in two-dimensional doped Dirac insulators, featuring a Fermi surface. In the absence of chemical doping, such systems describe quantum anomalous or spin Hall and normal insulators. Otherwise a simply connected Fermi surface becomes annular deep inside the topological regime. By considering all symmetry allowed repulsive local four-fermion interactions, we show that the nature of the resulting superconducting states at low temperature follows certain Clifford algebraic selection rules, irrespective of the underlying Fermi surface topology. Within the framework of a microscopic Hubbard model, on-site repulsion among fermions with opposite orbitals (spin projections) typically favors topological $p$-wave (conventional $s$-wave) pairing. Theoretically predicted superconductivity can in principle be observed in experiments once the promising candidate materials for quantum anomalous and spin Hall insulators are doped to foster Fermi surfaces.",ドープされた平面ディラック絶縁体の超伝導性：繰り込みグループ研究,前秩序のない繰り返しグループ分析から、ここでは、フェルミ表面を特徴とする2次元ドープドープDIRAC絶縁体における純粋に反発的な電子電子相互作用からの超伝導性（トポロジカルを含む）の出現を示します。化学ドーピングがない場合、そのようなシステムは量子異常またはスピンホールと通常の絶縁体を説明しています。それ以外の場合、単純に接続されたフェルミ表面は、トポロジーレジームの奥深くに環状になります。すべての対称性が反発的な局所的な四波相互作用を可能にすることを考慮することにより、基礎となるフェルミ表面トポロジに関係なく、低温で得られる超伝導状態の性質が特定のクリフォード代数選択規則に従うことを示します。微視的なハバードモデルのフレームワーク内で、反対の軌道（スピン投影）を持つフェルミオン間のオンサイトの反発（スピン投影）は通常、トポロジー$ p $ -wave（従来の$ s $ -wave）ペアリングを支持します。理論的に予測される超伝導は、量子異常およびスピンホールの絶縁体の有望な候補材料がフェルミ表面を育てるようにドープされた後、原則として実験で観察することができます。
"James Purcell, Abhishek Rajput, Toby Cubitt",Fault-Resilience of Dissipative Processes for Quantum Computing,"Dissipative processes have long been proposed as a means of performing computational tasks on quantum computers that may be intrinsically more robust to noise. In this work, we prove two main results concerning the error-resilience capabilities of two types of dissipative algorithms: dissipative ground state preparation in the form of the dissipative quantum eigensolver (DQE), and dissipative quantum computation (DQC). The first result is that under circuit-level depolarizing noise, a version of the DQE algorithm applied to the geometrically local, stabilizer-encoded Hamiltonians that arise naturally when fermionic Hamiltonians are represented in qubits, can suppress the additive error in the ground space overlap of the final output state exponentially in the code distance. This enables us to get closer to fault-tolerance for this task without the associated overhead. In contrast, for computation as opposed to ground state preparation, the second result proves that DQC is no more robust to noise than the standard quantum circuit model.",量子コンピューティングのための散逸プロセスの障害抵抗性,散逸プロセスは、本質的により堅牢なノイズに対してより堅牢な量子コンピューターで計算タスクを実行する手段として長い間提案されてきました。この作業では、2種類の散逸アルゴリズムの誤差耐性能力に関する2つの主要な結果を証明します。散逸量量子固有溶媒（DQE）の形での散逸基底状態の調製と散逸量子計算（DQC）です。最初の結果は、回路レベルの脱分極ノイズの下で、幾何学的に局所的なハミルトニアンに適用されるDQEアルゴリズムのバージョンは、フェミオンハミルトニアンがQubitsで表されると自然に生じるハミルトニアンに適用され、最終的な出力状態の距離距離の最終出力のオーバーラップの加法誤差を抑制することができます。これにより、関連するオーバーヘッドなしでこのタスクに対する断層トレランスに近づくことができます。対照的に、基底状態の準備とは対照的に計算の場合、2番目の結果は、DQCが標準の量子回路モデルよりもノイズに対して堅牢ではないことを証明しています。
"Lixing Zhang, Ze-Xun Lin, Prineha Narang, Di Luo",Hamiltonian Learning at Heisenberg Limit for Hybrid Quantum Systems,"Hybrid quantum systems are fundamental in quantum materials and quantum information science. In this work, we demonstrate that Hamiltonian learning in hybrid spin-boson systems can achieve the Heisenberg limit. Specifically, we establish a rigorous theoretical framework proving that, given access to an unknown hybrid Hamiltonian system, our algorithm can estimate the Hamiltonian coupling parameters up to root mean square error (RMSE) $\epsilon$ with a total evolution time scaling as $T \sim \mathcal{O}(\epsilon^{-1})$ using only $\mathcal{O}({\rm polylog}(\epsilon^{-1}))$ measurements. Furthermore, it remains robust against small state preparation and measurement (SPAM) errors. In addition, we also provide an alternative algorithm based on distributed quantum sensing, which significantly reduces the maximum evolution time per this http URL validate our method, we apply it to the generalized Dicke model for Hamiltonian learning and the spin-boson model for spectrum learning, demonstrating its efficiency in practical quantum systems. These results provide a scalable and robust framework for precision quantum sensing and Hamiltonian characterization in hybrid quantum platforms.",ハイゼンベルクでのハミルトニアン学習ハイブリッド量子システムの制限,ハイブリッド量子システムは、量子材料および量子情報科学の基本です。この作業では、ハイブリッドスピンボソンシステムでのハミルトニアン学習がハイゼンベルクの制限を達成できることを実証します。具体的には、未知のハイブリッドハミルトニアンシステムへのアクセスを考慮して、私たちのアルゴリズムがルート平均平方根エラー（RMSE）$ \ epsilon $までのハミルトニアンカップリングパラメーターを推定できることを証明する厳格な理論的フレームワークを確立します。 $ \ mathcal {o}（{\ rm polylog}（\ epsilon^{-1}））$測定。さらに、小さな状態の準備と測定（スパム）エラーに対して堅牢なままです。さらに、分散量子センシングに基づいた代替アルゴリズムも提供します。これにより、このHTTP URLが検証する最大進化時間を大幅に削減します。これらの結果は、ハイブリッド量子プラットフォームでの精密な量子センシングとハミルトニアンの特性評価のためのスケーラブルで堅牢なフレームワークを提供します。
"Leticia Bertuzzi, João P. Engster, Evandro C. R. da Rosa, Eduardo I. Duzzioni",Shadow measurements for feedback-based quantum optimization,"Improving the performance of quantum algorithms is a fundamental task to achieve quantum advantage. In many cases, extracting information from quantum systems poses an important challenge for practical implementations in real-world quantum computers, given the high resource cost of performing state tomography. In this scenario, randomized measurements emerged as a promising tool. In particular, the classical shadows protocol allows one to retrieve expected values of low-weight Pauli observables by performing only local measurements. In this paper, we present an implementation of the recently introduced Feedback-based algorithm for quantum optimization (FALQON) with the Ket quantum programming platform, for solving the MaxCut optimization problem. We employ classical shadows for the feedback routine of parameter estimation and compare this approach with the direct estimation of observables. Our results show that depending on the graph geometry for the MaxCut problem, the number of measurements required to estimate expected values of observables with classical shadows can be up to 16 times lower than with direct observable estimation. Furthermore, by analyzing complete graphs, we numerically confirm a logarithmic growth in the required number of measurements relative to the number of observables, reinforcing that classical shadows can be a useful tool for estimating low-locality Pauli observables in quantum algorithms.",フィードバックベースの量子最適化のためのシャドウ測定,量子アルゴリズムのパフォーマンスを改善することは、量子優位性を達成するための基本的なタスクです。多くの場合、Quantum Systemsから情報を抽出することは、状態断層撮影の高いリソースコストを考えると、実際の量子コンピューターでの実用的な実装に重要な課題をもたらします。このシナリオでは、ランダム化された測定が有望なツールとして現れました。特に、古典的なShadowsプロトコルにより、ローカル測定のみを実行することにより、低重量のパウリ観測可能性の期待値を取得できます。このホワイトペーパーでは、MaxCut Optimization問題を解決するために、KET Quantumプログラミングプラットフォームで、最近導入された量子最適化（FALQON）のためのフィードバックベースのアルゴリズムの実装を紹介します。パラメーター推定のフィードバックルーチンに古典的な影を使用し、このアプローチを観測可能性の直接推定と比較します。我々の結果は、最大問題のグラフジオメトリに応じて、古典的な影を持つ観測可能性の期待値を推定するために必要な測定数は、直接観察可能な推定よりも最大16倍低くなる可能性があることを示しています。さらに、完全なグラフを分析することにより、観測可能性の数に対する必要な測定数の対数成長を数値的に確認し、古典的な影が量子アルゴリズムで低気性パウリ観測可能性を推定するための有用なツールになる可能性があることを強化します。
"Albert Georg Passegger, Rainer Verch",Probing non-equilibrium steady states of the Klein-Gordon field with Unruh-DeWitt detectors,"We calculate the transition rate of an Unruh-DeWitt detector coupled to a non-equilibrium steady state (NESS) of a free massless scalar field on four-dimensional Minkowski spacetime. The NESS arises from bringing two semi-infinite heat baths into thermal contact along a hypersurface. The detector couples linearly to the field by a monopole interaction, and it moves inertially along the axis of the NESS heat flow. We contrast the resulting transition rates with the case of a detector that is coupled to an inertial thermal equilibrium state. The results illustrate that the monopole does not properly couple to the heat flow, resulting in the detector to merely register kinematical effects. Hence dynamical features of the NESS are hidden from this detector model.",Unruh-Dewitt検出器を使用して、Klein-Gordonフィールドの非平衡状態の定常状態を調査する,4次元のMinkowski時四半期の自由な質量のないスカラーフィールドの非平衡定常状態（ness）に結合されたUnruh-Dewitt検出器の遷移速度を計算します。 Nessは、2つの半無効の熱浴を過熱性に沿って熱接触に持ち込むことから生じます。検出器は、モノポール相互作用によってフィールドに直線的にカップルを結合し、ネスの熱流の軸に沿って慣性に移動します。結果の遷移率を、慣性熱平衡状態と結合する検出器の場合と比較します。結果は、モノポールが熱の流れと適切に結合していないため、検出器が運動上の効果を登録するだけであることを示しています。したがって、NESの動的な特徴は、この検出器モデルから隠されています。
"Matteo Gallone, Alessandro Michelangeli, Diego Noja",Non-relativistic limit of Dirac Hamiltonians with Aharonov-Bohm fields,"We characterise the families of self-adjoint Dirac and Schrödinger operators with Aharonov-Bohm magnetic field, and we exploit the non-relativistic limit of infinite light speed to connect the former to the latter. The limit consists of the customary removal of the rest energy and of a suitable scaling, with the light speed, of the short-scale boundary condition of self-adjointness. This ensures that the scattering length of the Aharonov-Bohm interaction is preserved along the limit. Noteworthy is the fact that the whole family of Dirac-AB operators is mapped, in the non-relativistic limit, into the physically relevant sub-family of $s$-wave, angular-momentum-commuting, Schrö\-dinger-AB Hamiltonians with relativistic Dirac approximants.",アハロノフ・ボーム畑を持つディラック・ハミルトニアンの非相対的な制限,私たちは、アハロノフ・ボームの磁場を持つ自己adjoint DiracおよびSchrödingerオペレーターのファミリーを特徴づけており、無限の光速度の非相対的な限界を活用して、前者を後者に接続します。制限は、安らぎのエネルギーの慣習的な除去と、軽速度で、自己調整の短スケールの境界条件の適切なスケーリングで構成されています。これにより、アハロノフボーム相互作用の散乱長が限界に沿って保存されます。注目に値するのは、DIRAC-ABオペレーターの家族全員が、非相対的な制限で、$ s $ -Wave、Angular-Momentum-Commuting、Schrö\ -dinger-ab Hamiltoniansの物理的に関連するサブファミリーにマッピングされているという事実です。
"Francesco Hoch, Eugenio Caruccio, Giovanni Rodari, Tommaso Francalanci, Alessia Suprano, Taira Giordani, Gonzalo Carvacho, Nicolò Spagnolo, Seid Koudia, Massimiliano Proietti, Carlo Liorni, Filippo Cerocchi, Riccardo Albiero, Niki Di Giano, Marco Gardina, Francesco Ceccarelli, Giacomo Corrielli, Ulysse Chabaud, Roberto Osellame, Massimiliano Dispenza, Fabio Sciarrino",Quantum machine learning with Adaptive Boson Sampling via post-selection,"The implementation of large-scale universal quantum computation represents a challenging and ambitious task on the road to quantum processing of information. In recent years, an intermediate approach has been pursued to demonstrate quantum computational advantage via non-universal computational models. A relevant example for photonic platforms has been provided by the Boson Sampling paradigm and its variants, which are known to be computationally hard while requiring at the same time only the manipulation of the generated photonic resources via linear optics and detection. Beside quantum computational advantage demonstrations, a promising direction towards possibly useful applications can be found in the field of quantum machine learning, considering the currently almost unexplored intermediate scenario between non-adaptive linear optics and universal photonic quantum computation. Here, we report the experimental implementation of quantum machine learning protocols by adding adaptivity via post-selection to a Boson Sampling platform based on universal programmable photonic circuits fabricated via femtosecond laser writing. Our experimental results demonstrate that Adaptive Boson Sampling is a viable route towards dimension-enhanced quantum machine learning with linear optical devices.",選択後選択による適応型ボソンサンプリングを使用した量子機械学習,大規模な普遍的な量子計算の実装は、情報の量子処理への道に挑戦的で野心的なタスクを表しています。近年、非大学の計算モデルを介して量子計算上の優位性を実証するために、中間アプローチが追求されています。 Photonicプラットフォームの関連例は、Bosonサンプリングパラダイムとそのバリアントによって提供されています。これらは、線形光学と検出を介した生成されたフォトニックリソースの操作のみを同時に要求しながら、計算的に硬いことが知られています。量子計算上のアドバンテーションのデモンストレーションに加えて、不整合されていない線形光学系と普遍的なフォトニック量子計​​算の間の現在ほとんど未開拓の中間シナリオを考慮して、量子機械学習の分野で有用なアプリケーションに対する有望な方向性を見つけることができます。ここでは、フェムトセカンドレーザーライティングを介して製造されたユニバーサルプログラマブルフォトニックサーキットに基づいて、ボーソンサンプリングプラットフォームにポスト選択を介して適応性を追加することにより、量子機械学習プロトコルの実験的実装を報告します。私たちの実験結果は、適応性のあるボソンサンプリングが、線形光学デバイスを使用した寸法強化量子機械学習に向けた実行可能なルートであることを示しています。
"Virgile Guemard, Gilles Zémor",Moderate-length lifted quantum Tanner codes,"We introduce new families of quantum Tanner codes, a class of quantum codes which first appeared in the work of Leverrier and Zémor. These codes are built from two classical Tanner codes, for which the underlying graphs are extracted from coverings of 2D geometrical complexes, and the local linear codes are tensor-product of cyclic or double-circulant linear codes. We present several explicit families, and identify instances of moderate length quantum codes which are degenerate, have low check weight, and for which the distance surpasses the square root of the code length. Among them, we report the existence of a $[[96,2,12]]$ code, for which half of the checks are of weight 8 and the other half of weight 4.",中程度の長さの持ち上げられた量子タナーコード,"LeverrierとZémorの作品に最初に登場した量子コードのクラスであるQuantum Tannerコードの新しいファミリーを紹介します。これらのコードは、2つの幾何学的複合体のカバーから基礎となるグラフが抽出される2つの古典的なタナーコードから構築されており、局所線形コードは周期的または二重循環線形コードの張力製品です。いくつかの明示的なファミリを提示し、縮退し、チェック重量が低く、距離がコード長の平方根を上回る中程度の長さの量子コードのインスタンスを特定します。その中で、$ [[96,2,12]] $コードの存在を報告します。これは、チェックの半分が重量8、残りの半分は重量4です。"
"Federico Dell'Anna, Rafael Gomez-Lurbe, Armando Perez, Elisa Ercolessi",Quantum Natural Gradient optimizer on noisy platforms: QAOA as a case study,"We investigate the performance of the Quantum Natural Gradient (QNG) optimizer in the presence of noise. Specifically, we evaluate the efficacy of QNG within the Quantum Approximate Optimization Algorithm (QAOA) for finding the ground state of the Transverse Field Ising Model (TFIM). Its performance is benchmarked against the Vanilla Gradient Descent optimizer across two prominent quantum computing platforms: Rydberg atoms and superconducting circuits. Our analysis includes simulations under both idealized noise-free conditions and realistic noisy environments based on calibration data from actual devices. Results demonstrate that QNG consistently outperforms Vanilla Gradient Descent, exhibiting faster convergence on average and greater robustness against random initializations of parameters. This robustness is attributed to the distance regularization in parameter space inherent to QNG. Additionally, QNG achieves a higher convergence rate to the solution, effectively avoiding certain local minima. These findings highlight QNG as a promising tool for optimizing variational quantum algorithms in noisy intermediate-scale quantum (NISQ) devices.",騒々しいプラットフォーム上のQuantum Natural Gradient Optimizer：ケーススタディとしてのQaoa,ノイズの存在下での量子天然勾配（QNG）オプティマイザーの性能を調査します。具体的には、QUNTUM近似最適化アルゴリズム（QAOA）内のQNGの有効性を評価して、横磁場ISINGモデル（TFIM）の基盤状態を見つけることができます。そのパフォーマンスは、2つの顕著な量子コンピューティングプラットフォームにわたるバニラグラジエント降下オプティマイザーに対してベンチマークされています：Rydberg AtomsとSuperConducting Circuits。私たちの分析には、理想的なノイズフリー条件と、実際のデバイスからのキャリブレーションデータに基づく現実的な騒々しい環境の両方でのシミュレーションが含まれています。結果は、QNGが一貫してバニラ勾配降下を上回っており、平均してより速い収束を示し、パラメーターのランダム初期化に対する堅牢性が高いことを示しています。この堅牢性は、QNGに固有のパラメーター空間の距離正規化に起因します。さらに、QNGはソリューションへの収束率が高いため、特定の局所最小値を効果的に回避します。これらの調査結果は、騒々しい中間スケール量子（NISQ）デバイスの変分量アルゴリズムを最適化するための有望なツールとしてQNGを強調しています。
"Grant Z. X. Yang, Zi-Ting Sun, Ying-Ming Xie, K. T. Law",Topological altermagnetic Josephson junctions,"Planar Josephson junctions are pivotal for engineering topological superconductivity, yet are severely hindered by orbital effects induced by in-plane magnetic fields. In this work, we introduce the generic topological altermagnetic Josephson junctions (TAJJs) by leveraging the intrinsic spin-polarized band splitting and zero net magnetization attributes of altermagnets. Our proposed TAJJs effectively mitigate the detrimental orbital effects while robustly hosting Majorana end modes (MEMs) at both ends of the junction. Specifically, we demonstrate that MEMs emerge in $d_{x^2-y^2}$-wave TAJJs but vanish in the $d_{xy}$-wave configuration, thereby establishing the crystallographic orientation angle $\theta$ of the altermagnet as a novel control parameter of topology. The distinct spin-polarization of the MEMs provides an unambiguous experimental signature for the spin-resolved measurement. Furthermore, by harnessing the synergy between the $d_{x^2-y^2}$-wave altermagnet and its superconducting counterpart, our proposal extends to high-$T_c$ platforms naturally. Overall, this work establishes altermagnets as a versatile paradigm for realizing topological superconductivity, bridging conceptual innovations with scalable quantum architectures devoid of orbital effects and stray fields.",トポロジーターム磁気ジョセフソンジャンクション,平面ジョセフソンジャンクションは、エンジニアリングトポロジーの超伝導性にとって極めて重要ですが、面内磁場によって誘発される軌道効果によって激しく妨げられています。この作業では、本質的なスピン偏光バンド分割とゼロ正味磁化属性を活用することにより、一般的なトポロジーアルターターム磁気ジョセフソンジャンクション（TAJJS）を紹介します。提案されたTAJJは、ジャンクションの両端でマヨラナ端モード（MEM）を堅牢にホストしながら、有害な軌道効果を効果的に緩和します。具体的には、MEMSが$ d_ {x^2-y^2} $に出現するが、$ d_ {xy} $ -wave構成で消滅し、それによってtopologyの新しい制御パラメーターとしてのaltertemagnetの結晶方向角$を確立することを実証します。 MEMSの明確なスピン分極は、スピン分解測定の明確な実験的署名を提供します。さらに、$ d_ {x^2-y^2} $ -wave altertemagnetとその超伝導性の対応物との相乗効果を活用することにより、私たちの提案は自然に高$ T_C $プラットフォームにまで及びます。全体として、この作業は、トポロジーの超伝導性を実現するための多用途のパラダイムとしてのAltertergonetsを確立し、軌道効果と迷走場を備えたスケーラブルな量子アーキテクチャで概念的革新を橋渡しします。
