authors,title,abstract,authors_trans,abstract_trans
The STAR Collaboration,"Measurements of $\varUpsilon$ States Production in $\textit{p+p}$ Collisions at $\sqrt{s} = 500\:\mathrm{GeV}$ with STAR: Cross Sections, Ratios, and Multiplicity Dependence","We report measurements of $\varUpsilon(1S)$, $\varUpsilon(2S)$ and $\varUpsilon(3S)$ production in $\textit{p+p}$ collisions at $\sqrt{s}=500\:\mathrm{GeV}$ by the STAR experiment in year 2011, corresponding to an integrated luminosity $\mathcal{L}_{int}=13\:\mathrm{pb^{-1}}$. The results provide precise cross sections, transverse momentum ($p_{T}$) and rapidity ($y$) spectra, as well as cross section ratios for $p_{\mathrm{T}}<10\:\mathrm{GeV/c}$ and $|y|<1$. The dependence of the $\varUpsilon$ yield on charged particle multiplicity has also been measured, offering new insights into the mechanisms of quarkonium production. The data are compared to various theoretical models: the Color Evaporation Model (CEM) accurately describes the $\varUpsilon(1S)$ production, while the Color Glass Condensate + Non-relativistic Quantum Chromodynamics (CGC+NRQCD) model overestimates the data, particularly at low $p_{T}$. Conversely, the Color Singlet Model (CSM) underestimates the rapidity dependence. These discrepancies highlight the need for further development in understanding the production dynamics of heavy quarkonia in high-energy hadronic collisions. The trend in the multiplicity dependence is consistent with CGC/Saturation and String Percolation models or $\varUpsilon$ production happening in multiple parton interactions modeled by PYTHIA8.",$ \ varupsilon $の測定値は、$ \ sqrt {s} = 500 \：\ mathrm {gev} $で$ \ textit {p+p} $の衝突で生産を述べています。,$ \ varupsilon（1s）$、$ \ varupsilon（2s）$および$ \ varupsilon（3s）$の測定値を$ \ textit {p+p} $ collisionsで$ \ sqrt {s} = 500 \： \ mathrm {gev} $ 2011年の星実験による$ \ mathcal {l} _ {int} = 13 \：\ mathrm {pb^{ -  1}} $に対応します。結果は、正確な断面、横方向の運動量（$ p_ {t} $）および速さ（$ y $）スペクトル、および$ p _ {\ mathrm {t}} <10 \：\ mathrm {gevの断面比を提供します。 /c} $および$ | y | <1 $。充電された粒子の多重性に対する$ \ varupsilon $の収量の依存性も測定されており、Quarkonium生産のメカニズムに関する新しい洞察を提供しています。データはさまざまな理論モデルと比較されます。色蒸発モデル（CEM）は、$ \ varupsilon（1s）$の生産を正確に説明しますが、カラーガラス凝縮 +非リラティビックな量子染色体（CGC + NRQCD）モデルは、特にデータを過大評価しています。低$ p_ {t} $で。逆に、カラーシングレットモデル（CSM）は、速度依存性を過小評価します。これらの矛盾は、高エネルギーのハドロニック衝突における重いquarkoniaの生産ダイナミクスを理解するためのさらなる発展の必要性を強調しています。多重度依存性の傾向は、Pythia8によってモデル化された複数のパートンインタラクションで発生するCGC/飽和モデルおよび弦楽浸透モデルまたは$ \ varupsilon $の生産と一致しています。
Jirui Guo,Quantum integrable model for the quantum cohomology/quantum K-theory of flag varieties and the double $β$-Grothendieck polynomials,A GL$(n)$ quantum integrable system generalizing the asymmetric five vertex spin chain is shown to encode the ring relations of the equivariant quantum cohomology and quantum K-theory ring of flag varieties. We also show that the Bethe ansatz states of this system generate the double $\beta$-Grothendieck polynomials.,旗の品種の量子コホモロジー/量子k理論の量子統合モデルと二重$β$ -grothendieck多項式,非対称5頂点スピンチェーンを一般化するGL $（n）$ Quantum統合システムは、等垂直量子コホモロジーと旗のQuantum K-Theory Ringのリング関係をエンコードすることが示されています。また、このシステムのBethe Ansatzがダブル$ \ beta $ -grothendieck多項式を生成することを示しています。
"Rui Huang, Q. Y. Cai, Farzam Nosrati, Rosario Lo Franco, Zhong-Xiao Man",Steady-state coherence in multipartite quantum systems: its connection with thermodynamic quantities and impact on quantum thermal machines,"Understanding how coherence of quantum systems affects thermodynamic quantities, such as work and heat, is essential for harnessing quantumness effectively in thermal quantum technologies. Here, we study the unique contributions of quantum coherence among different subsystems of a multipartite system, specifically in non-equilibrium steady states, to work and heat currents. Our system comprises two coupled ensembles, each consisting of $N$ particles, interacting with two baths of different temperatures, respectively. The particles in an ensemble interact with their bath either simultaneously or sequentially, leading to non-local dissipation and enabling the decomposition of work and heat currents into local and non-local this http URL find that the non-local heat current, as well as both the local and non-local work currents,are linked to the system quantum coherence. We provide explicit expressions of coherence-related quantities that determine the work currents under various intrasystem this http URL scheme is versatile, capable of functioning as a refrigerator, an engine, and an accelerator, with its performance being highly sensitive to the configuration settings. These findings establish a connection between thermodynamic quantities and quantum coherence, supplying valuable insights for the design of quantum thermal machines.",マルチパルタイト量子システムにおける定常状態の一貫性：熱力学的量との関係と量子サーマルマシンへの影響,量子システムの一貫性が、作業や熱などの熱力学的量にどのように影響するかを理解することは、熱量子技術で量子性を効果的に活用するために不可欠です。ここでは、マルチパルタイトシステムのさまざまなサブシステム、特に非平衡定常状態で、流量を加工して熱くするための量子コヒーレンスのユニークな貢献を研究します。私たちのシステムは、それぞれ$ n $粒子で構成される2つの結合アンサンブルで構成され、それぞれ異なる温度の2つのバスと相互作用します。アンサンブル内の粒子は、同時または連続的にバスと相互作用し、非ローカル散逸につながり、局所および非ローカルへの作業と熱流の分解を可能にします。ローカルおよび非ローカルワーク電流の両方が、システムの量子コヒーレンスにリンクされています。さまざまな内系の下での作業電流を決定するコヒーレンス関連の量の明示的な表現を提供します。これらの発見は、熱力学量と量子コヒーレンスの間のつながりを確立し、量子サーマルマシンの設計に関する貴重な洞察を提供します。
Mehrab Momennia,Novel echoes from black holes in conformal Weyl gravity,"We reveal a novel class of echoes from black holes in conformal Weyl gravity and show that they are generated due to the large-scale structure of the cosmos, rather than near-horizon modifications of black holes as well as wormhole spacetimes. To this end, we take into account the evolution of a massive scalar perturbation on the background geometry of conformal Weyl black holes and show that the corresponding effective potential enjoys a double-peak barrier against the incident scalar waves. We perform the calculations for the time evolution profiles of scalar perturbations to understand how the linear term in the metric function and the cosmological constant produce echoes. The Prony method is also employed to calculate the quasinormal frequencies of the early-stage quasinormal ringing phase.",コンフォーマルワイル重力のブラックホールからの新しいエコー,コンフォーマルワイル重力のブラックホールからの新しいクラスのエコーを明らかにし、ブラックホールのほぼホリゾンの修正ではなく、コスモスの大規模な構造のために生成されたことを示しています。この目的のために、コンフォーマルワイルブラックホールの背景ジオメトリ上の大規模なスカラー摂動の進化を考慮し、対応する有効ポテンシャルがインシデントスカラー波に対するダブルピークの障壁を享受していることを示します。スカラー摂動の時間進化プロファイルの計算を実行して、メトリック関数の線形項と宇宙論的定数がどのようにエコーを生成するかを理解します。 PRONYメソッドは、初期段階の準周期環状の準周波数を計算するためにも採用されています。
"Jasel Berra-Montiel, Hugo Garcia-Compean, Alberto Molgado",The Feynman-Kac formula in deformation quantization,"We introduce the Feynman-Kac formula within the deformation quantization program. Constructing on previous work it is shown that, upon a Wick rotation, the ground state energy of any prescribed physical system can be obtained from the asymptotic limit of the phase space integration of the star exponential of the Hamiltonian operator. Some examples of this correspondence are provided showing a novel and efficient way of computing the ground state energy for some physical models.",変形量子化におけるFeynman-KAC式,変形量子化プログラム内でFeynman-KAC式を紹介します。以前の作業で構築すると、逆回転すると、処方された物理システムの基底状態エネルギーが、ハミルトニアン演算子の星の指数関数の位相空間統合の漸近境界から得られることが示されています。この対応のいくつかの例は、一部の物理モデルの基底状態エネルギーを計算する斬新で効率的な方法を示すいくつかの例を提供しています。
"Zhen Chen, Weiyang Liu, Yanjun Ma, Weijie Sun, Ruixia Wang, He Wang, Huikai Xu, Guangming Xue, Haisheng Yan, Zhen Yang, Jiayu Ding, Yang Gao, Feiyu Li, Yujia Zhang, Zikang Zhang, Yirong Jin, Haifeng Yu, Jianxin Chen, Fei Yan",Efficient Implementation of Arbitrary Two-Qubit Gates via Unified Control,"The native gate set is fundamental to the performance of quantum devices, as it governs the accuracy of basic quantum operations and dictates the complexity of implementing quantum algorithms. Traditional approaches to extending gate sets often require accessing multiple transitions within an extended Hilbert space, leading to increased control complexity while offering only a limited set of gates. Here, we experimentally demonstrate a unified and highly versatile gate scheme capable of natively generating arbitrary two-qubit gates using only exchange interaction and qubit driving on a superconducting quantum processor, achieving maximum expressivity. Using a state-of-the-art transmon-coupler-transmon architecture, we achieve high fidelities averaging $99.37 \pm 0.07\%$ across a wide range of commonly used two-qubit unitaries. This outstanding performance, combined with reduced complexity, enables precise multipartite entangled state preparation, as demonstrated. To further enhance its applicability, we also show the high-fidelity realization of the unique B gate, which efficiently synthesizes the entire family of two-qubit gates. Our results highlight that fully exploiting the capabilities of a single interaction can yield a comprehensive and highly accurate gate set. With maximum expressivity, gate-time optimality, demonstrated high fidelity, and easy adaptability to other quantum platforms, our unified control scheme paves the way for optimal performance in quantum devices, offering exciting prospects for advancing quantum hardware and algorithm development.",統一された制御を介した任意の2キットゲートの効率的な実装,ネイティブゲートセットは、基本的な量子動作の精度を管理し、量子アルゴリズムの実装の複雑さを決定するため、量子デバイスのパフォーマンスの基本です。ゲートセットを拡張するための従来のアプローチでは、多くの場合、拡張されたヒルベルトスペース内で複数の遷移にアクセスする必要があり、制御の複雑さの増加につながり、限られたセットのセットのみを提供します。ここでは、交換相互作用のみを使用して任意の2キットのゲートをネイティブに生成できる統一された非常に用途の広いゲートスキームを実験的に実証し、超伝導量子プロセッサでの駆動を行い、最大の表現性を実現します。最先端のトランスモンカップラートランスモンアーキテクチャを使用して、一般的に使用される2 quitユニタリーの広範囲にわたって平均99.37 \ PM 0.07 \％$の高忠実度を達成します。この優れたパフォーマンスは、複雑さの低下と組み合わせて、実証されているように、正確なマルチパルタイトの絡み合った状態準備を可能にします。その適用性をさらに向上させるために、2キットのゲートの家族全員を効率的に合成するユニークなBゲートの忠実度の高い実現も示します。私たちの結果は、単一の相互作用の機能を完全に活用すると、包括的で非常に正確なゲートセットが得られることを強調しています。最大の表現性、ゲートタイムの最適性、他の量子プラットフォームへの高い忠実度と容易な適応性を実証した統一制御スキームは、量子デバイスの最適なパフォーマンスへの道を開き、量子ハードウェアとアルゴリズム開発を進めるためのエキサイティングな見込み客を提供します。
Chung-Yun Hsieh,Dynamical Landauer principle: Thermodynamic criteria of transmitting classical information,"Transmitting energy and information are two essential aspects of nature. Recent findings suggest they are closely related, while a quantitative equivalence between them is still unknown. This thus motivates us to ask: Can information transmission tasks equal certain energy transmission tasks? We answer this question positively by bounding various one-shot classical capacities via different energy transmission tasks. Such bounds provide the physical implication that, in the one-shot regime, transmitting $n$ bits of classical information is equivalent to $n\times k_BT\ln2$ transmitted energy. Unexpectedly, these bounds further uncover a dynamical version of Landauer's principle, showing the strong link between ""transmitting"" (rather than ""erasing"") information and energy. Finally, in the asymptotic regime, our findings further provide thermodynamic meanings for Holevo-Schumacher-Westmoreland Theorem and a series of strong converse properties as well as no-go theorems.",動的なランダウアー原理：古典的な情報を送信する熱力学的基準,エネルギーと情報の送信は、自然の2つの重要な側面です。最近の調査結果は、それらが密接に関連していることを示唆していますが、それらの間の定量的な同等性はまだ不明です。したがって、これは私たちに尋ねるように動機付けます：情報伝達タスクは特定のエネルギー伝送タスクに等しいでしょうか？さまざまなエネルギー伝送タスクを介して、さまざまなワンショットの古典能力を境界線にすることにより、この質問に積極的に答えます。このような境界は、ワンショット体制では、古典的な情報を$ n $ビットの送信を$ n \ times k_bt \ ln2 $送信エネルギーに相当するという物理的な意味を提供します。予想外に、これらの境界は、ランダウアーの原則の動的なバージョンをさらに明らかにし、情報とエネルギーとの「送信」（「消去」ではなく）の間の強いリンクを示しています。最後に、漸近レジームでは、我々の発見はさらに、Holevo-Schumacher-Westmoreland定理と一連の強力な逆特性とノーゴーの定理に熱力学的意味を提供します。
"Ed Bennett, Andreas Athenodorou, Louise Chisholm, Anna Hasenfratz, Carsten Urbach",Reproducibility and Open Science in Lattice Quantum Field Theory,"Reproducibility and Open Science are increasingly discussed as essential aspects of the research process. While there are areas where the Lattice community has been ahead of the curve with respect to the broader research world in this space, including early adoption of open publications via the arXiv, and the introduction of the International Lattice Data Grid in the 2000s, there are other areas where lattice practitioners could benefit from practices already adopted in other disciplines. In this Contribution, we report the outcomes of a panel discussion on this topic at the Lattice 2024 conference; after a discussion on motivations for work in this space, and introductory discussions of the relevant experiences of the panelists, we provide summaries of answers to the questions posed by the audience in the panel.",格子量子フィールド理論における再現性とオープンサイエンス,再現性とオープンサイエンスは、研究プロセスの重要な側面としてますます議論されています。格子コミュニティが、ARXIVを介したオープン出版物の早期採用や2000年代の国際格子データグリッドの導入など、この分野のより広範な研究の世界に関して曲線を先取りしている分野がありますが、格子開業医が他の分野ですでに採用されている慣行から恩恵を受けることができる他の分野。この貢献では、Lattice 2024会議でこのトピックに関するパネルディスカッションの結果を報告します。この分野での仕事の動機についての議論と、パネリストの関連する経験の紹介的な議論の後、パネルの聴衆が提起した質問に対する回答の要約を提供します。
Giuseppe De Nittis,Topological phases of non-interacting systems: A general approach based on states,"In this work we provide a classification scheme for topological phases of certain systems whose observable algebra is described by a trivial $C^*$-bundles. The classification is based on the study of the homotopy classes of \emph{configurations}, which are maps from a \emph{quantum parameter space} to the space of pure states of a reference \emph{fiber} $C^*$-algebra. Both the quantum parameter space and the fiber algebra are naturally associated with the observable algebra. A list of various examples described in the last section shows that the common classification scheme of non-interacting topological insulators of type A is recovered inside this new formalism.",非相互作用システムのトポロジーフェーズ：状態に基づく一般的なアプローチ,この作業では、観察可能な代数が些細な$ c^*$  - バンドルによって記述されている特定のシステムのトポロジフェーズの分類スキームを提供します。分類は、\ emphing {configurations}のホモトピークラスの研究に基づいています。これは、\ emphing {Quantumパラメーター空間}から参照の純粋な状態の空間へのマップです\ emph {fiber} $ c^*$  - 代数。量子パラメーター空間と繊維代数の両方が、観察可能な代数に自然に関連しています。最後のセクションで説明されているさまざまな例のリストは、タイプAの非相互作用性トポロジー絶縁体の共通分類スキームがこの新しい形式で回復していることを示しています。
"Cheng Li, Girish Kulkarni, Isaac Soward, Yingwen Zhang, Jeremy Upham, Duncan England, Andrei Nomerotski, Ebrahim Karimi, Robert Boyd",Rapid comprehensive characterization of biphoton spatial-polarization hyperentanglement,"Hyperentanglement, which refers to entanglement across more than one degree of freedom (DoF), is a valuable resource in photonic quantum information technology. However, the lack of efficient characterization schemes hinders its quantitative study and application potential. Here, we present a rapid quantitative characterization of spatial-polarization hyperentangled biphoton state produced from spontaneous parametric down-conversion. We first demonstrate rapid certification of the hyperentanglement dimensionality with a cumulative acquisition time of only 17 minutes. In particular, we verify transverse spatial entanglement through a violation of the Einstein-Podolsky-Rosen criterion with a minimum conditional uncertainty product of $(0.11\pm0.05)\hbar$ and certify the entanglement dimensionality to be at least 148. Next, by performing spatially-resolved polarization state tomography of the entire field, we demonstrate the generation of an entire class of near-maximally polarization-entangled states with an average concurrence of $0.8303\pm0.0004$. Together, the results reveal a total dimensionality of at least 251, which is the highest dimensionality reported for hyperentanglement. These measurements quantitatively resolve the influence of the spatial correlations of the down-converted photons and the angular spectrum of the pump beam on the polarization entanglement. Our study lays important groundwork for further exploiting the high dimensionality and cross-DoF correlations in hyperentangled states for future quantum technologies.",ビフォトン空間偏光過剰化の迅速な包括的な特性評価,複数の自由度（DOF）にわたる絡み合いを指すハイパータングルメントは、フォトニック量子情報技術の貴重なリソースです。ただし、効率的な特性評価スキームの欠如は、その定量的な研究と応用の可能性を妨げます。ここでは、自発的なパラメトリックなダウンコンバージョンから生成された空間分極ハイパーエンテル化ビフォトン状態の迅速な定量的特性評価を提示します。最初に、わずか17分の累積取得時間を使用して、高度化の次元の迅速な認証を示します。特に、$（0.11 \ \ PM0.05）\ hbar $の最小条件不確実性積を持つアインシュタインポドルスキー走行の基準に違反することにより、横断空間エンタングルメントを検証し、エンタングルメントの寸法を少なくとも148であることを認証します。フィールド全体の空間分解偏光状態断層撮影を実行することにより、平均$ 0.8303 \ PM0.0004 $の同時性を持つ、近距離偏光拡張状態のクラス全体の生成を実証します。合わせて、結果は少なくとも251の総次元を明らかにします。これは、高度化について報告されている最高の次元です。これらの測定値は、偏光の絡み合いにおけるポンプビームのダウンバージョン光子の空間相関の影響を定量的に解決します。私たちの研究は、将来の量子技術のために高次元状態の高次元と相互相関をさらに活用するための重要な基礎を築いています。
