authors,title,abstract,authors_trans,abstract_trans
"Faranak Bahrami, Matthew P. Bland, Nana Shumiya, Ray D. Chang, Elizabeth Hedrick, Russell A. McLellan, Kevin D. Crowley, Aveek Dutta, Logan Bishop-Van Horn, Yusuke Iguchi, Aswin Kumar Anbalagan, Guangming Cheng, Chen Yang, Nan Yao, Andrew L. Walter, Andi M. Barbour, Sarang Gopalakrishnan, Robert J. Cava, Andrew A. Houck, Nathalie P. de Leon",Vortex Motion Induced Losses in Tantalum Resonators,"Tantalum (Ta) based superconducting circuits have been demonstrated to enable record qubit coherence times and quality factors, motivating a careful study of the microscopic origin of the remaining losses that limit their performance. We have recently shown that the losses in Ta-based resonators are dominated by two-level systems (TLSs) at low microwave powers and millikelvin temperatures. We also observe that some devices exhibit loss that is exponentially activated at a lower temperature inconsistent with the superconducting critical temperature (Tc) of the constituent film. Specifically, dc resistivity measurements show a Tc of over 4 K, while microwave measurements of resonators fabricated from these films show losses that increase exponentially with temperature with an activation energy as low as 0.3 K. Here, we present a comparative study of the structural and thermodynamic properties of Ta-based resonators and identify vortex motion-induced loss as the source of thermally activated microwave loss. Through careful magnetoresistance and x-ray diffraction measurements, we observe that the increased loss occurs for films that are in the clean limit, where the superconducting coherence length is shorter than the mean free path. Vortex motion-induced losses are suppressed for films in the dirty limit, which show evidence of structural defects that can pin vortices. We verify this hypothesis by explicitly pinning vortices via patterning and find that we can suppress the loss by microfabrication.",渦の動きは、タンタル共振器の損失を誘発しました,Tantalum（TA）ベースの超伝導回路は、記録的なキュービットコヒーレンス時間と品質要因を可能にすることが実証されており、パフォーマンスを制限する残りの損失の微視的起源の慎重な研究を動機付けています。最近、TAベースの共振器の損失は、低マイクロ波のパワーとミリケルビン温度で2レベルのシステム（TLSS）によって支配されていることを示しました。また、一部のデバイスは、構成膜の超伝導臨界温度（TC）と矛盾する低い温度で指数関数的に活性化される損失を示すことも観察します。具体的には、DC抵抗率測定では4 Kを超えるTCが示されていますが、これらのフィルムから製造された共振器のマイクロ波測定は、0.3 Kという低い活性化エネルギーとの温度で指数関数的に増加する損失を示します。慎重な磁気耐性とX線回折測定により、超伝導コヒーレンス長が平均自由パスよりも短いクリーン限界にあるフィルムで損失の増加が発生することがわかります。渦の動きによる損失は、汚れた制限のフィルムに対して抑制されます。これは、渦をピン留めする可能性のある構造的欠陥の証拠を示しています。この仮説を検証し、パターニングを介して渦を明示的に固定し、マイクロファブリケーションによる損失を抑制できることがわかります。
"Hailan Ma, Bo Qi, Ian R. Petersen, Re-Bing Wu, Herschel Rabitz, Daoyi Dong",Machine Learning for Estimation and Control of Quantum Systems,"The development of quantum technologies relies on creating and manipulating quantum systems of increasing complexity, with key applications in computation, simulation, and sensing. This poses severe challenges in efficient control, calibration, and validation of quantum states and their dynamics. Machine learning methods have emerged as powerful tools owing to their remarkable capability to learn from data, and thus have been extensively utilized for different quantum tasks. This paper reviews several significant topics related to machine learning-aided quantum estimation and control. In particular, we discuss neural networks-based learning for quantum state estimation, gradient-based learning for optimal control of quantum systems, evolutionary computation for learning control of quantum systems, machine learning for quantum robust control, and reinforcement learning for quantum control. This review provides a brief background of key concepts recurring across many of these approaches with special emphasis on neural networks, evolutionary computation, and reinforcement learning.",量子システムの推定と制御のための機械学習,量子技術の開発は、計算、シミュレーション、およびセンシングの重要なアプリケーションを使用して、複雑さの増加の量子システムの作成と操作に依存しています。これは、量子状態とそのダイナミクスの効率的な制御、キャリブレーション、および検証に深刻な課題をもたらします。機械学習方法は、データから学習する驚くべき能力により、強力なツールとして浮上しており、さまざまな量子タスクに広く利用されています。このペーパーでは、機械学習支援量子推定と制御に関連するいくつかの重要なトピックをレビューします。特に、量子状態推定のためのニューラルネットワークベースの学習、量子システムの最適制御のための勾配ベースの学習、量子システムの学習制御のための進化計算、量子堅牢な制御のための機械学習、および量子制御のための補強学習について説明します。このレビューは、ニューラルネットワーク、進化的計算、および強化学習に特に重点を置いて、これらのアプローチの多くにわたって繰り返される重要な概念の簡単な背景を提供します。
"Zhenning Sun, Tao Wang, Hao Jin, Xinru Li, Yadong Wei, Jian Wang",Quantum Geometric Engineering of Dual Hall Effects in 2D Antiferromagnetic Bilayers via Interlayer Magnetic Coupling,"The interplay between quantum geometry and magnetic order offers a novel strategy for designing next-generation nanodevices. Here, we demonstrate that interlayer magnetic coupling in two-dimensional (2D) CoPSe3 bilayers enables precise control over quantum geometric mechanisms, unlocking dual intrinsic Hall effects. Our first-principles calculations reveal that the altermagnetic (AM) phase exhibits a giant anisotropic anomalous Hall effect (AHE) ($\sigma_{xy}$ is approximately 46 S/cm) driven by Berry curvature localized at generic k-points, while the PT-symmetric antiferromagnetic (AFM) phase hosts an intrinsic second-order nonlinear anomalous Hall effect (NAHE) ($\chi_{xyy}$ is approximately 160 ${\mu}$S/V) originating from quantum metric accumulation at high-symmetry k-points. By tuning interlayer magnetic couplings, we achieve reversible switching between these phases, leveraging their distinct band structures and symmetry constraints. The Neel-vector-dependent AHE in the AM phase and the symmetry-protected NAHE in the AFM phase highlight quantum geometry as a versatile tool for manipulating transport properties. Our work establishes 2D antiferromagnets as a promising platform for multifunctional device architectures, bridging linear and nonlinear magnetoelectric responses through tailored quantum geometric engineering.",中間層磁気結合を介した2D反強磁性二重層における二重ホール効果の量子幾何学的エンジニアリング,"量子幾何学と磁気順序の相互作用は、次世代ナノデビスを設計するための新しい戦略を提供します。ここでは、2次元（2d）Copse3 bilayersの層間磁気結合が量子幾何学的メカニズムを正確に制御し、二重本質的なホール効果を解き放つことができることを実証します。 Our first-principles calculations reveal that the altermagnetic (AM) phase exhibits a giant anisotropic anomalous Hall effect (AHE) ($\sigma_{xy}$ is approximately 46 S/cm) driven by Berry curvature localized at generic k-points, while the PT-symmetric antiferromagnetic (AFM) phase hosts an intrinsic second-order nonlinear anomalous Hall effect （nahe）（$ \ chi_ {xyy} $は、高音響測定kポイントでの量子メトリック蓄積に由来する約160 $ {\ mu} $ s/v）です。中間層の磁気結合を調整することにより、これらのフェーズ間の可逆的スイッチングを実現し、それらの異なるバンド構造と対称性の制約を活用します。 AMフェーズのNEEL-VECTOR依存性AHEとAFMフェーズの対称性保護NAHEは、輸送特性を操作するための汎用ツールとして量子ジオメトリを強調しています。私たちの研究では、2D抗強磁性は、カスタマイズされた量子幾何学的エンジニアリングを通じて、多機能デバイスアーキテクチャ、線形および非線形の磁気電気応答を橋渡しするための有望なプラットフォームとして確立しています。"
"Ping He, Bo-Qiang Ma",Bilateral constraints on proton Lorentz violation effects,"Since the early reports of events beyond the Greisen-Zatsepin-Kuzmin (GZK) cutoff, the investigation of ultrahigh-energy cosmic rays has emerged as a fundamental method for testing Lorentz Invariance violation (LV) effects. Recent advances in observational capabilities have resulted in more stringent constraints on LV parameters. This study delves into the potentially anomalous phenomena arising from subluminal and superluminal LV effects, encompassing aspects such as proton decay and atypical threshold behavior of photo-pion production from protons within the GZK region. High-energy proton observations in cosmic rays have imposed stringent constraints on superluminal proton LV effects, while the confirmation of the GZK cutoff has established a robust boundary for the anomalous phenomena associated with subluminal proton LV effects. The research provides rigorously bilateral constraints on proton LV effects from both subluminal and superluminal standpoints.",プロトンローレンツ違反の影響に対する二国間の制約,Greisen-Zatsepin-Kuzmin（GZK）のカットオフを越えたイベントの初期の報告以来、超高エネルギーの宇宙線の調査は、ローレンツの不変違反（LV）効果をテストするための基本的な方法として浮上しています。観測能力の最近の進歩により、LVパラメーターがより厳格な制約をもたらしました。この研究では、Subluminalおよび超微量子LV効果から生じる潜在的に異常な現象を掘り下げ、陽子崩壊やGZK領域内のプロトンからの光ピオン生成の非定型閾値挙動などの側面を包含しています。宇宙線の高エネルギープロトン観測により、上心臓のプロトンLV効果に厳しい制約があり、GZKカットオフの確認により、サブルミナルプロトンLV効果に関連する異常な現象の堅牢な境界が確立されました。この研究は、副腔と上部の両方の観点からのプロトンLV効果に対する厳密に二国間的制約を提供します。
"Jian Gao, Yuxuan Kang, Mingzhe Li, Yeheng Tong",Spacetime perturbations and quasi-teleparallel gravity,"Gravity is identical to curved spacetime. It is manifested by the curvature of a Riemannian spacetime in general relativity but by torsion or non-metricity in teleparallel gravity models. In this paper, we apply these multiple options to the spacetime perturbation theory and seek the possibilities of representing the gravitation of the background and that of the perturbation in separate ways. We show that the perturbation around a Riemannian background can be described by torsion or non-metricity, so that we have teleparallel like actions for the perturbation.",時空の摂動と準テレパル均等重力,重力は、湾曲した時空と同じです。これは、一般相対性理論におけるリーマニアの時空の曲率によって明らかにされていますが、テルパル平行重力モデルのねじれまたは非メトリックによって明らかになります。この論文では、これらの複数のオプションを時空摂動理論に適用し、バックグラウンドと摂動の重力を別々の方法で表現する可能性を求めます。リーマンの背景をめぐる摂動は、ねじれまたは非メトリックによって説明できることを示しているため、摂動のためのテレペラ平行なようなアクションがあります。
"Michael A. Fedderke, Junwu Huang, Nils Siemonsen",Periodic Cosmic String Formation and Dynamics,"We study string formation and dynamics in a scalar field theory with a global $U(1)$ symmetry. If a scalar field $\Phi$ is initially displaced from the minimum of a wine-bottle potential, even if uniformly over large spatial patches, small spatial perturbations to $\Phi$ grow via parametric resonance as $\Phi$ oscillates; this occurs for a wide range of initial $U(1)$ charge densities. The growth of perturbations leads to the formation of spatially coherent, temporally stable ""counter-rotating regions"" (CRR): spatially connected regions exhibiting $\Phi$ evolution with large, opposite-sign rotation speeds in field space which persist over long durations. These CRR are separated by domain boundaries that have a large field gradient and zero rotational speed in field space. String or vortex topological defects form, are confined to, and then annihilate periodically on these boundaries. We demonstrate these periodic dynamics with numerical simulations in both 2+1 and 3+1 dimensions, in both Minkowski spacetime and in a radiation-dominated FLRW universe, and we explain some features of the evolution (semi-)analytically. At late times in an expanding universe, when $\Phi$ approaches the potential minimum, the CRR and vortices dissipate into scalar radiation. Phenomenologically, periodic bursts of string formation and annihilation can lead to periodic bursts of gravitational-wave production. For small initial $U(1)$ charge density, these gravitational-wave bursts can be synchronized across the whole Universe. Owing to their periodic nature, they could give rise to a gravitational-wave frequency spectrum consisting of a forest of peaks. These periodic scalar field dynamics also occur with large, untuned initial $U(1)$ charge density; they may thus have implications for models that depend on a coherent field rotation, such as kination and the axion kinetic-misalignment mechanism. [abridged]",周期的な宇宙文字列の形成とダイナミクス,グローバルな$ U（1）$ symmetryを使用して、スカラーフィールド理論で文字列の形成とダイナミクスを研究します。スカラーフィールド$ \ phi $が最初にワインボトルのポテンシャルの最小値から変位した場合、大きな空間パッチ上で均一に$ \ phi $を介して$ \ phi $を介して成長する小さな空間的摂動が$ \ phi $ oscillatesとして成長します。これは、幅広い初期$ u（1）$充電密度で発生します。摂動の成長は、空間的にコヒーレントな、時間的に安定した「反rotating領域」（CRR）の形成につながります。長期にわたって持続するフィールドスペースでの大きく反対の回転速度で$ \ phi $の進化を示す空間的に接続された領域。これらのCRRは、フィールド空間で大きなフィールド勾配とゼロ回転速度を持つドメイン境界によって分離されます。弦または渦トポロジーの欠陥形態は、これらの境界に限定され、定期的に消滅します。これらの周期的なダイナミクスを、2+1と3+1の両方の寸法、Minkowski時空と放射線優位のFLRWユニバースの両方で、数値シミュレーションを実証し、分析的に進化（半）のいくつかの特徴を説明します。拡大する宇宙での遅い時期に、$ \ phi $が潜在的な最小値に近づくと、CRRと渦がスカラー放射に散逸します。現象学的には、弦の形成と消滅の周期的なバーストは、重力波生成の周期的なバーストにつながる可能性があります。小さな初期$ u（1）$電荷密度の場合、これらの重力波バーストは、宇宙全体で同期することができます。彼らの周期的な性質のために、彼らはピークの森で構成される重力波周波数スペクトルを生み出すことができました。これらの周期的なスカラーフィールドダイナミクスは、大規模で再刻まれた初期$ u（1）$電荷密度でも発生します。したがって、それらは、キネジや軸の動的微調整メカニズムなど、コヒーレントフィールドの回転に依存するモデルに影響を与える可能性があります。 [要約]
"Matthew Pearce, Lauren Pearce, Graham White, Csaba Balázs",Using Gravitational Wave Signals to Disentangle Early Matter Dominated Epochs,"Curvature perturbations induce gravitational waves (GWs) at second order, contributing to the stochastic gravitational wave background. The resulting gravitational wave spectrum is sensitive to the evolutionary history of the universe and can be substantially enhanced by early matter-dominated (eMD) epochs, particularly if they end rapidly. Such epochs can be caused by primordial black holes (PBHs) and non-topological solitons (Q-balls), for example. Prior analysis approximated the end of the eMD epoch as instantaneous or used a Gaussian smoothing. In this work, we present a complete analysis fully incorporating their time-evolving decay rates. We demonstrate that the resulting signal spectra from PBH, thin wall Q-ball, thick wall Q-ball, and delayed Q-ball eMD epochs are distinguishable for monochromatic distributions. We then consider log-normal mass distributions and discuss the distinguishability of the various GW spectra. Importantly we find that the change in the spectrum from a finite mass width is qualitatively different from the change arising from a slower transition to radiation domination.",重力波信号を使用して、初期の物質が支配的なエポックを解く,曲率摂動は、重力波（GWS）を2次で誘導し、確率的重力波の背景に寄与します。結果として生じる重力波スペクトルは、宇宙の進化の歴史に敏感であり、特に急速に終了する場合、初期の物質優位（EMD）エポックによって大幅に強化される可能性があります。このような時代は、例えば、原始のブラックホール（PBH）と非トポロジーソリトン（Qボール）によって引き起こされる可能性があります。事前の分析では、EMDエポックの終わりを瞬時として近似するか、ガウスの平滑化を使用しました。この作業では、時間化される減衰率を完全に組み込んだ完全な分析を提示します。 PBH、薄い壁Qボール、厚い壁Qボール、および遅延QボールEMDエポックから得られた信号スペクトルが単色分布で区別できることを実証します。次に、対数通常の質量分布を検討し、さまざまなGWスペクトルの識別性について説明します。重要なことに、有限の質量幅からのスペクトルの変化は、より遅い移行から放射線支配への変化と質的に異なることがわかります。
"Qiaofeng Liu, Ian Low, Zhewei Yin",Quantum Magic in Quantum Electrodynamics,"In quantum computing, non-stabilizerness -- the magic -- refers to the computational advantage of certain quantum states over classical computers and is an essential ingredient for universal quantum computation. Employing the second order stabilizer Rényi entropy to quantify magic, we study the production of magic states in Quantum Electrodynamics (QED) via 2-to-2 scattering processes involving electrons and muons. Considering all 60 stabilizer initial states, which have zero magic, the angular dependence of magic produced in the final states is governed by only a few patterns, both in the non-relativistic and the ultra-relativistic limits. Some processes, such as the low-energy $e^-\mu^-\to e^-\mu^-$ and Bhabha scattering $e^-e^+\to e^-e^+$, do not generate magic at all. In most cases the largest magic generated is significantly less than the maximal possible value of $\log (16/7) \approx 0.827$. The only instance where QED is able to generate maximal magic is the low-energy $\mu^-\mu^+\to e^-e^+$, in the limit $m_e/m_\mu \to 0$, which is well approximated in nature. Our results suggest QED, although capable of producing maximally entangled states easily, may not be an efficient mechanism for generating quantum advantages.",量子電気力学の量子魔法,量子コンピューティングでは、非ステビライザー（魔法）は、古典的なコンピューターよりも特定の量子状態の計算上の利点を指し、普遍的な量子計算に不可欠な成分です。魔法を定量化するために2次安定剤Rényiエントロピーを使用して、電子とMuonsを含む2対2の散乱プロセスを介して量子電気力学（QED）での魔法状態の生産を研究します。魔法がゼロの60の安定剤の初期状態すべてを考慮すると、最終状態で生成される魔法の角度依存性は、非相対論的および超相対的な制限の両方で、少数のパターンのみによって支配されます。低エネルギー$ e^ -  \ mu^ -  \ to e^ -  \ mu^ -  $やbabha散乱$ e^-e^+\ to e^-e^+$などのプロセスは、魔法を生成しません。ほとんどの場合、生成された最大の魔法は、$ \ log（16/7）\約0.827 $の最大値の値よりも大幅に少ないです。 QEDが最大魔法を生成できる唯一のインスタンスは、低エネルギー$ \ mu^ -  \ mu^+\ to e^-e^+$であり、$ m_e/m_ \ mu \から0 $です。我々の結果は、QEDが最大限に絡み合った状態を簡単に生成できるものの、量子利点を生成するための効率的なメカニズムではない可能性があることを示唆しています。
"Yinghang Jiang, Jiguo Wu, Meng Shi, Hanqing Zheng, Fei Guo, Zhiguang Xiao, Zhiyou Zhang",Quantum Weak Measurement Amplifies Dispersion Signal of Rydberg Atomic System,"Rydberg atoms, with their long coherence time and large electric dipole moment, are pivotal in quantum precision measurement. In the process of approaching the standard quantum limit, higher demands are placed on detection schemes. This paper presents a scheme to amplify dispersion signal of Rydberg atomic microwave detection system, using a quantum weak measurement technique together with improved dimensionless pointer. The scheme effectively mitigates the impact of technical noise and can be used to achieve a measurement precision close to the limit set by atomic shot noise in theory. Compared with the superheterodyne method based on transmission detection, our scheme has been experimentally proved to have a sensitivity increase of 5$\sim$6 dB. In this work, the Rydberg dispersion signal amplification mechanism offers a approach to enhance microwave detection sensitivity, which also facilitates deeper investigations into its dynamic processes and further applications of this mechanism in quantum communication and quantum control.",量子弱い測定は、Rydberg原子システムの分散信号を増幅します,Rydberg原子は、長い一貫性と大きな電気双極子モーメントを備えた、量子精度測定において極めて重要です。標準の量子制限に近づく過程で、検出スキームにより高い要求が課されます。このホワイトペーパーでは、量子弱い測定技術と改善された無次元のポインターを使用して、Rydberg原子マイクロ波検出システムの分散信号を増幅するスキームを提示します。このスキームは、技術的ノイズの影響を効果的に軽減し、理論のアトミックショットノイズによって設定された制限に近い測定精度を達成するために使用できます。透過検出に基づくスーパーヘテロダイン法と比較して、私たちのスキームは、5 $ \ sim $ 6 dbの感度上昇があることが実験的に証明されています。この作業では、Rydberg分散信号増幅メカニズムは、マイクロ波検出感度を高めるアプローチを提供します。これにより、その動的プロセスのより深い調査と、量子通信と量子制御におけるこのメカニズムのさらなる応用も促進されます。
"Samit Ganguly, Goutam Manna, Debashis Gangopadhyay, Eduardo Guendelman, Abhijit Bhattacharyya",Non-Affine Extensions of the Raychaudhuri Equation in the K-essence Framework,"The Raychaudhuri equation (RE) governs the evolution of geodesic congruences in curved spacetime. Here, we extend the classical RE by incorporating non-affine parametrization within the framework of k-essence scalar field dynamics. The non-affine parametrization introduces deviations from purely geodesic congruences (motion), allowing investigation of non-gravitational interactions and external forces. Using a DBI-type k-essence Lagrangian, we analyze the behavior of non-geodesic flow curves in the background FLRW metric, elucidating their role in cosmic acceleration and structure formation. The emergent metric formalism is used to derive a modified RE, revealing new geometric and dynamical features induced by the k-essence field. The cosmological implications of our model are studied by constraining key parameters using observational data from the PANTHEON+SHOES+BAO and Hubble datasets. Our results suggest that non-affine parametrization, coupled with k-essence dynamics, can provide a viable explanation for late-time cosmic acceleration while addressing the Hubble tension. Further, we reinterpret the modified RE as an anti-damped harmonic oscillator, revealing quantum-like effects in cosmic expansion. These results suggest a deep connection between scalar field dynamics and modified gravity, offering new perspectives on the nature of the universe's expansion history.",K-ESSENCEフレームワークのRaychaudhuri方程式の非アフィン拡張,Raychaudhuri方程式（RE）は、湾曲した時空における測地症の一致の進化を支配しています。ここでは、K-Essenceスカラーフィールドダイナミクスのフレームワーク内に非アフィンパラメータ化を組み込むことにより、古典的なREを拡張します。非アフィンのパラメーター化は、純粋に測地症の一致（動き）から逸脱をもたらし、非重力相互作用と外力の調査を可能にします。 DBI型K-Essence Lagrangianを使用して、バックグラウンドFLRWメトリックの非地質性フロー曲線の挙動を分析し、宇宙加速と構造形成における役割を解明します。緊急メトリック形式は、修正されたREを導出するために使用され、K-Essenceフィールドによって誘導される新しい幾何学的および動的な特徴を明らかにします。私たちのモデルの宇宙論的意味は、Pantheon+Shoes+BaoおよびHubble Datasetの観測データを使用して重要なパラメーターを制約することにより研究されます。我々の結果は、K-Essenceダイナミクスと相まって、非アフィンパラメーター化が、ハッブル緊張に対処しながら、遅い宇宙加速度の実行可能な説明を提供できることを示唆しています。さらに、修正されたREを防止防止高調波発振器として再解釈し、宇宙の拡大における量子様効果を明らかにします。これらの結果は、スカラーフィールドダイナミクスと改変重力との間の深いつながりを示唆しており、宇宙の拡大履歴の性質に関する新しい視点を提供します。
