authors,title,abstract,authors_trans,abstract_trans
"Joe Finney, Aaron L. Sharpe, Linsey K. Rodenbach, Jian Kang, Xiaoyu Wang, Kenji Watanabe, Takashi Taniguchi, Marc A. Kastner, Oskar Vafek, David Goldhaber-Gordon",Extended Fractional Chern Insulators Near Half Flux in Twisted Bilayer Graphene Above the Magic Angle,"Fractional Chern insulators (FCIs) -- the lattice analog of the fractional quantum Hall states -- form as fractionalized quasiparticles emerge in a partially-filled Chern band. This fractionalization is driven by an interplay of electronic interaction and quantum geometry of the underlying wavefunctions. Bilayer graphene with an interlayer twist near the magic angle of 1.1° hosts diverse correlated electronic states at zero magnetic field. When the twist angle exceeds 1.3°, the electronic bandwidth is sufficient to suppress the zero-field correlated states. Yet applying a magnetic field can restore the importance of electron-electron interactions. Here, we report strongly-correlated phases when a 1.37° twisted bilayer graphene sample is tuned to near half a magnetic flux quantum per moiré cell, deep into the Hofstadter regime. Most notably, well-quantized odd-denominator FCI states appear in multiple Hofstadter subbands, over unusually large ranges of density. This suggests a mechanism beyond disorder is stabilizing the fractional states. We also observe a bending and resetting of the Landau minifan reminiscent of the cascade of Dirac resets observed in magic-angle samples near integer filling at zero field.",魔法の角の上のねじれた二重層グラフェンの半分フラックス近くの拡張された分数チェーン絶縁体,分数Chern絶縁体（FCIS） - 分数量子ホール状態の格子類似物 - は、部分的に充填されたChernバンドで出現する分数化された準粒子として形成されます。この部分化は、電子的相互作用と基礎となる波動関数の量子幾何学の相互作用によって駆動されます。 1.1°の魔法角近くの層間層のひねりを持つ二重層のグラフェンは、ゼロ磁場で多様な相関電子状態を宿っています。ツイスト角が1.3°を超えると、電子帯域幅はゼロフィールド相関状態を抑制するのに十分です。しかし、磁場を適用すると、電子エレクトロン相互作用の重要性が回復する可能性があります。ここでは、1.37°のねじれた二重層グラフェンサンプルが、ホフスタッターレジームの奥深くにあるモアレセルごとに半分近くの磁束量子に調整された場合、強く相関した相を報告します。最も顕著なのは、適切に定量化された奇数除去剤FCI状態が、異常に大きな密度の範囲にわたって複数のホフスタッターサブバンドに表示されることです。これは、障害を超えたメカニズムが分数状態を安定化していることを示唆しています。また、ゼロフィールドの整数の近くの魔法の角度サンプルで観察されたディラックリセットのカスケードを連想させるランダウミニファンの曲げとリセットを観察します。
"Seong Jang, Geon-Hyoung Park, Kenji Watanabe, Takashi Taniguchi, Gil-Ho Lee",Edge dependence of the Josephson current in the quantum Hall regime,"The observation of Josephson current in the quantum Hall regime has attracted considerable attention, revealing the coexistence of two seemingly incompatible phases: the quantum Hall and superconducting states. However, the mechanism underlying the Josephson current remains unclear because of the observed h/2e magnetic interference period and the lack of precisely quantized Hall plateaus. To address this issue, we investigate the edge dependence of the Josephson current in graphene Josephson junctions operating in the quantum Hall regime. By systematically comparing devices with native, etched, edge-free, and gate-defined edges, we demonstrate that the Josephson current is confined to the physical edges and is highly sensitive to specific edge configurations. Our findings provide direct evidence that counter-propagating quantum Hall edge states mediate Andreev bound states, enabling Josephson coupling. These results clarify the underlying mechanism of Josephson current in the quantum Hall regime and offer new strategies for engineering superconducting hybrid devices.",Quantum Hall RegimeのJosephson電流のエッジ依存,Quantum Hall RegimeにおけるJosephson電流の観察はかなりの注目を集めており、一見互換性のない2つの段階の共存、量子ホールと超伝導状態の共存を明らかにしています。ただし、Josephson電流の根底にあるメカニズムは、観察されたH/2E磁気干渉期間と正確に量子化されたホールプラトーの欠如のために不明のままです。この問題に対処するために、Quantum Hall Regimeで動作するグラフェンJosephson接合部におけるJosephson電流のエッジ依存性を調査します。デバイスをネイティブ、エッチング、エッジフリー、およびゲート定義のエッジと体系的に比較することにより、ジョセフソン電流が物理エッジに限定され、特定のエッジ構成に非常に敏感であることを示します。私たちの調査結果は、逆転型の量子ホールのエッジ状態がアンドリーエフの拘束状態を媒介し、ジョセフソンのカップリングを可能にするという直接的な証拠を提供します。これらの結果は、Quantum Hall RegimeにおけるJosephson電流の基礎となるメカニズムを明確にし、ハイブリッドデバイスを超伝導するための新しい戦略を提供します。
"Zhi-Wei Lu, Hanxu Zhang, Tao Li, Mamutjan Ababekri, Xu Wang, Jian-Xing Li",Nuclear Excitation and Control Induced by Intense Vortex Laser,"The existing intense laser-based approaches for nuclear excitation offer ultrafast temporal resolution and high efficiency compared to traditional accelerator probes. However, controlling nuclear properties such as spin and magnetic moment remains an unprecedented challenge. Here, we put forward a novel method for nuclear excitation and control induced by intense vortex lasers. We develop a theory incorporating the orbital angular momentum (OAM) of vortex laser within the nuclear hyperfine mixing framework. We find that intense vortex laser can effectively excite hydrogen-like thorium-229 nucleus and induce three-dimensional rotation of the nuclear magnetic moment. This rotation arises from the localized electromagnetic field and new transition channels excited by the vortex laser, and can be reconstructed through radiation spectrum analysis. Moreover, the OAM of vortex laser enables the chaotic system to exhibit topologically protected periodic patterns in nuclear excitation and radiation, facilitating precise experimental measurements. Our findings underscore the potential of vortex laser for high-precision nuclear control and imaging, deepening our understanding of nuclear properties and hyperfine structure, and advancing quantum information and nuclear technologies.",激しい渦レーザーによって誘発される核励起と制御,核励起のための既存の強いレーザーベースのアプローチは、従来の加速器プローブと比較して、超高速時間分解能と高効率を提供します。ただし、スピンや磁気モーメントなどの核特性を制御することは、前例のない課題のままです。ここでは、激しい渦レーザーによって誘発される核励起と制御のための新しい方法を提案しました。核ハイパーフィン混合フレームワーク内に渦レーザーの軌道角運動量（OAM）を組み込んだ理論を開発します。強い渦レーザーは、水素様トリウム229核を効果的に励起し、核磁気モーメントの3次元回転を誘導できることがわかります。この回転は、局所電磁場と渦レーザーによって励起される新しい遷移チャネルから発生し、放射スペクトル分析を通じて再構築できます。さらに、渦レーザーのOAMにより、混oticとしたシステムが核励起と放射線にトポロジカルで保護された周期パターンを示すことができ、正確な実験測定を促進します。私たちの調査結果は、高精度の核制御とイメージングのための渦レーザーの可能性を強調し、核特性とハイパーフィン構造の理解を深め、量子情報と原子力技術の進歩を強調しています。
"Yong-Ju Hai, Shihang Zhang, Haoyu Guan, Peihao Huang, Yu He, Xiu-Hao Deng",Scalable Robust Quantum Control for Semiconductor Spin Qubits with Always-on Couplings,"We demonstrate a robust quantum control framework that enables high-fidelity gate operations in semiconductor spin qubit systems with always-on couplings. Always-on interactions between qubits pose a fundamental challenge for quantum processors by inducing correlated errors that can trigger chaotic dynamics. Our approach suppresses both static coupling noise and time-dependent crosstalk without requiring high on/off ratio tunable couplers. Significantly, these pulses also prevent the emergence of chaotic entanglement growth in deep quantum circuits, preserving coherence in large multi-qubit systems. By relaxing hardware constraints on coupling control, our method provides a practical path toward scaling semiconductor quantum processors within existing fabrication capabilities, with particular relevance for silicon spin qubit architectures where high-contrast coupling modulation remains challenging.",常にオンに対応するカップリングを備えた半導体スピンQubitsのスケーラブルな堅牢な量子制御,私たちは、常に接続されたカップリングを備えた半導体スピンQubitシステムでの高忠実度ゲート操作を可能にする堅牢な量子制御フレームワークを示します。キュービット間の常にオンの相互作用は、カオスダイナミクスを引き起こす可能性のある相関エラーを誘導することにより、量子プロセッサの基本的な課題となります。私たちのアプローチは、高オン/オフ比の調整可能なカプラーを必要とせずに、静的な結合ノイズと時間依存のクロストークの両方を抑制します。重要なことに、これらのパルスはまた、深い量子回路におけるカオス絡み合いの成長の出現を妨げ、大きなマルチキビットシステムの一貫性を維持します。カップリング制御のハードウェアの制約を緩和することにより、この方法は、高コントラストの結合変調が困難なままであるシリコンスピンクビットアーキテクチャに特に関連して、既存の製造機能内で半導体量子プロセッサをスケーリングするための実用的なパスを提供します。
"Leonardo A. Lessa, Shengqi Sang, Tsung-Cheng Lu, Timothy H. Hsieh, Chong Wang",Higher-form anomaly and long-range entanglement of mixed states,"In open quantum systems, we directly relate anomalies of higher-form symmetries to the long-range entanglement of any mixed state with such symmetries. First, we define equivalence classes of long-range entanglement in mixed states via stochastic local channels (SLCs), which effectively ``mod out'' any classical correlations and thus distinguish phases by differences in long-range quantum correlations only. It is then shown that strong symmetries of a mixed state and their anomalies (non-trivial braiding and self-statistics) are intrinsic features of the entire phase of matter. For that, a general procedure of symmetry pullback for strong symmetries is introduced, whereby symmetries of the output state of an SLC are dressed into symmetries of the input state, with their anomaly relation preserved. This allows us to prove that states in (2+1)-D with anomalous strong 1-form symmetries exhibit long-range bipartite entanglement, and to establish a lower bound for their topological entanglement of formation, a mixed-state generalization of topological entanglement entropy. For concreteness, we apply this formalism to the toric code under Pauli-X and Z dephasing noise, as well as under ZX decoherence, which gives rise to the recently discovered intrinsically mixed-state topological order. Finally, we conjecture a connection between higher-form anomalies and long-range multipartite entanglement for mixed states in higher dimensions.",混合状態のより高い形の異常と長距離の絡み合い,オープンな量子システムでは、高型の対称性の異常を、そのような対称性を持つ混合状態の長距離エンタングルメントに直接関連付けます。まず、確率的ローカルチャネル（SLC）を介して混合状態における長距離エンタングルメントの等価クラスを定義します。これは、クラシックな相関を効果的に「改善」し、長距離量子相関の違いによって相関を区別します。次に、混合状態の強い対称性とその異常（非自明の編組と自己統計）が、物質の段階全体の本質的な特徴であることが示されています。そのためには、強力な対称性の対称性プルバックの一般的な手順が導入されています。これにより、SLCの出力状態の対称性は、異常な関係が保存されて、入力状態の対称性に身を包みます。これにより、異常な強い1型の対称性を持つ（2+1）-Dが長距離の二部の絡み合いを示すことを証明し、形成のトポロジカルエンタングル化の下限を確立し、トポロジーエントングル化エントロピーの混合状態の一般化を確立することができます。具体性のために、この形式主義は、Pauli-XおよびZの脱毛ノイズ、および最近発見された本質的に混合された状態のトポロジー秩序を引き起こすZXデコハランスの下で、トーリックコードに適用します。最後に、高次元の混合状態の高層異常と長距離マルチパルタイトの絡み合いの間の関係を推測します。
"Xiaofei Kong, Lei Li, Menghan Dou, Zhaoyun Chen, Yuchun Wu, Guoping Guo",Quantum-Enhanced LLM Efficient Fine Tuning,"Low-Rank Adaptation (LoRA) enables efficient fine-tuning of pre-trained language models via low-rank matrix approximation, which is effective in many scenarios. However, its low-rank representation capacity is constrained in complex tasks or high-rank dependency settings, potentially limiting model adaptability. Addressing the expressive bottleneck of classical low-rank approximation in fine-tuning large language models, this paper proposes a parameter-efficient fine-tuning method based on a Quantum Weighted Tensor Hybrid Network (QWTHN), which leverages Quantum Neural Network (QNN). The study investigates quantum-classical hybrid parameter-efficient fine-tuning in low-rank spaces. QWTHN decomposes pre-trained weights into quantum neural network and tensor network representations, utilizing quantum state superposition and other methods to break through classical rank limitations. Experiments show that the proposed quantum fine-tuning technique for large models approaches or even surpasses the parameter efficiency of LoRA. On the CPsyCounD and R1-Distill-SFT datasets, QWTHN, compared to classical LoRA, reduces training loss by up to 15% while using 76% fewer parameters, and achieves an 8.4% performance improvement on the CPsyCounD test set. This research not only realizes lightweight and efficient adaptation of quantum resources to billion-parameter models but also validates the practical path of quantum hardware driven by large model tasks, laying the first engineering-ready technical foundation for future quantum-enhanced AGI systems.",量子強化LLM効率的な微調整,低ランク適応（LORA）により、多くのシナリオで効果的な低ランクマトリックス近似を介して、事前に訓練された言語モデルを効率的に微調整できます。ただし、その低ランク表現容量は、複雑なタスクまたは高ランクの依存性設定に制約されており、モデルの適応性を制限する可能性があります。このホワイトペーパーでは、微調整する大規模な言語モデルにおける古典的な低ランク近似の表現力豊かなボトルネックに対処し、量子ニューラルネットワーク（QNN）を活用する量子加重テンソルハイブリッドネットワーク（QWTHN）に基づくパラメーター効率の高い微調整方法を提案します。この研究では、低ランク空間で量子クラシックハイブリッドパラメーター効率の高い微調整を調査しています。 QWTHNは、事前に訓練された重みを量子ニューラルネットワークおよびテンソルネットワーク表現に分解し、量子状態の重ね合わせやその他の方法を利用して、古典的なランクの制限を突破します。実験は、大規模なモデルに提案されている量子微調整技術がLORAのパラメーター効率に近づいたり、それを上回ったりすることを示しています。 CPSYCOUNDおよびR1-DISTILL-SFTデータセットでは、古典的なLORAと比較してQWTHNは、パラメーターを76％少なくしながらトレーニング損失を最大15％削減し、CPSYCOUNDテストセットで8.4％のパフォーマンス改善を達成します。この研究は、量子資源の10億パラメーターモデルへの軽量で効率的な適応を実現するだけでなく、大規模なモデルタスクによって駆動される量子ハードウェアの実用的なパスを検証し、将来の量子強化AGIシステムのための最初のエンジニアリング対応技術基盤を築きます。
"Edward Farhi, Sam Gutmann, Daniel Ranard, Benjamin Villalonga",Lower bounding the MaxCut of high girth 3-regular graphs using the QAOA,"We study MaxCut on 3-regular graphs of minimum girth $g$ for various $g$'s. We obtain new lower bounds on the maximum cut achievable in such graphs by analyzing the Quantum Approximate Optimization Algorithm (QAOA). For $g \geq 16$, at depth $p \geq 7$, the QAOA improves on previously known lower bounds. Our bounds are established through classical numerical analysis of the QAOA's expected performance. This analysis does not produce the actual cuts but establishes their existence. When implemented on a quantum computer, the QAOA provides an efficient algorithm for finding such cuts, using a constant-depth quantum circuit. To our knowledge, this gives an exponential speedup over the best known classical algorithm guaranteed to achieve cuts of this size on graphs of this girth. We also apply the QAOA to the Maximum Independent Set problem on the same class of graphs.",QAOAを使用した高胴回りの3つの正規グラフの最大値の下限,さまざまな$ g $の最小girth $ g $の3つの正規グラフでmaxcutを研究します。量子概算最適化アルゴリズム（QAOA）を分析することにより、このようなグラフで達成可能な最大カットで新しい下限を取得します。 $ g \ geq 16 $の場合、深さ$ p \ geq 7 $で、Qaoaは以前に既知の下限で改善されます。私たちの境界は、QAOAの予想されるパフォーマンスの古典的な数値分析によって確立されます。この分析では、実際のカットは生成されませんが、それらの存在を確立します。量子コンピューターに実装されると、QAOAは、一定の深さ量子回路を使用して、そのようなカットを見つけるための効率的なアルゴリズムを提供します。私たちの知る限り、これは、この胴回りのグラフでこのサイズのカットを達成することを保証する最もよく知られている古典的なアルゴリズムに対する指数的なスピードアップを与えます。また、同じクラスのグラフで最大独立したセット問題にQAOAを適用します。
"John Cenker, Jordan Fonseca, Mai Nguyen, Chaowei Hu, Daniel G. Chica, Takashi Taniguchi, Kenji Watanabe, Xiaoyang Zhu, Xavier Roy, Jiun-Haw Chu, Xiaodong Xu",Engineering robust strain transmission in van der Waals heterostructure devices,"Atomically thin van der Waals materials provide a highly tunable platform for exploring emergent quantum phenomena in solid state systems. Due to their remarkable mechanical strength, one enticing tuning knob is strain. However, the weak strain transfer of graphite and hBN, which are standard components of high-qualityvdW devices, poses fundamental challenges for high-strain experiments. Here, we investigate strain transmission in less-explored orthorhombic crystals and find robust transmission up to several percent at cryogenic temperatures. We further show that strain can be efficiently transferred through these crystals to other 2D materials in traditional heterostructure devices. Using this capability, we demonstrate in-situ strain and gate control of the optical properties of monolayer WS2 utilizing the high-\k{appa} dielectric insulator Bi2SeO5 as a substrate. These results enable the exploration of combined cryo-strain and gate tuning in a variety of layered systems such as moiré heterostructures, air-sensitive 2D magnets and superconductors, and any gated 2D device.",ファンデルワールスヘテロ構造デバイスのエンジニアリング堅牢なひずみ伝達,原子的に薄いファンデルワールス材料は、固体系の緊急の量子現象を探索するための非常に調整可能なプラットフォームを提供します。機械的な強さのため、1つの魅力的なチューニングノブが緊張しています。ただし、高品質のVDWデバイスの標準コンポーネントであるグラファイトとHBNの弱いひずみ伝達は、高ストレイン実験に根本的な課題をもたらします。ここでは、発表されていない矯正整形結晶のひずみ伝達を調査し、極低温で最大数パーセントまでの堅牢な伝播を見つけます。さらに、これらの結晶を介して従来のヘテロ構造デバイスの他の2D材料に株を効率的に伝達できることを示します。この機能を使用して、基質として高\ k {appa}誘電体絶縁体bi2SeO5を利用して、単層WS2の光学特性の現場ひずみとゲート制御を示します。これらの結果により、Moiréヘテロ構造、空気に敏感な2D磁石と超伝導体、およびゲートされた2Dデバイスなど、さまざまな階層化されたシステムでの凍結ストレインとゲートチューニングを組み合わせて調査することができます。
Edward Witten,Bras and Kets in Euclidean Path Integrals,"Quantum mechanics requires a hermitian inner product <~,~> -- linear in one variable, antilinear in the other -- while the inner product (~,~) that comes most naturally from Euclidean path integrals is linear in each variable. Here we discuss the relation between the two inner products. In a theory with no time-reversal or reflection symmetry, they differ by an operator that complex conjugates the wavefunction and reverses the orientation of space; in the presence of reflection and time-reversal symmetry, space is unoriented so such an operator cannot be defined, but the time-reversal symmetry T is available instead and plays the same role.",ユークリッドパス積分のブラジャーとケット,量子力学には、1つの変数で、もう一方の変数では抗シニアのヘルミアン内製品が必要です。一方、ユークリッドパス積分から最も自然に提供される内製品（〜、〜）は、各変数で線形です。ここでは、2つの内部製品の関係について説明します。時間反転または反射の対称性がない理論では、それらは複合体が波動関数を共役させ、空間の方向を逆にするオペレーターによって異なります。反射と時間反転の対称性が存在する場合、空間は指向ではないため、そのような演算子を定義することはできませんが、代わりに時間反転対称性Tは利用可能で、同じ役割を果たします。
"Hamza Jnane, Adam Siegel, Fernando Gonzalez-Zalba",Harnessing electron motion for global spin qubit control,"Silicon spin qubits are promising candidates for building scalable quantum computers due to their nanometre scale features. However, delivering microwave control signals locally to each qubit poses a challenge and instead methods that utilise global control fields have been proposed. These require tuning the frequency of selected qubits into resonance with a global field while detuning the rest to avoid frequency crowding. Common frequency tuning methods, such as electric-field-induced Stark shift, are insufficient to cover the frequency variability across large arrays of qubits. Here, we argue that electron motion, and especially the recently demonstrated high-fidelity shuttling, can be leveraged to enhance frequency tunability. Our conclusions are supported by numerical simulations proving its efficiency on concrete architectures such as a 2$\times$N array of qubits and the recently introduced looped pipeline architecture. Specifically, we show that the use of our schemes enables single-qubit fidelity improvements up to a factor of 100 compared to the state-of-the-art. Finally, we show that our scheme can naturally be extended to perform two-qubit gates globally.",グローバルスピンキット制御の電子運動を活用します,シリコンスピンキュービットは、ナノメートルスケールの機能により、スケーラブルな量子コンピューターを構築する有望な候補です。ただし、各qubitにマイクロ波制御信号をローカルに配信すると、チャレンジが発生し、代わりにグローバル制御フィールドを利用する方法が提案されています。これらには、選択されたキュービットの周波数をグローバルフィールドと共鳴に調整する必要がありますが、周波数の混雑を避けるために残りを排出します。電気フィールド誘導のスタークシフトなどの一般的な周波数チューニング方法は、キュビットの大きな配列にわたる周波数の変動をカバーするには不十分です。ここでは、電子運動、特に最近実証された高忠実度のシャトリングを活用して、周波数調整性を高めることができると主張します。私たちの結論は、2 $ \ Times $ nのキュービットや最近導入されたループパイプラインアーキテクチャなどのコンクリートアーキテクチャの効率を証明する数値シミュレーションによってサポートされています。具体的には、スキームを使用すると、最先端と比較して100倍までの単一の忠実度の改善が可能になることを示しています。最後に、私たちのスキームを自然に拡張して、グローバルに2キットのゲートを実行できることを示しています。
