authors,title,abstract,authors_trans,abstract_trans
"Atsuya Hasegawa, Srijita Kundu, François Le Gall, Harumichi Nishimura, Qisheng Wang",Does there exist a quantum fingerprinting protocol without coherent measurements?,"Buhrman, Cleve, Watrous, and de Wolf (PRL 2001) discovered the quantum fingerprinting protocol, which is the quantum SMP protocol with $O(\log n)$ qubits communication for the equality problem. In the protocol, Alice and Bob create some quantum fingerprints of their inputs, and the referee conducts the SWAP tests for the quantum fingerprints. Since $\Omega(\sqrt{n})$ bits communication is required with the classical SMP scheme for the equality problem first shown by Newman and Szegedy (STOC 1996), there exists an exponential quantum advantage in the amount of communication.
In this paper, we consider a setting in which the referee can do only incoherent measurements rather than coherent measurements including the SWAP tests. We first show that, in the case of one-way LOCC measurements, $\Omega(\sqrt{n})$ qubits communication is required. To prove the result, we derive a new method to replace quantum messages by classical messages and consider a reduction to the optimal lower bound in the hybrid SMP model where one message is quantum and the other is classical, which was first shown by Klauck and Podder (MFCS 2014). Our method uses the result of Oszmaniec, Guerini, Wittek, and Acín (PRL 2017), who showed that general POVM measurements can be simulated by randomized projective measurements with small ancilla qubits, and Newman's theorem.
We further investigate the setting of quantum SMP protocols with two-way LOCC measurements, and derive a lower bound against some restricted two-way LOCC measurements. To prove it, we revisit the technique to replace quantum messages by classical deterministic messages introduced by Aaronson (ToC 2005) and generalized by Gavinsky, Regev, and de Wolf (CJTCS 2008), and show that, using the deterministic message, the referee can simulate the two-way LOCC measurements.",コヒーレント測定のない量子フィンガープリントプロトコルはありますか？,"Buhrman、Cleve、Watrous、およびDe Wolf（PRL 2001）は、等価問題の$ O（\ log n）$ qubits通信を備えた量子SMPプロトコルである量子フィンガープリントプロトコルを発見しました。プロトコルでは、アリスとボブは入力の量子指紋をいくつか作成し、審判は量子指紋のスワップテストを実施します。 Newman and Szegedy（Stoc 1996）が最初に示した平等問題の古典的なSMPスキームとは、$ \ omega（\ sqrt {n}）$ bits通信が必要であるため、通信量には指数関数的な量子の利点が存在します。
この論文では、審判がスワップテストを含む一貫した測定ではなく、一貫性のない測定のみを行うことができる設定を検討します。最初に、一元配置LOCC測定の場合、$ \ omega（\ sqrt {n}）$ qubits通信が必要であることを示します。結果を証明するために、Quantumメッセージを古典的なメッセージに置き換える新しい方法を導き出し、1つのメッセージが量子であり、もう1つはKlauckとPodderによって示されたハイブリッドSMPモデルの最適な下限への削減を検討します。 （MFCS 2014）。私たちの方法では、Oszmaniec、Guerini、Wittek、およびAcín（PRL 2017）の結果を使用しています。彼は、一般的なPOVM測定が、小さな補助キビットを使用したランダム化射影測定とニューマンの定理によってシミュレートできることを示しました。
さらに、双方向LOCC測定で量子SMPプロトコルの設定を調査し、いくつかの制限された双方向LOCC測定に対する下限を導き出します。それを証明するために、アーロンソン（TOC 2005）によって導入され、Gavinsky、Regev、およびDe Wolf（CJTCS 2008）によって導入された古典的な決定論的なメッセージに量子メッセージを置き換える手法を再訪し、決定論的メッセージを使用して、審判はそれを使用して、審判ができることを示します。双方向LOCC測定をシミュレートします。"
"Wantao Wang, Shuo Liu, Jiaqiang Li, Shi-Xin Zhang, Shuai Yin",Relaxation Critical Dynamics in Measurement-induced Phase Transitions,"Measurement-induced phase transition (MIPT) describes the nonanalytical change of the entanglement entropy resulting from the interplay between measurement and unitary evolution. In this paper, we investigate the relaxation critical dynamics near the MIPT for different initial states in a one-dimensional quantum circuit. Specifically, when the initial state is in the volume-law phase with vanishing measurement probability, we find that the half-chain entanglement entropy $S$ decays as $S\propto t^{-1}$ with the coefficients proportional to the size of the system in the short-time stage; In contrast, when the initial state is the product state, $S$ increases with time as $S\propto \ln{t}$, consistent with previous studies. Despite these contrasting behaviors, we develop a unified scaling form to describe these scaling behaviors for different initial states where the off-critical-point effects can also be incorporated. This framework offers significant advantages for experimental MIPT detection. Our novel scheme, leveraging relaxation dynamical scaling, drastically reduces post-selection overhead, and can eliminate it completely with trackable classical simulation.",測定による位相遷移における緩和批判的ダイナミクス,測定誘導相遷移（MIPT）は、測定と単一の進化の間の相互作用に起因するエンタングルメントエントロピーの非分析的変化を説明しています。この論文では、1次元量子回路のさまざまな初期状態のMIPT近くの緩和批判的ダイナミクスを調査します。具体的には、初期状態が消失測定確率のあるボリューム法の段階にある場合、ハーフチェーンエンタングルメントエントロピー$ s $は、サイズに比例した係数を持つ$ s \ propto t^{-1} $として減衰することがわかります。短時間の段階のシステムの。対照的に、初期状態が製品状態である場合、$ s $は時間とともに$ s \ propto \ ln {t} $として増加し、以前の研究と一致します。これらの対照的な行動にもかかわらず、統一されたスケーリングフォームを開発して、異なる初期状態のこれらのスケーリング動作も説明します。このフレームワークは、実験的なMIPT検出に大きな利点を提供します。私たちの新しいスキームは、リラクゼーションの動的スケーリングを活用して、選択後のオーバーヘッドを大幅に減らし、追跡可能なクラシックシミュレーションで完全に排除することができます。
"Yang Xue, Jianpeng Liu",Anomalous Chern-Simons orbital magnetoelectric coupling of three-dimensional Chern insulators: gauge-discontinuity formalism and adiabatic pumping,"Chern-Simons orbital magnetoelectric (OME) coupling is usually the hallmark of nontrivial band topology in three-dimensional (3D) crystalline insulators. However, if a 3D insulator exhibits nonzero Chern number within any two-dimensional plane of the Brillouin zone, then traditionally the Chern-Simons coupling becomes ill defined for such 3D Chern insulators due to topological obstructions. In this work, by employing a ``gauge-discontinuity"" formalism, we resolve this long-standing issue and rigorously derive a quantized layer-resolved OME response in 3D Chern insulators. We demonstrate that the difference of the layer-resolved OME coupling between adjacent layers is universally quantized in unit of $-C e^2/h$, where $C$ is the Chern number. This quantization arises from an anomalous contribution to the Chern-Simons OME coupling, which is closely associated with the Berry curvature of the occupied bands and the hybrid Wannier centers along the direction of the Chern vector $(0,0, C)$. Furthermore, we demonstrate that the anomalous Chern-Simons coupling can be transported by an exact integer quantum from one unit cell to its neighboring cell through an adiabatic cyclic pumping process, accompanied by a quantized displacement of Wannier center along the direction of the Chern vector. Our work provides a rigorous theoretical framework for understanding magnetoelectric response in 3D Chern insulators and opens avenues for designing topological quantum phenomena in layered systems.",3次元チェーン絶縁体の異常なチェーンシモン軌道磁気電気結合：ゲージ - ディスカリウンス形式と断熱ポンプ,"Chern-Simons Orbital Magnetolectric（OME）カップリングは、通常、3次元（3D）結晶絶縁体における非自明なバンドトポロジの特徴です。ただし、3D絶縁体がブリルアンゾーンの任意の2次元平面内に非ゼロチェーン番号を示す場合、伝統的に、シェーンシモンの結合は、トポロジカル閉塞のためにそのような3Dチェーン絶縁体では不法に定義されます。この作業では、「ゲージのディスコン性」形式主義を採用することにより、この長年の問題を解決し、3D Chern絶縁体の量子化された層分解OME応答を厳密に導き出します。隣接する層は、$ -C e^2/h $の単位で普遍的に量子化されています。ここで、この量子化が発生しますChern-Simons Omeカップリングへの異常な貢献から、これは占有されたバンドのベリーの曲率と、Chern Vector $（0,0、C）$の方向に沿って中心に密接に関連しています異常なチェーンシモンの結合は、断熱を介して1つの単位セルからその隣接細胞に正確な整数量子によって輸送できることChern Vectorの方向に沿って、ワンニー中心の量子変位を伴う周期的なポンピングプロセスは、3D Chern絶縁体の磁気電気応答を理解するための厳密な理論的枠組みを提供し、層システムでトポロジカル量子フェノメナを設計するためのアベニューを開きます。"
Yun Soo Myung,Thermodynamic analysis and shadow bound of black holes surrounded by a dark matter halo,"We perform the thermodynamic analysis of a black hole (BH) immersed in a dark matter halo (DMH), showing that the BH could not be in thermal equilibrium with the DMH in any regions outside the event horizon. This means that the thermodynamic influence of the environment (DMH) is relatively small on the BH and it does not alter the nature of BH with negative heat capacity. The Newtonian ($1/a_0$) approximation gives us a correct thermodynamic description for the BH surrounded by DMH because the first law of thermodynamics and Smarr formula are satisfied. We use the Newtonian Helmholtz free energy to show that there is no phase transition to other BH with positive heat capacity surrounded by a DMH. We investigate the shadow bound of favored region for the BH immersed in the DMH by introducing three critical impact parameters.",暗黒物質に囲まれたブラックホールの熱力学的分析と影の境界,暗黒物質ハロー（DMH）に浸されたブラックホール（BH）の熱力学的分析を実行し、イベントホライズン以外の領域でBHがDMHと熱平衡状態にあることができないことを示しています。これは、環境の熱力学的影響（DMH）がBHで比較的小さく、負の熱容量でBHの性質を変えないことを意味します。 Newtonian（$ 1/A_0 $）近似は、熱力学とSMARR式の最初の法則が満たされているため、DMHに囲まれたBHの正しい熱力学的説明を提供します。 Newtonian Helmholtzフリーエネルギーを使用して、DMHに囲まれた正の熱容量を持つ他のBHへの相転移がないことを示します。 3つの重要な衝撃パラメーターを導入することにより、DMHに浸されたBHの好ましい領域の影の境界を調査します。
"J. Dong, W. T. He, S. D. Zou, D. L. Zhou, Q. Ai",Searching Axion-like Dark Matter by Amplifying Weak Magnetic Field with Quantum Zeno effect,"The enhancement of weak signals and the detection of hypothetical particles, facilitated by quantum amplification, are crucial for advancing fundamental physics and its practical applications. Recently, it was experimentally observed that magnetic field can be amplified by using nuclear spins under Markovian noise, [H. Su, et al., Phys. Rev. Lett. 133, 191801 (2024)]. Here, we theoretically propose amplifying the magnetic-field signal by using nuclear spins by the quantum Zeno effect (QZE). Under identical conditions, we demonstrate that compared to the Markovian case the amplification of the weak magnetic field can be enhanced by a factor about $e^{1/2}$ under a Gaussian noise. Moreover, through numerical simulations we determine the optimal experimental parameters for amplification conditions. This work shows that the combination of the QZE and spin amplification effectively enhances the amplification of the weak magnetic field. Our findings may provide valuable guidance for the design of experiments on establishing new constraints of dark matter and exotic interactions in the near future.",量子ゼノ効果で弱い磁場を増幅することにより、軸のような暗黒物質を検索する,量子増幅によって促進される弱いシグナルの強化と仮想粒子の検出は、基本的な物理学とその実用的なアプリケーションを進めるために重要です。最近、マルコビアンノイズの下で核スピンを使用することで磁場を増幅できることが実験的に観察されました[H. Su、et al。、Phys。牧師レット133、191801（2024）]。ここでは、量子ゼノ効果（QZE）によって核スピンを使用して磁場信号を増幅することを理論的に提案します。同一の条件下では、マルコフの場合と比較して、弱い磁場の増幅は、ガウスノイズの下で約$ e^{1/2} $係数によって強化できることを実証します。さらに、数値シミュレーションを通じて、増幅条件の最適な実験パラメーターを決定します。この研究は、QZEとスピン増幅の組み合わせが弱い磁場の増幅を効果的に強化することを示しています。私たちの調査結果は、近い将来、暗黒物質とエキゾチックな相互作用の新しい制約を確立するための実験の設計に関する貴重なガイダンスを提供するかもしれません。
"Clara Javaherian, Chris Ferrie",Quantum noise spectroscopy by qudit spectators,"Quantum noise spectroscopy is a well-known method for detecting environmental noise spectrum and has various applications in quantum sensing, quantum network design, and quantum computing. In this work, a protocol for quantum noise spectroscopy by qudit spectators (arbitrary d-level quantum systems) is presented for noises with stochastic and stationary Gaussian distributions. The protocol uses Weyl basis decomposition, consisting of generalized Pauli matrices, as the theoretical tool, and the Alvarez-Suter noise spectroscopy method, by which the qudit is being exposed to a series of pulse sequences, and the noise polyspectra is extracted by multiple measurements of an observable of the qudit. The formalism is further developed and simulated for three theoretical frameworks: The first two frameworks utilize a simplified Weyl basis and are capable of detecting Z-type dephasing noise. One is specifically modeled for a qutrit (d=3), and the second framework is designed for all qudits and has been tested through simulations of a ququad (d=4) and a quoct (d=8). The third framework employs the full Weyl basis, enabling it to identify all types of XYZ-dephasing noise. The simulations for this framework have been conducted for a quoct (d=8) implemented by the Antimony atom. The analytical protocol for noise spectroscopy that has been introduced transforms qudit systems into quantum spectators, and the presented simulations demonstrate the accuracy and reliability of this noise spectroscopy protocol.",Qudit Spectatorsによる量子ノイズ分光法,量子ノイズ分光法は、環境ノイズスペクトルを検出するためのよく知られている方法であり、量子センシング、量子ネットワーク設計、量子コンピューティングにさまざまな用途があります。この作業では、Qudit Spectators（任意のDレベルの量子システム）による量子ノイズ分光法のプロトコルが、確率的で固定的なガウス分布を備えたノイズのために提示されます。プロトコルは、理論的ツールとして一般化されたパウリマトリックスで構成されるweylベースの分解と、quditが一連のパルスシーケンスにさらされ、ノイズポリシュペラが複数の測定によって抽出されているAlvarez-suterノイズ分光法法を使用します。 Quditの観察可能な。形式主義は、3つの理論的フレームワークに対してさらに開発およびシミュレートされます。最初の2つのフレームワークは、単純化されたWeylベースを利用し、Zタイプの脱毛ノイズを検出できます。 1つはQutrit（d = 3）に対して特別にモデル化されており、2番目のフレームワークはすべてのqudits向けに設計されており、ququad（d = 4）およびquoct（d = 8）のシミュレーションを通じてテストされています。 3番目のフレームワークは完全なWeylベースを採用しており、あらゆるタイプのXyz-dephasingノイズを識別できるようにします。このフレームワークのシミュレーションは、アンチモン原子によって実装されたQUOCT（d = 8）に対して実施されています。導入されたノイズ分光法の分析プロトコルは、Quditシステムを量子観客に変換し、提示されたシミュレーションは、このノイズ分光法プロトコルの精度と信頼性を示しています。
"Yuan Chen, Abdul Khaliq, Khaled M. Furati",Quantum Recurrent Neural Networks with Encoder-Decoder for Time-Dependent Partial Differential Equations,"Nonlinear time-dependent partial differential equations are essential in modeling complex phenomena across diverse fields, yet they pose significant challenges due to their computational complexity, especially in higher dimensions. This study explores Quantum Recurrent Neural Networks within an encoder-decoder framework, integrating Variational Quantum Circuits into Gated Recurrent Units and Long Short-Term Memory networks. Using this architecture, the model efficiently compresses high-dimensional spatiotemporal data into a compact latent space, facilitating more efficient temporal evolution. We evaluate the algorithms on the Hamilton-Jacobi-Bellman equation, Burgers' equation, the Gray-Scott reaction-diffusion system, and the three dimensional Michaelis-Menten reaction-diffusion equation. The results demonstrate the superior performance of the quantum-based algorithms in capturing nonlinear dynamics, handling high-dimensional spaces, and providing stable solutions, highlighting their potential as an innovative tool in solving challenging and complex systems.",時間依存の部分微分方程式のためのエンコーダデコーダーを備えた量子再発ニューラルネットワーク,非線形時間依存の部分微分方程式は、多様なフィールド全体で複雑な現象をモデリングする際に不可欠ですが、特に高次元では、計算の複雑さのために大きな課題をもたらします。この研究では、エンコーダデコーダーフレームワーク内の量子再発性ニューラルネットワークを調査し、変分量回路をゲートの再発ユニットと長期の短期メモリネットワークに統合します。このアーキテクチャを使用して、このモデルは高次元の時空間データをコンパクトな潜在空間に効率的に圧縮し、より効率的な時間的進化を促進します。ハミルトン・ジャコビ・ベルマン方程式、ハンバーガーの方程式、グレースコット反応拡散システム、および3次元のMichaelis-Menten反応拡散式のアルゴリズムを評価します。結果は、非線形ダイナミクスのキャプチャ、高次元空間の処理、安定したソリューションの提供における量子ベースのアルゴリズムの優れた性能を示しており、挑戦的で複雑なシステムを解決する革新的なツールとしての可能性を強調しています。
"Dong-Chen Zheng, Lin Wen, Renyuan Liao",Asymptotic Freedom of Two Heavy Impurities in a Bose-Einstein Condensate,"We consider two heavy impurities immersed in a Bose-Einstein condensate (BEC), and calculate the self-energy using the Wilsonian renormalization. The polaron energy, quasiparticle residue and damping rate are extracted from the self-energy. We demonstrate that various effective potentials emerge from the polaron energy under corresponding conditions. In the limit of large separation between the impurities, the polaron spectrum converges to the results for a single impurity, exhibiting an attractive-repulsive crossover across the Feshbach resonance. The boundary of this crossover is identified through the analysis of the damping rate. We highlight that our analysis reveals a repulsive-dominant polaron exists as long as the impurities are sufficiently close, even when the impurity-boson interactions are attractive. Additionally, we observe that the two impurities become asymptotically free in the repulsive polaron regime. These results are verifiable and offer a fresh perspective on the interaction dynamics between two polarons.",ボーズアインシュタイン凝縮液中の2つの重い不純物の漸近の自由,ボーズアインシュタイン凝縮液（BEC）に浸漬された2つの重い不純物を考慮し、ウィルソンの繰り込みを使用して自己エネルギーを計算します。ポラロンエネルギー、準粒子残留物、減衰速度は、自己エネルギーから抽出されます。私たちは、対応する条件下でポラロンエネルギーからさまざまな有効電位が出現することを実証します。不純物の間の大きな分離の限界では、ポラロンスペクトルは単一の不純物の結果に収束し、フェシュバッハ共鳴全体に魅力的な繰り返しのクロスオーバーを示します。このクロスオーバーの境界は、減衰率の分析によって特定されます。不純物の相互作用が魅力的である場合でも、不純物が十分に近い限り、私たちの分析は反発的優勢なポラロンが存在することを明らかにしていることを強調しています。さらに、2つの不純物が反発的なポラロン体制で漸近的に自由になることを観察します。これらの結果は検証可能であり、2つのポラロン間の相互作用のダイナミクスに関する新鮮な視点を提供します。
"Manjari Gupta, H. R. Krishnamurthy, J. K. Freericks",Theoretical description of atomtronic Josephson junctions in an optical lattice,"Experimental realizations of ``atomtronic"" Josephson junctions have recently been created in annular traps in relative rotation with respect to potential barriers that generate the weak links. If these devices are additionally subjected to an optical lattice potential, then they can incorporate strong-coupling Mott physics within the design, which can modify the behavior and can allow for interesting new configurations of barriers and of superfluid flow patterns. We examine theoretically the behavior of a Bose superfluid in an optical lattice in the presence of an annular trap and a barrier across the annular region which acts as a Josephson junction. As the superfluid is rotated, circulating super-currents appear. Beyond a threshold superfluid velocity, phase slips develop, which generate vortices. We use a finite temperature strong-coupling expansion about the mean-field solution of the Bose Hubbard model to calculate various properties of such devices. In addition, we discuss some of the rich behavior that can result when there are Mott regions within the system.",光学格子におけるアトムトロニックジョセフソン接合の理論的説明,「アトムトロニック」の実験的実現ジョセフソンジャンクションは最近、弱いリンクを生成する潜在的な障壁に関して相対的な回転の環状トラップで作成されました。これらのデバイスが光学格子ポテンシャルにさらにさらされると、強い結合モットを組み込むことができます。設計内の物理学は、動作を変更でき、障壁とスーパーフルイドフローパターンの興味深い新しい構成を可能にします理論的には、スーパーフルイドが回転するにつれて、環状領域を横切る環状トラップの存在下での光学格子の挙動を調べます、渦を生成する位相スリップが発生します。このようなデバイスのさまざまな特性を計算するためのBose Hubbardモデル。
"Qing-Han Yang, Jia-Wen Li, Xin-Wei Yi, Xiang Li, Jing-Yang You, Gang Su, Bo Gu",Enhancement of temperature of quantum anomalous Hall effect in two-dimensional germanene/magnetic semiconductor heterostructures,"Quantum anomalous Hall effect (QAHE) is significant for future low-power electronics devices, where a main challenge is realizing QAHE at high temperatures. In this work, based on experimentally reported two-dimensional (2D) germanene and magnetic semiconductors Cr$_2$Ge$_2$Te$_6$ and Cr$_2$Si$_2$Te$_6$, and the first principle calculations, germanene/magnetic semiconductor heterostructures are investigated. Topologically nontrivial edge states and quantized anomalous Hall conductance are demonstrated. It is shown that the QAHE temperature can be enhanced to approximately 62 K in germanene/monolayer (ML) Cr$_2$Ge$_2$Te$_6$ with 2.1\% tensile strain, 64 K in germanene/bilayer (BL) Cr$_2$Ge$_2$Te$_6$ with 1.4\% tensile strain, and 50 K in germanene/ML Cr$_2$Si$_2$Te$_6$ with 1.3\% tensile strain. With increasing tensile strain of these heterostructures, the band gap decreases and the Curie temperature rises, and the highest temperature of QAHE is obtained. Since these 2D materials were discovered in recent experiments, our results provide promising materials for achieving high-temperature QAHE.",二次元ゲルマン/磁気半導体ヘテロ構造における量子異常ホール効果の温度の向上,Quantum Anomalous Hall Effect（QAHE）は、将来の低電力エレクトロニクスデバイスにとって重要であり、主な課題は高温でQAHEを実現することです。この作業では、実験的に報告された2次元（2D）ゲルマンおよび磁気半導体Cr $ _2 $ ge $ _2 $ $ _6 $およびcr $ _2 $ si $ _2 $ $ _6 $、および第一原理計算に基づいて、第一原理計算に基づいています。ゲルマネ/磁気半導体ヘテロ構造が調査されています。トポロジカルに非自明のエッジ状態と量子化された異常なホールコンダクタンスが実証されています。 QAHE温度は、ゲルマン/単層（ml）Crで約62 Kに増強できることが示されています。 $ _2 $ ge $ _2 $ $ $ _6 $ 1.4 \％引張ひずみ、ゲイセンス/mlで50 K Cr $ _2 $ si $ _2 $ $ $ _6 $ 1.3 \％引張ひずみ。これらのヘテロ構造の引張ひずみが増加すると、バンドギャップが減少し、キュリーの温度が上昇し、QAHEの最高温度が得られます。これらの2D材料は最近の実験で発見されたため、我々の結果は高温カヘを達成するための有望な材料を提供します。
