authors,title,abstract,authors_trans,abstract_trans
John Ashmead,Time dispersion in bound states,"In quantum mechanics time is generally treated as a parameter rather than an observable. For instance wave functions are treated as extending in space, but not in time. But from relativity we expect time and space should be treated on the same basis. What are the effects if time is an observable? Are these effects observable with current technology?
In earlier work we showed we should see effects in various high energy scattering processes. We here extend that work to include bound states. The critical advantage of working with bound states is that the predictions are significantly more definite, taking the predictions from testable to falsifiable.
We estimate the time dispersion for hydrogen as $.177$ attoseconds, possibly below the current threshold for detection. But the time dispersion should scale as the $3/2$ power of the principle quantum number $n$. Rydberg atoms can have $n$ of order $100$, implying a boost by a factor of $1000$. This takes the the time dispersion to $177$ attoseconds, well within reach of current technology.
There are a wide variety of experimental targets: any time-dependent processes should show effects. Falsification will be technically challenging (due to the short time scales) but immediate and unambiguous. Confirmation would have significant implications for attosecond physics, quantum computing and communications, quantum gravity, and the measurement problem. And would suggest practical uses in these areas as well as circuit design, high speed biochemistry, cryptography, fusion research, and any area involving change at attosecond time scales.",バインドされた状態での時間分散,"量子力学では、通常、時間は観察可能ではなくパラメーターとして扱われます。たとえば、波動関数は空間内で伸びるものとして扱われますが、時間はありません。しかし、相対性理論からは、時間と空間が同じ基準で扱われることを期待しています。時間が観察可能な場合の影響は何ですか？これらの効果は現在のテクノロジーで観察されますか？
以前の作業では、さまざまな高エネルギー散乱プロセスに効果があることを示しました。ここでは、その作業を境界状態を含めるように拡張します。バインドされた状態と協力することの重要な利点は、予測がテスト可能から偽造可能なものに予測をとることで、はるかに明確であることです。
水素の時間分散は、おそらく検出の現在のしきい値を下回る$ .177 $ attosecondsと推定しています。ただし、時間分散は、原則Quantum Number $ n $の3/2 $ $の電力として拡大する必要があります。 Rydberg Atomsには、注文$ 100 $の$ n $を持つことができます。これには、現在のテクノロジーの範囲内で、時間の分散が177ドルのAttosecondsにかかります。
さまざまな実験目標があります。時間依存のプロセスでは、効果を示す必要があります。改ざんは技術的に挑戦的です（短い時間スケールのため）が、即時かつ明確です。確認は、アト秒の物理学、量子コンピューティングと通信、量子重力、および測定問題に大きな意味を持ちます。また、これらの分野での実用的な使用、回路設計、高速生化学、暗号化、融合研究、および極端な時間スケールでの変化を伴う任意の領域を提案します。"
"Seiseki Akibue, Jisho Miyazaki, Hiroyuki Osaka",Computing entanglement costs of non-local operations on the basis of algebraic geometry,"In order to realize distributed quantum computations and quantify entanglement, it is crucial to minimize the entanglement consumption of implementing non-local operations by using local operations and classical communications (LOCC) channels. Although this optimization is generally NP-hard even if we relax the condition of LOCC channels to separable ones, many methodologies have been developed. However, each has only succeeded in determining the entanglement cost for specific cases.
As a main mathematical result, we introduce a concept based on algebraic geometry to simplify the algebraic constraints in the optimization. This concept makes it possible to generalize previous studies in a unified way. Moreover, via the generalization, we solve an open problem posed by Yu et al. about the entanglement cost for local state discrimination. In addition to its versatility for analysis, this concept enables us to strengthen the DPS (Doherty, Parrilo, and Spedalieri) hierarchy and compute the entanglement cost approximately. By running the algorithm based on our improved DPS hierarchy, we numerically obtain the trade-off between the (one-shot) entanglement cost and the success probability for implementing various non-local quantum operations under separable channels, such as entanglement distillation and local implementation of non-local unitary channels, measurements, and state verification.",代数幾何学に基づいて、非ローカル操作のエンタングルメントコスト,"分散型量子計算を実現し、エンタングルメントを定量化するには、ローカルオペレーションと古典的な通信（LOCC）チャネルを使用して、非ローカル操作の実装の絡み合いの消費を最小限に抑えることが重要です。 LOCCチャネルの状態を分離可能なチャネルに緩和しても、この最適化は一般にNPハードですが、多くの方法論が開発されています。ただし、それぞれが特定のケースのエンタングルメントコストを決定することにのみ成功しています。
主な数学的結果として、最適化の代数的制約を簡素化するために、代数幾何学に基づく概念を紹介します。この概念により、以前の研究を統一された方法で一般化することができます。さらに、一般化を介して、Yu et alによってもたらされる未解決の問題を解決します。地方の国家差別のための絡み合いコストについて。分析のための汎用性に加えて、この概念により、DPS（Doherty、Parrilo、およびSpedalieri）の階層を強化し、絡み合いコストをほぼ刻むことができます。改善されたDPS階層に基づいてアルゴリズムを実行することにより、（ワンショット）エンタングルメントコストと、絡み合いや局所実装など、分離可能なチャネルの下でさまざまな非ローカル量子操作を実装するための成功確率との間のトレードオフを数値的に取得します。非局所的な単一チャネル、測定、および状態検証の。"
"Jianyu Wang, Zenan Liu, Zheng Yan, Congjun Wu",Singularity and universality from von Neumann to Rényi entanglement entropy and disorder operator in Motzkin chains,"The Rényi entanglement entropy is widely used in studying quantum entanglement properties in strongly correlated systems, whose analytic continuation as $n \to 1$ is often believed to give rise to the celebrated von Neumann entanglement entropy. However, this process for the colored Motzkin spin chain exhibits a singularity that yields different scaling behaviors of $\sim \sqrt{l}$ and $\sim \log{l}$ for the von Neumann and Rényi entropies, respectively. It can be understood by the exponential increasing desity of states in its entanglement spectrum. We have also employed disorder operators under various symmetries to study such a system. The analytical and numerical results reveal that the scaling of disorder operators is also $\log{l}$ in the leading term, the same as the Rényi entanglement entropy. We propose that the coefficient of the term $\log{l}$ $l$ is a universal constant, both in Rényi entropies and disorder operators, which could be used to identify the constraint physics of Motzkin walks.",モッツキンチェーンのフォンノイマンからレニーエンタングルメントエントロピーおよび障害オペレーターまでの特異点と普遍性,Renyi Entanglementエントロピーは、$ n \ 〜1 $としての分析継続が有名なフォンノイマンエントングルメントエントロピーを引き起こすとしばしば考えられる強く相関したシステムの量子エンタングルメント特性の研究に広く使用されています。ただし、色付きのMotzkinスピンチェーンのこのプロセスは、それぞれ$ \ sim \ sqrt {l} $と$ \ sim \ log {l} $の異なるスケーリング動作を生成する特異点を示します。それは、その絡み合いのスペクトルにおける国家の圧力の増加的な人々によって理解することができます。また、さまざまな対称性の下で障害オペレーターを採用して、そのようなシステムを研究しています。分析的および数値的な結果は、障害演算子のスケーリングが、renyi entanglementエントロピーと同じであり、主要な用語でも$ \ log {l} $であることを明らかにしています。 $ \ log {l} $ $ l $という用語の係数は、renyiエントロピーと障害演算子の両方で普遍的な定数であり、Motzkin Walksの制約物理学を識別するために使用できることを提案します。
Luca Ciambelli,Asymptotic Limit of Null Hypersurfaces,"We study null hypersurfaces approaching null infinity in asymptotically flat spacetimes within the Bondi-Sachs gauge. The null Raychaudhuri constraint is shown to asymptote to the Bondi mass-loss formula, interpreted as a stress tensor conservation law. This stress tensor, the null Brown-York tensor, yields a Carrollian stress tensor at null infinity from the bulk. Furthermore, we establish that the canonical phase space on finite-distance null hypersurfaces asymptotes to the Ashtekar-Streubel phase space. This connection between finite-distance null physics and null infinity unveils promising insights.",帰無仮説面の漸近制限,私たちは、ボンダイ・サックスゲージ内の漸近的に平らな時空でヌル・インフィニティに近づく帰無麻羽毛を研究します。 Null Raychaudhuriの制約は、ストレステンソル保存法と解釈されるBondi Mass-Lossフォーミュラに対する漸近線に示されています。この応力テンソルであるNull Brown Yorkテンソルは、バルクからNull Infinityでカロルのストレステンソルを生成します。さらに、有限距離の帰無回仮想表面上の標準相空間が、アシュテカル・スルーベル位相空間に漸近的であることを確立します。有限距離ヌル物理学とヌルインフィニティとの間のこのつながりは、有望な洞察を明らかにします。
"Lukasz Komza, Xueyue Zhang, Hanbin Song, Yu-Lung Tang, Xin Wei, Alp Sipahigil",Multiplexed color centers in a silicon photonic cavity array,"Entanglement distribution is central to the modular scaling of quantum processors and establishing quantum networks. Color centers with telecom-band transitions and long spin coherence times are suitable candidates for long-distance entanglement distribution. However, high-bandwidth memory-enhanced quantum communication is limited by high-yield, scalable creation of efficient spin-photon interfaces. Here, we develop a silicon photonics platform consisting of arrays of bus-coupled cavities. The coupling to a common bus waveguide enables simultaneous access to individually addressable cavity-enhanced T center arrays. We demonstrate frequency-multiplexed operation of two T centers in separate photonic crystal cavities. In addition, we investigate the cavity enhancement of a T center through hybridized modes formed between physically distant cavities. Our results show that bus-coupled arrays of cavity-enhanced color centers could enable efficient on-chip and long-distance entanglement distribution.",シリコンフォトニックキャビティアレイの多重化カラーセンター,エンタングルメント分布は、量子プロセッサのモジュラースケーリングと量子ネットワークの確立の中心です。テレコムバンド遷移と長いスピンコヒーレンス時間を備えたカラーセンターは、長距離エンタングルメント分布に適した候補です。ただし、高帯域幅のメモリ強化量子通信は、効率的なスピンフォトン界面の高度でスケーラブルな作成によって制限されます。ここでは、バス結合キャビティの配列で構成されるシリコンフォトニクスプラットフォームを開発します。一般的なバス導波路へのカップリングにより、個別にアドレス指定可能なキャビティ強化Tセンターアレイへの同時アクセスが可能になります。別々のフォトニック結晶空洞における2つのTセンターの周波数総移動操作を示します。さらに、物理的に遠い空洞の間に形成されたハイブリダイズモードを介したTセンターの空洞強化を調査します。私たちの結果は、空洞強化カラーセンターのバス結合アレイが効率的なオンチップおよび長距離エンタングルメント分布を可能にすることを示しています。
"Hanson H. Nguyen, Kody J. H. Law, Joseph M. Lukens",Unorthodox parallelization for Bayesian quantum state estimation,"Quantum state tomography (QST) allows for the reconstruction of quantum states through measurements and some inference technique under the assumption of repeated state preparations. Bayesian inference provides a promising platform to achieve both efficient QST and accurate uncertainty quantification, yet is generally plagued by the computational limitations associated with long Markov chains. In this work, we present a novel Bayesian QST approach that leverages modern distributed parallel computer architectures to efficiently sample a $D$-dimensional Hilbert space. Using a parallelized preconditioned Crank--Nicholson Metropolis-Hastings algorithm, we demonstrate our approach on simulated data and experimental results from IBM Quantum systems up to four qubits, showing significant speedups through parallelization. Although highly unorthodox in pooling independent Markov chains, our method proves remarkably practical, with validation ex post facto via diagnostics like the intrachain autocorrelation time. We conclude by discussing scalability to higher-dimensional systems, offering a path toward efficient and accurate Bayesian characterization of large quantum systems.",ベイジアン量子状態推定の非正統派の並列化,量子状態断層撮影（QST）は、繰り返される状態調製の仮定の下で、測定といくつかの推論手法を通じて量子状態の再構築を可能にします。ベイジアン推論は、効率的なQSTと正確な不確実性の定量化の両方を達成するための有望なプラットフォームを提供しますが、一般的に長いマルコフチェーンに関連する計算制限に悩まされています。この作業では、最新の分散並列コンピューターアーキテクチャを活用して、$ D $ DIMENSIOL HILBERTスペースを効率的にサンプリングする新しいベイジアンQSTアプローチを提示します。並列化された前処理クランクを使用して、ニコルソンメトロポリス - ハスティングアルゴリズムを使用して、IBM量子システムのシミュレートされたデータと4つのキュービットの実験結果に関するアプローチを示し、並列化による大幅な高速化を示します。独立したマルコフチェーンをプーリングする際には非常に非正統的ですが、私たちの方法は非常に実用的であり、検証は、チャイン内自己相関時間のような診断を介して事実上事後に事後的に証明されています。締めくくり、高次元システムに対するスケーラビリティについて議論し、大量の大量システムの効率的で正確なベイジアンの特性評価への道を提供します。
"Marcin Markiewicz, Łukasz Pawela, Zbigniew Puchała",Discrimination of arbitrary unknown quantum channels and measurements,In this work we provide an efficiency analysis of the problem of discrimination of two randomly chosen unknown quantum operations in the single-shot regime. We provide tight bounds for the success probability of such a protocol for arbitrary quantum channels and generalized measurements.,任意の未知の量子チャネルと測定の識別,この作業では、シングルショット体制におけるランダムに選択された2つの未知の量子操作の差別の問題の効率分析を提供します。任意の量子チャネルと一般化された測定のために、このようなプロトコルの成功確率の厳しい境界を提供します。
"Mustafa Saeed, Diya Batool, Muhammad Muzammil, Nomaan X",Euclidean gravity is hot,"We study the behavior of Ising spins on Euclidean spacetime backgrounds to determine which properties of the background - curvature, the presence of a horizon, or temperature - play a role in phase transitions. We construct Ising-like models on Euclidean Schwarzschild, Rindler, extremal Reissner-Nördstrom (ERN), Anti deSitter (AdS), and deSitter (dS) backgrounds. Among these, Rindler is flat, AdS does not have a horizon, and both AdS and ERN have zero temperatures. We find second-order phase transitions as the metric parameter is varied in all cases except for Rindler. Specifically, we find that the transition from order to disorder occurs as the curvature - or Euclidean gravity - increases. This supports our conjecture that Euclidean gravity is an essential ingredient for these phase transitions, as opposed to the presence of a horizon or temperature.",ユークリッド重力は暑いです,ユークリッドの時空の背景に対するISINGスピンの挙動を研究して、バックグラウンドのどの特性 - 曲率、地平線の存在、または温度が位相遷移に役割を果たすかを判断します。 Euclidean Schwarzschild、Rindler、Extremal Reissner-Nördstrom（ERN）、Anti Desitter（ADS）、およびDesitter（DS）の背景にISINGのようなモデルを構築します。これらの中で、リンドラーはフラットで、広告には地平線がなく、広告とERNの両方が温度がゼロです。メトリックパラメーターは、リンドラーを除くすべての場合に変化するため、2次位相遷移が見つかります。具体的には、秩序から障害への移行は、曲率 - またはユークリッド重力 - が増加すると発生することがわかります。これは、ユークリッド重力が地平線や温度の存在とは対照的に、これらの相転移に不可欠な成分であるという推測を支持しています。
"Alessandro Buzzi, Camille Papon, Matteo Pirro, Odiel Hooybergs, Hamza Raniwala, Valeria Saggio, Carlos Errando-Herranz, Dirk Englund",Spectral tuning and nanoscale localization of single color centers in silicon via controllable strain,"The development of color centers in silicon enables scalable quantum technologies by combining telecom-wavelength emission and compatibility with mature silicon fabrication. However, large-scale integration requires precise control of each emitter's optical transition to generate indistinguishable photons for quantum networking. Here, we demonstrate a foundry-fabricated photonic integrated circuit (PIC) combining suspended silicon waveguides with a microelectromechanical (MEMS) cantilever to apply local strain and spectrally tune individual G-centers. Applying up to 35 V between the cantilever and the substrate induces a reversible wavelength shift of the zero-phonon line exceeding 100 pm, with no loss in brightness. Moreover, by modeling the strain-induced shifts with a `digital twin' physical model, we achieve vertical localization of color centers with sub-3 nm vertical resolution, directly correlating their spatial position, dipole orientation, and spectral behavior. This method enables on-demand, low-power control of emission spectrum and nanoscale localization of color centers, advancing quantum networks on a foundry-compatible platform.",制御可能なひずみを介してシリコン内のシングルカラーセンターのスペクトルチューニングとナノスケールのローカライズ,シリコン内のカラーセンターの開発により、テレコム波長の放出と互換性と成熟したシリコン製造を組み合わせることにより、スケーラブルな量子技術が可能になります。ただし、大規模な統合には、各エミッターの光学遷移を正確に制御して、量子ネットワーキングのために区別できない光子を生成する必要があります。ここでは、吊り下げられたシリコン導波路とマイクロエレクトロメカニカル（MEMS）カンチレバーを組み合わせて、局所的なひずみを適用し、個々のGセンターをスペクトルチューニングするために、吊り下げ式フォトニック積分回路（PIC）を示します。カンチレバーと基質の間に最大35 Vを適用すると、ゼロフォノンラインの可逆的な波長シフトが100 pmを超え、明るさは失われません。さらに、「デジタルツイン」物理モデルを使用したひずみ誘導シフトをモデル化することにより、3 nmの垂直解像度でカラーセンターの垂直ローカリゼーションを実現し、空間的位置、双極子配向、およびスペクトル挙動を直接相関させます。この方法により、発光スペクトルのオンデマンドで低電力制御とカラーセンターのナノスケールのローカリゼーションを可能にし、鋳造互換プラットフォームで量子ネットワークを進めます。
Adil A. Gangat,Linear-time classical approximate optimization of cubic-lattice classical spin glasses,"Computing low-energy configurations (i.e., approximate optimization) of classical spin glasses is of relevance to both condensed matter and combinatorial optimization. Recent theoretical work opens the possibility to make its time complexity with quantum annealing generically polynomial, and D-Wave experiments can now achieve approximate optimization of cubic-lattice classical Ising spin glasses with $\sim$$10^4$ spins. It is therefore timely to ask which short-range classical spin glasses are good candidates for demonstrating quantum advantage in the time complexity of approximate optimization. One intuition is to consider models with very rugged energy landscapes in configuration space, where optimization is extremely slow with state-of-the-art Monte-Carlo methods. However, here we provide evidence that short-range classical spin glasses may be approximately optimized in linear time and space with a very simple deterministic tensor-network heuristic regardless of ruggedness. On the cubic lattice with up to 50$\times$50$\times$50 spins, we obtain energy errors of $\lesssim$3\% for the $\pm J$ model used in recent D-Wave experiments, and $\lesssim$5\% for much harder planted-solution instances, all in less than one hour per instance. For cubic-lattice-Ising reductions of unweighted Max-Cut on random 3-regular graphs with up to 300 vertices, we find energy errors of $<$1\% and approximation ratios of about 72-88\%. These results inform the search for quantum advantage and suggest an efficient classical method for generating warm starts for other spin-glass optimization algorithms. Our algorithm is amenable to massive parallelization and may also allow for low-power, accelerated implementations with photonic matrix-multiplication hardware.",立方格子の古典的なスピンメガネの線形時間の概算最適化,古典的なスピングラスの低エネルギー構成（つまり、近似最適化）を計算することは、凝縮物質と組み合わせの最適化の両方に関連しています。最近の理論的研究は、量子アニーリングと一般的に多項式的に時間を複雑にする可能性を開き、D波実験は$ \ sim $$ 10^4 $スピンを備えた立方格子の古典的イーシングスピングラスのおおよその最適化を達成できるようになりました。したがって、どの短距離の古典的なスピンメガネが、近似最適化の時間の複雑さで量子優位性を示すための優れた候補であるかを尋ねるのはタイムリーです。直観の1つは、最先端のモンテカルロ法で最適化が非常に遅い、構成スペースに非常に頑丈なエネルギー景観を持つモデルを考慮することです。ただし、ここでは、頑丈さに関係なく、非常に単純な決定論的なテンソルネットワークヒューリスティックで、短距離の古典的なスピンメガネが線形時間と空間でほぼ最適化される可能性があるという証拠を提供します。最大50 $ \ times $ 50 $ \ times 50スピンの1立方格子では、最近のd-wave実験で使用されている$ \ pm j $モデルの$ \ lesssim $ 3 \％のエネルギーエラーが得られ、$ \ lesssim $ 5 \％ははるかに難しい植え付け型のインスタンスの場合、すべてインスタンスあたり1時間以内です。最大300の頂点を持つランダム3正規グラフでの非加重最大最大カットの立方格子化の減少の場合、$ $ 1 \％のエネルギー誤差と約72-88 \％の近似比が見つかります。これらの結果は、量子アドバンテージの検索に情報を提供し、他のスピングラス最適化アルゴリズムの温かいスタートを生成するための効率的な古典的な方法を示唆しています。私たちのアルゴリズムは、大規模な並列化に適しているため、フォトニックマトリックスマルチプロテーションハードウェアを使用した低電力の加速実装も可能になります。
