authors,title,abstract,authors_trans,abstract_trans
Dmytro Fedoriaka,New Circuit for Quantum Adder by Constant,We propose a new circuit for in-place addition of a classical $n$-bit constant to a quantum $n$-qubit integer modulo $2^n$. Our circuit uses $n-3$ ancilla qubits and has a T-count of $4n-5$. We also propose controlled version of this circuit that uses $n-2$ ancillas and has a T-count of $11n-15$. We implement these circuits in Q#.,定数による量子加算器の新回路,古典的な $n$-bit 定数を $2^n$ を法とする量子 $n$-qubit 整数にその場で加算するための新しい回路を提案します。私たちの回路は $n-3$ 補助量子ビットを使用し、T カウントは $4n-5$ です。また、$n-2$ の補助要素を使用し、T カウントが $11n-15$ である、この回路の制御されたバージョンも提案します。これらの回路を Q# で実装します。
Pei Wang,Relativistic model of spontaneous wave-function localization induced by nonHermitian colored noise,"We propose a relativistic model of spontaneous wave-function collapse, based on a random nonHermitian action where the fermion density operator is coupled to a universal colored noise. Upon quantization, the wave function obeys a nonlinear stochastic differential equation that respects statistical Lorentz symmetry. The localization mechanism is driven by the colored noise, derived from the d'Alembert equation using generalized stochastic calculus in 1+3-dimensional spacetime. We analytically determine the noise-induced localization length, which decreases as the size of the observable universe increases.",非エルミートカラーノイズによって誘発される自発波動関数の局在化の相対論的モデル,我々は、フェルミオン密度演算子がユニバーサルカラーノイズに結合されるランダムな非エルミート作用に基づいて、自発波動関数崩壊の相対論的モデルを提案します。量子化すると、波動関数は統計的ローレンツ対称性を尊重する非線形確率微分方程式に従います。位置特定メカニズムは、1+3 次元時空における一般化確率計算を使用したダランベール方程式から導出されたカラー ノイズによって駆動されます。私たちは、観測可能な宇宙のサイズが大きくなるにつれて減少する、ノイズによって引き起こされる局在長を解析的に決定します。
"Okuto Morikawa, Hiroshi Suzuki",Direct Monte Carlo computation of the 't~Hooft partition function,"The 't~Hooft partition function~$\mathcal{Z}_{\text{tH}}[E;B]$ of an $SU(N)$ gauge theory with the $\mathbb{Z}_N$ 1-form symmetry is defined as the Fourier transform of the partition function~$\mathcal{Z}[B]$ with respect to temporal components of the 't~Hooft flux~$B$. Its large volume behavior detects the quantum phase of the system. When the integrand of the functional integral is real-positive, the latter partition function~$\mathcal{Z}[B]$ can be numerically computed by a Monte Carlo simulation of the $SU(N)/\mathbb{Z}_N$ gauge theory, just by counting the number of configurations of a specific 't~Hooft flux~$B$. We carry out this program for the $SU(2)$ pure Yang--Mills theory with the vanishing $\theta$-angle by employing a newly-developed hybrid Monte Carlo (HMC) algorithm (the halfway HMC) for the $SU(N)/\mathbb{Z}_N$ gauge theory. The numerical result clearly shows that all non-electric fluxes are ``light'' as expected in the ordinary confining phase with the monopole condensate. Invoking the Witten effect on~$\mathcal{Z}_{\text{tH}}[E;B]$, this also indicates the oblique confinement at~$\theta=2\pi$ with the dyon condensate.",'t~Hooft 分割関数の直接モンテカルロ計算,$\mathbb{Z}_N$ 1- を使用した $SU(N)$ ゲージ理論の 't~Hooft 分割関数~$\mathcal{Z}_{\text{tH}}[E;B]$形状対称性は、't~Hooft flux~$B$ の時間成分に関する分配関数 ~$\mathcal{Z}[B]$ のフーリエ変換として定義されます。その大容量の動作により、システムの量子位相が検出されます。関数積分の被積分関数が実数正の場合、後者の分配関数 ~$\mathcal{Z}[B]$ は、$SU(N)/\mathbb{Z}_N のモンテカルロ シミュレーションによって数値的に計算できます。 $ ゲージ理論は、特定の 't~Hooft flux~$B$ の構成の数を数えるだけで得られます。 $SU 用に新しく開発されたハイブリッド モンテカルロ (HMC) アルゴリズム (中途半端な HMC) を使用することにより、$\theta$ 角度が消失する $SU(2)$ の純粋なヤン-ミルズ理論に対してこのプログラムを実行します。 (N)/\mathbb{Z}_N$ ゲージ理論。数値結果は、モノポール凝縮体の通常の閉じ込め段階で予想されるように、すべての非電束が「光」であることを明確に示しています。 ~$\mathcal{Z}_{\text{tH}}[E;B]$ に対する Witten 効果を援用すると、これはジオン凝縮による ~$\theta=2\pi$ での斜めの閉じ込めも示しています。
"Kok-Geng Lim, Xiao Yan Chew",Shadow of the Scalar Hairy Black Hole with Inverted Higgs Potential,"We study the imaging of a hairy black hole (HBH) in the Einstein-Klein-Gordon theory, where Einstein gravity is minimally coupled to a scalar potential $V(\phi)=-\Lambda \phi^4 + \mu \phi^2$ with $\Lambda$ and $\mu$ are constants. As a consequence, a nontrivial scalar field at the event horizon $\phi_H$ allows the HBH to evade the no-hair theorem, bifurcate from the Schwarzschild black hole by acquiring some new properties, which can affect the shadow of the HBH received by a distant observer. The framework of ray-tracing is adopted to investigate the optical appearance of the HBH, thus the trajectories of light rays around the HBH can be classified into three emissions: direct, lensed and photon ring. Employing three models of optically and geometrically thin accretion disk, we compare the differences between the Schwarzschild black hole and HBH with same horizon radius in a specific model, and find that the size of the shadow and accretion disk increases as $\phi_H$ increases, but the brightness of the rings remain nearly unaffected, this implies our HBH can potentially mimic the Schwarzschild black hole if we vary the horizon radius of the HBH. Finally, we also constraint the parameter $\Lambda$ from the observations of supermassive black holes in the galactic center of M87 and Sgr A$^{*}$, which could offer new insights for imaging of black holes and astrophysical observations.",逆ヒッグスポテンシャルを持つスカラーヘアリーブラックホールの影,私たちは、アインシュタイン・クライン・ゴードン理論におけるヘアリー ブラック ホール (HBH) のイメージングを研究します。ここでは、アインシュタインの重力がスカラー ポテンシャル $V(\phi)=-\Lambda \phi^4 + \mu \phi に最小限に結合しています。 ^2$ と $\Lambda$ および $\mu$ は定数です。結果として、事象の地平線 $\phi_H$ にある非自明なスカラー場により、HBH はヘアなし定理を回避し、いくつかの新しいプロパティを獲得することでシュヴァルツシルト ブラック ホールから分岐することができます。遠くの観察者。光線追跡のフレームワークは、HBH の光学的外観を調査するために採用されており、したがって、HBH の周りの光線の軌道は 3 つの放射 (直接放射、レンズ放射、フォトン リング) に分類できます。光学的および幾何学的に薄い降着円盤の 3 つのモデルを使用して、特定のモデルで同じ地平線半径を持つシュヴァルツシルト ブラック ホールと HBH の違いを比較し、$\phi_H$ が増加するにつれて影と降着円盤のサイズが増加することを発見しました。しかし、リングの明るさはほとんど影響を受けません。これは、HBH の地平線半径を変化させれば、HBH が潜在的にシュヴァルツシルト ブラック ホールを模倣できることを意味します。最後に、M87 と Sgr A$^{*}$ の銀河中心にある超大質量ブラック ホールの観測からパラメーター $\Lambda$ を制約します。これは、ブラック ホールのイメージングや天体物理学的観測に新たな洞察を提供する可能性があります。
Taro Shibayama,Necessary and sufficient condition for constructing a single qudit insertion/deletion code and its decoding algorithm,"This paper shows that Knill-Laflamme condition, known as a necessary and sufficient condition for quantum error-correction, can be applied to quantum errors where the number of particles changes before and after the error. This fact shows that correctabilities of single deletion errors and single insertion errors are equivalent. By applying Knill-Laflamme condition, we generalize the previously known correction conditions for single insertion and deletion errors to necessary and sufficient level. By giving an example that satisfies this condition, we construct a new single qudit insertion/deletion code and explain its decoding algorithm.",単一の qudit 挿入/削除コードとその復号アルゴリズムを構築するための必要十分条件,本論文は、量子誤り訂正の必要十分条件として知られるKnill-Laflamme条件が、誤りの前後で粒子数が変化する量子誤りにも適用できることを示した。この事実は、単一の削除エラーと単一の挿入エラーの訂正可能性が同等であることを示しています。 Knill-Laflamme 条件を適用することにより、単一の挿入および削除エラーに対する既知の修正条件を必要十分なレベルに一般化します。この条件を満たす例を示して、新しい単一の qudit 挿入/削除コードを構築し、その復号アルゴリズムを説明します。
"Mrinmoy Kundu, Bejoy Sikder, Mark Earnshaw, A. Sayem",Periodically poled thin-film lithium niobate ring Mach Zehnder coupling interferometer for efficient quantum frequency conversion,"Quantum frequency conversion is unavoidable for a true quantum communication network as most quantum memories work in the visible spectrum. Here, we propose a unique design of a quantum frequency converter based on a ring-Mach Zehnder interferometer coupled with a periodically poled thin-film lithium niobate waveguide. The proposed device can be-directionally convert quantum signals i.e. single photons from quantum memory such as SiV-center in diamond to the telecom wavelength offering conversion efficiency as high as 90% at mW pump power with noise photon rate below 0.1Hz.",周期分極反転薄膜ニオブ酸リチウムリングマッハツェンダー結合干渉計による効率的な量子周波数変換,ほとんどの量子メモリは可視スペクトルで動作するため、真の量子通信ネットワークでは量子周波数変換は避けられません。ここでは、周期分極反転薄膜ニオブ酸リチウム導波路と結合したリングマッハツェンダー干渉計に基づく量子周波数コンバータのユニークな設計を提案します。提案されたデバイスは、量子信号、つまりダイヤモンドのSiV中心などの量子メモリからの単一光子を通信波長に方向的に変換することができ、0.1Hz未満のノイズ光子率でmWポンプパワーで90%もの高い変換効率を実現します。
"Hao-Kun Mao, Bo Yang, Yu-Cheng Qiao, Bing-Ze Yan, Qiang Zhao, Bing-Jie Xu, Qiong Li",Improving key rates by tighter information reconciliation leakage estimation for quantum key distribution,"Previous research has aimed to precisely estimate information leakage to improve the secure key rate (SKR) and maximum transmission distance in quantum key distribution (QKD). However, existing methods repeatedly considerd the information of the multi-photon pulses known to Eve before and after information reconciliation, resulting in an overestimation of the leakage amount. We propose a novel approach that considers the quantum part's effect on post-processing, providing a more accurate estimation of information reconciliation leakage to improve the SKR. Theoretical analysis shows that our method more accurately estimates the information reconciliation leakage, significantly improving the SKR at any distance as well as the maximum transmission distance. It is worth mentioning that previous studies treat information leakage of the error correction as Shannon bound $Nh(e)$, and our method can estimate it more tightly. Simulation results for decoy-BB84 and measurement-device-independent (MDI) protocols using Cascade are consistent with the theoretical analysis. The farther the transmission distance, the greater the growth rate of SKR. When the error rate is 33%, compared with the original method, the SKR growth rate of decoy-BB84 at 100KM is 100.4%, and the transmission distance of MDI increases by 22KM.",量子鍵配布の情報照合漏洩推定を厳密化することにより鍵レートを改善する,これまでの研究は、量子鍵配布（QKD）における安全鍵レート（SKR）と最大伝送距離を向上させるために、情報漏洩を正確に推定することを目的としていた。しかし、既存の手法では、イブが知っている多光子パルスの情報を情報照合の前後に繰り返し考慮するため、漏洩量が過大評価されてしまう。我々は、後処理に対する量子部分の影響を考慮した新しいアプローチを提案し、SKR を改善するための情報調整漏洩のより正確な推定を提供します。理論的分析により、私たちの方法は情報調整漏洩をより正確に推定し、最大伝送距離だけでなくあらゆる距離でのSKRも大幅に向上することが示されています。これまでの研究では誤り訂正による情報漏洩をシャノン限界 $Nh(e)$ として扱っており、本手法ではより厳密に推定できることは言及しておく価値がある。カスケードを使用したデコイ BB84 および測定デバイス非依存 (MDI) プロトコルのシミュレーション結果は、理論分析と一致しています。伝送距離が遠くなるほど、SKR の増加率は大きくなります。エラー率が33%の場合、元の方法と比較して、100KMでのdecoy-BB84のSKR増加率は100.4%となり、MDIの伝送距離は22KM増加します。
Abhijeet Alase,Quantum signal processing without angle finding,"Quantum signal processing (QSP) has emerged as a unifying subroutine in quantum algorithms. In QSP, we are given a function $f$ and a unitary black-box $U$, and the goal is to construct a quantum circuit for implementing $f(U)$ to a given precision. The existing approaches to performing QSP require a classical preprocessing step to compute rotation angle parameters for quantum circuits that implement $f$ approximately. However, this classical computation often becomes a bottleneck, limiting the scalability and practicality of QSP. In this work, we propose a novel approach to QSP that bypasses the computationally intensive angle-finding step. Our method leverages a quantum circuit for implementing a diagonal operator that encodes $f$, which can be constructed from a classical circuit for evaluating $f$. This approach to QSP simplifies the circuit design significantly while enabling nearly optimal implementation of functions of block-encoded Hermitian matrices for black-box functions. Our circuit closely resembles the phase estimation-based circuit for function implementation, challenging conventional skepticism about its efficiency. By reducing classical overhead, our work significantly broadens the applicability of QSP in quantum computing.",角度検出を行わない量子信号処理,量子信号処理 (QSP) は、量子アルゴリズムの統合サブルーチンとして登場しました。 QSP では、関数 $f$ とユニタリ ブラック ボックス $U$ が与えられ、目標は $f(U)$ を指定された精度で実装するための量子回路を構築することです。 QSP を実行する既存のアプローチでは、$f$ を近似的に実装する量子回路の回転角パラメータを計算するための古典的な前処理ステップが必要です。ただし、この古典的な計算がボトルネックになることが多く、QSP のスケーラビリティと実用性が制限されます。この研究では、計算集約的な角度検出ステップをバイパスする QSP への新しいアプローチを提案します。私たちの方法は、$f$ をエンコードする対角演算子を実装するために量子回路を活用します。これは、$f$ を評価するための古典的な回路から構築できます。 QSP へのこのアプローチにより、回路設計が大幅に簡素化されると同時に、ブラック ボックス関数のブロック エンコードされたエルミート行列の関数のほぼ最適な実装が可能になります。私たちの回路は、機能実装のための位相推定ベースの回路によく似ており、その効率についての従来の懐疑に異議を唱えます。古典的なオーバーヘッドを削減することで、私たちの研究は量子コンピューティングにおける QSP の適用可能性を大幅に広げます。
"Hong-Ze Xu, Zheng-An Wang, Yu-Long Feng, Yu Chen, Xinpeng Zhang, Jingbo Wang, Xu-Dan Chai, Wei-Feng Zhuang, Yu-Xin Jin, Yirong Jin, Haifeng Yu, Heng Fan, Meng-Jun Hu, Dong E. Liu",QSteed: Quantum Software of Compilation for Supporting Real Quantum Device,"We present QSteed, a quantum compilation system that can be deployed on real quantum computing devices and quantum computing clusters. It is designed to meet the challenges of effectively compiling quantum tasks and managing multiple quantum backends. The system integrates two core components: a quantum compiler and a quantum computing resource virtualization manager, both of which provide standardized interfaces. The resource manager models quantum chips into different abstract layers, including the real quantum processing unit (QPU), the standard QPU (StdQPU), the substructure QPU (SubQPU), and the virtual QPU (VQPU), and stores this information in a quantum computing resource virtualization database, thus realizing the unified management of quantum computing devices. The quantum compiler adopts a modular and extensible design, providing a flexible framework for customizing compilation optimization strategies. It provides hardware-aware compilation algorithms that account for quantum gate noise and qubit coupling structures. By selecting the most suitable computing resources from the VQPU library, the compiler maps quantum tasks to the optimal qubit regions of the target device. We validated the effectiveness of the QSteed on the superconducting devices of the Quafu quantum cloud computing cluster. The quantum computing resource virtualization management technology of QSteed and the flexible and extensible design of its compiler make it possible to achieve unified management and task compilation for backend devices of multiple physical systems such as neutral-atom and ion-trap.",QSteed: 実量子デバイスをサポートするコンパイルの量子ソフトウェア,実際の量子コンピューティング デバイスおよび量子コンピューティング クラスターに展開できる量子コンパイル システムである QSteed を紹介します。これは、量子タスクを効果的にコンパイルし、複数の量子バックエンドを管理するという課題に対処するように設計されています。このシステムは、量子コンパイラと量子コンピューティング リソース仮想化マネージャという 2 つのコア コンポーネントを統合しており、どちらも標準化されたインターフェイスを提供します。リソース マネージャーは、実量子処理装置 (QPU)、標準 QPU (StdQPU)、部分構造 QPU (SubQPU)、および仮想 QPU (VQPU) を含むさまざまな抽象レイヤーに量子チップをモデル化し、この情報を量子ファイルに保存します。計算資源仮想化データベースを利用し、量子コンピューティングデバイスの一元管理を実現します。量子コンパイラはモジュール式の拡張可能な設計を採用しており、コンパイル最適化戦略をカスタマイズするための柔軟なフレームワークを提供します。量子ゲート ノイズと量子ビット結合構造を考慮したハードウェア対応のコンパイル アルゴリズムを提供します。 VQPU ライブラリから最適なコンピューティング リソースを選択することにより、コンパイラは量子タスクをターゲット デバイスの最適な量子ビット領域にマップします。私たちは、Quafu 量子クラウド コンピューティング クラスターの超電導デバイスにおける QSteed の有効性を検証しました。 QSteedの量子コンピューティングリソース仮想化管理技術とそのコンパイラの柔軟かつ拡張可能な設計により、中性原子やイオントラップなどの複数の物理システムのバックエンドデバイスの一元管理とタスクコンパイルを実現できます。
"Zebo Yang, Ali Ghubaish, Raj Jain, Ala Al-Fuqaha, Aiman Erbad, Ramana Kompella, Hassan Shapourian, Reza Nejabati",Layer-Wise Security Framework and Analysis for the Quantum Internet,"With its significant security potential, the quantum internet is poised to revolutionize technologies like cryptography and communications. Although it boasts enhanced security over traditional networks, the quantum internet still encounters unique security challenges essential for safeguarding its Confidentiality, Integrity, and Availability (CIA). This study explores these challenges by analyzing the vulnerabilities and the corresponding mitigation strategies across different layers of the quantum internet, including physical, link, network, and application layers. We assess the severity of potential attacks, evaluate the expected effectiveness of mitigation strategies, and identify vulnerabilities within diverse network configurations, integrating both classical and quantum approaches. Our research highlights the dynamic nature of these security issues and emphasizes the necessity for adaptive security measures. The findings underline the need for ongoing research into the security dimension of the quantum internet to ensure its robustness, encourage its adoption, and maximize its impact on society.",量子インターネットのレイヤーごとのセキュリティ フレームワークと分析,量子インターネットは、その重大なセキュリティの可能性により、暗号化や通信などのテクノロジーに革命を起こそうとしています。量子インターネットは従来のネットワークよりも強化されたセキュリティを誇っていますが、機密性、完全性、可用性 (CIA) を保護するために不可欠な特有のセキュリティ上の課題に依然として直面しています。この研究では、物理層、リンク層、ネットワーク層、アプリケーション層など、量子インターネットのさまざまな層にわたる脆弱性とそれに対応する緩和戦略を分析することで、これらの課題を調査しています。私たちは、古典的アプローチと量子アプローチの両方を統合して、潜在的な攻撃の重大度を評価し、緩和戦略の予想される有効性を評価し、多様なネットワーク構成内の脆弱性を特定します。私たちの研究は、これらのセキュリティ問題の動的な性質を浮き彫りにし、適応的なセキュリティ対策の必要性を強調しています。この調査結果は、量子インターネットの堅牢性を確保し、導入を促進し、社会への影響を最大化するために、量子インターネットのセキュリティ面について継続的な研究が必要であることを強調しています。
