authors,title,abstract,authors_trans,abstract_trans
"Jun Gao, XiaoMin Shen, Hongxi Xing, Yuxiang Zhao, Bin Zhou",Fragmentation functions of charged hadrons at next-to-next-to-leading order and constraints on proton PDFs,"We present the first global analysis of fragmentation functions (FFs) for light charged hadrons ($\pi^{\pm}$, $K^{\pm}$) at full next-to-next-to-leading order in Quantum Chromodynamics (QCD), incorporating world data from both single-inclusive electron-positron annihilation and semi-inclusive deep-inelastic scattering. The collinear factorization has been tested with low-momentum-transfer data and has demonstrated success at high hadron momenta. Additionally, we perform a joint determination of both parton distribution functions (PDFs) and FFs. Our findings indicate that the current global data on hadron production favor a reduced asymmetry in the strange (anti-) quark PDFs, as compared to the asymmetry predicted by state-of-the-art PDFs derived from inclusive data.",帯電した順序から鉛から鉛への順序とプロトンPDFの制約での充電されたハドロンの断片化機能,Quantumの次のネクストからリードへの順序で完全に完全に帯電したハドロン（$ \ pi^{\ pm} $、$ k^{\ pm} $）の断片化関数（ffs）の最初のグローバル分析（ffs）を紹介します。クロモダイナミクス（QCD）、単一含有電子 - ポジトロン消滅と半包括的な深層弾性散乱の両方からの世界データを組み込んでいます。共線因子化は、低瞬間移動データでテストされており、High Hadron Momentaで成功を示しています。さらに、パートン分布関数（PDF）とFFSの両方の共同決定を実行します。我々の調査結果は、ハドロン生産に関する現在のグローバルデータは、包括的データから派生した最先端のPDFによって予測される非対称性と比較して、奇妙な（反）QUARK PDFの非対称性の減少を支持することを示しています。
"Nam P. Vu, Daniel Dong, Xiaohan Dan, Ningyi Lyu, Victor Batista, Yuan Liu",A Computational Framework for Simulations of Dissipative Non-Adiabatic Dynamics on Hybrid Oscillator-Qubit Quantum Devices,"We introduce a computational framework for simulating non-adiabatic vibronic dynamics on circuit quantum electrodynamics (cQED) platforms. Our approach leverages hybrid oscillator-qubit quantum hardware with mid-circuit measurements and resets, enabling the incorporation of environmental effects such as dissipation and dephasing. To demonstrate its capabilities, we simulate energy transfer dynamics in a triad model of photosynthetic chromophores inspired by natural antenna systems. We specifically investigate the role of dissipation during the relaxation dynamics following photoexcitation, where electronic transitions are coupled to the evolution of quantum vibrational modes. Our results indicate that hybrid oscillator-qubit devices, operating with noise levels below the intrinsic dissipation rates of typical molecular antenna systems, can achieve the simulation fidelity required for practical computations on near-term and early fault-tolerant quantum computing platforms.",ハイブリッド発振器qubit量子デバイスの散逸性非断熱ダイナミクスのシミュレーションのための計算フレームワーク,回路量子電気力学（CQED）プラットフォーム上で非断熱ヴィブロニックダイナミクスをシミュレートするための計算フレームワークを紹介します。私たちのアプローチは、ハイブリッド発振器 -  quit Quantumハードウェアを中央回路測定とリセットで活用して、散逸や除去などの環境効果の組み込みを可能にします。その機能を実証するために、天然アンテナシステムに触発された光合成発色団のトライアドモデルのエネルギー伝達ダイナミクスをシミュレートします。電子遷移が量子振動モードの進化に結合されている光エクストキシテーション後の緩和ダイナミクス中の散逸の役割を具体的に調査します。我々の結果は、典型的な分子アンテナシステムの固有の散逸率を下回るノイズレベルで動作するハイブリッド発振器 -  Qubitデバイスが、短期および早期の断層耐性量子コンピューティングプラットフォームでの実用的な計算に必要なシミュレーションの忠実度を達成できることを示しています。
"Ershadul Haque, Manoranjan Paul",Novel quantum circuit for image compression utilizing modified Toffoli gate and quantized transformed coefficient alongside a novel reset gate,"Quantum image computing has emerged as a groundbreaking field, revolutionizing how we store and process data at speeds incomparable to classical methods. Nevertheless, as image sizes expand, so does the complexity of qubit connections, posing significant challenges in the efficient representation and compression of quantum images. In response, we introduce a modified Toffoli gate state connection using a quantized transform coefficient preparation process. This innovative strategy streamlines circuit complexity by modifying state connection from the state connection information. In our operational control gates, only input 1 impacts the output, allowing us to modify the state connection and dramatically enhance the efficiency of the proposed circuit. As a result, the proposed approach significantly reduces the number of gates required for both image compression and representation. Our findings reveal that it requires an impressive 44.21 percent fewer gates than existing techniques, such as the Direct Cosine Transform Efficient Flexible Representation of Quantum Images (DCTEFRQI), all while maintaining a consistent peak signal-to-noise ratio (PSNR). For an image block size of 2^Sx2^Sy with q gray levels, the complexity of our approach can be succinctly expressed as, O[3q+log2Sx+log2Sy+2q(log2Sx+log2Sy)]. Here, Sx and Sy represent the X and Y positional control gates while q indicates the non-zero transform coefficients. Moreover, experimental evaluations strongly demonstrate that it excels in both compressing and representing quantum images compared to the DCTEFRQI approach, particularly excelling in the essential metrics of gate requirements and PSNR performance. Embrace the future of quantum imaging with our innovative solution, where efficiency meets excellence.",改造されたトッフォリゲートと、新しいリセットゲートとともに、修正されたトッフォリゲートと量子化された変換係数を使用した画像圧縮のための新しい量子回路,Quantum Image Computingは画期的な分野として浮上し、古典的な方法と比類のない速度でデータを保存および処理する方法に革命をもたらしました。それにもかかわらず、画像サイズが拡大するにつれて、キクビット接続の複雑さも同様に、量子画像の効率的な表現と圧縮に大きな課題をもたらします。これに応じて、量子化された変換係数調製プロセスを使用して、修正されたToffoli Gate State接続を導入します。この革新的な戦略は、状態接続情報から状態接続を変更することにより、回路の複雑さを合理化します。運用制御ゲートでは、入力1のみが出力に影響を及ぼし、状態接続を変更し、提案された回路の効率を劇的に向上させることができます。その結果、提案されたアプローチにより、画像圧縮と表現の両方に必要なゲートの数が大幅に減少します。私たちの調査結果は、一貫したピーク信号対雑音比（PSNR）を維持しながら、すべてが既存の技術（DCTEFRQI）の直接的なコサイン変換効率的な柔軟性表現など、既存の技術よりも印象的な44.21％少ないゲートが必要であることを明らかにしています。 Qグレーレベルの2^sx2^syの画像ブロックサイズの場合、アプローチの複雑さは、o [3q+log2sx+log2sy+2q（log2sx+log2sy）]として簡潔に表現できます。ここでは、SXとSYはXとYの位置制御ゲートを表し、Qは非ゼロ変換係数を示します。さらに、実験的評価は、特にGATE要件とPSNRパフォーマンスの重要なメトリックに優れているDCTEFRQIアプローチと比較して、量子画像の圧縮と表現の両方に優れていることを強く示しています。効率が卓越性と出会う革新的なソリューションで、量子イメージングの未来を受け入れます。
"Xinliang Zhai, Tailong Xiao, Jingzheng Huang, Jianping Fan, Guihua Zeng",Quantum neural compressive sensing for ghost imaging,"Demonstrating the utility of quantum algorithms is a long-standing challenge, where quantum machine learning becomes one of the most promising candidate that can be resorted to. In this study, we investigate a quantum neural compressive sensing algorithm for ghost imaging to showcase its utility. The algorithm utilizes the variational quantum circuits to reparameterize the inverse problem of ghost imaging and uses the inductive bias of the physical forward model to perform optimization. To validate the algorithm's effectiveness, we conduct optical ghost imaging experiments, capturing signals from objects at different physical sampling rates and detection signal-to-noise ratios. The experimental results show that our proposed algorithm surpasses conventional methods in both visual appearance and quantitative metrics, achieving state-of-the-art performance. Importantly, we observe that the quantum neural network, guided by prior knowledge of physics, effectively overcomes the challenge of barren plateau in the optimization process. The proposed algorithm demonstrates robustness against various quantum noise levels, making it suitable for near-term quantum devices. Our study leverages physical inductive bias guided variational quantum algorithm, underscoring the potential of quantum computation in tackling a broad range of optimization and inverse problems.",ゴーストイメージングのための量子ニューラル圧縮センシング,量子アルゴリズムの有用性を実証することは、長年の課題であり、Quantum Machine Learningは、頼ることができる最も有望な候補の1つになります。この研究では、ゴーストイメージングの量子ニューラル圧縮センシングアルゴリズムを調査して、その有用性を紹介します。アルゴリズムは、変分量子回路を利用してゴーストイメージングの逆問題を再分析し、物理的な前方モデルの誘導バイアスを使用して最適化を実行します。アルゴリズムの有効性を検証するために、光学ゴーストイメージング実験を実施し、異なる物理サンプリングレートと検出信号対雑音比のオブジェクトから信号をキャプチャします。実験結果は、提案されたアルゴリズムが視覚的外観と定量的メトリックの両方で従来の方法を上回り、最先端のパフォーマンスを達成することを示しています。重要なことに、物理学の事前知識に導かれた量子ニューラルネットワークは、最適化プロセスにおける不毛のプラトーの課題を効果的に克服することを観察します。提案されたアルゴリズムは、さまざまな量子ノイズレベルに対する堅牢性を示しており、短期の量子デバイスに適しています。私たちの研究では、物理的誘導バイアスガイド付き変異量子アルゴリズムを活用し、広範な最適化と逆問題への取り組みにおける量子計算の可能性を強調しています。
"Julian Sutaria, Cristian Staii",Quantum Transport in Reduced Graphene Oxide Measured by Scanning Probe Microscopy,"We report combined scanning probe microscopy and transport measurements to investigate the local electronic transport properties of reduced graphene oxide (rGO) devices. We demonstrate that the quantum transport properties in these materials can be significantly tuned by the electrostatic potential applied by an atomic force microscope (AFM) conducting tip. Scanning gate microscopy measurements show a distinct p-type response, where the AFM tip locally gates the rGO, thereby modulating the transport current. Additional scanning impedance microscopy measurements indicate shifts in the Fermi energy under different gating conditions, highlighting the strong influence of local electrostatic potentials on the transport characteristics of rGO. We demonstrate that the interplay between the tip-induced Fermi level shifts and defect-mediated scattering processes plays a key role in determining the observed transport behavior. Our findings emphasize the crucial role of scattering mechanisms, particularly resonant scattering caused by impurities or structural defects, in determining low-dimensional transport behavior in rGO. Notably, rGO exhibits resonant scattering effects akin to those seen in one-dimensional systems like carbon nanotubes, despite its two-dimensional structure. These insights advance our current understanding of charge transport in rGO, and have important implications for its use in nanoscale electronics, flexible sensors, and tunable optoelectronic devices.",スキャンプローブ顕微鏡で測定された還元グラフェン酸化グラフェンの量子輸送,組み合わせたスキャンプローブ顕微鏡と輸送測定を報告し、還元グラフェン酸化物（RGO）デバイスの局所電子輸送特性を調査します。これらの材料の量子輸送特性は、原子間力顕微鏡（AFM）を伝導する先端によって適用される静電電位によって大幅に調整できることを実証します。スキャンゲート顕微鏡測定では、AFMがRGOを局所的にゲートすることにより、異なるP型応答が示されているため、輸送電流が変調されます。追加のスキャンインピーダンス顕微鏡測定は、異なるゲーティング条件下でのフェルミエネルギーのシフトを示しており、RGOの輸送特性に対する局所静電ポテンシャルの強い影響を強調しています。先端誘発性フェルミレベルのシフトと欠陥媒介散乱プロセスとの相互作用が、観察された輸送挙動を決定する上で重要な役割を果たすことを実証します。我々の発見は、RGOの低次元輸送挙動を決定する際に、散乱メカニズム、特に不純物または構造的欠陥によって引き起こされる共鳴散乱の重要な役割を強調しています。特に、RGOは、2次元構造にもかかわらず、カーボンナノチューブのような1次元システムで見られるものと同様の共鳴散乱効果を示します。これらの洞察は、RGOでの電荷輸送の現在の理解を進め、ナノスケールエレクトロニクス、柔軟なセンサー、および調整可能な光電子デバイスでの使用に重要な意味を持ちます。
"Anastashia Jebraeilli, Chenxu Liu, Keyi Yin, Erik W Lentz, Yufei Ding, Ang Li",STQS: A Unified System Architecture for Spatial Temporal Quantum Sensing,"Quantum sensing (QS) harnesses quantum phenomena to measure physical observables with extraordinary precision, sensitivity, and resolution. Despite significant advancements in quantum sensing, prevailing efforts have focused predominantly on refining the underlying sensor materials and hardware. Given the growing demands of increasingly complex application domains and the continued evolution of quantum sensing technologies, the present moment is the right time to systematically explore distributed quantum sensing architectures and their corresponding design space.
We present STQS, a unified system architecture for spatiotemporal quantum sensing that interlaces four key quantum components: sensing, memory, communication, and computation. By employing a comprehensive gate-based framework, we systemically explore the design space of quantum sensing schemes and probe the influence of noise at each state in a sensing workflow through simulation. We introduce a novel distance-based metric that compares reference states to sensing states and assigns a confidence level. We anticipate that the distance measure will serve as an intermediate step towards more advanced quantum signal processing techniques like quantum machine learning. To our knowledge, STQS is the first system-level framework to integrate quantum sensing within a coherent, unified architectural paradigm. STQS provides seamless avenues for unique state preparation, multi-user sensing requests, and addressing practical implementations. We demonstrate the versatility of STQS through evaluations of quantum radar and qubit-based dark matter detection. To highlight the near-term feasibility of our approach, we present results obtained from IBM's Marrakesh and IonQ's Forte devices, validating key STQS components on present day quantum hardware.",STQS：空間的な量子センシングのための統一されたシステムアーキテクチャ,"量子センシング（QS）は、量子現象を活用して、並外れた精度、感度、および解像度で物理的な観測可能性を測定します。量子センシングの大幅な進歩にもかかわらず、一般的な努力は主に基礎となるセンサー材料とハードウェアの改良に焦点を合わせてきました。ますます複雑になっているアプリケーションドメインの需要が高まっており、量子センシング技術の継続的な進化を考えると、現在の瞬間は、分散型の量子センシングアーキテクチャとそれらの対応する設計スペースを体系的に調査するのに適切な時期です。
STQSは、センシング、メモリ、通信、計算の4つの重要な量子成分をインターレースする空間的量子センシングのための統一されたシステムアーキテクチャです。包括的なゲートベースのフレームワークを採用することにより、量子センシングスキームの設計スペースを体系的に調査し、シミュレーションを通じてセンシングワークフローで各状態でのノイズの影響をプローブします。参照状態を検知状態と比較し、信頼レベルを割り当てる新しい距離ベースのメトリックを導入します。距離測定は、量子機械学習などのより高度な量子信号処理技術に向けた中間ステップとして機能すると予想しています。私たちの知る限り、STQSは、一貫した統一された建築パラダイム内に量子センシングを統合する最初のシステムレベルのフレームワークです。 STQSは、独自の州の準備、マルチユーザーセンシングリクエスト、および実用的な実装に対処するためのシームレスな道を提供します。量子レーダーとキュービットベースの暗黒物質検出の評価を通じて、STQの汎用性を実証します。アプローチの短期的な実現可能性を強調するために、IBMのMarrakeshおよびIONQのForteデバイスから得られた結果を提示し、現在の量子ハードウェアの主要なSTQSコンポーネントを検証します。"
"Thivan M. Gunawardana, Frank Schindler, Ari M. Turner, Ryan Barnett",Microscopic Theory of Chern Polarization,"The modern theory of polarization does not apply in its original form to systems with non-trivial band topology. Chern insulators are one such example since they are insulating in the bulk but exhibit metallic edge states, complicating the definition of polarization. Wannier functions formed a key ingredient of the original modern theory of polarization, but it has been considered that these cannot be applied to Chern insulators since they are no longer exponentially localized and the Wannier center is no longer gauge invariant. In this Letter, we provide an unambiguous definition of absolute polarization for a Chern insulator in terms of the Zak phase. We obtain our expression by studying the non-quantized fractional charge bound to lattice dislocations and it can be computed directly from bulk quantities and makes no assumption on the edge state filling. Our result is fully consistent with previous results on the quantized charge bound to dislocations in the presence of crystalline symmetry. At the same time, our result is more general since it also applies to Chern insulators which do not have crystalline symmetries other than translations.",Chern偏光の顕微鏡理論,偏光の現代理論は、本来の形では、非自明なバンドトポロジを持つシステムには適用されません。 Chern絶縁体は、バルクに絶縁されているが、金属エッジ状態を示し、偏光の定義を複雑にするため、そのような例の1つです。 Wannier関数は、元の現代偏光理論の重要な成分を形成しましたが、これらは指数関数的に局在化されておらず、Wannierセンターがもはや浸透性ではないため、これらはChern絶縁体に適用できないと考えられています。この手紙では、ZAK相の観点から、チェーン絶縁体の絶対偏光の明確な定義を提供します。格子脱臼に縛られていない定量化されていない分数電荷を研究することにより表現を取得し、それはバルク量から直接計算することができ、エッジ状態の充填について仮定しません。私たちの結果は、結晶対称性の存在下での転位に結合した量子化された電荷に関する以前の結果と完全に一致しています。同時に、私たちの結果は、翻訳以外の結晶対称性を持たないチェーン絶縁体にも適用されるため、より一般的です。
"Venkat Padmasola, Zhaotong Li, Rupak Chatterjee, Wesley Dyk",Solving the Traveling Salesman Problem via Different Quantum Computing Architectures,"We study the application of emerging photonic and quantum computing architectures to solving the Traveling Salesman Problem (TSP), a well-known NP-hard optimization problem. We investigate several approaches: Simulated Annealing (SA), Quadratic Unconstrained Binary Optimization (QUBO-Ising) methods implemented on quantum annealers and Optical Coherent Ising Machines, as well as the Quantum Approximate Optimization Algorithm (QAOA) and the Quantum Phase Estimation (QPE) algorithm on gate-based quantum computers.
QAOA and QPE were tested on the IBM Quantum platform. The QUBO-Ising method was explored using the D-Wave quantum annealer, which operates on superconducting Josephson junctions, and the QCI Dirac machine, a nonlinear optoelectronic Ising machine. Gate-based quantum computers demonstrated accurate results for small TSP instances in simulation. However, real quantum devices are hindered by noise and limited scalability. Circuit complexity grows with problem size, restricting performance to TSP instances with a maximum of 6 nodes.
In contrast, Ising-based architectures show improved scalability for larger problem sizes. SQUID-based Ising machines can handle TSP instances with up to 12 nodes, while nonlinear optoelectronic Ising machines extend this capability to 18 nodes. Nevertheless, the solutions tend to be suboptimal due to hardware limitations and challenges in achieving ground state convergence as the problem size increases. Despite these limitations, Ising machines demonstrate significant time advantages over classical methods, making them a promising candidate for solving larger-scale TSPs efficiently.",さまざまな量子コンピューティングアーキテクチャを介して巡回セールスマンの問題を解決する,"よく知られているNPハード最適化問題である旅行セールスマン問題（TSP）の解決に、新たなフォトニックおよび量子コンピューティングアーキテクチャの適用を研究します。いくつかのアプローチを調査します：シミュレーションアニーリング（SA）、量子アニールおよび光コヒーレントISINGマシンに実装された2次の制約のないバイナリ最適化（QUBO-ISING）メソッド、および量子近似最適化アルゴリズム（QAOA）および量子相推定（QPE）（QPE）ゲートベースの量子コンピューターのアルゴリズム。
QAOAとQPEは、IBM Quantumプラットフォームでテストされました。 Qubo-Isingメソッドは、超伝導Josephson Junctionsで動作するD-Wave Quantum Annealerと、非線形オプトエレクトロニクスISINGマシンであるQCI DIRACマシンを使用して調査されました。ゲートベースの量子コンピューターは、シミュレーションの小さなTSPインスタンスの正確な結果を示しました。ただし、実際の量子デバイスは、ノイズと限られたスケーラビリティによって妨げられています。回路の複雑さは問題のサイズで成長し、最大6つのノードでパフォーマンスをTSPインスタンスに制限します。
対照的に、ISINGベースのアーキテクチャは、より大きな問題サイズのスケーラビリティが向上したことを示しています。 SquidベースのISINGマシンは、最大12ノードのTSPインスタンスを処理できますが、非線形の光電子ISINGマシンはこの機能を18ノードに拡張します。それにもかかわらず、問題のサイズが大きくなるにつれて基底状態の収束を達成する際のハードウェアの制限と課題により、ソリューションは最適ではない傾向があります。これらの制限にもかかわらず、ISINGマシンは古典的な方法よりも大きな時間の利点を示し、大規模なTSPを効率的に解決するための有望な候補となっています。"
"Ants Remm, Nathan Lacroix, Lukas Bödeker, Elie Genois, Christoph Hellings, François Swiadek, Graham J. Norris, Christopher Eichler, Alexandre Blais, Markus Müller, Sebastian Krinner, Andreas Wallraff",Experimentally Informed Decoding of Stabilizer Codes Based on Syndrome Correlations,"High-fidelity decoding of quantum error correction codes relies on an accurate experimental model of the physical errors occurring in the device. Because error probabilities can depend on the context of the applied operations, the error model is ideally calibrated using the same circuit as is used for the error correction experiment. Here, we present an experimental approach guided by a novel analytical formula to characterize the probability of independent errors using correlations in the syndrome data generated by executing the error correction circuit. Using the method on a distance-three surface code, we analyze error channels that flip an arbitrary number of syndrome elements, including Pauli Y errors, hook errors, multi-qubit errors, and leakage, in addition to standard Pauli X and Z errors. We use the method to find the optimal weights for a minimum-weight perfect matching decoder without relying on a theoretical error model. Additionally, we investigate whether improved knowledge of the Pauli Y error channel, based on correlating the X- and Z-type error syndromes, can be exploited to enhance matching decoding. Furthermore, we find correlated errors that flip many syndrome elements over up-to-eight cycles, potentially caused by leakage of the data qubits out of the computational subspace. The presented method provides the tools for accurately calibrating a broad family of decoders, beyond the minimum-weight perfect matching decoder, without relying on prior knowledge of the error model.",症候群の相関に基づいたスタビライザーコードの実験的に情報提供されたデコード,量子エラー補正コードの高忠実度デコードは、デバイスで発生する物理エラーの正確な実験モデルに依存しています。エラー確率は、適用操作のコンテキストに依存する可能性があるため、エラーモデルは、エラー補正実験に使用されるのと同じ回路を使用して理想的に校正されます。ここでは、エラー補正回路を実行することによって生成された症候群データの相関を使用して、独立したエラーの確率を特徴付けるために、新しい分析式によって導かれた実験的アプローチを提示します。距離3つの表面コードでメソッドを使用して、標準のパウリXおよびZエラーに加えて、パウリYエラー、フックエラー、マルチクットエラー、漏れなど、任意の数の症候群要素をひっくり返すエラーチャネルを分析します。この方法を使用して、理論的エラーモデルに依存せずに最小重量の完全なマッチングデコーダーの最適な重みを見つけます。さらに、X型エラー症候群とZ型誤差症候群の相関に基づいて、パウリyエラーチャネルの知識が改善されたのかを調査して、一致するデコードを強化することができるかどうかを調査します。さらに、計算サブスペースからのデータキッツの漏れによって引き起こされる可能性がある8サイクルの最新のサイクルで多くの症候群要素をひっくり返す相関エラーが見つかります。提示された方法は、エラーモデルの事前知識に依存することなく、最小重量の完全な一致するデコーダーを超えて、幅広いデコーダを正確に校正するためのツールを提供します。
Albert Rico,State-witness contraction,"We present a method to construct entanglement witnesses for arbitrarily large multipartite systems, by tensoring and partial tracing existing states and witnesses. As a proof of principle we show that, using little shared quantum resources, the method allows to reuse witnesses unable to detect states with local positive partial transpositions into new ones able to do so. Moreover, we show that this technique allows to tailor both linear and nonlinear witnesses to specific states using semidefinite programming with comparatively low-dimensional variables. As an example, existing trace polynomial witnesses are significantly improved while preserving their symmetries and implementability with randomized measurements. Besides detecting entanglement, the method is shown to detect $k$-copy distillability. A recipe for the single-copy case is shown to be effective for generic and Werner states.",状態の収縮,既存の州と証人をテンソリングと部分的な追跡により、任意の大規模なマルチパルタイトシステムのエンタングルメント証人を構築する方法を提示します。原則の証明として、私たちは、ほとんど共有されていない量子資源を使用して、この方法では、局所的な陽性部分転位を持つ状態を検出できない目撃者を再利用できることを示しています。さらに、この手法により、比較的低次元変数を備えた半微細プログラミングを使用して、特定の状態に線形と非線形の両方の証人を調整できることを示します。例として、既存のトレース多項式証人は、ランダム化測定で対称性と実装性を維持しながら、大幅に改善されます。エンタングルメントを検出することに加えて、この方法は$ k $ copyの蒸留性を検出することが示されています。単一コピーケースのレシピは、ジェネリック状態とヴェルナー州に効果的であることが示されています。
