authors,title,abstract,authors_trans,abstract_trans
"Dung Xuan Nguyen, Dam Thanh Son","Spin of fractional quantum Hall neutral modes and ""missing states"" on a sphere","A low-energy neutral quasiparticle in a fractional quantum Hall system appears in the latter's energy spectrum on a sphere as a series of many-body excited states labeled by the angular momentum $L$ and whose energy is a smooth function of $L$ in the limit of large sphere radius. We argue that the signature of a nonvanishing spin (intrinsic angular momentum) $s$ of the quasiparticle is the absence, in this series, of states with total angular momentum less than $s$.We reinterpret the missing of certain states, observed in an exact-diagonalization calculation of the spectrum of the $\nu=7/3$ FQH state in a wide quantum well as well as in many proposed wave functions for the excited states as a consequence of the spin-2 nature of the zero-momentum magnetoroton.",分数量子ホールのニュートラルモードと球体上の「欠落状態」のスピン,分数の量子ホールシステムの低エネルギー中性準粒子は、角運動量$ L $によってラベル付けされた一連の多体励起状態として、球体上の球体のエネルギースペクトルに現れ、そのエネルギーは大きな球体半径の制限における$ L $の滑らかな関数です。私たちは、クォシパルティクルの非消化スピン（固有の角運動量）$ s $の署名は、このシリーズの総角運動量が$ s $未満の状態の不在であると主張します。私たちは、$ \ nu = 7/3 $ fqh状態のwaid for for for for for for for for for for for for for for for for for for for for for for for for for for for for for forの波のスペクトルの正確な角質化計算で観察された特定の状態の欠落を再解釈します。ゼロモメントムマグネトロトンのスピン2性質の結果としての状態。
Sotirios Karamitsos,Quasi-Palatini Formulation of Scalar-Tensor Gravity,"The Palatini formulation has been successful in the development of several alternative theories of gravity. It is well understood that the Palatini and metric formulations are equivalent in minimally coupled scalar-tensor models, but nonminimal scalar-tensor models can lead to physically distinct theories depending on the underlying formulation. Once a model has been selected, the choice of formulation is a discrete one, and so promoting it to be continuous is expected to give rise to a wider class of actions. To this end, we propose the ""quasi-Palatini"" formulation, a method for interpolating between the metric and Palatini formulations for a given model that gives rise to a continuous family of models. We apply the quasi-Palatini formulation to Higgs inflation, induced gravity inflation, and Starobinsky inflation, and demonstrate how this leads to a deformation of the potential, studying its impact on observables. We also discuss how the interpolation between different actions can be extended to scalar-torsion and scalar-nonmetricity models.",スカラーテンソル重力の準パラチニ製剤,パラチニの定式化は、重力のいくつかの代替理論の開発に成功しています。パラチニとメトリックの製剤は、低い結合されたスカラーテンソルモデルで同等であることはよく理解されていますが、非最小スカラーテンソルモデルは、基礎となる定式化に応じて物理的に異なる理論につながる可能性があります。モデルが選択されると、定式化の選択は個別のものであるため、それを継続的に促進することは、より広いクラスのアクションを生み出すと予想されます。この目的のために、「Quasi-Palatini」製剤を提案します。これは、継続的なモデルのモデルファミリを生み出す特定のモデルのメトリックとパラチニ製剤を補間する方法です。クエシ・パラチニの定式化をヒッグスのインフレに適用し、重力インフレを誘導し、スタービンスキーインフレを誘導し、これが潜在能力の変形につながり、観測可能性への影響を研究する方法を示します。また、異なるアクション間の補間をスカラートリオンとスカラーノンメトリックモデルに拡張する方法についても説明します。
"Zi-Fan Zhu, Yu Su, Yao Wang, Rui-Xue Xu, YiJing Yan",Correlated vibration-solvent and Duschinsky effects on optical spectroscopy,"Understanding the role of vibrations in optical spectroscopies is essential for the precise interpretation of spectroscopic behavior, especially in systems with complex solvation effects. This workstudies the correlated Duschinsky and solvent effects on the optical spectra using the extended dissipaton-equation-of-motion (ext-DEOM) approach, which is an exact and non-Markovian, nonperturbative approach for nonlinear environmental couplings. In the paper, the environment (bath) is composed of the solvent and intramolecular vibrational modes whose Duschinsky rotations constitute the quardratic couplings to the electronic states. To apply the ext-DEOM, one key step is to obtain the bath coupling descriptors, which is elaborated. As an accurate description of solvated molecular systems, the simulating results demonstrate how the above factors affect the position and shape of spectral bands.",光学分光法に対する相関する振動溶媒およびダスキンスキー効果,光学分光法における振動の役割を理解することは、特に複雑な溶媒和効果を持つシステムで、分光挙動の正確な解釈に不可欠です。これにより、非線形環境カップリングのための正確かつ非マルコビアン、非摂動アプローチである拡張散逸方程式（ext-deom）アプローチを使用して、光学スペクトルに対する相関した溶媒効果と溶媒効果を実装しています。論文では、環境（バス）は、溶媒および分子内振動モードで構成されており、そのドゥスキンスキーの回転は電子状態への副同社を構成しています。 ext-deomを適用するための重要なステップの1つは、詳細になっているバスカップリング記述子を取得することです。溶媒和分子システムの正確な説明として、シミュレーション結果は、上記の要因がスペクトルバンドの位置と形状にどのように影響するかを示しています。
"Holly G. Stemp, Mark R. van Blankenstein, Serwan Asaad, Mateusz T. Mądzik, Benjamin Joecker, Hannes R. Firgau, Arne Laucht, Fay E. Hudson, Andrew S. Dzurak, Kohei M. Itoh, Alexander M. Jakob, Brett C. Johnson, David N. Jamieson, Andrea Morello",Scalable entanglement of nuclear spins mediated by electron exchange,"The use of nuclear spins for quantum computation is limited by the difficulty in creating genuine quantum entanglement between distant nuclei. Current demonstrations of nuclear entanglement in semiconductors rely upon coupling the nuclei to a common electron, which is not a scalable strategy. Here we demonstrate a two-qubit Control-Z logic operation between the nuclei of two phosphorus atoms in a silicon device, separated by up to 20 nanometers. Each atoms binds separate electrons, whose exchange interaction mediates the nuclear two-qubit gate. We prove that the nuclei are entangled by preparing and measuring Bell states with a fidelity of 76 +/- 5 $\%$ and a concurrence of 0.67 +/- 0.05. With this method, future progress in scaling up semiconductor spin qubits can be extended to the development of nuclear-spin based quantum computers.",電子交換によって媒介される核スピンのスケーラブルな絡み合い,量子計算のための核スピンの使用は、遠い核の間に本物の量子エンタングルメントを作成するのが難しいことによって制限されます。半導体における核絡み合いの現在のデモンストレーションは、核を共通の電子に結合することに依存していますが、これはスケーラブルな戦略ではありません。ここでは、最大20ナノメートルで分離されたシリコンデバイス内の2つのリン原子の核との間の2 quit control-zロジック動作を示します。各原子は別々の電子に結合し、その交換相互作用は核2キットゲートを媒介します。 76 +/- 5 $ \％$の忠実度と0.67 +/- 0.05の同意でベル状態を準備および測定することにより、核が絡み合っていることを証明します。この方法では、半導体スピンキュービットのスケールアップにおける将来の進捗状況は、核スピンベースの量子コンピューターの開発に拡張できます。
"Yu-Yuan Chen, Zhihui Peng, Yu-xi Liu",Hybrid quantum surface acoustic wave with skyrmion qubit for quantum information processing,"Surface acoustic wave (SAW) devices are key components of classical communication systems and recently studied for quantum information processing. We here propose and study a hybrid quantum system composed of skyrmion qubit and a SAW cavity, which supports a number of long-lived phononic modes. The results show that the system allows for strong coupling between skyrmion qubit and single phonon of different modes. By manipulating the qubit(s) through a static magnetic field and a time-dependent modulation magnetic field, we further study the interaction between skyrmion qubit and individual phononic modes, phonon-phonon interaction, and qubit-qubit interaction, which operates in strong-coupling regime. The controllability of nanoscale skyrmion qubit and the dense phononic modes of single SAW cavity would make our system have promising applications in large-scale quantum communication and computing.",量子情報処理のためのSkyrmion Qubitを備えたハイブリッド量子表面音波,表面音波（SAW）デバイスは、古典的な通信システムの重要なコンポーネントであり、最近量子情報処理について研究されました。ここでは、多くの長寿命のフォノニックモードをサポートするSkyrmion QubitとSaw Capityで構成されるハイブリッド量子システムを提案し、研究しています。結果は、システムがさまざまなモードのSkyrmion Qubitと単一のフォノンの間の強力な結合を可能にすることを示しています。静的磁場と時間依存性変調磁場を介してキュービットを操作することにより、スカイミオンのQunonicモードと個々のフォノニックモード、フォノンホノン相互作用、および強力なカップリングレジームで動作するQubit-qubit相互作用との相互作用をさらに研究します。ナノスケールのスカイミオンの制御可能性と、単一ソーキャビティの密なフォノニックモードの制御可能性により、システムは大規模な量子通信とコンピューティングに有望なアプリケーションを持つことになります。
"Shintaro Takada, Giorgos Georgiou, Junliang Wang, Yuma Okazaki, Shuji Nakamura, David Pomaranski, Arne Ludwig, Andreas D. Wieck, Michihisa Yamamoto, Christopher Bäuerle, Nobu-Hisa Kaneko",Electron-channel blockade for plasmonic wavepackets,"Collective excitation of an interacting electron liquid called plasmon has distinct properties compared to those of a bare electron. Plasmons excited by a short voltage pulse and transmitted through quantum devices will distribute amongst electron conduction channels via Coulomb interactions, which is known as charge fractionalization. This process spreads plasmons into all Coulomb-coupled electron conduction channels, including those in neighbouring circuits, and makes it difficult to control them in quantum circuits. Here we demonstrate the isolation and on-demand selection of electron conduction channels contributing to the plasmon using a cavity, which enables us to control the velocity of propagating plasmons. We demonstrate an electron-channel blockade effect, where charge fractionalization to cavity-confined electron conduction channels is prohibited by the narrow energy distribution of the plasmon itself. This effect is unaffected by the energy fluctuation of the surrounding circuits. The electron-channel blockade offers a powerful tool for designing plasmonic circuits as it can be used to control the plasmon velocity by local parameters, suppress unwanted plasmonic excitation in nearby circuits, and select electron-channels of plasmon eigenstates in quantum interferometers.",プラズモニックウェーブパケットの電子チャネル遮断,プラズモンと呼ばれる相互作用する電子液の集合的励起は、裸の電子の特性と比較して異なる特性を持っています。短い電圧パルスで励起され、量子デバイスを介して送信されたプラズモンは、電荷分画として知られているクーロン相互作用を介して電子伝導チャネル間に分布します。このプロセスは、プラズモンを隣接する回路のものを含むすべてのクーロン結合電子伝導チャネルに広げ、量子回路でそれらを制御することを困難にします。ここでは、空洞を使用してプラズモンに寄与する電子伝導チャネルの分離とオンデマンドの選択を示します。これにより、プラズモンの伝播速度を制御できます。電子チャネル遮断効果を示します。この場合、キャビティに環境に包まれた電子伝導チャネルへの電荷の分数化は、プラズモン自体の狭いエネルギー分布によって禁止されています。この効果は、周囲の回路のエネルギー変動の影響を受けません。電子チャネル遮断は、局所パラメーターによってプラズモン速度を制御するために使用できるため、プラズモニック回路を設計するための強力なツールを提供し、近くの回路での不要なプラズモニック励起を抑制し、量子干渉計のプラズモン固有材の電子チャネルを選択します。
"Farah Basarić, Vladan Brajović, Gerrit Behner, Kristof Moors, William Schaarman, Andrei Manolescu, Raghavendra Juluri, Ana M. Sanchez, Jin Hee Bae, Hans Lüth, Detlev Grützmacher, Alexander Pawlis, Thomas Schäpers",Aharonov-Bohm and Altshuler-Aronov-Spivak oscillations in the quasi-ballistic regime in phase-pure GaAs/InAs core/shell nanowires,"The realization of various qubit systems based on high-quality hybrid superconducting quantum devices, is often achieved using semiconductor nanowires. For such hybrid devices, a good coupling between the superconductor and the conducting states in the semiconductor wire is crucial. GaAs/InAs core/shell nanowires with an insulating core, and a conductive InAs shell fulfill this requirement, since the electronic states are strongly confined near the surface. However, maintaining a good crystal quality in the conducting shell is a challenge for this type of nanowire. In this work, we present phase-pure zincblende GaAs/InAs core/shell nanowires and analyze their low-temperature magnetotransport properties. We observe pronounced magnetic flux quantum periodic oscillations, which can be attributed to a combination of Aharonov-Bohm and Altshuler-Aronov-Spivak oscillations. From the gate and temperature dependence of the conductance oscillations, as well as from supporting theoretical transport calculations, we conclude that the conducting states in the shell are in the quasi-ballistic transport regime, with few scattering centers, but nevertheless leading to an Altshuler-Aronov-Spivak correction that dominates at small magnetic field strengths. Our results demonstrate that phase-pure zincblende GaAs/InAs core/shell nanowires represent a very promising alternative semiconductor nanowire-based platform for hybrid quantum devices.",フェーズプアgaas/inasコア/シェルナノワイヤの準弾道体制におけるアハロノフボームとアルトシュラー - アロノフスピバック振動,高品質のハイブリッド超伝導量子デバイスに基づいたさまざまなqubitシステムの実現は、半導体ナノワイヤを使用してしばしば達成されます。このようなハイブリッドデバイスの場合、半導体ワイヤの超伝導体と導電性状態の間の良好な結合が非常に重要です。電子状態は表面の近くに強く限られているため、断熱性コアと導電性のinasシェルがこの要件を満たしているGaas/inasコア/シェルナノワイヤ。ただし、導電性シェルで優れたクリスタル品質を維持することは、このタイプのナノワイヤにとって課題です。この作業では、位相純粋なZincblende gaas/inas core/shell nanowiresを提示し、それらの低温磁気配流特性を分析します。顕著な磁束量子の周期振動を観察します。これは、アハロノフ・ボームとアルトシュラー・アロノフ・スピバック振動の組み合わせに起因する可能性があります。コンダクタンス振動のゲートと温度依存性から、および理論的輸送計算を支持することから、シェル内の導電性状態は、散乱センターがほとんどなく、小さな磁場強度で支配するアルトシュラー - アロノフスピバック補正につながる散乱中心がほとんどないと結論付けています。我々の結果は、位相純粋なZincblende GAAS/INASコア/シェルナノワイヤが、ハイブリッド量子デバイス向けの非常に有望な代替半導体ナノワイヤベースのプラットフォームであることを示しています。
Max Meynig,Non-perturbative asymptotics of the eigenvalues of the spheroidal equation,"New non-perturbative results on the eigenvalues of the spheroidal equation are presented. The results, found using an all orders WKB analysis, include a perturbative/non-perturbative (P/NP) relation as well as the first exponential correction to the perturbative series which is valid in certain regions of parameters. The quantum periods are also computed.",スフェロイド方程式の固有値の非摂動漸近性,球状方程式の固有値に関する新しい非摂動結果が示されています。すべての注文WKB分析を使用して見つかった結果には、パラメーターの特定の領域で有効な摂動シリーズへの最初の指数補正と同様に、摂動/非摂動（P/NP）の関係が含まれます。量子期間も計算されます。
"Mayte Y. Li-Gomez, Taras Hrushevskyi, Kayla McArthur, Pablo Yepiz-Graciano, Alfred B. U Ren, Shabir Barzanjeh",Phase Dependent Quantum Optical Coherence Tomography,"Entanglement is a key resource in quantum technologies, enhancing precision and resolution in imaging and sensing by leveraging the cross-correlation of photon pairs. This correlation enables precise time synchronization of photons reaching the photodetectors, effectively suppressing environmental noise and improving measurement accuracy. Building on this concept, we theoretically introduce and experimentally explore phase-dependent Quantum Optical Coherence Tomography. This technique employs phase-shifted entangled photon pairs for non-invasive morphological analysis of multilayered samples. We demonstrate that applying a phase shift to entangled photon pairs in the Hong-Ou-Mandel interferometer effectively eliminates artifacts (false patterns) caused by cross-reflections between different sample layers. This significantly improves the accuracy and reliability of the interferometric signal. The impact of this work extends to both the fundamental and practical domains. We show that phase-shifting entangled photon pairs in a Hong-Ou-Mandel interferometer can lead to tangible advancements in quantum sensing and probing. Practically, our method addresses a key challenge in Quantum Optical Coherence Tomography by eliminating artifacts, offering promising applications in biomedical imaging and material science.",位相依存量量子光断層撮影断層撮影,エンタングルメントは、量子技術の重要なリソースであり、光子ペアの相互相関を活用することにより、イメージングとセンシングの精度と解像度を強化します。この相関により、光検出器に到達する光子の正確な時間同期を可能にし、環境ノイズを効果的に抑制し、測定精度を改善します。この概念に基づいて、私たちは理論的に位相依存の量子光コヒーレンス断層撮影を導入し、実験的に探索します。この手法は、多層サンプルの非侵襲的な形態分析のために、位相シフトされた絡み合った光子ペアを採用しています。 Hong-ou-Mandel干渉計の絡み合った光子ペアに相シフトを適用すると、異なるサンプル層間の交差反射によって引き起こされるアーティファクト（偽パターン）が効果的に排除されることを実証します。これにより、干渉信号の精度と信頼性が大幅に向上します。この作業の影響は、基本的なドメインと実用的なドメインの両方にまで及びます。香港干渉干渉計での位相シフトが絡み合った光子ペアが、量子センシングとプロービングの具体的な進歩につながる可能性があることを示しています。実際には、我々の方法は、アーティファクトを排除することにより、量子光コヒーレンス断層撮影における重要な課題に対処し、生物医学的イメージングと材料科学に有望な用途を提供します。
"Juhi Singh, Jan A. P. Reuter, Tommaso Calarco, Felix Motzoi, Robert Zeier",Optimizing two-qubit gates for ultracold atoms using Fermi-Hubbard models,"Ultracold atoms trapped in optical lattices have emerged as a scalable and promising platform for quantum simulation and computation. However, gate speeds remain a significant limitation for practical applications. In this work, we employ quantum optimal control to design fast, collision-based two-qubit gates within a superlattice based on a Fermi-Hubbard description, reaching errors in the range of $10^{-3}$ for realistic parameters. Numerically optimizing the lattice depths and the scattering length, we effectively manipulate hopping and interaction strengths intrinsic to the Fermi-Hubbard model. Our results provide five times shorter gate durations by allowing for higher energy bands in the optimization, suggesting that standard modeling with a two-band Fermi-Hubbard model is insufficient for describing the dynamics of fast gates and we find that four to six bands are required. Additionally, we achieve non-adiabatic gates by employing time-dependent lattice depths rather than using only fixed depths. The optimized control pulses not only maintain high efficacy in the presence of laser intensity and phase noise but also result in negligible inter-well couplings.",フェルミハバードモデルを使用して、超コールド原子の2キットゲートを最適化します,光学格子に閉じ込められたウルトラコールド原子は、量子シミュレーションと計算のためのスケーラブルで有望なプラットフォームとして浮上しています。ただし、GATE速度は、実用的なアプリケーションの大きな制限のままです。この作業では、量子最適制御を採用して、フェルミハバードの説明に基づいて、高速で衝突ベースの2キットゲートを超格子内で設計し、現実的なパラメーターに対して$ 10^{-3} $の範囲に到達します。格子の深さと散乱の長さを数値的に最適化すると、フェルミハバードモデルに固有のホッピングと相互作用の強さを効果的に操作します。私たちの結果は、最適化のより高いエネルギーバンドを可能にすることにより、5倍の短いゲート期間を提供します。これは、2バンドフェルミハバードモデルを使用した標準モデリングが高速ゲートのダイナミクスを説明するには不十分であり、4〜6帯域が必要であることを示唆しています。さらに、固定された深さのみを使用するのではなく、時間依存の格子深さを使用することにより、非断熱ゲートを実現します。最適化されたコントロールパルスは、レーザー強度と位相ノイズの存在下で高い効果を維持するだけでなく、無視できる井戸間カップリングをもたらします。
