authors,title,abstract,authors_trans,abstract_trans
"Sylvia J. Bintrim, Kevin Carter-Fenk",Optimal-Reference Excited State Methods: Static Correlation at Polynomial Cost with Single-Reference Coupled-Cluster Approaches,"Accurate yet efficient modeling of chemical systems with pronounced static correlation in their excited states remains a significant challenge in quantum chemistry, as most electronic structure methods that can adequately capture static correlation scale factorially with system size. Researchers are often left with no option but to use more affordable methods that may lack the accuracy required to model critical processes in photochemistry such as photolysis, photocatalysis, and non-adiabatic relaxation. A great deal of work has been dedicated to refining single-reference descriptions of static correlation in the ground state via ``addition-by-subtraction'' coupled cluster methods such as pair coupled cluster with double substitutions (pCCD), singlet-paired CCD (CCD0), triplet-paired CCD (CCD1), and CCD with frozen singlet- or triplet-paired amplitudes (CCDf0/CCDf1). By combining wave functions derived from these methods with the intermediate state representation (ISR), we gain insights into the extensibility of single-reference coupled cluster theory's coverage of static correlation to the excited state problem. Our CCDf1-ISR(2) approach is robust in the face of static correlation and provides enough dynamical correlation to accurately predict excitation energies to within about 0.2~eV in small organic molecules. We also highlight distinct advantages of the Hermitian ISR construction, such as the avoidance of pathological failures of equation-of-motion methods for excited state potential energy surface topology. Our results prompt us to continue exploring optimal reference theories (excited state approaches that leverage dependence on the initial reference wave function) as a potentially economical approach to the excited state static correlation problem.",最適な参照励起状態方法：単一参照結合クラスターアプローチとの多項式コストでの静的相関,励起状態における顕著な静的相関を伴う化学システムの正確でありながら効率的なモデリングは、システムサイズとの要因となる静的相関スケールを適切にキャプチャできるほとんどの電子構造法であるため、量子化学における重要な課題のままです。研究者には、光分解、光触媒、非断熱弛緩などの光化学の重要なプロセスをモデル化するために必要な精度を欠く可能性のあるより手頃な方法を使用する以外に、選択肢がないことがよくあります。多くの作業が、「追加のクラスターと二重置換（PCCD）、シングレットペア付きCCDなどのペア結合クラスターなどの「追加」結合クラスターメソッドを介して、基底状態の静的相関の単一参照記述を改良することに専念しています。 （CCD0）、トリプレットペアのCCD（CCD1）、および凍結した一重項または三重項ペアの振幅（CCDF0/CCDF1）を備えたCCD。これらの方法から導き出された波動関数と中間状態表現（ISR）を組み合わせることにより、励起状態の問題に対する静的相関の単一参照結合クラスター理論のカバーの拡張性に関する洞察を得ます。 CCDF1-ISR（2）アプローチは、静的相関に直面して堅牢であり、小さな有機分子の約0.2〜EV以内に励起エネルギーを正確に予測するのに十分な動的相関を提供します。また、励起状態のポテンシャルエネルギー表面トポロジの方程式方程式の病理学的失敗の回避など、エルミートISR構造の明確な利点を強調します。我々の結果は、励起状態の静的相関問題に対する潜在的に経済的なアプローチとして、最適な参照理論（初期参照波関数への依存を活用する励起状態アプローチ）を調査し続けるように促します。
"Flynn Linton, Shubhanshu Tiwari",Gravitational waves decohere quantum superpositions,"In this work, we study the decoherence of a quantum spatial superposition of a massive body created by an observer, Alice, that is subject to a short burst of gravitational radiation. We consider gravitational wave bursts with a simple oscillatory waveform and step-function memory waveform. Using a local description of the decoherence, we obtain an analytic estimate of the number of soft gravitons radiated by Alice's state. Moreover, we decompose her decoherence into contributions from the oscillatory and memory waveforms.
We show that Alice's state decoheres proportional to the memory of the gravitational radiation she emits. To leading order, our calculation using a local description of the decoherence agrees with the decoherence caused by her radiating quadrupole. In general, the oscillatory contributions are strongly dependent on the phase of the burst when it is switched off. This work serves as a step towards understanding the interplay between quantum mechanical systems and gravity by demonstrating the role gravitational waves and the memory effect have in the loss of coherence of quantum superpositions. We also briefly investigate the electromagnetic analogue of this gedankenexperiment, in which Alice is subject to a burst of electromagnetic radiation, and discuss its correspondence to the gravitational case.",重力波は、量子重量をデコイアします,"この作業では、観察者のアリスによって作成された大規模な体の量子空間的重ね合わせのデコヒェンスを研究します。単純な振動波形と段階的機能機能メモリ波形を備えた重力波バーストを検討します。デコヒーレンスの局所的な説明を使用して、アリスの状態によって放射されるソフトグラビトンの数の分析推定値を取得します。さらに、私たちは彼女のデコハランスを振動および記憶波形からの貢献に分解します。
アリスの状態は、彼女が放射する重力放射の記憶に比例して脱栓をしていることを示します。リーディングオーダーに、デコヒャーのローカルな説明を使用した計算は、彼女の放射性四重極によって引き起こされたデコヒャーに同意します。一般に、振動の寄与は、オフになったときにバーストの位相に強く依存しています。この作業は、重要な重力波と、量子重力の一貫性の喪失において記憶効果を示すことにより、量子機械系と重力との相互作用を理解するための一歩として機能します。また、アリスが電磁放射のバーストの対象となるこのゲダンケンエクスペリメントの電磁類似体を簡単に調査し、重力症例への対応について議論します。"
"Colin J. Riggert, Pim Lueb, Tyler Littmann, Ghada Badawy, Marco Rossi, Paul A. Crowell, Erik P.A.M. Bakkers, Vlad S. Pribiag",Few-Mode and Anisotropic Quantum Transport in InSb Nanoribbons Using an All-van der Waals Material-Based Gate,"High-quality electrostatic gating is a fundamental ingredient for successful semiconducting device physics, and a key element of realizing clean quantum transport. Inspired by the widespread improvement of transport quality when two-dimensional van der Waals (vdW) materials are gated exclusively by other vdW materials, we have developed a method for gating non-vdW materials with an all-vdW gate stack, consisting of a hexagonal boron nitride dielectric layer and a few-layer graphite gate electrode. We demonstrate this gating approach on MOVPE-grown InSb nanoribbons (NRs), a novel variant of the InSb nanowire, with a flattened cross-section. In our all-vdW gated NR devices we observe conductance features that are reproducible and have low- to near-zero gate hysteresis. We also report quantized conductance, which persists to lower magnetic fields and longer channel lengths than typical InSb nanowire devices reported to date. Additionally, we observe level splitting that is highly anisotropic in an applied magnetic field, which we attribute to the ribbon cross-section. The performance of our devices is consistent with the reduced disorder expected from the all-vdW gating scheme, and marks the first report of ballistic, few-modes quantum transport in a non-vdW material with an all-vdW gate. Our results establish all-vdW gating as a promising approach for high-quality gating of non-vdW materials for quantum transport, which is in principle applicable generically, beyond InSb systems. In addition, the work showcases the specific potential of all-vdW gate/InSb NR devices for enabling clean quantum devices that may be relevant for spintronics and topological superconductivity studies.",全型Der Waals材料ベースのゲートを使用したINSBナノリブボンの数モードおよび異方性量子輸送,高品質の静電ゲーティングは、半導体物理学を成功させるための基本的な成分であり、クリーンな量子輸送を実現する重要な要素です。 2次元のファンデルワールス（VDW）材料が他のVDW材料のみによってゲートされている場合、輸送品質の広範な改善に触発され、六角形で構成される全VDWゲートスタックで非VDW材料をゲーティングする方法を開発しました。窒化ホウ素誘電層と少数のグラファイトゲート電極。このゲーティングアプローチは、INSBナノワイヤの新規バリアントであるMovPe成長INSBナノリブボン（NRS）で、断面が平らになっています。すべてのVDWゲートNRデバイスでは、再現性があり、ゼロゲートのヒステリシスが低く、ゼロゲートのヒステリシスが低いコンダクタンス機能が観察されます。また、これまでに報告されている典型的なINSBナノワイヤデバイスよりも、磁場とチャネルの長さが長くなるように持続する量子化されたコンダクタンスも報告します。さらに、リボン断面に起因する、適用された磁場で非常に異方性のレベル分割が観察されます。当社のデバイスのパフォーマンスは、All-VDWゲーティングスキームから予想される障害の減少と一致しており、All-VDWゲートを備えた非VDW材料の弾道的で少数のモード量子輸送の最初のレポートをマークします。我々の結果は、INSBシステムを超えて一般的に適用される量子輸送のための非VDW材料の高品質のゲーティングの有望なアプローチとして、All-VDWゲーティングを確立しています。さらに、この作業は、スピントロニクスとトポロジー的超伝導性研究に関連する可能性のあるクリーンな量子デバイスを有効にするために、All-VDW Gate/INSB NRデバイスの特定の可能性を示しています。
"Eric D. Switzer, Niall Robertson, Nathan Keenan, Ángel Rodríguez, Andrea D'Urbano, Bibek Pokharel, Talat S. Rahman, Oles Shtanko, Sergiy Zhuk, Nicolás Lorente",Realization of Two-dimensional Discrete Time Crystals with Anisotropic Heisenberg Coupling,"A discrete time crystal (DTC) is the paradigmatic example of a phase of matter that occurs exclusively in systems out of equilibrium. This phenomenon is characterized by the spontaneous symmetry breaking of discrete time-translation and provides a rich playground to study a fundamental question in statistical physics: what mechanism allows for driven quantum systems to exhibit emergent behavior that deviates from their counterparts with time-independent evolution? Unlike equilibrium phases, DTCs exhibit macroscopic manifestations of coherent quantum dynamics, challenging the conventional narrative that thermodynamic behavior universally erases quantum signatures. However, due to the difficulty of simulating these systems with either classical or quantum computers, previous studies have been limited to a set of models with Ising-like couplings -- and mostly only in one dimension -- thus precluding our understanding of the existence (or not) of DTCs in models with interactions that closely align with what occurs in nature. In this work, by combining the latest generation of IBM quantum processors with state-of-the-art tensor network methods, we are able to demonstrate the existence of a DTC in a two-dimensional system governed by anisotropic Heisenberg interactions. Our comprehensive analysis reveals a rich phase diagram encompassing spin-glass, ergodic, and time-crystalline phases, highlighting the tunability of these phases through multiple control parameters. Crucially, our results emphasize the interplay of initialization, interaction anisotropy, and driving protocols in stabilizing the DTC phase. By extending the study of Floquet matter beyond simplified models, we lay the groundwork for exploring how driven systems bridge the gap between quantum coherence and emergent non-equilibrium thermodynamics.",異方性のハイゼンバーグカップリングによる2次元離散時間結晶の実現,離散時間結晶（DTC）は、平衡状態からのシステムでのみ発生する物質の段階のパラダイム的な例です。この現象は、離散時間翻訳の自発的対称性破壊によって特徴付けられ、統計物理学の根本的な問題を研究するための豊富な遊び場を提供します。どのメカニズムが、駆動型の量子システムが、時間非依存の進化を伴うカウンターパートから逸脱する緊急行動を示すことを可能にしますか？平衡フェーズとは異なり、DTCはコヒーレント量子ダイナミクスの巨視的な症状を示し、熱力学的挙動が量子署名を普遍的に消去するという従来の物語に挑戦します。ただし、これらのシステムをクラシックコンピューターまたは量子コンピューターでシミュレートするのが難しいため、以前の研究は、ISINGのようなカップリングを備えた一連のモデルに限定されていました。自然界で発生するものと密接に整合する相互作用を持つモデルのDTCのDTC。この作業では、最新世代のIBM量子プロセッサと最先端のテンソルネットワークメソッドを組み合わせることにより、異方性のハイゼンベルク相互作用によって支配された2次元システムにおけるDTCの存在を実証することができます。包括的な分析では、スピングラス、エルゴジック、および時間結晶相を含む豊富な相図が明らかになり、複数の制御パラメーターを介したこれらのフェーズの調整性を強調しています。重要なことに、我々の結果は、DTCフェーズの安定化における初期化、相互作用異方性、および駆動プロトコルの相互作用を強調しています。 Floquet Matterの研究を簡素化されたモデルを超えて拡張することにより、駆動型システムが量子コヒーレンスと緊急の非平衡熱力学とのギャップをどのように埋めるかを調査するための基礎を築きます。
"Aniket Maiti, John W. O. Garmon, Yao Lu, Alessandro Miano, Luigi Frunzio, Robert J. Schoelkopf",A Linear Quantum Coupler for Clean Bosonic Control,"Quantum computing with superconducting circuits relies on high-fidelity driven nonlinear processes. An ideal quantum nonlinearity would selectively activate desired coherent processes at high strength, without activating parasitic mixing products or introducing additional decoherence. The wide bandwidth of the Josephson nonlinearity makes this difficult, with undesired drive-induced transitions and decoherence limiting qubit readout, gates, couplers and amplifiers. Significant strides have been recently made into building better `quantum mixers', with promise being shown by Kerr-free three-wave mixers that suppress driven frequency shifts, and balanced quantum mixers that explicitly forbid a significant fraction of parasitic processes. We propose a novel mixer that combines both these strengths, with engineered selection rules that make it essentially linear (not just Kerr-free) when idle, and activate clean parametric processes even when driven at high strength. Further, its ideal Hamiltonian is simple to analyze analytically, and we show that this ideal behavior is first-order insensitive to dominant experimental imperfections. We expect this mixer to allow significant advances in high-Q control, readout, and amplification.",クリーンなボソンコントロール用の線形量子カプラー,超伝導回路を使用した量子コンピューティングは、高忠実度駆動の非線形プロセスに依存しています。理想的な量子非線形性は、寄生的な混合製品を活性化したり、追加の甲板を導入することなく、高強度で望ましいコヒーレントプロセスを選択的に活性化します。ジョセフソンの非線形性の広い帯域幅は、望ましくないドライブ誘導遷移とキクビットの読み取り、ゲート、カプラー、アンプを制限するデコヒーレンスを制限するためにこれを困難にします。最近、より良い「量子ミキサー」を構築するようになりました。これは、駆動型の周波数シフトを抑制するKERRフリーの3波ミキサーと、かなりの割合の寄生プロセスを明示的に禁止するバランスの取れた量子ミキサーによって示されています。これらの両方の強度を組み合わせた新しいミキサーを提案します。これは、アイドル時に本質的に直線的に（kerrフリーだけでなく）、高強度で駆動する場合でもクリーンパラメトリックプロセスをアクティブにするエンジニアリング選択ルールを提案します。さらに、その理想的なハミルトニアンは分析的に分析するのは簡単であり、この理想的な行動は、支配的な実験的欠陥に一次非感受性がないことを示しています。このミキサーは、高Q制御、読み取り、および増幅の大幅な進歩を可能にすることを期待しています。
"Vittorio Aita, Anastasiia Zaleska, Henry J. Putley, Anatoly V. Zayats",Polarisation conversion and optical meron topologies in anisotropic epsilon-near-zero metamaterials,"Plasmonic metamaterials provide a flexible platform for light manipulation and polarisation management, thanks to their engineered optical properties with exotic dispersion regimes. Here, we exploit the enhanced spin-orbit coupling induced by the strong anisotropy of plasmonic nanorod metamaterials to control the polarisation of vector vortex beams and generate complex field structures with meron topology. Modifying the degree of ellipticity of the input polarisation, we show how the observed meron topology can be additionally manipulated. Flexible control of the state of polarisation of vortex beams is important in optical manipulation, communications, metrology and quantum technologies.",異方性のエプシロン - ゼロメタマテリアルにおける偏光変換と光学メロントポロジー,プラズモニックメタマテリアルは、エキゾチック分散体制を備えた設計された光学特性のおかげで、光操作と偏光管理のための柔軟なプラットフォームを提供します。ここでは、プラズモニックナノロッドメタマテリアルの強力な異方性によって誘発される強化されたスピン軌道結合を利用して、ベクター渦ビームの偏光を制御し、メロントポロジーで複雑なフィールド構造を生成します。入力分極の楕円率を変更すると、観測されたメロントポロジーをさらに操作する方法を示します。渦ビームの偏光状態の柔軟な制御は、光学操作、通信、メトロロジー、および量子技術において重要です。
"MohammadHossein Valeh, Hossein Aghababa, Mohammadreza Kolahdouz, Masoud Barati",Generalization of Bidirectional Controlled Hybrid Protocol of Quantum Teleportation and Remote State Preparation,"This paper proposes a protocol for hybrid quantum teleportation and remote state preparation(RSP). It allows users to transmit an n-qubit quantum state by using (4n+1)qubits entangled state as a quantum channel to each other simultaneously. This protocol is under the control of a third person, Charlie, who ensures the security of this transmission",量子テレポーテーションとリモート状態の準備の双方向制御ハイブリッドプロトコルの一般化,このペーパーでは、ハイブリッド量子テレポーテーションとリモート状態準備（RSP）のプロトコルを提案します。これにより、ユーザーは（4N+1）QUBITSを絡み合った状態を同時に互いに互いに絡み合って使用することにより、N-qubit量子状態を送信できます。このプロトコルは、この伝送のセキュリティを保証する第三者チャーリーの管理下にあります
"Owen Ekblad, Eloy Moreno-Nadales, Lubashan Pathirana",Ergodic Theorems for Quantum Trajectories under Disordered Generalized Measurements,"We consider quantum trajectories arising from disordered, repeated generalized measurements, which have the structure of Markov chains in random environments (MCRE) with dynamically-defined transition probabilities; we call these disordered quantum trajectories. Under the assumption that the underlying disordered open quantum dynamical system approaches a unique equilibrium in time averages, we establish a strong law of large numbers for measurement outcomes arising from disordered quantum trajectories, which follows after we establish general annealed ergodic theorems for the corresponding MCRE. The type of disorder our model allows includes the random settings where the disorder is i.i.d. or Markovian, the periodic (resp. quasiperiodic) settings where the disorder has periodic (resp. quasiperiodic) structure, and the nonrandom setting where the disorder is constant through time. In particular, our work extends the earlier noise-free results of Kümmerer and Maassen to the present disordered framework.",乱れた一般化測定下での量子軌道のエルゴジック定理,動的に定義された遷移確率を備えたランダム環境（MCRE）にマルコフチェーンの構造を持つ、障害のある繰り返し一般化された測定から生じる量子軌道を考慮します。これらの障害のある量子軌道と呼びます。基礎となる乱れたオープン量子動的システムは、時間平均で一意の平衡に近づくという仮定の下で、対応するMCREの一般的なアニールされたエルゴジック定理を確立した後に続く、障害のある量子軌跡から生じる測定結果の強い数の強い法則を確立します。モデルが許可する障害のタイプには、障害がi.i.dであるランダム設定が含まれます。または、障害が周期的な（rep。quasiperiodic）構造を持つ周期的な（red。準周期的）設定、および障害が時間とともに一定である非ランダム環境であるマルコビアン。特に、私たちの仕事は、KümmererとMaassenの初期のノイズのない結果を現在の障害のある枠組みに拡張しています。
"Rocco D'Agostino, Vittorio De Falco",Deser-Woodard nonlocal gravity in the proper tetrad frame: traversable wormholes,"We investigate the Deser-Woodard model of nonlocal gravity involving four auxiliary scalar fields, introduced to explain the standard cosmological background expansion history without fine-tuning issues. In particular, we propose a novel approach to simplify the complex field equations within the proper tetrad frame, thereby recasting the original system into a more tractable equivalent differential problem. We show that, by only assuming the form of the $tt$ metric component, it is possible to reconstruct the distortion function of the gravitational model through a step-by-step procedure involving the use of either analytical, perturbative, or numerical methods. We then outline a potential strategy for solving the vacuum field equations in the case of a static and spherically symmetric spacetime. Specifically, we applied our technique to find three traversable wormholes supported purely by gravity, discussing then their main geometric properties. The obtained results provide a possible pathway for determining new compact object solutions while offering a deeper understanding of nonlocal theories of gravity.",適切なTetradフレームの脱毛材の非局所重力：横断可能なワームホール,微調整の問題なしに標準的な宇宙論的背景拡大履歴を説明するために導入された、4つの補助スカラーフィールドを含む非局所重力の洗練されたウッドードモデルを調査します。特に、適切なTetradフレーム内の複雑なフィールド方程式を簡素化するための新しいアプローチを提案し、それにより、元のシステムをより扱いやすい同等の微分問題に再構築します。 $ tt $ metricコンポーネントの形式のみを想定することにより、分析的、摂動的、または数値的方法の使用を含む段階的な手順を通じて、重力モデルの歪み関数を再構築できることを示します。次に、静的および球体対称の時空の場合、真空場方程式を解くための潜在的な戦略の概要を説明します。具体的には、純粋に重力によってサポートされている3つの横断可能なワームホールを見つけるための手法を適用し、その後の主要な幾何学的特性について議論しました。得られた結果は、重力の非局所理論をより深く理解しながら、新しいコンパクトオブジェクトソリューションを決定するための可能な経路を提供します。
"Jorge A. Anaya-Contreras, Irán Ramos-Prieto, Arturo Zúñiga-Segundo, Héctor M. Moya Cessa",The anisotropic quantum Rabi model with diamagnetic term,"We employ a squeeze operator transformation approach to solve the anisotropic quantum Rabi model that includes a diamagnetic term. By carefully adjusting the amplitude of the diamagnetic term, we demonstrate that the anisotropic Rabi model with the $A^2$ term can be exactly reduced to either a Jaynes-Cummings or an anti-Jaynes-Cummings model without requiring any approximations.",直径項を持つ異方性量子ラビモデル,スクイーズオペレーター変換アプローチを採用して、反磁性項を含む異方性量子RABIモデルを解決します。直径項の振幅を慎重に調整することにより、$ a^2 $項を使用した異方性ラビモデルを、近似を必要とせずにJaynes-cummingsまたはanti-jaynes-cummingsモデルのいずれかに正確に縮小できることを実証します。
