authors,title,abstract,authors_trans,abstract_trans
"Tianyi Hao, Amanda Xu, Swamit Tannu",Reducing T Gates with Unitary Synthesis,"Quantum error correction is essential for achieving practical quantum computing but has a significant computational overhead. Among fault-tolerant (FT) gate operations, non-Clifford gates, such as $T$, are particularly expensive due to their reliance on magic state distillation. These costly $T$ gates appear frequently in FT circuits as many quantum algorithms require arbitrary single-qubit rotations, such as $R_x$ and $R_z$ gates, which must be decomposed into a sequence of $T$ and Clifford gates. In many quantum circuits, $R_x$ and $R_z$ gates can be fused to form a single $U3$ unitary. However, existing synthesis methods, such as gridsynth, rely on indirect decompositions, requiring separate $R_z$ decompositions that result in a threefold increase in $T$ count.
This work presents a novel FT synthesis algorithm that directly synthesizes arbitrary single-qubit unitaries, avoiding the overhead of separate $R_z$ decompositions. By leveraging tensor network-based search, our approach enables native $U3$ synthesis, reducing the $T$ count, Clifford gate count, and approximation error. Compared to gridsynth-based circuit synthesis, for 187 representative benchmarks, our design reduces the $T$ count by up to $3.5\times$, and Clifford gates by $7\times$, resulting in up to $4\times$ improvement in overall circuit infidelity.",単一合成でTゲートを減らす,"量子誤差補正は、実用的な量子コンピューティングを達成するために不可欠ですが、重要な計算オーバーヘッドがあります。フォールトトレラント（FT）ゲート操作の中で、$ T $などの非クライフォードゲートは、魔法の状態の蒸留に依存するため、特に高価です。多くの量子アルゴリズムには、$ r_x $や$ r_z $ gatesなどの任意の単一quit回転が必要であるため、これらの費用のかかる$ t​​ $ gatesは頻繁に登場します。多くの量子回路では、$ r_x $と$ r_z $ gatesを融合して、単一の$ u3 $ unitaryを形成できます。ただし、Gridsynthなどの既存の合成方法は、間接的な分解に依存しており、$ T $カウントの3倍の増加をもたらす個別の$ R_Z $分解が必要です。
この作業は、個別の$ R_Z $分解のオーバーヘッドを回避し、任意の単一キット単位を直接合成する新しいFT合成アルゴリズムを提示します。テンソルネットワークベースの検索を活用することにより、当社のアプローチにより、ネイティブの$ U3 $合成が可能になり、$ T $カウント、クリフォードゲート数、および近似エラーが減少します。 187の代表的なベンチマークのGridsynthベースの回路合成と比較して、当社の設計は$ T $カウントを最大$ 3.5 \ Times $を削減し、Clifford Gatesは$ 7 \ Times $を削減し、回路全体の不倫の最大$ 4 \ Times $の改善をもたらします。"
"Jintae Kim, Jong Yeon Lee, Jung Hoon Han",From Paramagnet to Dipolar Topological Order via Duality and Dipolar SPT,"A scheme for the adaptive preparation of a topological state with dipole symmetry, dubbed the dipolar topological state (dTS), which serves as an example of translation symmetry-enriched topological phase, is proposed. The midcircuit state emerging during the preparation process is identified as a two-dimensional symmetry-protected topological (SPT) state protected by dipole bundle symmetry alongside charge and 1-form symmetries. The non-trivial boundary modes of the dipolar SPT state exhibiting the spontaneous breaking of charge and dipole bundle symmetries are analyzed. The duality map between the paramagnetic state and the dipolar topological state is established in the framework of the {\it simultaneous gauging} of two charge symmetries and one dipole symmetry that cannot be reduced as sequential gauging of the individual symmetry. Leveraging this duality, we work out the phase diagram of the dipolar topological state under perturbations by various transverse fields.",双極性と双極子SPTを介した常磁性トポロジー順への双極子トポロジー順,双極性トポロジー状態（DTS）と呼ばれる双極子対称性を持つトポロジー状態の適応調製のスキームは、翻訳対称性濃縮性トポロジー相の例として機能することが提案されています。調製プロセス中に出現する中央回路状態は、電荷と1型の対称性とともに双極子バンドル対称によって保護されている2次元対称保護トポロジー（SPT）状態として識別されます。自発電荷と双極子バンドルの対称性を示す双極子SPT状態の非自明の境界モードが分析されます。常磁性状態と双極子トポロジー状態の間の二重性マップは、2つの電荷対称性の{\ it同時ゲージ}のフレームワークと、個々の対称性の連続的なゲージとして減らすことができない1つの双極子対称のフレームワークに確立されています。この二重性を活用して、さまざまな横磁場による摂動下で双極性トポロジー状態の位相図を作成します。
"Yongtao Zhan, Zhiyan Ding, Jakob Huhn, Johnnie Gray, John Preskill, Garnet Kin-Lic Chan, Lin Lin",Rapid quantum ground state preparation via dissipative dynamics,"Inspired by natural cooling processes, dissipation has become a promising approach for preparing low-energy states of quantum systems. However, the potential of dissipative protocols remains unclear beyond certain commuting Hamiltonians. This work provides significant analytical and numerical insights into the power of dissipation for preparing the ground state of non-commuting Hamiltonians. For quasi-free dissipative dynamics, including certain 1D spin systems with boundary dissipation, our results reveal a new connection between the mixing time in trace distance and the spectral properties of a non-Hermitian Hamiltonian, leading to an explicit and sharp bound on the mixing time that scales polynomially with system size. For more general spin systems, we develop a tensor network-based algorithm for constructing the Lindblad jump operator and for simulating the dynamics. Using this algorithm, we demonstrate numerically that dissipative ground state preparation protocols can achieve rapid mixing for certain 1D local Hamiltonians under bulk dissipation, with a mixing time that scales logarithmically with the system size. We then prove the rapid mixing result for certain weakly interacting spin and fermionic systems in arbitrary dimensions, extending recent results for high-temperature quantum Gibbs samplers to the zero-temperature regime. Our theoretical approaches are applicable to systems with singular stationary states, and are thus expected to have applications beyond the specific systems considered in this study.",散逸ダイナミクスによる迅速な量子基底状態の調製,自然冷却プロセスに触発された散逸は、量子システムの低エネルギー状態を準備するための有望なアプローチとなっています。ただし、散逸プロトコルの可能性は、特定の通勤ハミルトニアンを超えて不明のままです。この作業は、非在来のハミルトニアンの地位を準備するための散逸の力に関する重要な分析的および数値的洞察を提供します。境界散逸を伴う特定の1Dスピンシステムを含む準フリー散逸ダイナミクスの場合、我々の結果は、微量距離での混合時間と非ヘルミティアンハミルトニアンのスペクトル特性との間の新しいつながりを明らかにし、システムサイズと多項式に拡大する混合時間に明示的かつシャープな結合をもたらします。より一般的なスピンシステムのために、LindBladジャンプ演算子を構築し、ダイナミクスをシミュレートするためのテンソルネットワークベースのアルゴリズムを開発します。このアルゴリズムを使用して、散逸性基底状態の調製プロトコルが、システムサイズと対数的にスケーリングする混合時間で、特定の1D局所ハミルトニアンの迅速な混合を実現できることを数値的に示します。次に、任意の次元における特定の弱い相互作用のスピンシステムとフェルミオンシステムの迅速な混合結果を証明し、高温量子ギブスサンプラーの最近の結果をゼロ温度レジームに拡張します。当社の理論的アプローチは、特異な静止状態を持つシステムに適用されるため、この研究で考慮される特定のシステムを超えたアプリケーションがあると予想されます。
"Mitchell J. Knight, Harry M. Quiney, Andy M. Martin",Reduced density matrix approach to one-dimensional ultracold bosonic systems,"The variational determination of the two-boson reduced density matrix is described for a one-dimensional system of $N$ (where $N$ ranges from $2$ to $10^4$) harmonically trapped bosons interacting via contact interaction. The ground-state energies are calculated, and compared to existing methods in the field, including the analytic case (for $N=2)$ and mean-field approaches such as the one-dimensional Gross-Pitaevskii equation and its variations. Structural properties including the density and correlation functions are also derived, including the behaviour of the correlation function when boson coordinates coincide, collectively demonstrating the capacity of the reduced density matrix method to accurately calculate ground-state properties of bosonic systems comprising few to many bosons, including the cross-over region between these extremes, across a large range of interaction strengths.",密度マトリックスアプローチを1次元超コールドボソンシステムへのアプローチ,2ボソンの減少した密度マトリックスの変動決定は、$ n $（$ n $が2ドルから$ 10^4 $の範囲）の1次元システムで説明されています。基底状態のエネルギーは計算され、分析ケース（$ n = 2の場合）$の場合、1次元グロスピタエフスキー方程式やそのバリエーションなどの平均フィールドアプローチを含むフィールドの既存の方法と比較されます。ボソン座標が一致する場合の相関関数の動作を含む密度と相関関数を含む構造特性も導き出され、これらの極端な間の極端な間の極端な間の極端な間の交差周辺領域を含む多くのボーソンを含む少数のボソンシステムの基底系特性を正確に計算する還元密度マトリックス法の能力を集合的に実証します。
"Alice Y. Chen, Phil Halper, Niayesh Afshordi",Copenhagen Survey on Black Holes and Fundamental Physics,"The purpose of this survey is to take a snapshot of the attitudes of physicists, which may be useful to sociologists and historians of science. A total of 85 completed surveys were returned out of 151 registered participants of the ""Black holes Inside and out"" conference, held in Copenhagen in 2024. The survey asked questions about the nature of black holes and some of the most contentious issues in fundamental physics. A number of surprising results were found. For example, some of the leading frameworks, such the cosmological constant, cosmic inflation, or string theory, while most popular, gain less than majority of votes from the participants. The only statement that gains majority approval (by 68% of participants) was that the Big Bang means that ""the universe evolved from a hot dense state"", not ""an absolute beginning time"". This provides reasons for caution in describing ideas as consensus in the scientific community when a more nuanced view may be justified.",ブラックホールと基本物理学に関するコペンハーゲン調査,この調査の目的は、物理学者の態度のスナップショットをとることです。これは、社会学者や科学史家にとって有用かもしれません。 2024年にコペンハーゲンで開催された「ブラックホール内とアウト」会議の151人の登録された参加者のうち、合計85の完了した調査が返されました。多くの驚くべき結果が見つかりました。たとえば、宇宙論的定数、宇宙インフレ、または文字列理論などの主要なフレームワークの一部は、最も人気がありますが、参加者からの投票の大部分よりも少なくなります。過半数の承認を得る唯一の声明（参加者の68％）は、ビッグバンが「宇宙は絶対的な始まりの時間」ではなく、熱い密な状態から進化した」ことを意味することでした。これは、より微妙な見解が正当化される可能性がある場合、アイデアを科学コミュニティのコンセンサスとして説明する際に注意の理由を提供します。
"Jeffrey Song, Hyunsoo Ha, Wen Wei Ho, Vir B. Bulchandani",A theory of quasiballistic spin transport,"A recent work [Mierzejewski et al., Phys. Rev. B 107, 045134 (2023)] observed ""quasiballistic spin transport"" - long-lived and transiently ballistic modes of the magnetization density - in numerical simulations of infinite-temperature XXZ chains with power-law exchange interactions. We develop an analytical theory of such quasiballistic spin transport. Previous work found that this effect was maximized along a specific locus in the space of model parameters, which interpolated smoothly between the integrable Haldane-Shastry and XX models and whose shape was estimated from numerics. We obtain an analytical estimate for the lifetime of the spin current and show that it has a unique maximum along a different locus, which interpolates more gradually between the two integrable points. We further rule out the existence of a conserved two-body operator that protects ballistic spin transport away from these integrable points by proving that a corresponding functional equation has no solutions. We discuss connections between our approach and an integrability-transport conjecture for spin.",準バリスティックスピン輸送の理論,最近の研究[Mierzejewski et al。、Phys。 Rev. B 107、045134（2023）]は、「準バリスティックスピン輸送」 - 磁化密度の長寿命で一時的に弾道モード - 電力法と交換の相互作用を伴う無限温度XXZチェーンの数値シミュレーションにおいて観察されました。このような準バリスティックスピン輸送の分析理論を開発します。以前の研究では、この効果がモデルパラメーターの空間の特定の遺伝子座に沿って最大化され、統合可能なハルダンシャストトリーモデルとXXモデルの間でスムーズに補間され、その形状が貨幣から推定されたことがわかりました。スピン電流の寿命の分析推定値を取得し、2つの統合可能なポイントの間で徐々に補間する異なる軌跡に沿って一意の最大値があることを示します。さらに、対応する機能方程式には解がないことを証明することにより、これらの積分可能なポイントから弾道スピン輸送を保護する保存された2体演算子の存在を除外します。私たちのアプローチとスピンの統合性輸送の推測との間のつながりについて説明します。
"Margarita Davydova, Andreas Bauer, Julio C. Magdalena de la Fuente, Mark Webster, Dominic J. Williamson, Benjamin J. Brown",Universal fault tolerant quantum computation in 2D without getting tied in knots,"We show how to perform scalable fault-tolerant non-Clifford gates in two dimensions by introducing domain walls between the surface code and a non-Abelian topological code whose codespace is stabilized by Clifford operators. We formulate a path integral framework which provides both a macroscopic picture for different logical gates as well as a way to derive the associated microscopic circuits. We also show an equivalence between our approach and prior proposals where a 2D array of qubits reproduces the action of a transversal gate in a 3D stabilizer code over time, thus, establishing a new connection between 3D codes and 2D non-Abelian topological phases. We prove a threshold theorem for our protocols under local stochastic circuit noise using a just-in-time decoder to correct the non-Abelian code.",結び目で縛られることなく、2Dでのユニバーサルフォールトトレラント量子計算,Cliffordオペレーターによってコードスペースが安定化されている表面コードと非Abelianトポロジコードの間にドメイン壁を導入することにより、2つの次元でスケーラブルな断層耐性の非クリフォードゲートを実行する方法を示します。さまざまな論理ゲートの巨視的画像と、関連する顕微鏡回路を導出する方法の両方を提供するパス積分フレームワークを策定します。また、私たちのアプローチと以前の提案との等価性を示し、2Dのキュービットが3Dスタビライザーコードでの移動ゲートの作用を時間の経過とともに再現し、3Dコードと2D非アベルトポロジーフェーズの間の新しい接続を確立します。ジャストインタイムデコーダーを使用して、非アベルコードを修正するために、ローカル確率的回路ノイズの下でのプロトコルのしきい値定理を証明します。
"Qian Cao, Nianjia Zhang, Andy Chong, Qiwen Zhan",Spatiotemporal Photonic Emulator of Potential-free Schrödinger Equation,"Photonic quantum emulator utilizes photons to emulate the quantum physical behavior of a complex quantum system. Recent study in spatiotemporal optics has enriched the toolbox for designing and manipulating complex spatiotemporal optical wavepackets, bringing new opportunities in building such quantum emulators. In this work, we demonstrate a new type of photonic quantum emulator enabled by spatiotemporal localized wavepackets with spherical harmonic symmetry. The spatiotemporal field distribution of these wavepackets has the same distributions of the wavefunction solutions to the potential-free Schrödinger equation with two controllable quantum numbers. A series of such localized wavepackets are experimentally generated with their localized feature verified. These localized wavepackets can propagate invariantly in space-time like particles, forming a new type of photonic quantum emulator that may provide new insight in studying quantum physics and open up new applications in studying light-matter interactions and quantum optics.",潜在的なシュレディンガー方程式の時空間フォトニックエミュレーター,Photonic量子エミュレーターは、光子を利用して、複雑な量子システムの量子物理的挙動をエミュレートします。時空間光学の最近の研究は、複雑な時空の光学波パケットを設計および操作するためのツールボックスを豊かにし、そのような量子エミュレーターを構築するための新しい機会をもたらしました。この作業では、球面高調波の対称性を備えた時空のローカライズされたウェーブパケットによって有効になった新しいタイプのフォトニック量子エミュレーターを示します。これらのウェーブパケットの時空間のフィールド分布は、2つの制御可能な量子数を持つ電位シュレディンガー方程式に対する波動関数溶液の同じ分布を持っています。このような局所的なウェーブパケットのシリーズは、局所的な機能を検証して実験的に生成されます。これらの局所的なウェーブパケットは、時空のような粒子のように誤って伝播し、量子物理学の研究に新しい洞察を提供し、光と物質の相互作用と量子光学の研究に新しいアプリケーションを開く可能性のある新しいタイプのフォトニック量子エミュレーターを形成します。
"Oskar Novak, Narayanan Rengaswamy",Extending the HNLS Condition to Robust Quantum Metrology,"Quantum sensing holds great promise for high-precision magnetic field measurements. However, its performance is significantly limited by noise. In this work, we develop a quantum sensing protocol to estimate a parameter $\theta$, associated with a magnetic field, under full-rank Markovian noise. Our approach uses a probe state constructed from a CSS code that evolves under the parameter's Hamiltonian for a short time, but without any active error correction. Then we measure the code's $\hat{X}$ stabilizers to infer $\theta$. Given $N$ copies of the probe state, we derive the probability that all stabilizer measurements return $+1$, which depends on $\theta$. The uncertainty in $\theta$ (estimated from these measurements) is bounded by a new quantity, the Robustness Bound, which characterizes how the structure of the quantum code affects the Quantum Fisher Information of the measurement. Using this bound, we establish a strong no-go result: a nontrivial CSS code can achieve Heisenberg scaling if and only if the Hamiltonian is orthogonal to the span of the noise channel's Lindblad operators. This result extends the well-known HNLS condition under infinite rounds of error correction to the robust quantum sensing setting that does not use active error correction. Our finding suggests fundamental limitations in the use of linear quantum codes for dephased magnetic field sensing applications both in the near-term robust sensing regime and in the long-term fault tolerant era.",HNLS条件を堅牢な量子計量に拡張します,量子センシングは、高精度の磁場測定に大きな期待を抱いています。ただし、そのパフォーマンスはノイズによって大幅に制限されています。この作業では、フルランクのマルコビアンノイズの下で、磁場に関連付けられたパラメーター$ \ theta $を推定するための量子センシングプロトコルを開発します。私たちのアプローチでは、パラメーターのハミルトニアンの下で短時間進化するが、アクティブなエラー修正なしで進化するCSSコードから構築されたプローブ状態を使用します。次に、コードの$ \ hat {x} $ stabilizersを測定して、$ \ theta $を推測します。プローブ状態の$ n $コピーを考えると、すべてのスタビライザー測定が$+1 $を返す可能性を導き出します。これは$ \ theta $に依存します。 $ \ theta $（これらの測定から推定される）の不確実性は、新しい量である堅牢性のバウンドに制限されています。これは、量子コードの構造が測定の量子フィッシャー情報にどのように影響するかを特徴付けます。このバウンドを使用して、強力なノーゴーの結果を確立します。非文書のCSSコードは、ハミルトニアンがノイズチャネルのLindbladオペレーターの範囲に直交している場合にのみ、ハイゼンベルクスケーリングを達成できます。この結果は、アクティブなエラー補正を使用しない堅牢な量子センシング設定への無限のエラー修正の下で、よく知られているHNLS条件を拡張します。私たちの発見は、短期的な堅牢なセンシングレジームと長期障害耐性時代の両方で、退位した磁場センシングアプリケーションの線形量子コードの使用における基本的な制限を示唆しています。
"Mohammad A Razzaque, Shafiuzzaman K Khadem, Sandipan Patra, Glory Okwata, Md. Noor-A-Rahim",Cybersecurity in Vehicle-to-Grid (V2G) Systems: A Systematic Review,"This paper presents a systematic review of recent advancements in V2G cybersecurity, employing the PRISMA (Preferred Reporting Items for Systematic Reviews and Meta-Analyses) framework for detailed searches across three journal databases and included only peer-reviewed studies published between 2020 and 2024 (June). We identified and reviewed 133 V2G cybersecurity studies and found five important insights on existing V2G cybersecurity research. First, most studies (103 of 133) focused on protecting V2G systems against cyber threats, while only seven studies addressed the recovery aspect of the CRML (Cybersecurity Risk Management Lifecycle) function. Second, existing studies have adequately addressed the security of EVs and EVCS (EV charging stations) in V2G systems (112 and 81 of 133 studies, respectively). However, none have focused on the linkage between the behaviour of EV users and the cybersecurity of V2G systems. Third, physical access, control-related vulnerabilities, and user behaviour-related attacks in V2G systems are not addressed significantly. Furthermore, existing studies overlook vulnerabilities and attacks specific to AI and blockchain technologies. Fourth, blockchain, artificial intelligence (AI), encryption, control theory, and optimisation are the main technologies used, and finally, the inclusion of quantum safety within encryption and AI models and AI assurance (AIA) is in a very early stage; only two and one of 133 studies explicitly addressed quantum safety and AIA through explainability. By providing a holistic perspective, this study identifies critical research gaps and outlines future directions for developing robust end-to-end cybersecurity solutions to safeguard V2G systems and support global sustainability goals.",車両からグリッド（V2G）システムのサイバーセキュリティ：系統的レビュー,この論文では、V2Gサイバーセキュリティにおける最近の進歩の系統的レビューを提示します。これは、3つのジャーナルデータベースで詳細な検索のためにPRISMA（系統的レビューおよびメタ分析のための優先レポート項目）フレームワークを採用し、2020年から2024年（6月）に公開されたピアレビュー研究のみを含みます。 133のV2Gサイバーセキュリティ研究を特定してレビューし、既存のV2Gサイバーセキュリティ研究に関する5つの重要な洞察を見つけました。第一に、ほとんどの研究（133の103）は、サイバー脅威からV2Gシステムの保護に焦点を当てていましたが、CRML（サイバーセキュリティリスク管理ライフサイクル）機能の回復の側面に対処した研究は7つの研究のみです。第二に、既存の研究は、V2GシステムのEVSおよびEVC（EV充電ステーション）のセキュリティに適切に対処しています（それぞれ133の研究のうち112および81）。ただし、EVユーザーの動作とV2Gシステムのサイバーセキュリティとの間のリンクに焦点を合わせたものはありません。第三に、V2Gシステムにおける物理的アクセス、制御関連の脆弱性、およびユーザー行動関連攻撃は、それほど対処されていません。さらに、既存の研究は、AIおよびブロックチェーンテクノロジーに固有の脆弱性と攻撃を見落としています。第4に、ブロックチェーン、人工知能（AI）、暗号化、制御理論、および最適化が使用される主な技術であり、最後に、暗号化とAIモデルおよびAI保証（AIA）に量子安全を含めることは非常に早い段階です。 133の研究のうち2つと1つだけが、説明可能性を通じて量子安全とAIAを明示的に対処しました。全体的な視点を提供することにより、この研究は重要な研究ギャップを特定し、V2Gシステムを保護し、グローバルなサステナビリティ目標をサポートするための堅牢なエンドツーエンドのサイバーセキュリティソリューションを開発するための将来の方向性を概説します。
