authors,title,abstract,authors_trans,abstract_trans
"Pei-Rong Han, Fan Wu, Xin-Jie Huang, Huai-Zhi Wu, Chang-Ling Zou, Wei Yi, Mengzhen Zhang, Hekang Li, Kai Xu, Dongning Zheng, Heng Fan, Jianming Wen, Zhen-Biao Yang, Shi-Biao Zheng",Enhancement of sensitivity near exceptional points in dissipative qubit-resonator systems,"Dissipation usually plays a negative role in quantum metrological technologies, which aim to improve measurement precision by leveraging quantum effects that are vulnerable to environment-induced decoherence. Recently, it has been demonstrated that dissipation can actually be used as a favorable resource for enhancing the susceptibility of signal detection. However, demonstrations of such enhancement for detecting physical quantities in open quantum systems are still lacking. Here we propose and demonstrate a protocol for realizing such non-Hermitian quantum sensors for probing the coupling between a qubit and a resonator subjecting to energy dissipations. The excitation-number conversion associated with the no-jump evolution trajectory enables removal of the noisy outcomes with quantum jumps, implementing the exceptional point (EP), where the Rabi splitting exhibits a divergent behavior in response to a tiny variation of the effective coupling. The sensitivity enhancement near the EP is confirmed by both theoretical calculation and experimental measurement.",散逸性キットルソネーターシステムにおける例外的なポイント近くの感度の向上,散逸は通常、量子計量技術において否定的な役割を果たします。これは、環境誘発性のデコヒェランスに対して脆弱な量子効果を活用することにより、測定の精度を改善することを目的としています。最近、散逸は、信号検出の感受性を高めるための好ましいリソースとして実際に使用できることが実証されています。ただし、オープン量子システムの物理量を検出するためのこのような強化のデモンストレーションはまだ不足しています。ここでは、キュービットとエネルギー散逸を受ける共振器の間の結合を調査するために、このような非ヘルミティアの量子センサーを実現するためのプロトコルを提案し、実証します。ジャンプの進化の軌跡に関連する励起数の変換により、量子ジャンプでノイズの多い結果を除去し、例外的なポイント（EP）を実装することができます。ラビ分割は、効果的なカップリングの小さなバリエーションに応じて異なる行動を示します。 EPの近くの感度の向上は、理論計算と実験測定の両方によって確認されます。
"Fangli Quan, Fengjiao Li, Qiyuan Pan, Mengjie Wang, Jiliang Jing",Stationary scalar clouds around a rotating BTZ-like black hole in the Einstein-bumblebee gravity,"We have studied stationary clouds of massive scalar fields around a rotating BTZ-like black hole in the Einstein-bumblebee gravity, by imposing the Robin type boundary conditions at the AdS boundary. We establish, by scanning the parameter space, the existence of \textit{fundamental} stationary scalar clouds ($i.e.$, the overtone number $n=0$). In particular, we observe that the Lorentz symmetry breaking parameter $s$ and the quantum number $k$ play an opposite role in determining scalar clouds, which indicates the existence of \textit{degenerate} scalar clouds. To illustrate the fact that scalar clouds may only be supported for the $n=0$ case, we have analyzed the impact of various parameters on scalar quasinormal modes. It is shown that the Lorentz symmetry breaking parameter $s$ does not change the superradiance condition, and superradiant instabilities only appear for the fundamental modes. Our work shows that the Lorentz symmetry breaking provides richer physics in stationary scalar clouds around black holes.",アインシュタインバンブルビーの重力の回転するBTZのようなブラックホールの周りの静止スカラー雲,私たちは、ADS境界にロビン型の境界条件を課すことにより、アインシュタインバンブルビーの重力の回転するBTZのようなブラックホールの周りに巨大なスカラーフィールドの固定雲を研究しました。パラメーター空間をスキャンすることにより、\ textIT {bundational}固定スカラー雲の存在を確立します（$、すなわち$、オーバートーン番号$ n = 0 $）。特に、ローレンツ対称性破壊パラメーター$ s $と量子数$ k $は、スカラー雲の決定に逆の役割を果たすことを観察します。スカラー雲が$ n = 0 $のケースに対してのみサポートされる可能性があるという事実を説明するために、スカラー準モードに対するさまざまなパラメーターの影響を分析しました。ローレンツ対称性破壊パラメーター$ s $は、スーパーラディアンス条件を変更せず、基本モードにのみスーパーラディアンな不安定性が表示されることが示されています。私たちの研究は、ローレンツの対称性破壊がブラックホールの周りの静止スカラー雲のより豊富な物理学を提供することを示しています。
"Jie Li, Qi Li, Zi-Xiang Hu",The geometric impact of the quantum Hall interface on a cone,"Recently, quantum Hall interface has become a popular subject of research; distinct from that of the quantum Hall edge, which is constrained by external background confinement, the interface has the freedom to move, likely towards a string-like state. In disk geometry, it was known that the interface energy has an extra correction due to its curvature which depends on the size of the disk. In this work, we analytically calculate the energy of the integer quantum Hall interface on a cone surface which has the advantage that its curvature is more easily adjustable. By tuning the length and curvature of the interface by the cone angle parameter $\beta$, we analyze the dependence of the quantum Hall interface energy on the curvature and verify this geometric correction. Moreover, we find that the tip of the cone geometry has an extra contribution to the energy that reflects on the $u_2,u_4$ term.",コーンに対する量子ホールインターフェイスの幾何学的影響,最近、Quantum Hall Interfaceは研究の一般的なテーマになりました。外部の背景閉じ込めによって制約されているQuantum Hall Edgeのそれとは異なり、インターフェイスには、弦のような状態に向かって、おそらく移動する自由があります。ディスクジオメトリでは、ディスクのサイズに依存する曲率のために、インターフェイスエネルギーが追加の修正を行うことが知られていました。この作業では、コーン表面の整数Quantum Hallインターフェイスのエネルギーを分析的に計算します。これは、その曲率がより簡単に調整できるという利点があります。コーンアングルパラメーター$ \ beta $でインターフェイスの長さと曲率を調整することにより、曲率に対する量子ホールインターフェイスエネルギーの依存性を分析し、この幾何学的補正を検証します。さらに、コーンジオメトリの先端には、$ u_2、u_4 $項に反映されるエネルギーに追加の寄与があることがわかります。
"Lexin Ding, Eduard Matito, Christian Schilling",From Entanglement to Bonds: Chemical Bonding Concepts from Quantum Information Theory,"Chemical bonding is a nonlocal phenomenon that binds atoms into molecules. Its ubiquitous presence in chemistry, however, stands in stark contrast to its ambiguous definition and the lack of a universal perspective for its understanding. In this work, we rationalize and characterize chemical bonding through the lens of an equally nonlocal concept from quantum information, the orbital entanglement. We introduce maximally entangled atomic orbitals (MEAOs) whose entanglement pattern is shown to recover both Lewis (two-center) and beyond-Lewis (multicenter) structures, with multipartite entanglement serving as a comprehensive index of bond strength. Our unifying framework for bonding analyses is effective not only for equilibrium geometries but also for transition states in chemical reactions and complex phenomena such as aromaticity. It also has the potential to elevate the Hilbert space atomic partitioning to match the prevalent real-space partitioning in the theory of atoms in molecules. Accordingly, our work opens new pathways for understanding fuzzy chemical concepts using rigorous, quantitative descriptors from quantum information.",エンタングルメントから絆へ：量子情報理論からの化学結合概念,化学結合は、原子を分子に結合する非局所現象です。しかし、化学におけるそのユビキタスな存在は、その曖昧な定義とその理解のための普遍的な視点の欠如とはまったく対照的です。この作業では、量子情報である軌道の絡み合いから同様に非局所的な概念のレンズを通して、化学的結合を合理化し、特徴付けます。絡み合いパ​​ターンがルイス（2センター）とルイスを超えた（多施設）構造の両方を回復することが示されている最大の絡み合った原子軌道（MEAO）を導入します。結合分析のための統一フレームワークは、平衡形状だけでなく、化学反応や芳香族などの複雑な現象における遷移状態にも効果的です。また、分子の原子の理論における一般的な実地分割に一致するように、ヒルベルト空間原子分配を高める可能性があります。したがって、私たちの研究は、量子情報からの厳密で定量的な記述子を使用して、ファジー化学概念を理解するための新しい経路を開きます。
"Yunkai Wang, Changhun Oh, Junyu Liu, Liang Jiang, Sisi Zhou",Advancing quantum imaging through learning theory,"We quantify performance of quantum imaging by modeling it as a learning task and calculating the Resolvable Expressive Capacity (REC). Compared to the traditionally applied Fisher information matrix approach, REC provides a single-parameter interpretation of overall imaging quality for specific measurements that applies in the regime of finite samples. We first examine imaging performance for two-point sources and generally distributed sources, referred to as compact sources, both of which have intensity distributions confined within the Rayleigh limit of the imaging system. Our findings indicate that REC increases stepwise as the sample number reaches certain thresholds, which are dependent on the source's size. Notably, these thresholds differ between direct imaging and superresolution measurements (e.g., spatial-mode demultiplexing (SPADE) measurement in the case of Gaussian point spread functions (PSF)). REC also enables the extension of our analysis to more general scenarios involving multiple compact sources, beyond the previously studied scenarios. For closely spaced compact sources with Gaussian PSFs, our newly introduced orthogonalized SPADE method outperforms the naively separate SPADE method, as quantified by REC.",学習理論を通じて量子イメージングを進める,量子イメージングを学習タスクとしてモデル化し、解決可能な表現能力（REC）を計算することにより、量子イメージングのパフォーマンスを定量化します。伝統的に適用されていたフィッシャー情報マトリックスアプローチと比較して、RECは有限サンプルのレジームに適用される特定の測定に対して、全体的なイメージング品質の単一パラメーター解釈を提供します。最初に、2ポイントのソースと一般的に分散されたソースのイメージングパフォーマンスを調べます。これは、イメージングシステムのレイリー限界内に強度分布が限られているコンパクトなソースと呼ばれます。私たちの調査結果は、サンプル数が特定のしきい値に達するとRECが段階的に増加することを示しています。これはソースのサイズに依存します。特に、これらのしきい値は、直接イメージングと超分解測定の間で異なります（たとえば、ガウスポイントスプレッド関数（PSF）の場合の空間モードの非gultiplexing（SPADE）測定）。また、RECは、以前に調査したシナリオを超えて、複数のコンパクトなソースを含むより一般的なシナリオに分析を拡張することを可能にします。ガウスPSFと密接に間隔を置いたコンパクトなソースの場合、新しく導入された直交したスペードメソッドは、recによって定量化されているように、素朴な個別のスペード法を上回ります。
Boris I. Ivlev,Anomalous fermions and energy production,"There are unusual electron states surprisingly generated by the Dirac equation. The related anomalous fermion qualitatively differs from the usual electron and Majorana ones. It is formed by means of some velocity $\pmb v$, whereas the Dirac equation does not contain $\pmb v$. The anomalous wave function tends to be singular with the cut off singularity on the short length less than the Compton radius and proportional to $v$. The anomalous state is not characterized by parity quantum number due to the finite $\pmb v$. These states can be formed either by a free electron or under the action of a static potential. The anomalous wave function cannot be expanded on usual Dirac eigenfunctions. Thus the usual and anomalous fermions exist independently. The anomalous energy spectrum extends down to the energy of $-10\,GeV$. To get transitions to those levels, with photon emission, one should create in experiment the anomalous fermion that is an electron described by the anomalous wave function.",異常なフェルミオンとエネルギー生産,DIRAC方程式によって驚くほど生成される異常な電子状態があります。関連する異常なフェルミオンは、通常の電子とマヨラナの電子とは定性的に異なります。 DIRAC方程式には$ \ PMB V $が含まれていないのに対し、ある速度$ \ PMB v $によって形成されます。異常な波動関数は、コンプトン半径よりも短い長さで遮断され、$ v $に比例する短い長さで遮断されているため、特異な傾向があります。異常な状態は、有限$ \ PMB v $のため、パリティ量子数によって特徴付けられません。これらの状態は、自由電子または静的電位の作用のいずれかによって形成されます。異常な波動関数は、通常のDIRAC固有関数で拡張することはできません。したがって、通常の異常なフェルミオンは独立して存在します。異常なエネルギースペクトルは、$ -10 \、Gev $のエネルギーにまで及びます。光子放出により、これらのレベルへの移行を取得するには、異常な波動関数によって記述された電子である異常なフェルミオンを実験で作成する必要があります。
"Tuna Erdoğan, Shi-Yuan Wang, Shang-Jen Su, Matthieu Bloch",Joint Communication and Sensing with Bipartite Entanglement over Bosonic Channels,"We consider a joint communication and sensing problem in an optical link in which a low-power transmitter attempts to communicate with a receiver while simultaneously identifying the range of a defect creating a backscattered signal. We model the system as a lossy thermal noise bosonic channel in which the location of the target, modeled as a beamsplitter, affects the timing of the backscattered signal. Motivated by the envisioned deployment of entanglement sharing quantum networks, we allow the transmitter to exploit entanglement to assist its sensing and communication. Since entanglement is known to enhance sensing, as known from quantum illumination, and increase communication rates, as known from the characterization of the entanglement-assisted capacity, the transmitter is faced with a trade-off and must judiciously allocate its entanglement resources. Our main result is a characterization of the trade-offs incurred in the form of an achievable rate/error-exponent region which can beat time-sharing in certain cases. The proof of our result relies on technical results of independent interests, by which we carefully show how to extend the known asymptotic characterization of multi-hypothesis testing Chernoff exponent in finite-dimensional spaces to infinite-dimensional spaces and provide a characterization of phase shift keying modulated displaced thermal states in Fock basis.",ボソンチャンネルを介した二部のエンタングルメントとの共同コミュニケーションとセンシング,低電力送信機がレシーバーと通信しようとすると同時に、後方散乱信号を作成する欠陥の範囲を識別する光学リンクの共同通信と検知の問題を検討します。システムを、ビームスプリッターとしてモデル化されたターゲットの位置が後方散乱信号のタイミングに影響を与える損失のある熱ノイズボソンチャネルとしてモデル化します。 Entanglement Sharing Quantum Networksの想定された展開に動機付けられているため、送信機はそのセンシングとコミュニケーションを支援するためにエンタングルメントを活用できます。エンタングルメントは、量子照明から知られているセンシングを強化し、エンタングルメント支援能力の特性評価から知られている通信率を高めることが知られているため、送信機はトレードオフに直面し、その絡み合いリソースを慎重に割り当てる必要があります。私たちの主な結果は、特定の場合にタイムシェアリングに勝つ可能性のある達成可能なレート/エラーとエクスポーネント領域の形で発生したトレードオフの特性評価です。私たちの結果の証明は、独立した利益の技術的結果に依存しています。これにより、有限系の空間におけるチェルノフ指数のマルチハイポテシステストの既知の漸近特性評価を無限双倍空間に拡張し、位相シフトキーイングの特性評価を提供する方法を慎重に示します。 FOCKベースの変位した熱状態を変調しました。
"Derar Altarawneh, Roman Höllwieser",Ultra-cold neutrons in qBounce experiments as laboratory for test of chameleon field theories and cosmic acceleration,"The accelerating expansion of the Universe, attributed to dark energy, has spurred interest in theories involving scalar fields such as chameleon field theories. These fields, which couple to matter with density-dependent effective mass, offer a promising explanation for cosmic acceleration. Experiments leveraging ultra-cold neutrons (UCNs) provide an innovative approach to testing these theories. The existence of a chameleon field, being responsible for the current phase of cosmic acceleration, is investigated by analysing a free fall of ultra-cold neutrons from the gap between two mirrors after their bouncing between these two mirrors. We analyse a deformation of the wave functions of the quantum gravitational states of ultra-cold neutrons, induced by a chameleon field, and find a new upper bound $\beta\leq6.5\times10^8$ on the chameleon-matter coupling constant $\beta$ from the unitarity condition. This result refines previous estimates and highlights the potential of ultra-cold neutron experiments as laboratories for exploring scalar field theories and fundamental physics.",カメレオンフィールド理論と宇宙加速度の試験のための実験室としてのQbounce実験における超低コールド中性子,ダークエネルギーに起因する宇宙の加速拡大は、カメレオンフィールド理論などのスカラーフィールドを含む理論への関心を促しました。これらのフィールドは、密度依存性の有効質量で重要になるために、宇宙加速について有望な説明を提供します。ウルトラコールド中性子（UCNS）を活用する実験は、これらの理論をテストするための革新的なアプローチを提供します。宇宙加速度の現在の段階の原因となるカメレオン畑の存在は、これら2つのミラーの間でバウンスした後、2つのミラーの間のギャップからの超低コールド中性子の自由落下を分析することにより調査されます。カメレオンフィールドによって誘導される超寒冷中性子の量子重力状態の波動関数の変形を分析し、カメレオンとカップルの定数に新しい上限$ \ beta \ leq6.5 \ times10^8 $を見つけますユニタリティ条件からの$ \ beta $。この結果は、以前の推定値を改善し、スカラーフィールド理論と基本物理学を調査するための研究所としての超低コールド中性子実験の可能性を強調しています。
"Roman Höllwieser, Francesco Knechtli, Tomasz Korzec, Michael Peardon, Laura Struckmeier, Juan Andrés Urrea-Niño",Hybrid static potentials and gluelumps on $N_f=3+1$ ensembles,"QCD permits the existence of hybrid mesons that are made up of both quarks and gluons, including exotic states, i.e., quantum numbers prohibited for pure quark-antiquark states, with possible candidates found in experiments. We present static hybrid potentials measured via Laplace trial states together with static-light meson thresholds on $N_f=3+1$ dynamical fermion ensembles with 420 MeV pions. Furthermore, we measure corresponding gluelump masses which refer to the $R\rightarrow0$ limit of the hybrid potentials and are essential input parameters for effective models to describe hybrid mesons.",$ n_f = 3+1 $アンサンブルのハイブリッド静的ポテンシャルとGluelumps,QCDは、エキゾチックな状態を含むクォークとグルオンの両方で構成されているハイブリッドメソンの存在を許可します。つまり、実験で可能な候補者を抱える純粋なクォークアンチクーク状態で禁止されています。 420 MEVパイオンを備えた$ n_f = 3+1 $ダイナミカルフェルミオンアンサンブルの静的な光メソンのしきい値とともに、Laplace Trial状態を介して測定された静的なハイブリッド電位を提示します。さらに、ハイブリッドポテンシャルの$ r \ rightArrow0 $制限を参照し、ハイブリッドメソンを記述するための効果的なモデルに不可欠な入力パラメーターである対応するGluelump質量を測定します。
"V. I. Yudin, A. V. Taichenachev, O. N. Prudnikov, M. Yu. Basalaev, A. N. Goncharov, S. V. Chepurov, V. G. Pal'chikov",Optical clock based on two-photon spectroscopy of the nuclear transition in ion 229Th in a monochromatic field,"For the isotope $^{229}$Th we investigate the possibility of two-photon laser spectroscopy of the nuclear clock transition (148.38 nm) using intense monochromatic laser field at twice the wavelength (296.76 nm). Our estimates show that due to the electron bridge process in the doubly ionized ion $^{229}$Th$^{2+}$ the sufficient intensity of a continuous laser field is about 10-100\,kW/cm$^2$, which is within the reach of modern laser systems. This unique possibility is an result of the presence in the electronic spectrum of the ion $^{229}$Th$^{2+}$ of an exceptionally close intermediate (for the two-photon transition) energy level, forming a strong dipole ($E1$) transition with the ground state at the wavelength of 297.86~nm, which differs from the probe field wavelength (296.76 nm) by only 1.1 nm. The obtained results can be used for the practical creation of ultra-precise nuclear optical clocks based on thorium-229 ions. In addition, we develop an alternative approach to the description of the electron bridge phenomenon in an isolated ion (atom) using the hyperfine interaction operator, that is important for the general quantum theory of an atom. In particular, this approach shows that the contribution to the electron bridge from the nuclear quadrupole moment can be comparable to the contribution from the nuclear magnetic moment.",単色界で229番目のイオンの核移行の2光子分光法に基づく光学クロック,同位体$^{229} $の場合、波長レーザーフィールドを2倍（296.76 nm）で激しい単色レーザーフィールドを使用して、核時計遷移（148.38 nm）の2光子レーザー分光法（148.38 nm）の可能性を調査します。私たちの推定値は、二重イオン化イオン$^{229} $ $^{2+} $の電子ブリッジプロセスにより、連続レーザーフィールドの十分な強度が約10-100 \、kw/cm $^2であることを示しています。 $、最新のレーザーシステムの範囲内にあります。このユニークな可能性は、イオン$^{229} $ $^{2+} $のイオン$^{229} $の存在の結果であり、非常に近い中間体（2光子遷移の場合）エネルギーレベルで、強力な双極子を形成します。 （$ e1 $）297.86〜nmの波長での基底状態との遷移。これは、プローブフィールド波長（296.76 nm）とは1.1 nmのみ異なります。得られた結果は、トリウム229イオンに基づいた超高速核光時計の実用的な作成に使用できます。さらに、原子の一般的な量子理論にとって重要なハイパーファイン相互作用演算子を使用して、分離イオン（原子）における電子ブリッジ現象の説明に対する代替アプローチを開発します。特に、このアプローチは、核四重極モーメントからの電子橋への寄与が核磁気モーメントからの寄与に匹敵する可能性があることを示しています。
