authors,title,abstract,authors_trans,abstract_trans
"HyungJoo Kim, Philipp Gubler, Chihiro Sasaki",Proton Spin Decomposition via QCD Sum Rules,"We present a novel approach for investigating the spin structure of hadrons based on the two-point function in quantum field theory. In a rotating frame, we derive two independent expressions of the two-point function and identify their equivalence, which allows for a complete decomposition of the total spin of a composite system into the angular momenta of its constituent particles. Applying this approach to the proton, we analyze its spin structure in the massless quark limit. Our results indicate that the quark spin contribution accounts for approximately 27$\%$ of the total proton spin at a low-energy scale, significantly deviating from the prediction of the non-relativistic quark model.",QCD合計ルールを介したプロトンスピン分解,量子フィールド理論の2点関数に基づいて、ハドロンのスピン構造を調査するための新しいアプローチを提示します。回転フレームでは、2点関数の2つの独立した式を導き出し、それらの等価性を識別します。これにより、複合システムの総スピンの完全な分解が構成要因の角運動量に完全に分解できます。このアプローチを陽子に適用して、そのスピン構造を質量のないクォーク制限で分析します。私たちの結果は、クォークスピンの寄与が、低エネルギースケールでの総プロトンスピンの約27 $ \％$を占めており、非相対論的クォークモデルの予測から大幅に逸脱していることを示しています。
"Ken Mochizuki, Ryusuke Hamazaki",Transitions of the Lyapunov spectrum and entanglement entropy in monitored quantum dynamics with homogeneous unitary gates,"We explore the Lyapunov spectrum and entanglement entropy in systems evolved by quantum measurements and spatially homogeneous unitary gates. In models with temporally random and Floquet unitary gates, we find that the Lyapunov exponents typically converge to values independent of measurement outcomes and that spectral transitions of the Lyapunov spectrum and entanglement transitions of ground states occur at the same measurement thresholds. Our results indicate that (i) randomness due to quantum measurements is enough, or equivalently, randomness of unitary gates is not essential, for the typical convergence of the Lyapunov spectrum and that (ii) the correspondence between the spectral transition and entanglement transition is ubiquitous in a wide range of systems. We also discuss why the typical convergence occurs, in light of the uniqueness and positive definiteness of stationary states in the completely-positive trace-preserving (CPTP) dynamics averaged over random measurement outcomes.",均一な単一門による監視対象の量子ダイナミクスにおけるリアプノフスペクトルとエンタングルメントエントロピーの遷移,量子測定と空間的に均一な単一門によって進化したシステムのリアプノフスペクトルとエンタングルメントエントロピーを探索します。一時的にランダムでフロケートの単一門を持つモデルでは、リアプノフ指数は通常、測定結果とは無関係の値に収束し、リアプノフスペクトルのスペクトル遷移と基底状態のエンタングルメント遷移が同じ測定閾値で発生することがわかります。我々の結果は、（i）リアプノフスペクトルの典型的な収束のために、（i）統一性ゲートのランダム性が不可欠ではない、または同等に、または同等に、（ii）スペクトル遷移とエンタングルメント遷移の対応が幅広いシステムで遍在することを示しています。また、ランダムな測定結果よりも平均化された完全に陽性のトレース存在（CPTP）ダイナミクスにおける静止状態の独自性と肯定的な明確さに照らして、典型的な収束が起こる理由についても説明します。
"Cheng Zhang, Fu-Le Hao, Shi-Pu Gu, Xing-Fu Wang, Lan Zhou, Yu-Bo Sheng",Efficient hyperentanglement-based quantum secret sharing protocol,"Quantum secret sharing (QSS) is a typical multipartite cryptographic primitive, which is an important part of quantum communication network. Existing QSS protocols generally require basis selection and matching, which would increase the quantum resource consumption and classical communication round, and also face weak random security vulnerabilities. We propose an efficient hyperentanglement-based QSS protocol without the basis selection, in which the dealer and partners share a polarization-momentum hyperentangled Greenberger-Horne-Zeilinger (GHZ) state and encode keys in the polarization degree of freedom (DOF). The dealer decodes the transmitted keys relying on the nonlocal hyperentanglement-assisted polarization GHZ state analysis. Our QSS protocol is unconditionally secure in theory. We develop simulation method to estimate its performance in practical environment. Compared with the QSS based on the GHZ state, our protocol has several advantages. First, it does not require basis selection and can completely distinguish eight polarization GHZ states, which can improve the utilization rate of entanglement resources to 100$\%$ and increase the key generation rate by an order of magnitude. Second, it only requires one round of classical communication, and thus can reduce key generation time by 69.4$\%$. Third, it can eliminate the weak random security vulnerabilities associated with the basis selection. Finally, our protocol only uses linear optical elements, which makes it practically feasible. Our QSS protocol has potential application in future quantum communication network.",効率的なハイパートングルメントベースの量子シークレット共有プロトコル,Quantum Secret Sharing（QSS）は、典型的なマルチパルタイトの暗号化プリミティブであり、これは量子通信ネットワークの重要な部分です。既存のQSSプロトコルは通常、基底の選択とマッチングが必要であり、量子資源消費と古典的なコミュニケーションラウンドを増加させ、ランダムなセキュリティの脆弱性が弱くなります。ディーラーとパートナーは、偏光極度に伸びたGreenberger-Horne-Zeilinger（GHz）状態（GHz）状態（DOF）のキーをエンコードする偏光数級の極度化されたQSSプロトコルを基礎選択なしに提案します。ディーラーは、非局所性拡張支援偏光GHz状態分析に依存して、送信されたキーを解読します。私たちのQSSプロトコルは、理論的には無条件に安全です。実際の環境でのパフォーマンスを推定するためのシミュレーション方法を開発します。 GHZ状態に基づくQSSと比較して、当社のプロトコルにはいくつかの利点があります。第一に、基本選択は必要ありませんし、8つの偏光GHz状態を完全に区別できます。これにより、エンタングルメントリソースの使用率が100 $ \％$に改善され、キー生成率が1桁増加します。第二に、1ラウンドの古典的な通信のみが必要なため、キー生成時間を69.4 $ \％$を短縮できます。第三に、基底選択に関連する弱いランダムセキュリティの脆弱性を排除できます。最後に、プロトコルは線形光学要素のみを使用しているため、実質的に実行可能になります。当社のQSSプロトコルは、将来の量子通信ネットワークに潜在的なアプリケーションを持っています。
"Akib Karim, Shaobo Zhang, Muhammad Usman",Fast and Noise-aware Machine Learning Variational Quantum Eigensolver Optimiser,"The Variational Quantum Eigensolver (VQE) is a hybrid quantum-classical algorithm for preparing ground states in the current era of noisy devices. The classical component of the algorithm requires a large number of measurements on intermediate parameter values that are typically discarded. However, intermediate steps across many calculations can contain valuable information about the relationship between the quantum circuit parameters, resultant measurements, and noise specific to the device. In this work, we use supervised machine learning on the intermediate parameter and measurement data to predict optimal final parameters. Our technique optimises parameters leading to chemically accurate ground state energies much faster than conventional techniques. It requires significantly fewer iterations and simultaneously shows resilience to coherent errors if trained on noisy devices. We demonstrate this technique on IBM quantum devices by predicting ground state energies of H$_2$ for one and two qubits; H$_3$ for three qubits; and HeH$^+$ for four qubits where it finds optimal angles using only modeled data for training.",高速およびノイズを認識している機械学習変動量子固有溶媒オプティマイザー,変動量子固有溶媒（VQE）は、騒々しいデバイスの現在の時代に基底状態を準備するためのハイブリッド量子クラシックアルゴリズムです。アルゴリズムの古典的なコンポーネントには、通常破棄される中間パラメーター値に関する多数の測定が必要です。ただし、多くの計算にわたる中間ステップには、量子回路パラメーター、結果の測定値、およびデバイスに固有のノイズ間の関係に関する貴重な情報が含まれています。この作業では、中間パラメーターと測定データの教師付き機械学習を使用して、最適な最終パラメーターを予測します。当社の手法は、従来の技術よりもはるかに速く、化学的に正確な基底状態エネルギーにつながるパラメーターを最適化します。騒々しいデバイスで訓練された場合、繰り返しが大幅に少なくなり、同時にコヒーレントエラーに対する回復力が示されます。 1つと2つのキュービットに対してH $ _2 $の基底状態エネルギーを予測することにより、IBM量子デバイスでこの手法を実証します。 H $ _3 $ 3つのキュービットの場合。そして、トレーニング用のモデル化されたデータのみを使用して最適な角度を見つける4つのQubitsのheh $^+$。
"Erik J. Gustafson, Henry Lamm, Diyi Liu, Edison M. Murairi, Shuchen Zhu",Synthesis of Single Qutrit Circuits from Clifford+R,"We present two deterministic algorithms to approximate single-qutrit gates. These algorithms utilize the Clifford + $\mathbf{R}$ group to find the best approximation of diagonal rotations. The first algorithm exhaustively searches over the group; while the second algorithm searches only for Householder reflections. The exhaustive search algorithm yields an average $\mathbf{R}$ count of $2.193(11) + 8.621(7) \log_{10}(1 / \varepsilon)$, albeit with a time complexity of $\mathcal{O}(\varepsilon^{-4.4})$. The Householder search algorithm results in a larger average $\mathbf{R}$ count of $3.20(13) + 10.77(3) \log_{10}(1 / \varepsilon)$ at a reduced time complexity of $\mathcal{O}(\varepsilon^{-0.42})$, greatly extending the reach in $\varepsilon$. These costs correspond asymptotically to 35% and 69% more non-Clifford gates compared to synthesizing the same unitary with two qubits. Such initial results are encouraging for using the $\mathbf{R}$ gate as the non-transversal gate for qutrit-based computation.",クリフォード+rからの単一Qutrit回路の合成,単一qutritゲートを近似するために、2つの決定論的アルゴリズムを提示します。これらのアルゴリズムは、Clifford + $ \ mathbf {r} $グループを利用して、斜めの回転の最適な近似を見つけます。最初のアルゴリズムは、グループを徹底的に検索します。 2番目のアルゴリズムでは、世帯主の反射のみを検索します。徹底的な検索アルゴリズムは、$ 2.193（11） + 8.621（7）\ log_ {10}（1 / \ varepsilon）$ 2.193（11） + 8.621（11） + 8.621（7）$ \ mathbf {r} $カウントを生成します。世帯主の検索アルゴリズムは、より大きな平均$ \ mathbf {r} $ $ 3.20（13） + 10.77（3）\ log_ {10}（1 / \ varepsilon）$の$ \ mathcal {o}（\ varepsilon^{\ varepsilon^{0.42}）の到達$ \ var^var^gigs in gread in varon^{varepsilon^これらのコストは、2つのキュービットを持つ同じユニタリを合成することと比較して、漸近的に35％と69％の非クライフォードゲートに対応しています。このような最初の結果は、$ \ mathbf {r} $ gateをQutritベースの計算の非透過ゲートとして使用することを奨励しています。
"Vahid Mosallanejad, Wenjie Dou",Two-mode Floquet quantum master approach for quantum transport through mesoscopic systems: Engineering of the fractional quantization,"Simultaneous driving by two periodic oscillations yields a practical technique for further engineering quantum systems. For quantum transport through mesoscopic systems driven by two strong periodic terms, a non-perturbative Floquet-based quantum master equation (QME) approach is developed using a set of dissipative time-dependent terms and the reduced density matrix of the system. This work extends our previous Floquet approach for transport through quantum dots (at finite temperature and arbitrary bias) driven periodically by a single frequency. In a pedagogical way, we derive explicit time-dependent dissipative terms. Our theory begins with the derivation of the two-mode Floquet Liouville-von Neumann equation. We then explain the second-order Wangsness-Bloch-Redfield QME with a slightly modified definition of the interaction picture. Subsequently, the two-mode Shirley time evolution formula is applied, allowing for the integration of reservoir dynamics. Consequently, the established formalism has a wide range of applications in open quantum systems driven by two modes in the weak coupling regime. The formalism's potential applications are demonstrated through various examples.",Translation failed,Translation failed
"Hiroo Azuma, William J. Munro, Kae Nemoto",Quantum phase transitions in the multiphoton Jaynes-Cummings-Hubbard model,"We explore quantum phase transitions in the multiphoton Jaynes-Cummings-Hubbard model (JCHM). Using the mean-field approximation, we show that multiphoton JCHM reveals quantum phase transitions between the Mott insulator (MI), superfluid and Bose-Einstein condensation (BEC) phases. The multiphoton JCHM MI phases are classified according to a conserved quantity associated with the total number of excited atoms and photons. If this conserved quantity diverges to infinity, this system is in the BEC phase. Exploring this system we observe the MI, BEC, and superfluid phases in both the single- and two-photon JCHMs although the two-photon JCHM MI phases are restricted to the small conserved quantity subspace. Contrastingly, only the superfluid and BEC phases arise in the three- and four-photon JCHMs (the MI phase is not observed).",マルチホトンJaynes-Cummings-Hubbardモデルの量子相遷移,マルチホトンJaynes-Cummings-Hubbardモデル（JCHM）の量子相遷移を探索します。平均フィールド近似を使用して、Multiphoton JCHMがMott絶縁体（MI）、Superfluid、およびBose-Ainstein Conscensation（BEC）相の間の量子相遷移を明らかにすることを示します。多光子JCHM MI相は、励起された原子と光子の総数に関連する保存量に従って分類されます。この保存された量が無限に分岐する場合、このシステムはBECフェーズにあります。このシステムを探索すると、2光子JCHM MIフェーズは保存された量のサブスペースに制限されていますが、単一光子JCHMと2光子JCHMの両方でMI、BEC、およびスーパーフルイドフェーズを観察します。対照的に、スーパーフルイドとBECフェーズのみが3光子JCHMと4光子JCHMで発生します（MI相は観察されません）。
"Hao-Dong Cai, Zhao-Sai Jia, Gang Li, Shi-Dong Liu",Hidden charmed decays of $X(3872)$ within the $D{\bar D}^*$ molecular framework,"The dipionic transition of the $X(3872)$ to the $\eta_c$ was investigated using an effective Lagrangian approach. In this study, the $X(3872)$ was assumed to be a $D\bar{D}^\ast + \text{c.c.}$ bound state with the quantum numbers $J^{PC}=1^{++}$ and to decay via triangle and box loops. It is found that the partial decay widths arising from the box loops are one order of magnitude greater than those from the triangle ones. The decay widths are model-dependent, as characterized by the cutoff parameter introduced in the form factor. Moreover, the charged and neutral $D\bar{D}^\ast$ configurations of the $X(3872)$ and its mass also influence the decay widths. With our model parameters, the decay widths for the $X(3872)\to\pi^+\pi^-\eta_c$ can reach up to several tens of keV. We hope that the current calculations within the molecular interpretation will be helpful for the future experiments.",$ d {\ bar d}^*$分子フレームワーク内の$ x（3872）$の隠されたcharmed decays,$ x（3872）$の$ \ eta_c $への双ピオニック遷移は、効果的なラグランジアンアプローチを使用して調査されました。この研究では、$ x（3872）$は、$ d \ bar {d}^\ ast+\ text {c.c。} $ Quantum numbers $ j^{pc} = 1^{++} $を備えた状態であり、三角形とボックスロープを介して崩壊すると想定されていました。ボックスループから生じる部分的な減衰幅は、三角形のループからの幅が1桁大きいことがわかります。フォームファクターに導入されたカットオフパラメーターによって特徴付けられるように、減衰幅はモデル依存です。さらに、$ x（3872）$の充電されたニュートラル$ d \ bar {d}^\ ast $構成とその質量も減衰幅に影響します。モデルパラメーターを使用すると、$ x（3872）\ to \ pi^+\ pi^ -  \ eta_c $の減衰幅は、数十Kevに達することができます。分子解釈内の現在の計算が将来の実験に役立つことを願っています。
"Keito Shimizu, Sotaro Sugishita",Asymptotic symmetry and confinement in three-dimensional QED,"We investigate the asymptotic symmetries of quantum electrodynamics (QED) in three dimensions, demonstrating that their actions on asymptotic states are trivial under the assumption of confinement.",3次元QEDにおける漸近対称性と閉じ込め,3次元で量子電気力学（QED）の漸近対称性を調査し、漸近状態に対する彼らの作用が閉じ込めの下で些細なことであることを示しています。
"Yilin Tang, Hao Qin, Domenico de Ceglia, Wenkai Yang, Mohammad Ali Shameli, Mudassar Nauman, Rocio Camacho Morales, Jingshi Yan, Chuanyu Wang, Shuyao Qiu, Jiri Janousek, Dragomir Neshev, Yuerui Lu",Giant Second Harmonic Generation from 3R-MoS$_2$ Metasurfaces,"Metasurfaces have long served as a cornerstone technique to enhance nonlinear processes, enabling frequency conversion, efficient light manipulation and integrated photonic devices. However, traditional bulk materials often suffer from high absorption losses, hindering the second harmonic generation (SHG) efficiency. Here, we develop a novel approach exploiting quasi-bound state in continuum (qBIC) to achieve giant SHG efficiency in metasurfaces utilizing 3R-MoS$_2$, with high index, superior damage threshold and inherent nonlinearity. The high refractive index of 3R-MoS$_2$, facilitates the high-quality factor (Q) metasurfaces, leading to reduced radiation leakage and localized light confinement within qBIC resonances, with which a remarkable 2000-fold enhancement in SHG intensity has been experimentally demonstrated. Additionally, the twist angle between the lattice orientation and the metasurface unit geometry exhibits a 120$^\circ$ periodicity in its influence on SHG behaviour. By strategically designing to realize the qBIC and exciton dual resonances and optimized twist angle (30$^\circ$), SHG conversion efficiency was boosted to ~1%, which is around 2 orders of magnitude higher than those of the best metasurfaces on traditional bulk materials. This approach enables potential applications in various areas of nonlinear optics, including frequency conversion, light manipulation, integrated photonics, and quantum communications.",3R-Mos $ _2 $ Metasurfacesからの巨大な第2高調波生成,メタサーフェスは、長い間、非線形プロセスを強化し、周波数変換、効率的な光操作、統合されたフォトニックデバイスを可能にするための礎石のテクニックとして機能してきました。ただし、従来のバルク材料は、しばしば高い吸収損失に悩まされ、第2の高調波発生（SHG）効率を妨げます。ここでは、高指数、優れたダメージのしきい値、固有の非線形性を備えた3R-MOS $ _2 $を使用して、メタサーフェスの巨大なSHG効率を実現するために、連続体（QBIC）で準拘束状態を利用する新しいアプローチを開発します。 3R-MOS $ _2 $の高い屈折率は、高品質の係数（Q）メタサーフェスを促進し、放射線漏れの減少とQBIC共鳴内の局所的な光閉じ込めにつながり、SHG強度の顕著な2000倍の強化が実験的に実証されています。さらに、格子配向とメタスクワイフユニットのジオメトリの間のねじれ角は、SHG行動への影響に120 $^\ circ $の周期性を示します。 QBICと励起子の二重共鳴と最適化されたツイスト角（30 $^\ circ $）を実現するために戦略的に設計することにより、SHG変換効率は〜1％に増加しました。このアプローチにより、周波数変換、光操作、統合フォトニクス、量子通信など、非線形光学のさまざまな分野での潜在的なアプリケーションが可能になります。
