authors,title,abstract,authors_trans,abstract_trans
"Jordan Huang, Thomas J. DiNapoli, Gavin Rockwood, Ming Yuan, Prathyankara Narasimhan, Eesh Gupta, Mustafa Bal, Francesco Crisa, Sabrina Garattoni, Yao Lu, Liang Jiang, Srivatsan Chakram",Fast Sideband Control of a Weakly Coupled Multimode Bosonic Memory,"Circuit quantum electrodynamics (cQED) with superconducting cavities coupled to nonlinear circuits like transmons offers a promising platform for hardware-efficient quantum information processing. We address critical challenges in realizing this architecture by weakening the dispersive coupling while also demonstrating fast, high-fidelity multimode control by dynamically amplifying gate speeds through transmon-mediated sideband interactions. This approach enables transmon-cavity SWAP gates, for which we achieve speeds up to 30 times larger than the bare dispersive coupling. Combined with transmon rotations, this allows for efficient, universal state preparation in a single cavity mode, though achieving unitary gates and extending control to multiple modes remains a challenge. In this work, we overcome this by introducing two sideband control strategies: (1) a shelving technique that prevents unwanted transitions by temporarily storing populations in sideband-transparent transmon states and (2) a method that exploits the dispersive shift to synchronize sideband transition rates across chosen photon-number pairs to implement transmon-cavity SWAP gates that are selective on photon number. We leverage these protocols to prepare Fock and binomial code states across any of ten modes of a multimode cavity with millisecond cavity coherence times. We demonstrate the encoding of a qubit from a transmon into arbitrary vacuum and Fock state superpositions, as well as entangled NOON states of cavity mode pairs\textemdash a scheme extendable to arbitrary multimode Fock encodings. Furthermore, we implement a new binomial encoding gate that converts arbitrary transmon superpositions into binomial code states in $\qty{4}{\micro\second}$ (less than $1/\chi$), achieving an average post-selected final state fidelity of $\qty{96.3}{\percent}$ across different fiducial input states.",弱く結合したマルチモードボソンメモリの高速サイドバンド制御,トランスモンのような非線形回路に結合された超伝導空洞を備えた回路量子電気力学（CQED）は、ハードウェア効率の高い量子情報処理のための有望なプラットフォームを提供します。分散カップリングを弱めることにより、このアーキテクチャを実現する際の重要な課題に対処し、トランスモンを介した側帯相互作用を介してゲート速度を動的に増幅することにより、高速で高忠実度のマルチモード制御を実証します。このアプローチにより、トランスモンキャビティスワップゲートが可能になり、裸の分散カップリングの最大30倍の速度を達成します。トランスモン回転と組み合わせることで、単一のキャビティモードで効率的で普遍的な状態の準備が可能になりますが、単一のゲートと複数のモードへの制御を拡張することは依然として課題です。この作業では、2つのサイドバンド制御戦略を導入することでこれを克服します。（1）サイドバンド透過性トランスモン状態に集団を一時的に保存することにより、望ましくない遷移を防ぐ棚技術と（2）chosen numberペアを使用するためにチェンモンマンのペアを実装するために選択したサイドバンド遷移速度を同期させるための分散シフトを利用する方法。これらのプロトコルを活用して、ミリ秒のキャビティコヒーレンス時間を備えたマルチモードキャビティの10のモードのいずれかにわたってFOCKおよびBINOMIALコード状態を準備します。トランスモンから任意の真空およびフォック状態の重ね合わせへのキュービットのエンコード、および任意のマルチモードフォックエンコーディングに拡張可能なスキームのキャビティモードペアの正午の状態を示します。さらに、任意のトランスモンの重ね合わせを$ \ Qty {4} {\ micro \ second} $（$ 1/\ chi $未満）で二項コード状態に変換する新しい二項エンコードゲートを実装し、$ \ qty {96.3} {96.3} fidの平均的な最終的な州のフィデリティを達成します。
"Brittany Richman, C. J. Lobb, Jacob M. Taylor",Utilizing discrete variable representations for decoherence-accurate numerical simulation of superconducting circuits,"Given the prevalence of superconducting platforms for uses in quantum computing and quantum sensing, the simulation of quantum superconducting circuits has become increasingly important for identifying system characteristics and modeling their relevant dynamics. Various numerical tools and software packages have been developed with this purpose in mind, typically utilizing the harmonic oscillator basis or the charge basis to represent a Hamiltonian. In this work, we instead consider the use of discrete variable representations (DVRs) to model superconducting circuits. In particular, we use `sinc DVRs' of both charge number and phase to approximate the eigenenergies of several prototypical examples, exploring their use and effectiveness in the numerical analysis of superconducting circuits. We find that not only are these DVRs capable of achieving decoherence-accurate simulation, i.e., accuracy at the resolution of experiments subject to decay, decoherence, and dephasing, they also demonstrate improvements in efficiency with smaller basis sizes and better convergence over standard approaches, showing that DVRs are an advantageous alternative for representing superconducting circuits.",脱線のための個別の可変表現を利用 - 超伝導回路の数値シミュレーション,量子コンピューティングと量子センシングで使用するための超伝導プラットフォームの有病率を考えると、量子超伝導回路のシミュレーションは、システム特性を特定し、関連するダイナミクスのモデリングにますます重要になっています。この目的を念頭に置いて、さまざまな数値ツールとソフトウェアパッケージが開発されており、通常、ハーモニック発振器ベースまたはチャージベースを利用してハミルトニアンを表しています。この作業では、代わりに、超伝導回路をモデル化するために離散変数表現（DVR）を使用することを検討します。特に、電荷数と位相の両方の「sinc dvr」を使用して、いくつかのプロトタイプの例の固有生物を近似し、超伝導回路の数値分析におけるそれらの使用と有効性を調査します。これらのDVRは、デコヒャー酸塩シミュレーションを達成できるだけでなく、つまり、腐敗、脱分岐、および廃止の対象となる実験の解像度での精度であることがわかります。また、より小さな基底サイズと標準的なアプローチよりも効率の改善を実証し、DVRが非常に優れた特徴を表現するための有用な特徴を示すことを示しています。
"Berat Yenilen, Arnau Sala, Hendrik Bluhm, Markus Müller, Manuel Rispler",Performance of the spin qubit shuttling architecture for a surface code implementation,"Qubit shuttling promises to advance some quantum computing platforms to the qubit register sizes needed for effective quantum error correction (QEC), but also introduces additional errors whose impact must be evaluated. The established method to investigate the performance of QEC codes in a realistic scenario is to employ a standard noise model known as circuit-level noise, where all quantum operations are modeled as noisy. In the present work, we take this noise model and single out the effect of shuttling errors by introducing them as an additional so-called error location. This hardware abstraction is motivated by the SpinBus architecture and allows a systematic numerical investigation to map out the resulting two-dimensional parameter space. To this end, we take the Surface code and perform large scale simulations, most notably extracting the threshold across said two-dimensional parameter space. We study two scenarios for shuttling errors, depolarization on the one hand and dephasing on the other hand. For a purely dephasing shuttling error, we find a threshold of several percent, provided that all other operations have a high fidelity. The qubit overhead needed to reach a logical error rate of $10^{-12}$ (known as the ""teraquop"" regime~\cite{Gidney2021Jul}) increases only moderately for shuttling error rates up to about 1 \% per shuttling operation. The error rates at which practically useful, i.e. well below threshold error correction is predicted to be possible are comfortably higher than what is expected to be achievable for spin qubits. Our results thus show that it is reasonable to expect shuttling operations to fall below threshold already at surprisingly large error rates. With realistic efforts in the near term, this offers positive prospects for spin qubit based quantum processors as a viable avenue for scalable fault-tolerant error-corrected quantum computing.",Surface Codeの実装のためのSpin qubitシャトリングアーキテクチャのパフォーマンス,Qubit Shuttlingは、効果的な量子エラー補正（QEC）に必要なQubit Registerサイズにいくつかの量子コンピューティングプラットフォームを前進させることを約束しますが、影響を評価する必要がある追加のエラーも導入します。現実的なシナリオでQECコードのパフォーマンスを調査する確立された方法は、すべての量子操作がノイズとしてモデル化されている回路レベルノイズとして知られる標準ノイズモデルを使用することです。現在の作業では、このノイズモデルを取り、追加のいわゆるエラーの位置としてそれらを導入することにより、シャトリングエラーの効果を単一にします。このハードウェアの抽象化は、Spinbusアーキテクチャによって動機付けられており、系統的な数値調査が結果として得られる2次元パラメーター空間をマッピングできるようにします。この目的のために、表面コードを取得して大規模なシミュレーションを実行します。最も顕著には、上記の2次元パラメーター空間全体でしきい値を抽出します。私たちは、エラーをシャトリングするための2つのシナリオ、一方では脱分極、他方で除去するための2つのシナリオを研究します。純粋に除去するシャトリングエラーの場合、他のすべての操作が高い忠実度を持っている場合、数パーセントのしきい値を見つけます。 $ 10^{-12} $の論理エラー率に到達するために必要なqubitオーバーヘッド（「teraquop」レジーム〜\ cite {gidney2021jul}と呼ばれる）は、シャトリング操作あたり最大1 \％までのシャトリングエラー率のみを増加させます。実質的に有用なエラー率、つまりしきい値をはるかに下回るエラー補正が可能であると予測されるエラー率は、スピンキュービットで達成できると予想されるものよりも快適に高くなっています。したがって、我々の結果は、驚くほど大きなエラー率ですでに操作を閉鎖することがしきい値を下回ると予想することが合理的であることを示しています。短期的に現実的な努力により、これはスピンクビットベースの量子プロセッサの肯定的な見通しを、スケーラブルな断層耐性エラー補正量子コンピューティングのための実行可能な手段として提供します。
"Chandramouli Chowdhury, Arthur Lipstein, Joe Marshall, Jiajie Mei, Ivo Sachs",Cosmological Dressing Rules,"The basic observables in cosmology are known as in-in correlators. Recent calculations have revealed that in-in correlators in four dimensional de Sitter space exhibit hidden simplicity stemming from a close relation to scattering amplitudes in flat space. In this paper we explain how to make this property manifest by dressing flat space Feynman diagrams with certain auxiliary propagators. These dressing rules hold for any order in perturbation theory and can be derived for a broad range of scalar theories, including those with infrared divergences. In the latter case we show that they reproduce the same infrared divergences predicted by the Schwinger-Keldysh formalism.",宇宙論的ドレッシングルール,宇宙論における基本的なオブザーバブルは、In-In-intorelatorとして知られています。最近の計算では、4次元のDEシッタースペースのインでの相関器が、平らな空間の散乱振幅との密接な関係に起因する隠されたシンプルさを示すことが明らかになりました。このペーパーでは、特定の補助プロパゲーターをフラットスペースファインマン図をドレッシングして、このプロパティをマニフェストする方法について説明します。これらのドレッシングルールは、摂動理論のあらゆる順序のために保持され、赤外線発散のあるものを含む広範なスカラー理論のために導き出すことができます。後者の場合、Schwinger-Keldyshの形式主義によって予測された同じ赤外線発散を再現することを示しています。
"Ilia V. Zalivako, Andrey Yu. Chernyavskiy, Anastasiia S. Nikolaeva, Alexander S. Borisenko, Nikita V. Semenin, Kristina P. Galstyan, Andrey E. Korolkov, Sergey V. Grebnev, Evgeniy O. Kiktenko, Ksenia Yu. Khabarova, Aleksey K. Fedorov, Ilya A. Semerikov, Nikolay N. Kolachevsky",Experimental factoring integers using fixed-point-QAOA with a trapped-ion quantum processor,"Factoring integers is considered as a computationally-hard problem for classical methods, whereas there exists polynomial-time Shor's quantum algorithm for solving this task. However, requirements for running the Shor's algorithm for realistic tasks, which are beyond the capabilities of existing and upcoming generations of quantum computing devices, motivates to search for alternative approaches. In this work, we experimentally demonstrate factoring of the integer with a trapped ion quantum processor using the Schnorr approach and a modified version of quantum approximate optimization algorithm (QAOA). The key difference of our approach in comparison with the recently proposed QAOA-based factoring method is the use of the fixed-point feature, which relies on the use of universal parameters. We present experimental results on factoring $1591=37\times43$ using 6 qubits as well as simulation results for $74425657=9521\times7817$ with 10 qubits and $35183361263263=4194191\times8388593$ with 15 qubits. Alongside, we present all the necessary details for reproducing our results and analysis of the performance of the factoring method, the scalability of this approach both in classical and quantum domain still requires further studies.",閉じ込められたイオン量子プロセッサを使用して固定点-QAOAを使用した実験的因子整数,整数を考慮することは、古典的な方法の計算上の問題と見なされますが、このタスクを解決するための多項式時間SHORの量子アルゴリズムが存在します。ただし、既存および今後の世代の量子コンピューティングデバイスの能力を超えた現実的なタスクのShorのアルゴリズムを実行するための要件は、代替アプローチを検索する動機となります。この作業では、SCHNORRアプローチとQuantum Amproximate Optimization Algorithm（QAOA）の修正バージョンを使用して、トラップイオン量子プロセッサを使用した整数を実験的に実証します。最近提案されたQAOAベースのファクタリング方法と比較したアプローチの重要な違いは、ユニバーサルパラメーターの使用に依存する固定点機能の使用です。 6キッツを使用して$ 1591 = 37 \ times43 $を使用して、74425657 = 9521 \ times7817 $ 10 Qubitsと$ 35183263 = 4194191 \ Time8388593 $ 15 qbitsで$ 1591 \ Times43 $を使用した実験結果を提示します。私たちは、ファクタリング方法のパフォーマンスの結果と分析を再現するために必要なすべての詳細を提示します。このアプローチのスケーラビリティは、古典ドメインと量子ドメインの両方でさらに研究が必要です。
"Jun-Kun Zhao, Li Li",Holographic study of shear viscosity and butterfly velocity for magnetic field-driven quantum criticality,"We investigate the shear viscosity and butterfly velocity of a magnetic field-induced quantum phase transition in five dimensional Einstein-Maxwell-Chern-Simons theory, which is holographically dual to a class of strongly coupled quantum field theories with chiral anomalies. Our analysis reveals that the ratio of longitudinal shear viscosity to entropy density $\eta_\parallel/s$ exhibits a pronounced non-monotonic dependence on temperature $T$ when the magnetic field $B$ is slightly below the critical value $B_c$ of the quantum phase transition. In particular, it can develop a distinct minimum at an intermediate temperature. This contrasts sharply with the monotonic temperature scaling observed at and above $B_c$, where $\eta_\parallel/s$ follows the scaling $T^{2/3}$ at $B=B_c$ and transitions to $T^2$ for $B>B_c$ as $T\to0$. The non-vanishing of $\eta_\parallel/s$ for $B<B_c$ in the zero temperature limit suggests that it could serve as a good order parameter of the quantum phase transition. We also find that all butterfly velocities change dramatically near the quantum phase transition, and thus their derivatives with respect to $B$ can be independently used to detect the quantum critical point.",磁場駆動型量子臨界のせん断粘度と蝶の速度のホログラフィック研究,5次元のアインシュタインマックスウェル - チャーンシモンズ理論における磁場誘導量量子相転移のせん断粘度と蝶の速度を調査します。私たちの分析により、磁場$ b $が磁場$ b $が量子位相トランジションの臨界値$ b_c $をわずかに下回ると、エントロピー密度$ \ eta_ \ eTa_ \ parallel/s $が温度$ t $に顕著な非モノトニック依存性を示すことが示されることが明らかになりました。特に、中間温度で明確な最小値を開発できます。これは、$ b_c $以上で観察された単調温度スケーリングとは鋭く対照的です。ここで、$ \ eta_ \ parallel/s $は$ b = b_c $でスケーリング$ t^{2/3} $に従い、$ b> b_c $ as $ t \ to 0 $で$ t^2 $に移行します。ゼロ温度制限の$ b <b_c $の$ \ eta_ \ parallel/s $の非消化は、量子相遷移の適切な順序パラメーターとして機能することを示唆しています。また、すべての蝶の速度が量子相遷移の近くで劇的に変化するため、$ b $に関する派生物は、量子臨界点を検出するために独立して使用できることがわかります。
"Steve M. Young, Mitchell Brickson, Jason R. Petta, N. Tobias Jacobson",Benchmarking low-power flopping-mode spin qubit fidelities in Si/SiGe devices with alloy disorder,"In the ""flopping-mode"" regime of electron spin resonance, a single electron confined in a double quantum dot is electrically driven in the presence of a magnetic field gradient. The increased dipole moment of the charge in the flopping mode significantly reduces the amount of power required to drive spin rotations. However, the susceptibility of flopping-mode spin qubits to charge noise, and consequently their overall performance, has not been examined in detail. In this work, we simulate single-qubit gate fidelities of electrically driven spin rotations in an ensemble of devices configured to operate in both the single-dot and flopping-mode regimes. Our model accounts for the valley physics of conduction band electrons in silicon and realistic alloy disorder in the SiGe barrier layers, allowing us to investigate device-to-device variability. We include charge and magnetic noise, as well as spin relaxation processes arising from charge noise and electron-phonon coupling. We find that the two operating modes exhibit significantly different susceptibilities to the various noise sources, with valley splitting and spin relaxation times also playing a role in their relative performance. For realistic noise strengths, we find that single-dot gate fidelities are limited by magnetic noise while flopping-mode fidelities are primarily limited by charge noise and spin relaxation. For sufficiently long spin relaxation times, flopping-mode spin operation is feasible with orders-of-magnitude lower drive power and gate fidelities that are on par with conventional single-dot electric dipole spin resonance.",ベンチマーク低電力フロップモードスピン合金障害のあるSi/Sigeデバイスの忠実度,電子スピン共鳴の「フロップモード」領域では、二重量子ドットに閉じ込められた単一の電子が磁場勾配の存在下で電気的に駆動されます。フロップモードでの電荷の双極子モーメントの増加により、スピン回転を駆動するのに必要な電力量が大幅に減少します。ただし、フロップモードスピンのQubitsの騒音の感受性はノイズを充電し、その結果、全体的なパフォーマンスは詳細に検討されていません。この作業では、単一ドットとフロップモードの両方のレジームで動作するように構成されたデバイスのアンサンブルで、電気駆動のスピン回転のシングルキットゲートの忠実度をシミュレートします。私たちのモデルは、シリコン内の伝導帯域電子の谷の物理学と、SIGEバリア層の現実的な合金障害を説明し、デバイス間の変動を調査することができます。電荷と磁気ノイズ、および電荷ノイズと電子とフォノンのカップリングから生じるスピン緩和プロセスを含めます。 2つの動作モードは、さまざまなノイズ源に対して有意に異なる感受性を示し、バレーの分割とスピンリラクゼーション時間も相対的なパフォーマンスで役割を果たしていることがわかります。現実的なノイズ強度の場合、単一ドットゲートの忠実度は磁気ノイズによって制限され、フロップモードの忠実度は主に電荷ノイズとスピンリラクゼーションによって制限されていることがわかります。十分に長いスピンリラクゼーション時間の場合、フロップモードスピン操作は、従来のシングルドット電気双極子スピン共鳴と並行している、より低い低いドライブパワーとゲートの忠実度で実行可能です。
Joshua Lackman,A Simple Description of the Hyperkähler Structure of the Cotangent Bundle of Projective Space via Quantization,"Quantization identifies the cotangent bundle of projective space with the (non-Hermitian) rank-$1$ projections of a Hilbert space. We use this identification to study the natural geometric structures of these cotangent bundles and those of Grassmanians. In particular, we show that the quantization map is an isometric and complex embedding $T^*\mathbb{P}\mathcal{H}\hookrightarrow\mathcal{B}(\mathcal{H})\backslash\{0\}.$ Here, the metric on the domain is the hyperkähler metric and the metric on the codomain is the one whose Kähler potential is the Hilbert-Schmidt norm. The Kähler potential pulled back to $T^*\mathbb{P}\mathcal{H}$ equals the trace-class norm. Using this, we give a complete, simple and explicit description of the hyperkähler structure. Our constructions are functorial, coordinate-free and reduction-free.",量子化を介した射影空間の逆束のハイパーケーラー構造の簡単な説明,量子化は、（非ヘルミティアン）ランク$ 1 $ $ $のヒルベルト空間の射影空間の逆束を識別します。この識別を使用して、これらのcotangent束の自然幾何学的構造と牧草地の構造を研究しています。特に、量子化マップは、等尺性で複雑な埋め込み$ t^*\ mathbb {p} \ mathcal {h} \ hookrightarrow \ mathcal {b}（\ mathcal {h}）\ backslash \ {0 \}} \ backslash \ {0 \}。ケーラーの可能性がヒルバートシュミットの規範であるものです。ケーラーの可能性は、$ t^*\ mathbb {p} \ mathcal {h} $に引き戻されました。これを使用して、Hyperkähler構造の完全でシンプルな明示的な説明を提供します。私たちの構造は、機能的で、座標なしで、削減されません。
"Marek Gazdzicki, Daniel Kikola, Ivan Pidhurskyi, Leonardo Tinti",Apparent teleportation of indistinguishable particles,"Teleportation, introduced in science fiction literature, is an instantaneous change of the position of a microscopic object. Two teleportation-like phenomena were predicted by quantum mechanics: quantum teleportation and, recently, quantum particle teleportation. The former is investigated experimentally and has applications in quantum communication and computing.
Here, we introduced the third teleportation-like phenomenon - an apparent teleportation. It seems to be a natural consequence of elementary particles and antiparticles of the Standard Model being indistinguishable. We give an example of a process leading to the apparent teleportation within a toy model of boson-like particles. It utilizes the local transport of particles and antiparticles and the local creation and annihilation of particle-antiparticle pairs. Furthermore, we suggest a method to observe the apparent teleportation in nucleus-nucleus collisions at properly selected collision energy. The method requires the measurement of correlations between momenta of charm and anticharm hadrons in collisions with a single $c\bar{c}$ pair being produced. The ultimate prediction following the apparent teleportation hypothesis is the uncorrelated emission of charm and anticharm hadrons. It can be tested by contemporary experiments.
Observing the apparent teleportation would uncover the basic transport properties of indistinguishable particles. In particular, the apparent teleportation may explain the rapid thermalisation of the system created in collisions of two atomic nuclei. Theoretical and experimental efforts are needed to observe the apparent teleportation processes and study their properties.",区別できない粒子の明らかなテレポーテーション,"空想科学小説の文献で導入されたテレポーテーションは、顕微鏡オブジェクトの位置の瞬間的な変化です。 2つのテレポートのような現象は、量子メカニクスによって予測されました：量子テレポーテーションと最近、量子粒子のテレポーテーション。前者は実験的に調査され、量子通信とコンピューティングのアプリケーションがあります。
ここでは、3番目のテレポーテーションのような現象、つまり明らかなテレポーテーションを紹介しました。これは、基本的な粒子と標準モデルの反粒子が区別できないという自然な結果であるようです。ボソン様粒子の玩具モデル内で見かけのテレポーテーションにつながるプロセスの例を挙げます。粒子と反粒子の局所輸送と、粒子抗粒子ペアの局所的な創造と消滅を利用します。さらに、適切に選択された衝突エネルギーで、核nucleus衝突の見かけのテレポーテーションを観察する方法を提案します。この方法では、生成されている単一の$ c \ bar {c} $ペアとの衝突における魅力のモーメントとアンチチャームハドロンの間の相関の測定が必要です。見かけのテレポーテーション仮説に続く究極の予測は、魅力と反農業ハドロンの無相関放出です。現代の実験でテストできます。
見かけのテレポーテーションを観察すると、区別できない粒子の基本的な輸送特性が明らかになります。特に、見かけのテレポーテーションは、2つの原子核の衝突で作成されたシステムの急速な熱化を説明するかもしれません。明らかなテレポーテーションプロセスを観察し、その特性を研究するためには、理論的および実験的な努力が必要です。"
"Vijay Kumar, Martin Siegele-Brown, Parsa Rahimi, Matthew Aylett, Sebastian Weidt, Winfried Karl Hensinger",Fast-response low power atomic oven for integration into an ion microchip,"We present a novel microfabricated neutral atom source for quantum technologies that can be easily integrated onto microchip devices using well-established MEMS fabrication techniques, and contrast this to conventional off-chip ion loading mechanisms. The heating filament of the device is shown to be as small as 90$\times$90 $\mu$m$^2$. Testing of the $^{171}$Yb fluorescence response is found to be in the low tens of milliseconds, two orders of magnitude faster compared to previous literature at a power of milliwatts making it desirable for low-power device packages. We demonstrate how the evaporation material can be capped in vacuum to work with materials such as Ba that oxidise easily in air, which can avoid the need for ablation lasers in the loading process. We calculate oven lifetimes to be over 10 years of continuous use for commonly used ion species in quantum technology.",イオンマイクロチップに統合するための高速応答低電力アトミックオーブン,定量化されたMEMS製造技術を使用してマイクロチップデバイスに簡単に統合できる量子技術の新しいマイクロファブリケート中性原子ソースを提示し、これを従来のオフチップイオン負荷メカニズムと比較します。デバイスの加熱フィラメントは、90 $ \ Times $ 90 $ \ MU $ m $^2 $という小さいことが示されています。 $^{171} $ YB蛍光応答のテストは、数十ミリ秒であることがわかりました。これは、ミリワットの力での以前の文献と比較して2桁高速であり、低電力デバイスパッケージに望ましいものです。蒸発材料を真空で締めくくる方法を示して、空気中で簡単に酸化するBAなどの材料を使用して、荷重プロセスでのアブレーションレーザーの必要性を回避できます。量子技術で一般的に使用されるイオン種には、オーブンの寿命を10年以上継続的に使用することを計算します。
