authors,title,abstract,authors_trans,abstract_trans
"Yiding Wang, Tinggui Zhang, Xiaofen Huang, Shao-Ming Fei",Witness based nonlinear detection of quantum entanglement,"We present a nonlinear entanglement detection strategy which detects entanglement that the linear detection strategy fails. We show that when the nonlinear entanglement detection strategy fails to detect the entanglement of an entangled state with two copies, it may succeed with three or more copies. Based on our strategy, a witness combined with a suitable quanutm mechanical observable may detect the entanglement that can not be detected by the witness alone. Moreover, our strategy can also be applied to detect multipartite entanglement by using the witnesses for bipartite systems, as well as to entanglement concentrations.",量子エンタングルメントの証人ベースの非線形検出,線形検出戦略が失敗するという絡み合いを検出する非線形エンタングルメント検出戦略を提示します。非線形のエンタングルメント検出戦略が、2つのコピーで絡み合った状態の絡み合いを検出できない場合、3つ以上のコピーで成功する可能性があることを示します。私たちの戦略に基づいて、証人と適切なQuanutm機械的観測可能なものを組み合わせたものは、証人だけが検出できない絡み合いを検出する可能性があります。さらに、私たちの戦略は、二部システムの目撃者を使用して、絡み合い濃度を使用することにより、マルチパルタイトの絡み合いを検出するために適用することもできます。
"Yiding Wang, Xiaofen Huang, Tinggui Zhang",Distribution Relationship of Quantum Battery Capacity,"The distribution relationship of quantum battery capacity is investigated. First, it is proved that for two-qubit X-states, the sum of the subsystem battery capacities does not exceed the total system's battery capacity, and the conditions are provided under which they are equal. Then define the difference between the total system's and subsystems'battery capacities as the residual battery capacity (RBC) and show that this can be divided into coherent and incoherent components. Furthermore, it is observed that this capacity monogamy relation for quantum batteries extends to general n-qubit X states and any n-qubit X state's battery capacity distribution can be optimized to achieve capacity gain through an appropriate global unitary evolution. Specifically, for general three-qubit X states, stronger distributive relations are derived for battery capacity. Quantum batteries are believed to hold significant potential for outperforming classical counterparts in the future. These findings contribute to the development and enhancement of quantum battery theory.",量子バッテリー容量の分布関係,量子バッテリー容量の分布関係が調査されます。第一に、2キットのXステートの場合、サブシステムのバッテリー容量の合計はシステムの合計バッテリー容量を超えず、条件が等しい条件が提供されることが証明されています。次に、システムとサブシステムとサブシステムのバッテリー容量の違いを残差バッテリー容量（RBC）として定義し、これをコヒーレントコンポーネントとインコヒーレントコンポーネントに分割できることを示します。さらに、量子電池のこの容量の一夫一婦制関係は、一般的なNキットX状態にまで及ぶことが観察されており、N-Qubit X状態のバッテリー容量分布は、適切なグローバルな単一の進化を通じて容量のゲインを達成するために最適化できます。具体的には、一般的な3キットX状態の場合、バッテリー容量のために強力な分布関係が導き出されます。量子電池は、将来的には古典的なカウンターパートを上回るための重大な可能性を秘めていると考えられています。これらの発見は、量子バッテリー理論の開発と強化に貢献しています。
"Mengyao Zhou, Hongmei Ma, Liqing Chen, Weiping Zhang, Chun-Hua Yuan",Holevo Cramér-Rao bound for multi-parameter estimation in nonlinear interferometers,"Due to the potential of quantum advantage to surpass the standard quantum limit (SQL), the nonlinear interferometers have garnered significant attention from researchers in the field of precision measurement. However, many practical applications require multi-parameter estimation. In this work, we discuss the precision limit of multi-parameter estimation of pure Gaussian states based on nonlinear interferometers, and derive the Holevo Cramér-Rao Bound (HCRB) for the case where both modes undergo displacement estimation. Furthermore, we compare our analytical results with the quantum Cramér-Rao Bound based on the symmetric logarithmic derivative (SLD-CRB), and with the result of the dual homodyne measurement. Through numerical analysis, we find that the HCRB equals the result of the dual homodyne measurement, whereas SLD-CRB is not saturable at small squeezed parameters. Therefore, this indicates that the HCRB is tight. Additionally, we provide intuitive analysis and visual representation of our numerical results in phase space.",非線形干渉計でのマルチパラメーター推定に結合したHolevoCramér-rao,標準量子限界（SQL）を超える量子的利点の可能性があるため、非線形干渉計は精度測定の分野の研究者から大きな注意を集めています。ただし、多くの実用的なアプリケーションでは、マルチパラメーターの推定が必要です。この作業では、非線形干渉計に基づいて純粋なガウス状態のマルチパラメーター推定の精度の制限について説明し、両方のモードが変位推定を受ける場合のために、HolevoCramér-raoバウンド（HCRB）を導き出します。さらに、分析結果は、対称対数微分（SLD-CRB）に基づいた量子cramér-rao結合、およびデュアルホモディン測定の結果と比較します。数値解析により、HCRBはデュアルホモディン測定の結果に等しいことがわかりますが、SLD-CRBは小さな絞られたパラメーターでは飽和しません。したがって、これはHCRBがタイトであることを示しています。さらに、位相空間での数値結果の直感的な分析と視覚的表現を提供します。
"Su Direkci, Klemens Winkler, Corentin Gut, Markus Aspelmeyer, Yanbei Chen",Characterizing stationary optomechanical entanglement in the presence of non-Markovian noise,"We study an optomechanical system, where a mechanical oscillator interacts with a Gaussian input optical field. In the linearized picture, we analytically prove that if the input light field is the vacuum state, or is frequency-independently squeezed, the stationary entanglement between the oscillator and the output optical field is independent of the coherent coupling between them, which we refer to as the universality of entanglement. Furthermore, we demonstrate that entanglement cannot be generated by performing arbitrary frequency-dependent squeezing on the input optical field. Our results hold in the presence of general, Gaussian environmental noise sources, including non-Markovian noise.",非マルコビアンノイズの存在下での静止光学機械的エンタングルメントの特徴,機械発振器がガウス入力光場と相互作用する光メカニカルシステムを研究します。線形化された画像では、入力光場が真空状態である場合、または周波数非依存的に絞られている場合、発振器と出力光学フィールドの間の固定的な絡み合いがそれらの間のコヒーレントな結合とは無関係であることを分析的に証明します。絡み合いの普遍性として。さらに、入力光学フィールドで任意の周波数依存を実行しても、エンタングルメントを生成できないことを実証します。私たちの結果は、非マルコビアン騒音を含む一般的なガウス環境騒音源の存在下でも保持されます。
"Michael Reitz, Stephan van den Wildenberg, Arghadip Koner, George C. Schatz, Joel Yuen-Zhou",Quantum theory of surface lattice resonances,"The collective interactions of nanoparticles arranged in periodic structures give rise to high-$Q$ in-plane diffractive modes known as surface lattice resonances (SLRs). While these resonances and their broader implications have been extensively studied within the framework of classical electrodynamics and linear response theory, a quantum optical theory capable of describing the dynamics of these structures, especially in the presence of material nonlinearities, beyond the use of \textit{ad hoc} few-mode approximations is largely missing. To this end, we consider here a lattice of metallic nanoparticles coupled to the background electromagnetic field and derive the quantum input-output relations within the electric dipole approximation. As a first application, we discuss coupling of the nanoparticle array to an external array of emitters and illustrate how the formalism can be extended to molecular optomechanics. Specifically, we show how the high $Q$-factors provided by SLRs can facilitate coupling between the nanoparticle array and collective vibrational modes. Finally, we examine a scenario in which the metallic nanoparticles themselves are replaced with saturable excitonic emitters, illustrating how the nonlinearity of the emitters can be used to switch the SLR condition between different electronic transitions. Our work provides a seamless framework to rigorously model SLR phenomena with quantum emitters without resorting to phenomenological treatments of either the electromagnetic environment or the material degrees of freedom.",表面格子共鳴の量子理論,周期的な構造に配置されたナノ粒子の集合的相互作用は、表面格子共鳴（SLR）として知られる高$ Q $ Q $の面内回折モードを生じさせます。これらの共鳴とそれらのより広い意味は、古典的な電気力学と線形応答理論の枠組みの中で広く研究されていますが、特に\ textITの使用を超えて、これらの構造のダイナミクスを記述できる量子光理論{アドホック}数モード近似はほとんど欠落しています。この目的のために、ここでは、バックグラウンド電磁場に結合された金属ナノ粒子の格子を検討し、電気双極子近似内の量子入力関係を導き出します。最初のアプリケーションとして、ナノ粒子アレイのエミッターの外部配列への結合について説明し、形式を分子光メカニクスにどのように拡張できるかを示します。具体的には、SLRによって提供される高い$ Q $因子が、ナノ粒子アレイと集団振動モードの間の結合をどのように促進できるかを示します。最後に、金属ナノ粒子自体が飽和励起物エミッターに置き換えるシナリオを調べ、エミッターの非線形性を使用して異なる電子遷移間のSLR条件を切り替える方法を示します。私たちの仕事は、電磁環境または物質的な自由度のいずれかの現象学的治療に頼ることなく、量子エミッターを使用してSLR現象を厳密にモデル化するシームレスなフレームワークを提供します。
"Zuzanna Werner, Andrzej Frączak, Valtýr Kári Daníelsson, Jacek Szczytko, Barbara Piętka, Helgi Sigurðsson",Discrete chiral ballistic polariton laser,"Orbital angular momentum (OAM) of light appears when the phase of an electromagnetic wavefront winds around its direction of propagation, also known as optical vorticity. Contrary to the binary-valued photon spin, the integer-valued optical vortex charge is unbounded with many advantages in optical communication and trapping and enhancing the capacity of data encoding and multiplexing. Singular optoelectronic and chiroptic quantum technologies rely on the development of coherent and compact light sources of well-defined and reconfigurable OAM. We propose an optically tunable discrete chiral exciton-polariton microlaser that leverages strong spin-dependent polariton interactions, structured pumping, and inherent cavity photon spin-to-angular momentum conversion to emit coherent nonlinear light of variable OAM. By choosing pumping patterns with broken inversion symmetry in the microcavity plane we invoke geometric frustration between spinor ballistic condensates which spontaneously obtain a high-charge circulating current locked with the pump polarization. Our optically configurable system requires only a planar cavity thus avoiding the need for specialized irreversible cavity patterning or metasurfaces.",離散キラル弾道ポラリトンレーザー,眼窩の角運動量（OAM）は、電磁波面の位相が伝播方向の周りに光学渦度としても知られているときに現れます。バイナリ値の光子スピンとは反対に、整数値の光渦電荷は、光学通信とデータのエンコードと多重化の容量をトラップして強化する多くの利点と結合されていません。特異な光電子およびカイロプティック量子技術は、明確に定義された再構成可能なOAMのコヒーレント光源の開発に依存しています。強力なスピン依存性ポラリトン相互作用、構造化されたポンピング、および固有の空洞からの角への移動変換をレバレッジする光学的に調整可能な離散キラル励起子マイクロレーザーを提案します。マイクロキャビティ平面に反転対称性が壊れたポンプパターンを選択することにより、ポンプの偏光でロックされた高電荷循環電流を自発的に得るスピン弾道凝縮物の幾何学的フラストレーションを呼び出します。光学的に構成可能なシステムには、平面空洞のみが必要なため、特殊な不可逆的なキャビティパターニングまたはメタサーフェスの必要性が回避されます。
"Sergei Khlebnikov, Maxim Lyutikov (Purdue University)",Cherenkov emission by fast-moving uncharged Schwarzschild black hole,"We demonstrate that in the presence of an external magnetic field, an uncharged classical Schwarzschild black hole moving superluminally in a dielectric with permittivity $\epsilon > 1$ produces Cherenkov emission. This is a new physical effect: classical (non-quantum) emission of electromagnetic waves by a completely charge-neutral ``particle''. The governing equations (involving General Relativity, electromagnetism, and the physics of continuous media) have no external electromagnetic source - it is the distortion of the initial electromagnetic fields by the gravity of the black hole that plays the role of a superluminally moving source. The effect relies on nonzero values of both the magnetic field and the gravitational radius, as well as on the usual Cherenkov condition on the velocity, $v/c > 1/\sqrt{\epsilon}$. Unlike Cherenkov emission by a point charge, the effective source in this case is spatially distributed, with emission generated along the single Cherenkov emission cone. The emitted spectrum is red-dominated, with power $\propto dk_z /|k_z|$ for wave numbers $|k_z| \leq 1/R_G$, where $R_G$ is the Schwarzschild radius. We comment on possible observability of this process during black hole -- neutron star mergers.",速い移動している非充電されたシュワルツチャイルドブラックホールによるチェレンコフ排出,外部磁場の存在下で、誘電率$ \ epsilon> 1 $を伴う誘電体で超極性で移動する充電されていない古典的なシュワルツチャイルドのブラックホールがチェレンコフ排出を生成することを実証します。これは新しい物理的効果です。完全に充電された「粒子」による電磁波の古典的な（非質量）放出。統治方程式（一般的な相対性、電磁気、および連続培地の物理学を含む）には、外部の電磁源がありません - それは、超音速ソースの役割を果たすブラックホールの重力による初期電磁界の歪みです。効果は、磁場と重力半径の両方の非ゼロ値、ならびに速度の通常のチェレンコフ条件、$ v/c> 1/\ sqrt {\ epsilon} $に依存します。ポイントチャージによるチェレンコフ排出とは異なり、この場合の有効なソースは空間的に分布しており、排出は単一のチェレンコフ排出コーンに沿って生成されます。放出されたスペクトルは、波番号$ | k_z |の電力$ \ propto dk_z /| k_z | $を備えて、赤支配されています。 \ leq 1/r_g $、$ r_g $はschwarzschild半径です。ブラックホール - 中性子星の合併中のこのプロセスの観察可能性についてコメントします。
"Ge Song, Weitao Yang",NepoIP/MM: Towards Accurate Biomolecular Simulation with a Machine Learning/Molecular Mechanics Model Incorporating Polarization Effects,"Machine learning force fields offer the ability to simulate biomolecules with quantum mechanical accuracy while significantly reducing computational costs, attracting growing attention in biophysics. Meanwhile, leveraging the efficiency of molecular mechanics in modeling solvent molecules and long-range interactions, a hybrid machine learning/molecular mechanics (ML/MM) model offers a more realistic approach to describing complex biomolecular systems in solution. However, multiscale models with electrostatic embedding require accounting for the polarization of the ML region induced by the MM environment. To address this, we adapt the state-of-the-art NequIP architecture into a polarizable machine learning force field, NepoIP, enabling the modeling of polarization effects based on the external electrostatic potential. We found that the nanosecond MD simulations based on NepoIP/MM are stable for the periodic solvated dipeptide system and the converged sampling shows excellent agreement with the reference QM/MM level. Moreover, we show that a single NepoIP model can be transferable across different MM force fields, as well as extremely different MM environment of water and proteins, laying the foundation for developing a general machine learning biomolecular force field to be used in ML/MM with electrostatic embedding.",NEPOIP/MM：偏光効果を取り入れた機械学習/分子力学モデルを使用した正確な生体分子シミュレーションに向けて,機械学習力フィールドは、量子機械的精度で生体分子をシミュレートする能力を提供しながら、計算コストを大幅に削減し、生物物理学の注目を集めています。一方、溶媒分子と長距離相互作用のモデリングにおける分子力学の効率を活用して、ハイブリッド機械学習/分子力学（ML/mm）モデルは、溶液中の複雑な生体分子システムを記述するためのより現実的なアプローチを提供します。ただし、静電埋め込みを備えたマルチスケールモデルは、MM環境によって誘導されるML領域の偏光を考慮する必要があります。これに対処するために、最先端のNEQUIPアーキテクチャを、外部の静電ポテンシャルに基づいて偏光効果のモデリングを可能にする偏光機械学習力フィールドNEPOIPに適応します。 NEPOIP/MMに基づくNANOSECOND MDシミュレーションは、周期的な溶媒和ジペプチドシステムで安定しており、収束したサンプリングは参照QM/MMレベルと優れた一致を示していることがわかりました。さらに、単一のNEPOIPモデルが異なるMM力場で移動できることを示しています。また、水とタンパク質の非常に異なるMM環境で、ML/MMで使用する一般的な機械学習生体分子電界を開発するための基礎を築くことができることを示しています。静電埋め込み。
Geoffrey L. Warner,Quantum State Preparation via Nested Entanglement,"We develop a representation of an n-qubit register that parameterizes its statevector as a series of nested entanglements. We show that the recursive substructure of this representation provides a natural framework for automating the construction of quantum circuits for state preparation. It also allows for a straightforward treatment of pure state separability. We discuss a novel derivation of uniformly controlled rotations and the quantum Fourier transform within this representation, and consider the effects of single-qubit basis changes on its overall structure. We end with a discussion of the apparent connection between the compressibility of the state description in this representation, and the circuit complexity required to prepare it.",ネストされたエンタングルメントを介した量子状態の準備,NETIGTERTEMECTIONを一連のネストされた絡み合いとしてパラメーター化するN-qubitレジスタの表現を開発します。この表現の再帰的下部構造は、状態準備のための量子回路の構築を自動化するための自然なフレームワークを提供することを示します。また、純粋な状態分離性を簡単に処理することもできます。この表現内の均一に制御された回転と量子フーリエ変換の新規導出について説明し、その全体的な構造に対する単一のキット基底の変化の影響を考慮します。この表現における状態記述の圧縮率とそれを準備するために必要な回路の複雑さの間の明らかなつながりについて議論することで終わります。
"Andoni De Arriba de La Hera, Mateo Galdeano, Mario Garcia-Fernandez",$\mathrm{G}_2$-structures with torsion and the deformed Shatashvili-Vafa vertex algebra,"We construct representations of the deformed Shatashvili-Vafa vertex algebra $\mathrm{SV}_a$, with parameter $a \in \mathbb{C}$, as recently proposed in the physics literature by Fiset and Gaberdiel. The geometric input for our construction are integrable $\mathrm{G}_2$-structures with closed torsion, solving the heterotic $\mathrm{G}_2$ system with $\alpha'=0$ on the group manifolds $S^3\times T^4$ and $S^3\times S^3\times S^1$. From considerations in string theory, one expects the chiral algebra of these backgrounds to include $\mathrm{SV}_a$, and we provide a mathematical realization of this expectation by obtaining embeddings of $\mathrm{SV}_a$ in the corresponding superaffine vertex algebra and the chiral de Rham complex. In our examples, the parameter $a$ is proportional to the scalar torsion class of the $\mathrm{G}_2$ structure, $a \sim \tau_0$, as expected from previous work in the semi-classical limit by the second author, jointly with De la Ossa and Marchetto.",$ \ mathrm {g} _2 $  - ねじれと変形したシャタシュヴィリヴァファ頂点代数を備えた構造,FisetとGaberdielが物理学文献で最近提案したように、変形したShatashvili-Vafa Vertex Algebra $ \ Mathrm {Sv} _a $の表現を構築します。構造の幾何学入力は統合可能です$ \ mathrm {g} _2 $  - 閉じたねじれを備えた$ \ mathrm {g} _2 $ $ $ \ alpha '= 0 $ withグループマニフォルズ$ s^3 \ times t^4 $および$ s^3 \ times s^3 \ times s^1 $。文字列理論の考慮事項から、これらの背景のカイラル代数が$ \ mathrm {sv} _a $を含めることを期待しており、$ \ mathrm {sv} _a $の埋め込みを取得することにより、この期待の数学的実現を提供します。頂点代数とキラル・デ・ラム複合体。例では、パラメーター$ a $は、以前の作業から2番目の制限までに予想されるように、$ \ mathrm {g} _2 $ structure、$ a \ sim \ tau_0 $のスカラーねじれクラスに比例します。著者、デラオッサとマルケットと共同。
