authors,title,abstract,authors_trans,abstract_trans
"Jianyi Chen, Songtao Huang, Yunpeng Ji, Grant L. Schumacher, Alan Tsidilkovski, Alexander Schuckert, Gabriel G. T. Assumpção, Nir Navon",Emergence of Fermi's Golden Rule in the Probing of a Quantum Many-Body System,"Fermi's Golden Rule (FGR) is one of the most impactful formulas in quantum mechanics, providing a link between easy-to-measure observables - such as transition rates - and fundamental microscopic properties - such as density of states or spectral functions. Its validity relies on three key assumptions: the existence of a continuum, an appropriate time window, and a weak coupling. Understanding the regime of validity of FGR is critical for the proper interpretation of most spectroscopic experiments. While the assumptions underlying FGR are straightforward to analyze in simple models, their applicability is significantly more complex in quantum many-body systems. Here, we observe the emergence and breakdown of FGR, using a strongly interacting homogeneous spin-$1/2$ Fermi gas coupled to a radio-frequency (rf) field. Measuring the transition probability into an outcoupled internal state, we map the system's dynamical response diagram versus the rf-pulse duration $t$ and Rabi frequency $\Omega_0$. For weak drives, we identify three regimes: an early-time regime where the transition probability takes off as $t^2$, an intermediate-time FGR regime, and a long-time non-perturbative regime. Beyond a threshold Rabi frequency, Rabi oscillations appear. Our results provide a blueprint for the applicability of linear response theory to the spectroscopy of quantum many-body systems.",量子多体システムの調査におけるフェルミの黄金律の出現,Fermiの黄金律（FGR）は、量子力学で最もインパクトのある式の1つであり、遷移速度などの容易な観測可能性と基本的な微視的特性など、状態の密度やスペクトル関数などの基本的な微視的特性との間のリンクを提供します。その妥当性は、連続体の存在、適切な時間枠、および弱い結合という3つの重要な仮定に依存しています。 FGRの妥当性の体制を理解することは、ほとんどの分光実験の適切な解釈にとって重要です。 FGRの根底にある仮定は、単純なモデルで分析するのに簡単ですが、それらの適用性は量子多体システムでは大幅に複雑です。ここでは、FGRの出現と故障を観察し、強く相互作用する均一なスピンを使用して、無線周波数（RF）フィールドに結合された$ 1/2 $フェルミガスを使用します。遷移確率をアップカップされた内部状態に測定すると、システムの動的応答図とRFパルス期間$ t $およびRABI頻度$ \ OMEGA_0 $をマッピングします。弱いドライブの場合、3つのレジームを特定します。遷移確率が$ t^2 $と崩壊する早期の体制、中間時間FGR体制、および長年の非摂動体制です。しきい値Rabi頻度を超えて、Rabi振動が表示されます。私たちの結果は、量子多体系の分光法に対する線形応答理論の適用性の青写真を提供します。
"Seigo Kikura, Ryotaro Inoue, Hayata Yamasaki, Akihisa Goban, Shinichi Sunami",Taming Recoil Effect in Cavity-Assisted Quantum Interconnects,"Photon recoil is one of the fundamental limitations for high-fidelity control of trapped-atom qubits such as neutral atoms and trapped ions. In this work, we derive an analytical model for efficiently evaluating the motion-induced infidelity in remote entanglement generation protocols. Our model is applicable for various photonic qubit encodings such as polarization, time-bin, and frequency, and with arbitrary initial motional states, thus providing a crucial theoretical tool for realizing high-fidelity quantum networking. For the case of tweezer-trapped neutral atoms, our results indicate that operating in the bad-cavity regime with cavity decay rate exceeding atom-photon coupling rate, and near-ground-state cooling with motional quanta below 1, are desired to suppress the motion-induced infidelity sufficiently below the 1\% level required for efficient quantum networking. Finite temperature effects can be mitigated efficiently by detection time filtering at the moderate cost of success probability and network speed. These results extend the understanding of infidelity sources in remote entanglement generation protocols, establishing a concrete path towards fault-tolerant quantum networking with scalable trapped-atom qubit systems.",キャビティアシストの量子相互接続における反動効果を調整します,光子反動は、中性原子や閉じ込められたイオンなどの閉じ込められた原子キュービットの高忠実度制御の基本的な制限の1つです。この作業では、リモートエンタングルメント生成プロトコルにおける動き誘発性の不倫を効率的に評価するための分析モデルを導き出します。私たちのモデルは、偏光、時間ビン、周波数などのさまざまなフォトニックキットエンコーディング、および任意の初期運動状態に適用されるため、高忠実度の量子ネットワーキングを実現するための重要な理論ツールを提供します。ピンセットに触たちした中性原子の場合、我々の結果は、空洞減衰速度を備えた不良キャビティレジームでの動作を原子ホトンカップリング速度を超えて動作すること、および1未満の運動量子を使用した地下状態の冷却が望ましいことを示しています。効率的な量子ネットワーキングに必要な1 \％レベルを十分に下回る動きによる不倫。有限温度効果は、成功の確率とネットワーク速度の中程度のコストで検出時間フィルタリングにより効率的に緩和できます。これらの結果は、リモートエンタングルメント生成プロトコルにおける不倫源の理解を拡張し、スケーラブルなトラップ原子Qubitシステムを備えた断層耐性量子ネットワークへの具体的な経路を確立します。
Shingo Akama,Primordial full bispectra from the general bounce cosmology,"Primordial non-Gaussianities are key quantities to test early universe scenarios. In this paper, we compute full bispectra of scalar and tensor perturbations generated during a contracting phase in a general bounce model. The general bounce model consists of two branches: one realizes scale-invariant scalar and tensor power spectra from perturbations whose amplitudes become constant on superhorizon scales, as in de Sitter inflation, while the other realizes scale-invariant power spectra from perturbations whose amplitudes grow on superhorizon scales, as in matter bounce cosmology. We study the auto- and cross-bispectra originating from the scale-invariant scalar and tensor perturbations in these two branches. We investigate the amplitudes and shapes of non-Gaussianities and find that the differences between the two branches manifest for equilateral and squeezed momentum triangle configurations. In particular, one of the branches in which the superhorizon perturbations are conserved reproduces the so-called Maldacena's consistency relation. By examining perturbativity conditions and considering current observational constraints on primordial non-Gaussianities, we also find a viable parameter space in which both theoretical and observational constraints are satisfied simultaneously.",一般的なバウンス宇宙論からの原始フルビスペラ,原始非ガウス症は、初期の宇宙シナリオをテストするための重要な量です。この論文では、一般的なバウンスモデルの契約段階で生成されたスカラーとテンソル摂動の完全なビスペラを計算します。一般的なバウンスモデルは、2つの分岐で構成されています。1つは、スーパーホリゾンスケールで振幅が一定になるように、スケール不変のスカラーとテンソルパワースペクトルを摂動から実現します。問題のように、スーパーホリゾンは宇宙論のように拡大します。これら2つのブランチのスケール不変のスカラーとテンソル摂動に由来する自動およびクロスビスペラを研究します。非ガウスの振幅と形状を調査し、2つのブランチの違いが正三角形の構成と絞り出された勢いの三角形の構成のために現れることを発見しました。特に、スーパーホリゾンの摂動が保存されている枝の1つは、いわゆるマルダセナの一貫性の関係を再現します。摂動性の条件を調べ、原始非ガウスの非ガウスの現在の観察制約を検討することにより、理論的制約と観察的制約の両方が同時に満たされる実行可能なパラメーター空間も見つかります。
"A. del Río-Lima, J. A. Seman, R. Jáuregui, F. J. Poveda-Cuevas",Spatial and Temporal Periodic Density Patterns in Driven Bose-Einstein Condensates,"The study of collective excitations is a crucial tool for understanding many-body quantum systems. For instance, they play a central role in the exploration of superfluidity and other quantum macroscopic phenomena in Bose and Fermi systems. In this work we present a variational and a numerical study of a parametrically driven Bose-Einstein condensate confined in a cylindrical harmonic trap in which the aspect ratio can be varied from a prolate (cigar-shaped) to an oblate (pancake-shaped) system. The excitation can be applied by periodically modulating the harmonic frequencies of the trap or, alternatively, the interatomic interaction strength at a frequency that matches that of the system breathing mode. As a result, we observe the formation of dynamical density patterns that depend on the geometry of the trap: a fringe pattern in a prolate system and a ring pattern in an oblate one. By decomposing the total energy into its kinetic, potential, and interaction terms, we show that the onset of these patterns coincides with the redistribution of kinetic energy along the weakly trapped directions of the sample, indicating the three-dimensional nature of the studied phenomena. Finally, our analysis shows that the difference between the two excitation mechanisms lies on the system stability. Modulating the trap destabilizes the system quicker than modulating the interactions, leading to earlier formation of the patterns.",駆動されたボーズアインシュタイン凝縮物の空間的および時間的周期密度パターン,集合的な励起の研究は、多体量子システムを理解するための重要なツールです。たとえば、彼らは、BoseおよびFermiシステムにおける超流動性やその他の量子巨視的現象の調査において中心的な役割を果たします。この作業では、円筒形の調和トラップに閉じ込められたパラメトリック駆動のボーズアインシュタイン凝縮液の変分研究と数値研究を提示します。このトラップでは、アスペクト比を排水（シガー型）からオブレート（パンケーキ型）システムまで変化させることができます。 。励起は、トラップの高調波周波数を定期的に変調することで適用できます。あるいは、システム呼吸モードの周波数と一致する周波数で原子間相互作用強度を調整することができます。その結果、トラップのジオメトリに依存する動的密度パターンの形成を観察します：扁平系のフリンジパターンとオブレートマンのリングパターン。総エネルギーを運動学的、潜在的、および相互作用項に分解することにより、これらのパターンの開始がサンプルの弱く閉じ込められた方向に沿った運動エネルギーの再分布と一致し、研究された現象の3次元性を示していることを示します。最後に、分析は、2つの励起メカニズムの違いがシステムの安定性にあることを示しています。トラップを調節すると、システムが相互作用を調整するよりも速く不安定になり、パターンの以前の形成につながります。
"Andriani Keliri, Marco Schirò",Slave-spin approach to the Anderson-Josephson quantum dot,"We study a strongly interacting quantum dot connected to two superconducting leads using a slave-spin representation of the dot. At the mean-field level the problem maps into a resonant level model with superconducting leads, coupled to an auxiliary spin-1/2 variable accounting for the parity of the dot. We obtain the mean-field phase diagram, showing a transition between a Kondo (singlet) and a local moment (doublet) regime, corresponding to the $0-\pi$ transition of the junction. The mean-field theory qualitatively captures the Kondo singlet phase and its competition with superconductivity for weak values of the BCS gap, including the non-trivial dependence of the Andreev bound states on the interaction, but fails in the doublet regime where it predicts a dot decoupled from the bath. Using diagrammatic techniques and a random phase approximation, we include fluctuations on top of the mean-field theory to describe finite-frequency dynamics of the effective spin variable. This leads to the formation of high-energy Hubbard bands in the spectral function and a coherent Kondo peak with a BCS gap at low energies. Finally, we compute the Josephson current and the induced superconducting correlations on the dot.",アンダーソン・ジョセフソン量子ドットへの奴隷スピンアプローチ,ドットのスレーブスピン表現を使用して、2つの超伝導リードに接続された強く相互作用する量子ドットを研究します。平均フィールドレベルでは、問題は、超伝導リードを備えた共振レベルモデルにマップし、DOTのパリティを補助的なSPIN-1/2変数に結合します。平均フィールド位相図を取得し、ジャンクションの$ 0- \ pi $遷移に対応する近藤（シングレット）とローカルモーメント（ダブレット）レジームの間の遷移を示します。平均フィールド理論は、コンドシングレットフェーズと、Andreev結合状態の相互作用に対する非重要な依存性を含むBCSギャップの弱い値に対する超伝導性との競合を定性的に捉えていますが、DOTを予測するダブレット制度では失敗しますお風呂から切り離されています。図式的手法とランダム位相近似を使用して、平均フィールド理論の上に変動を含めて、有効なスピン変数の有限頻度のダイナミクスを記述します。これにより、スペクトル関数における高エネルギーのハバードバンドが形成され、低エネルギーでBCSギャップを伴うコヒーレントな近藤ピークが形成されます。最後に、Josephson電流と誘導された超伝導相関をDOTに計算します。
"Noah Berthusen, Shi Jie Samuel Tan, Eric Huang, Daniel Gottesman",Adaptive Syndrome Extraction,"Device error rates on current quantum computers have improved enough to where demonstrations of error correction below break-even are now possible. Still, the circuits required for quantum error correction introduce significant overhead and sometimes inject more errors than they correct. In this work, we introduce adaptive syndrome extraction as a scheme to improve code performance and reduce the quantum error correction cycle time by measuring only the stabilizer generators that are likely to provide useful syndrome information. We provide a concrete example of the scheme through the [[4,2,2]] code concatenated with a hypergraph product code and a syndrome extraction cycle that uses quantum error detection to modify the syndrome extraction circuits in real time. Compared to non-concatenated codes and non-adaptive syndrome extraction, we find that the adaptive scheme achieves over an order of magnitude lower logical error rates while requiring fewer CNOT gates and physical qubits. Furthermore, we show how to achieve fault-tolerant universal logical computation with [[4,2,2]]-concatenated hypergraph product codes.",適応症候群抽出,"現在の量子コンピューターのデバイスエラー率は、破損以下のエラー補正のデモンストレーションが現在可能になるほど十分に改善されています。それでも、量子エラー補正に必要な回路は、重大なオーバーヘッドを導入し、修正よりも多くのエラーを注入することがあります。この作業では、有用な症候群情報を提供する可能性が高い安定剤ジェネレーターのみを測定することにより、コードパフォーマンスを改善し、量子誤差補正サイクル時間を短縮するスキームとして適応症候群抽出を導入します。ハイパーグラフ製品コードと、量子誤差検出を使用してリアルタイムで症候群抽出回路を修正するシンドローム抽出サイクルと連結された[[4,2,2]]コードを介したスキームの具体的な例を提供します。非コンサテインされたコードおよび非適応症候群抽出と比較して、適応スキームは、より少ないCNOTゲートと物理的なQubitsを必要としながら、数桁低い論理エラー率を達成することがわかります。さらに、[[4,2,2]]  - 連結されたハイパーグラフ製品コードを使用して、障害耐性の普遍的な論理計算を実現する方法を示します。"
"Alexander C. Tyner, Joshuah T. Heath, Thue Christian Thann, Vincent P. Michal, Peter Krogstrup, Mark Kamper Svendsen, Alexander V. Balatsky",Identification of soft modes in amorphous Al$_{2}$O$_{3}$ via first-principles,"Amorphous Al$_{2}$O$_{3}$ is a fundamental component of modern superconducting qubits. While amphorphous oxides offer distinct advantages, such as directional isotropy and a consistent bulk electronic gap, in realistic systems these compounds support two-level systems (TLSs) which couple to the qubit, expediting decoherence. In this work, we perform a first-principles study of amorphous Al$_{2}$O$_{3}$ and identify low-energy modes in the electronic and phonon spectra as a possible origin for TLSs.",アモルファスAl $ _ {2} $ o $ _ {3} $のソフトモードの識別ファースト原理を介して,Amorphous al $ _ {2} $ o $ _ {3} $は、現代の超伝導キクの基本的なコンポーネントです。角球性酸化物は、方向性等方性や一貫したバルク電子ギャップなどの明確な利点を提供しますが、現実的なシステムでは、これらの化合物は、キクビットに結合し、デコヘヒャーを促進する2レベルのシステム（TLSS）をサポートします。この作業では、アモルファスAl $ _ {2} $ o $ _ {3} $の第一原理的研究を実施し、電子およびフォノンスペクトルの低エネルギーモードをTLSSの可能な起源として特定します。
"Julia Boeyens, Jonas Glatthard, Edward Gandar, Stefan Nimmrichter, Luis A. Correa, Jesús Rubio",On the role of symmetry and geometry in global quantum sensing,"Global sensing enables parameter estimation across arbitrary parameter ranges with a finite number of shots. While various formulations exist, the Bayesian paradigm offers a flexible approach to optimal protocol design under minimal assumptions. However, there are several sets of assumptions capturing the notions of prior ignorance and uninformed estimation, leading to two main approaches: invariance of the prior distribution under specific parameter transformations, and adherence to the geometry of a state space. While the first approach often leads to simpler priors and estimators and is more broadly applicable in adaptive settings, the second can lead to faster posterior convergence in a well-defined measurement setting. We examine the practical consequences of both approaches and show how to apply them in examples of rate and coherence estimation in noisy scenarios. More importantly, by employing the notion of location-isomorphic parameters, we unify the two approaches into a practical and versatile framework for optimal global quantum sensing, detailing when and how each set of assumptions should be employed - a blueprint for the design of quantum sensors.",グローバルな量子センシングにおける対称性とジオメトリの役割について,グローバルセンシングにより、任意のパラメーター範囲全体でパラメーターの推定が可能になり、有限数のショットがあります。さまざまな製剤が存在しますが、ベイジアンパラダイムは、最小限の仮定の下で最適なプロトコル設計に対する柔軟なアプローチを提供します。ただし、以前の無知と情報のない推定の概念を捉えたいくつかの仮定のセットがあり、2つの主要なアプローチにつながります。特定のパラメーター変換における事前分布の不変性と、状態空間のジオメトリへの順守です。最初のアプローチはしばしばより単純なプライアーと推定器につながり、適応設定でより広く適用されますが、2番目は明確に定義された測定設定でより速い後部収束につながる可能性があります。両方のアプローチの実際的な結果を調べ、騒々しいシナリオのレートとコヒーレンス推定の例にそれらを適用する方法を示します。さらに重要なことに、位置異性パラメーターの概念を採用することにより、2つのアプローチを、最適なグローバルな量子センシングのための実用的で汎用性の高いフレームワークに統一し、各仮定のセットをいつ、どのように採用するかを詳述します。 。
"Yusuf Karli, Iker Avila Arenas, Christian Schimpf, Ailton José Garcia Junior, Santanu Manna, Florian Kappe, René Schwarz, Gabriel Undeutsch, Maximilian Aigner, Melina Peter, Saimon F Covre da Silva, Armando Rastelli, Gregor Weihs, Vikas Remesh",Passive Demultiplexed Two-photon State Generation from a Quantum Dot,"High-purity multi-photon states are essential for photonic quantum computing. Among existing platforms, semiconductor quantum dots offer a promising route to scalable and deterministic multi-photon state generation. However, to fully realize their potential we require a suitable optical excitation method. Current approaches of multi-photon generation rely on active polarization-switching elements (e.g., electro-optic modulators, EOMs) to spatio-temporally demultiplex single photons. Yet, the achievable multi-photon rate is fundamentally limited by the switching speed of the EOM. Here, we introduce a fully passive demultiplexing technique that leverages a stimulated two-photon excitation process to achieve switching rates that are only limited by the quantum dot lifetime. We demonstrate this method by generating two-photon states from a single quantum dot without requiring any active switching elements. Our approach significantly reduces the cost of demultiplexing while shifting it to the excitation stage, enabling loss-free demultiplexing and effectively doubling the achievable multi-photon generation rate when combined with existing active demultiplexing techniques.",量子ドットからの受動的な非脱脂2光子状態の世代,高純度の多光子状態は、フォトニック量子コンピューティングに不可欠です。既存のプラットフォームの中で、半導体量子ドットは、スケーラブルで決定論的なマルチホトン状態の世代への有望なルートを提供します。ただし、その可能性を完全に実現するには、適切な光学励起方法が必要です。多光子生成の現在のアプローチは、空間的に非gultiplex単一光子に対する活性偏光スイッチング要素（たとえば、電気光学モジュレーター、EOM）に依存しています。しかし、達成可能な多光子速度は、EOMのスイッチング速度によって基本的に制限されています。ここでは、刺激された2光子励起プロセスを活用して、量子ドット寿命によってのみ制限されるスイッチング速度を実現する完全に受動的な脱gultiplexing技術を導入します。アクティブなスイッチング要素を必要とせずに、単一の量子ドットから2光子状態を生成することにより、この方法を実証します。私たちのアプローチは、励起段階にシフトしながら、非脱脂のコストを大幅に削減し、既存のアクティブな脱gultiplexing技術と組み合わせると、無損失の非脱ultiplexingを可能にし、達成可能な多光子生成率を効果的に2倍にします。
"Alexandre S. May, Leo Sutevski, Jeanne Solard, Gil Cardoso, Léon Carde, Louis Pallegoix, Raphael Lescanne, Denis Vion, Patrice Bertet, Emmanuel Flurin",Noise Mitigation in Single Microwave Photon Counting by Cascaded Quantum Measurements,"While single-photon counting is routinely achieved in the optical domain, operational single microwave photon detectors (SMPDs) have only recently been demonstrated. SMPDs are critical for sensing weak signals from incoherent emitters, with applications ranging from the detection of individual electron spins and dark-matter candidates to advancements in hybrid quantum devices and superconducting quantum computing. These detectors offer a substantial advantage over quantum-limited amplification schemes by bypassing the standard quantum limit for power detection, therefore further reductions in their intrinsic noise are essential for advancing quantum sensing at microwave frequencies. Several SMPD designs utilize the state of a superconducting qubit to encode the detection of an itinerant photon, and rely on a non-destructive photon-qubit interaction. Here, we leverage this Quantum-Non-Demolition feature by repeatedly measuring the impinging photon with cascaded Four-Wave-Mixing processes and encoding the detection on several qubits. This cascaded detector mitigates the intrinsic local noise of individual qubits, achieving a two-order-of-magnitude reduction in intrinsic detector noise at the cost of halving the efficiency. We report an intrinsic sensitivity of $8(1)\times10^{-24}\text{W}/\sqrt{\text{Hz}}$, with an operational sensitivity of $5.9(6)\times 10^{-23}\text{W}/\sqrt{\text{Hz}}$ limited by thermal photons in the input line.",カスケード量子測定による単一のマイクロ波光子カウントにおける騒音緩和,単一光子カウントは光学ドメインで日常的に達成されていますが、動作する単一マイクロ波光子検出器（SMPD）は最近実証されています。 SMPDは、個々の電子スピンや暗黒質候補の検出からハイブリッド量子デバイスの進歩、超伝導量子コンピューティングまでのアプリケーションを使用して、一貫性のないエミッターからの弱い信号を感知するために重要です。これらの検出器は、電力検出の標準量子制限をバイパスすることにより、量子制限の増幅スキームよりも大きな利点を提供するため、マイクロ波周波数での量子センシングを進めるためには、固有のノイズのさらなる減少が不可欠です。いくつかのSMPD設計では、超伝導Qubitの状態を利用して、巡回光子の検出をエンコードし、非破壊光子quビット相互作用に依存しています。ここでは、カスケードされた4波混合プロセスを使用して衝突光子を繰り返し測定し、いくつかのキビットで検出をエンコードすることにより、この量子と非emolitionの特徴を活用します。このカスケード検出器は、個々のキュービットの固有の局所ノイズを軽減し、効率を半分にするために固有の検出器ノイズの2桁の減少を達成します。 8ドル（1）\ Times10^{-24} \ Text {w}/\ sqrt {\ text {hz}} $の本質的な感度を報告します。 } \ text {w}/\ sqrt {\ text {hz}} $の熱光子によって制限されています入力ライン。
