authors,title,abstract,authors_trans,abstract_trans
"Authors:Sharan Banagiri, Thomas A. Callister, Zoheyr Doctor, Vicky Kalogera",Title:Structure and Skewness of the Effective Inspiral Spin Distribution of Binary Black Hole Mergers,"Abstract:The detection of gravitational waves has brought to light a population of binary black holes that merge within a Hubble time. Multiple formation channels can contribute to this population, making it difficult to definitively associate particular population features with underlying stellar physics. Black hole spins are considered an important discriminator between various channels, but they are less well-measured than masses, making conclusive astrophysical statements using spins difficult thus far. In this paper, we consider the distribution of the effective inspiral spin $\chi_{\rm eff}$ -- a quantity much better measured than individual component spins. We show that non-Gaussian features like skewness, asymmetry about zero, and multimodality can naturally arise in the $\chi_{\rm eff}$ distribution when multiple channels contribute to the population. Searching for such features, we find signs of skewness and asymmetry already in the current catalogs, but no statistically significant signs of bimodality. These features provide robust evidence for the presence of a subpopulation with spins preferentially aligned to the binary's orbital angular momentum; and we conservatively estimate the fraction of this subpopulation to be at least $12 \% - 17\%$ (at $90\%$ credibility). Our models do not find an excess of non-spinning systems and instead find that at least $\sim 20 \%$ of the binaries have some degree of negative $\chi_{\rm eff}$. The data also suggest that, if preferentially aligned mergers form a significant fraction of the population, they must have small spins.",タイトル:ブラックホール連星合体の実効的なインスパイラルスピン分布の構造と歪み,要約: 重力波の検出により、ハッブル時間内に合体する連星ブラックホールの集団が明らかになりました。複数の形成経路がこの集団に寄与する可能性があるため、特定の集団の特徴を根底にある星の物理学と決定的に関連付けることが困難になります。ブラックホールのスピンは、さまざまなチャネル間の重要な識別子であると考えられていますが、質量ほど測定が不十分であるため、これまでのところ、スピンを使用した天体物理学の決定的な記述は困難です。この論文では、有効吸気スピン $\chi_{\rm eff}$ の分布を検討します。この量は、個々の成分のスピンよりもはるかによく測定されます。複数のチャネルが母集団に寄与している場合、歪度、ゼロに関する非対称性、多峰性などの非ガウス特徴が $\chi_{\rm eff}$ 分布に自然に発生する可能性があることを示します。そのような特徴を検索すると、現在のカタログには既に歪度と非対称性の兆候が見つかりますが、統計的に有意な二峰性の兆候は見つかりません。これらの特徴は、連星の軌道角運動量に優先的に揃ったスピンを持つ部分集団の存在についての確かな証拠を提供します。そして、この部分母集団の割合は少なくとも $12 \% - 17\%$ であると控えめに推定します ($90\%$ の信頼性で)。私たちのモデルでは、過剰な非回転系は検出されず、代わりにバイナリの少なくとも $\sim 20 \%$ にある程度の負の $\chi_{\rm eff}$ があることがわかります。データはまた、優先的に整列した合併が集団のかなりの部分を形成する場合、それらのスピンは小さいに違いないことを示唆しています。
"Authors:Qin Zhang, Mohsen Heidari",Title:Quantum Data Sketches,"Abstract:Recent advancements in quantum technologies, particularly in quantum sensing and simulation, have facilitated the generation and analysis of inherently quantum data. This progress underscores the necessity for developing efficient and scalable quantum data management strategies. This goal faces immense challenges due to the exponential dimensionality of quantum data and its unique quantum properties such as no-cloning and measurement stochasticity. Specifically, classical storage and manipulation of an arbitrary n-qubit quantum state requires exponential space and time. Hence, there is a critical need to revisit foundational data management concepts and algorithms for quantum data. In this paper, we propose succinct quantum data sketches to support basic database operations such as search and selection. We view our work as an initial step towards the development of quantum data management model, opening up many possibilities for future research in this direction.",タイトル:量子データスケッチ,要約: 量子技術、特に量子センシングとシミュレーションにおける最近の進歩により、本質的に量子データの生成と分析が容易になりました。この進歩は、効率的でスケーラブルな量子データ管理戦略を開発する必要性を強調しています。この目標は、量子データの指数関数的な次元性と、クローン作成の不可能性や測定の確率論などの独特の量子特性により、計り知れない課題に直面しています。具体的には、任意の n 量子ビット量子状態の古典的な保存と操作には、指数関数的な空間と時間が必要です。したがって、量子データの基本的なデータ管理概念とアルゴリズムを再検討することが非常に必要です。この論文では、検索や選択などの基本的なデータベース操作をサポートする簡潔な量子データ スケッチを提案します。私たちは、私たちの研究を量子データ管理モデルの開発に向けた最初のステップとして捉えており、この方向での将来の研究に多くの可能性を切り開いています。
"Authors:Samuel Möller, Luca Banszerus, Katrin Hecker, Hubert Dulisch, Kenji Watanabe, Takashi Taniguchi, Christian Volk, Christoph Stampfer",Title:The role of antisymmetric orbitals and electron-electron interactions on the two-particle spin and valley blockade in graphene double quantum dots,"Abstract:We report on an experimental study of spin and valley blockade in two-electron bilayer graphene (BLG) double quantum dots (DQDs) and explore the limits set by asymmetric orbitals and electronelectron interactions. The results obtained from magnetotransport measurements on two-electron BLG DQDs, where the resonant tunneling transport involves both orbital symmetric and antisymmetric two-particle states, show a rich level spectrum. We observe a magnetic field tunable spin and valley blockade, which is limited by the orbital splitting, the strength of the electron-electron interaction and the difference in the valley g-factors between the symmetric and antisymmetric twoparticle orbital states. Our conclusions are supported by simulations based on rate equations, which allow the identification of prominent interdot transitions associated with the transition from single to two-particle states observed in the experiment.",タイトル:グラフェン二量子ドットにおける二粒子スピンとバレー遮断における反対称軌道と電子間相互作用の役割,要約: 我々は、2電子二重層グラフェン(BLG)二量子ドット(DQD)におけるスピンとバレーの遮断に関する実験的研究について報告し、非対称軌道と電子電子相互作用によって設定される限界を探ります。 2電子BLG DQDの磁気輸送測定から得られた結果では、共鳴トンネル輸送に軌道対称と反対称の2粒子状態の両方が関与しており、豊富な準位スペクトルが示されています。我々は、軌道分裂、電子間相互作用の強さ、対称と非対称の2粒子軌道状態間のバレーg因子の差によって制限される磁場調整可能なスピンとバレーの遮断を観察した。我々の結論は、実験で観察された単一粒子状態から二粒子状態への遷移に関連する顕著なドット間遷移の特定を可能にする速度方程式に基づくシミュレーションによって裏付けられています。
Authors:Dmytro Fedoriaka,Title:Quantum Circuits for Elementary Cellular Automata,Abstract:In this paper we identify full list of Elementary Cellular Automata rules which can be simulated using a quantum circuit (there are 22 such rules). For every such rule we present quantum circuit implementing it with $O(N)$ gates.,タイトル:初等セルオートマトンのための量子回路,要約: この論文では、量子回路を使用してシミュレートできる基本セル オートマトン ルールの完全なリストを特定します (そのようなルールは 22 個あります)。このようなルールごとに、それを $O(N)$ ゲートで実装する量子回路を提示します。
"Authors:Mattia Dalla Brida, Roman Höllwieser, Francesco Knechtli, Tomasz Korzec, Alberto Ramos, Stefan Sint, Rainer Sommer",Title:The strength of the interaction between quarks and gluons,"Abstract:Modern particle physics experiments, e.g. at the Large Hadron Collider (LHC) at CERN, crucially depend on the precise description of the scattering processes in terms of the known fundamental forces. This is limited by our current understanding of the strong nuclear force, as quantified by the strong coupling, $\alpha_s$, between quarks and gluons. Relating $\alpha_s$ to experiments poses a major challenge as the strong interactions lead to the confinement of quarks and gluons inside hadronic bound states. At high energies, however, the strong interactions become weaker (""asymptotic freedom"") and thus amenable to an expansion in powers of the coupling. Attempts to relate both regimes usually rely on modeling of the bound state problem in one way or another. Using large scale numerical simulations of a first principles formulation of Quantum Chromodynamics on a space-time lattice, we have carried out a model-independent determination of $\alpha_s$ with unprecedented precision. The uncertainty, about half that of all other results combined, originates predominantly from the statistical Monte Carlo evaluation and has a clear probabilistic interpretation. The result for $\alpha_s$ describes a variety of physical phenomena over a wide range of energy scales. If used as input information, it will enable significantly improved analyses of many high energy experiments, by removing an important source of theoretical uncertainty. This will increase the likelihood to uncover small effects of yet unknown physics, and enable stringent precision tests of the Standard Model. In summary, this result boosts the discovery potential of the LHC and future colliders, and the methods developed in this work pave the way for even higher precision in the future.",タイトル:クォークとグルーオンの相互作用の強さ,要約:現代の素粒子物理学の実験、例: CERN の大型ハドロン衝突型加速器 (LHC) での実験は、既知の基本力に関する散乱プロセスの正確な記述に決定的に依存しています。これは、クォークとグルーオン間の強い結合 $\alpha_s$ によって定量化される強力な核力についての現在の理解によって制限されます。 $\alpha_s$ を実験に関連付けるのは、強い相互作用によってクォークやグルーオンがハドロン結合状態内に閉じ込められてしまうため、大きな課題が生じます。しかし、高エネルギーでは、強い相互作用は弱くなり (「漸近的自由度」)、結合の力の拡大に影響されやすくなります。両方の体制を関連付けようとする試みは、通常、何らかの方法で束縛状態問題のモデル化に依存します。時空格子上の量子色力学の第一原理定式化の大規模数値シミュレーションを使用して、前例のない精度でモデルに依存しない $\alpha_s$ の決定を実行しました。他のすべての結果を合わせた値の約半分である不確実性は、主に統計的なモンテカルロ評価に由来しており、明確な確率的解釈があります。 $\alpha_s$ の結果は、広範囲のエネルギー スケールにわたるさまざまな物理現象を説明します。入力情報として使用すると、理論上の重要な不確実性の原因が除去されるため、多くの高エネルギー実験の解析が大幅に改善されます。これにより、まだ知られていない物理学の小さな影響を明らかにする可能性が高まり、標準モデルの厳密な精度テストが可能になります。要約すると、この結果は LHC と将来の衝突型加速器の発見の可能性を高め、この研究で開発された手法は将来さらに高い精度への道を切り開きます。
"Authors:William M. Watkins, Gregory Quiroz",Title:Non-Markovian Noise in Symmetry-Preserving Quantum Dynamics,"Abstract:In quantum dynamics, symmetries are vital for identifying and assessing conserved quantities that govern the evolution of a quantum system. When promoted to the open quantum system setting, dynamical symmetries can be negatively altered by system-environment interactions, thus, complicating their analysis. Previous work on noisy symmetric quantum dynamics has focused on the Markovian setting, despite the ubiquity of non-Markovian noise in a number of widely used quantum technologies. In this study, we develop a framework for quantifying the impact of non-Markovian noise on symmetric quantum evolution via root space decompositions and the filter function formalism. We demonstrate analytically that symmetry-preserving noise maintains the symmetric subspace, while non-symmetric noise leads to highly specific leakage errors. We support our findings with a numerical study of the transverse field Ising model subject to spatiotemporally correlated noise. Our results are broadly applicable, providing new analytic insights into the control and characterization of open quantum system dynamics.",タイトル:対称性を保った量子力学における非マルコフノイズ,要約: 量子力学では、量子系の進化を支配する保存量を特定し、評価するために対称性が不可欠です。オープン量子システム設定に移行すると、システムと環境の相互作用によって動的対称性が負に変化する可能性があるため、解析が複雑になります。広く使用されている多くの量子技術では非マルコフ ノイズが遍在しているにもかかわらず、ノイズ対称量子力学に関するこれまでの研究はマルコフ設定に焦点を当ててきました。この研究では、ルート空間分解とフィルター関数形式主義を介して対称量子進化に対する非マルコフノイズの影響を定量化するためのフレームワークを開発します。我々は、対称性を維持するノイズが対称部分空間を維持するのに対し、非対称ノイズは非常に特異的な漏れエラーを引き起こすことを解析的に実証します。我々は、時空間的に相関するノイズの影響を受ける横磁場イジングモデルの数値研究によって、我々の発見を裏付けています。私たちの結果は広く適用可能であり、オープン量子システムダイナミクスの制御と特性評価に対する新しい分析的洞察を提供します。
"Authors:Kai Nordlund, Susi Lehtola, Gerhard Hobler",Title:Repulsive interatomic potentials calculated at three levels of theory,"Abstract:The high-energy repulsive interaction between nuclei at distances much smaller than the equilibrium bond length is the key quantity determining the nuclear stopping power and atom scattering in keV and MeV radiation events. This interaction is traditionally modeled within orbital-free density functional theory with frozen atomic electron densities, following the Ziegler-Biersack-Littmark (ZBL) model. In this work, we calculate atom pair specific repulsive interatomic potentials with the ZBL model, and compare them to two kinds of quantum chemical calculations - second-order Møller-Plesset perturbation theory in flexible Gaussian basis sets as well as density functional theory with numerical atomic orbital basis sets - which go well beyond the limitations in the ZBL model, allowing the density to relax in the calculations. We show that the repulsive interatomic potentials predicted by the two quantum chemical models agree within $\sim$ 1% for potential energies above 30 eV, while the ZBL pair-specific potentials and universal ZBL potentials differ much more from either of these calculations. We provide new pair-specific fits of the screening functions in terms of 3 exponentials to the calculations for all pairs $Z_1$-$Z_2$ for $1 \leq Z_i \leq 92$, and show that they agree within $\sim 2$% with the raw data. We use the new potentials to simulate ion implantation depth profiles in single crystalline Si and show very good agreement with experiment. However, we also show that under channeling conditions, the attractive part of the potential can affect the depth profiles. The full data sets of all the calculated interatomic potentials as well as analytic fits to the data are shared as open access.",タイトル: 3 つのレベルの理論で計算された反発原子間ポテンシャル,要約: 平衡結合長よりもはるかに短い距離にある原子核間の高エネルギー反発相互作用は、keV および MeV 放射線イベントにおける核阻止力と原子散乱を決定する重要な量です。この相互作用は伝統的に、Ziegler-Biersack-Littmark (ZBL) モデルに従い、凍結原子電子密度を使用した軌道自由密度汎関数理論内で​​モデル化されています。この研究では、ZBL モデルを使用して原子ペア固有の反発原子間ポテンシャルを計算し、それらを 2 種類の量子化学計算 (柔軟なガウス基底関数の 2 次 Møller-Plesset 摂動理論と数値原子を使用した密度汎関数理論) と比較します。軌道基底関数 - ZBL モデルの制限をはるかに超えており、計算で密度を緩和できます。 2 つの量子化学モデルによって予測された反発原子間ポテンシャルは、30 eV 以上のポテンシャル エネルギーに対して $\sim$ 1% 以内で一致する一方、ZBL ペア固有のポテンシャルと普遍的な ZBL ポテンシャルは、これらの計算のいずれとも大きく異なることを示します。 $1 \leq Z_i \leq 92$ のすべてのペア $Z_1$-$Z_2$ の計算に 3 つの指数関数の観点から新しいペア固有のスクリーニング関数の適合を提供し、それらが $\sim 2$ 内で一致することを示します。 % は生データを使用します。我々は、新しいポテンシャルを使用して単結晶Siのイオン注入深さプロファイルをシミュレーションし、実験と非常に良い一致を示しました。ただし、チャネリング条件下では、ポテンシャルの魅力的な部分が深さのプロファイルに影響を与える可能性があることも示します。計算されたすべての原子間ポテンシャルの完全なデータセットとデータへの分析的適合は、オープンアクセスとして共有されます。
Authors:Muhammad Yarahmadi,Title:Barrow Interacting holographic dark energy cosmology with Hubble horizon as IR cutoff: A model can Alleviating the Hubble and $S_{8}$ Tension,"Abstract:In this study, we perform a comprehensive analysis of the Hubble constant (\(H_0\)) and matter clustering (\(S_8\)) tensions within the framework of non-interacting and interacting Barrow Holographic Dark Energy (BHDE) models. Utilizing a combination of observational datasets, including the Cosmic Microwave Background (CMB), Baryon Acoustic Oscillations (BAO), cosmic chronometers (CC), Pantheon, and lensing data, we assess the degree of tension relative to the Planck 2018 results and recent measurements such as the Riess et al. 2022 (R22) value for \(H_0 = 73.04 \pm 1.04 \ \text{km s}^{-1} \text{Mpc}^{-1}\) in 68\% C.L and KiDS-1000 and DES-Y3 for \(S_8\). Our findings show that both BHDE models mitigate the \(H_0\) and \(S_8\) tensions compared to the standard \(\Lambda\) Cold Dark Matter (\(\Lambda\)CDM) model. The non-interacting BHDE model achieves a moderate reduction in the \(H_0\) tension, while the interacting BHDE model offers a better fit for both parameters, suggesting it is more effective in addressing the tensions. Additionally, the quantum-gravitational deformation parameter \(\Delta\), constrained using the CMB+All dataset, indicates significant quantum effects in both models. The interacting scenario provides tighter constraints on \(\Delta\) and total neutrino mass \(\sum m_{\nu}\), offering a more precise representation of these effects. This study highlights the potential of BHDE models as viable alternatives to the \(\Lambda\)CDM framework for resolving cosmological tensions.",タイトル:バロー IR カットオフとしてハッブル地平線を使用したホログラフィック ダーク エネルギー宇宙論の相互作用: モデルはハッブルと $S_{8}$ 緊張を緩和できる,要約: この研究では、非相互作用および相互作用するバロー ホログラフィック ダーク エネルギー (BHDE) モデルの枠組み内で、ハッブル定数 (\(H_0\)) および物質クラスタリング (\(S_8\)) 張力の包括的な解析を実行します。 。宇宙マイクロ波背景放射 (CMB)、バリオン音響振動 (BAO)、宇宙クロノメーター (CC)、パンテオン、レンズデータなどの観測データセットを組み合わせて利用し、プランク 2018 の結果と最近の測定値と比較した緊張の度合いを評価します。 Riessらのような。 68\% C.L、KiDS-1000 および DES- における \(H_0 = 73.04 \pm 1.04 \ \text{km s}^{-1} \text{Mpc}^{-1}\) の 2022 (R22) 値\(S_8\) の場合は Y3。私たちの調査結果は、両方の BHDE モデルが標準の \(\Lambda\) 冷暗黒物質 (\(\Lambda\)CDM) モデルと比較して \(H_0\) と \(S_8\) の張力を緩和することを示しています。非相互作用 BHDE モデルは \(H_0\) 張力の適度な減少を達成しますが、相互作用 BHDE モデルは両方のパラメーターによりよく適合しており、張力に対処するのにより効果的であることを示唆しています。さらに、CMB+All データセットを使用して制約された量子重力変形パラメーター \(\Delta\) は、両方のモデルで重大な量子効果を示しています。相互作用シナリオでは \(\Delta\) とニュートリノ総質量 \(\sum m_{\nu}\) に対してより厳しい制約が与えられ、これらの効果をより正確に表現できます。この研究は、宇宙論的緊張を解決するための \(\Lambda\)CDM フレームワークの実行可能な代替手段としての BHDE モデルの可能性を強調しています。
"Authors:Stalin Abraham, A. Bhagwat, Sudhir Ranjan Jain",Title:PT-Symmetric $SU(2)$-like Random Matrix Ensembles: Invariant Distributions and Spectral Fluctuations,"Abstract:We consider an ensemble of $2\times 2$ normal matrices with complex entries representing operators in the quantum mechanics of 2 - level parity-time reversal (PT) symmetric systems. The randomness of the ensemble is endowed by obtaining probability distributions based on symmetry and statistical independence. The probability densities turn out to be power law with exponents that depend on the boundedness of the domain. For small spacings, $\sigma$, the probability density varies as $\sigma^{\nu}$, $\nu \geq 2$. The degree of level repulsion is a parameter of great interest as it makes a connection to quantum chaos; the lower bound of $\nu$ for our ensemble coincides with the Gaussian Unitary Ensemble. We believe that the systematic development presented here paves the way for further generalizations in the field of random matrix theory for PT-symmetric quantum systems.",タイトル:PT対称$SU(2)$様のランダム行列アンサンブル:不変分布とスペクトル変動,要約: 2 レベルのパリティ時間反転 (PT) 対称システムの量子力学の演算子を表す複雑なエントリを持つ $2\times 2$ 正規行列のアンサンブルを考えます。アンサンブルのランダム性は、対称性と統計的独立性に基づいた確率分布を取得することによって付与されます。確率密度は、領域の境界に依存する指数を伴うべき乗則であることがわかります。間隔が小さい $\sigma$ の場合、確率密度は $\sigma^{\nu}$、$\nu \geq 2$ のように変化します。準位反発の程度は、量子カオスと関係があるため、非常に興味深いパラメーターです。私たちのアンサンブルの $\nu$ の下限は、ガウス ユニタリー アンサンブルと一致します。私たちは、ここで提示された体系的な開発が、PT 対称量子システムのランダム行列理論の分野におけるさらなる一般化への道を開くと信じています。
Authors:Chris Gustin,Title:Gauge invariance of the natural lineshape and dissipative dynamics of a two-level atom,"Abstract:The natural lineshape of an excited two-level atom (TLA) has long been known to be gauge-dependent, with certain experiments in better agreement with the lineshape calculated with the dipole gauge. We show that by using a Coulomb gauge Hamiltonian truncated in a manner consistent with the gauge principle, the correct output spectrum can be obtained. For TLAs undergoing dynamics arising from additional Hamiltonian couplings, we also show that the master equation is gauge-invariant under the same conditions of validity as the Born-Markov approximation, despite different gauges having different spectral densities. These results highlight the importance of using correctly truncated gauge-invariant Hamiltonians in input-output theory for accurate frequency-dependent spectra, even in weak coupling regimes.",タイトル: 2 準位原子の自然な線形のゲージ不変性と散逸力学,要約: 励起された 2 準位原子 (TLA) の自然な線形はゲージに依存することが長い間知られており、特定の実験では双極子ゲージで計算された線形とよく一致しています。ゲージ原理と一致する方法で切り詰められたクーロン ゲージ ハミルトニアンを使用することにより、正しい出力スペクトルが取得できることを示します。追加のハミルトニアン結合から生じるダイナミクスを受ける TLA については、異なるゲージが異なるスペクトル密度を持っているにもかかわらず、マスター方程式がボルン・マルコフ近似と同じ有効条件下でゲージ不変であることも示します。これらの結果は、たとえ弱い結合領域であっても正確な周波数依存スペクトルを得るために、入出力理論において正しく切り詰められたゲージ不変ハミルトニアンを使用することの重要性を強調しています。
