authors,title,abstract,authors_trans,abstract_trans
"Jian Cao, Wen-Chao Zhang, Zhi-Lei She, An-Ke Lei, Jin-Peng Zhang, Hua Zheng, Dai-Mei Zhou, Yu-Liang Yan, Zhong-Qi Wang, Ben-Hao Sa",Deciphering the $G$(3900) quantum numbers $J^{PC}$ in $e^+e^-$ collisions,"Inspired by the BESIII observation of exotic hadron $G$(3900) [PRL 133(2024)081901] and by the study presented in a recent paper [PRL 133(2024)241903] where $G$(3900) was identified as a $P$-wave $D\bar D^*/\bar DD^*$ resonance, we use the parton and hadron cascade model PACIAE to simulate the $G$(3900) production in $e^+e^-$ annihilations at $\sqrt s$=4.95 GeV. The $G$(3900) candidates are recombined by Dynamically Constrained Phase-space Coalescence model using component mesons of $D\bar D$ or $D\bar D^*/\bar DD^*$ in the PACIAE simulated final hadronic state. We then calculate the $G$(3900) orbital angular momentum quantum number in its rest frame for the first time and perform the spectral classification for each of the above $G$(3900) candidates. Our results confirm the BESIII observation of $G$(3900) in the $e^+e^-\rightarrow D^0\bar D^0/ D^+D^-$ processes and suggest that the $G$(3900) composed of $D\bar D$ is $D$-wave dominant with $J^{PC}=2^{++}$. Moreover, our results indicate that the $G$(3900) composed of $D\bar D^*/\bar DD^*$ is $P$-wave dominant with $J^{PC}=$ $0^{-+}$, $1^{-+}$ or $2^{-+}$, which is consistent with the conclusion in PRL 133(2024)241903. Finally, significant discrepancies in the yields, the transverse momentum spectra and the rapidity distributions among the $G$(3900) $S$-wave, $P$-wave, and $D$-wave states are observed. These discrepancies are proposed as valuable criteria for deciphering the $G$(3900) orbital angular momentum quantum number and $J^{PC}$.",$ g $（3900）量子番号$ j^{pc} $ in $ e^+e^ -  $衝突を解読します,エキゾチックなハドロン$ g $（3900）[PRL 133（2024）081901]のBESIII観察と、最近の論文[PRL 133（2024）241903]で提示された研究に触発されました。 $ P $ -WAVE $ d \ bar d^*/\ bar dd^*$共鳴、PartonとHadron Cascadeを使用します$ e^+e^ -  $消滅で$ g $（3900）生産をシミュレートするモデルPaciae $ \ sqrt s $ = 4.95 Gev。 $ g $（3900）候補は、$ d \ bar d $または$ d \ bar d^*/\ bar dd^*$のコンポーネントメソンを使用して、動的に制約された位相空間合体モデルによって再結合されます。 。次に、休憩フレームの$ g $（3900）軌道角運動量量子数を初めて計算し、上記の$ g $（3900）候補のそれぞれのスペクトル分類を実行します。我々の結果は、$ e^+e^ -  \ rightArrow d^0 \ bar d^0/ d^+d^ -  $の$ e^+e^ -  \ rightArrowの$ g $（3900）のBESIII観測を確認し、$ g $（3900を処理します）$ d \ bar d $で構成されているのは、$ j^{pc} = 2^{++} $で$ d $ -waveドミナントです。さらに、我々の結果は、$ d \ bar d^*/\ bar dd^*$で構成される$ g $（3900）が$ j^{pc} = $ 0^{ - + } $、$ 1^{ - +} $または$ 2^{ - +} $。これは、PRL 133（2024）241903の結論と一致しています。最後に、収量の有意な矛盾、横方向の運動量スペクトル、および$ g $（3900）$ s $ -wave、$ p $ -wave、および$ d $ -wave状態の間の速度分布が観察されます。これらの矛盾は、$ g $（3900）軌道角運動量量子数と$ j^{pc} $を解読するための貴重な基準として提案されています。
"Wei Feng, Lingzhen Guo",Quantum dissipative dynamics of driven Duffing oscillator near attractors,"We investigate the quantum dissipative dynamics near the stable states (attractors) of a driven Duffing oscillator. A refined perturbation theory that can treat two perturbative parameters with different orders is developed to calculate the quantum properties of Duffing oscillator near the attractors. We obtain the perturbative analytical results for the renormalized level spacings and the quantum-fluctuation-induced distribution of higher energy levels near the attractor, which are then verified by numerical simulations. Furthermore, we demonstrate that strong damping induces a slight renormalization of level spacing, and the renormalized Bose distribution affected by dephasing. Our work provides new insights into the quantum dynamics of driven Duffing oscillator and offers a theoretical framework that can be applied to related quantum system near their stable states.",アトラクターの近くのドライブダフオシレーターの量子散逸ダイナミクス,駆動されたダフオシレーターの安定した状態（アトラクタ）の近くの量子散逸ダイナミクスを調査します。異なる順序で2つの摂動パラメーターを扱うことができる洗練された摂動理論が開発され、アトラクターの近くのダッフオシレーターの量子特性を計算します。繰り込みレベルの間隔の摂動分析結果と、アトラクタの近くのより高いエネルギーレベルの量子流体誘導分布を取得し、数値シミュレーションによって検証されます。さらに、強い減衰がレベル間隔のわずかな繰り込みを誘発すること、および脱水の影響を受ける繰り込みのボーズ分布を誘導することを実証します。私たちの作品は、駆動されたダフオシレーターの量子ダイナミクスに関する新しい洞察を提供し、安定した状態の近くの関連量子システムに適用できる理論的枠組みを提供します。
"Xue Zhang, Zhucheng Zhang, Hui Dong",Measurement Uncertainty in Infrared Spectroscopy with Entangled Photon Pairs,"Spectroscopy with entanglement has shown great potential to break limitations of traditional spectroscopic measurements, yet the role of entanglement in spectroscopic multi-parameter joint measurement, particularly in the infrared optical range, remains elusive. Here, we find an uncertain relation that constrains the precision of infrared spectroscopic multi-parameter measurements using entangled photon pairs. Under such a relation, we demonstrate a trade-off between the measurement precisions of the refractive index and absorption coefficient of the medium in the infrared range, and also illustrate how to balance their respective estimation errors. Our work shall provide guidance towards the future experimental designs and applications in entanglement-assisted spectroscopy.",絡み合った光子ペアによる赤外線分光法の測定の不確実性,絡み合いを伴う分光法は、従来の分光測定の制限を破る大きな可能性を示していますが、特に赤外線光範囲における分光マルチパラメーターの関節測定における絡み合いの役割はとらえどころのないままです。ここでは、絡み合った光子ペアを使用して、赤外線分光マルチパラメーター測定の精度を制約する不確実な関係を見つけます。このような関係の下で、屈折率の測定精度と赤外線範囲の培地の吸収係数とのトレードオフを示し、それぞれの推定エラーのバランスをとる方法も示します。私たちの仕事は、絡み合いに支援された分光法における将来の実験設計とアプリケーションへのガイダンスを提供するものとします。
"Tomohiro Harada, Chiang-Mei Chen, Rituparna Mandal",Singularity resolution and regular black hole formation in gravitational collapse in asymptotically safe gravity,"We adopt an effective action inspired by asymptotically safe gravity, in which the effective gravitational constant is parameterized as $G(\epsilon) = G_{N} [1 + \tilde{\omega} (G_{N}^{2} \epsilon)^{\alpha}]^{-1}$, where $G_{N}$ and $\epsilon$ denote Newton's gravitational constant and the energy density of the matter field, respectively, with two dimensionless model parameters, $\tilde{\omega}$ and $\alpha$. Within this framework, we investigate the complete gravitational collapse of a homogeneous ball of perfect fluid and find that the singularity is completely resolved for $\alpha > 1$ but not for $1/2 \le \alpha \le 1$. The case $0 < \alpha < 1/2$ is inconsistent with asymptotic safety. Moreover, we note that although the singularity cannot be fully resolved for $\alpha = 1$, it is significantly weakened by quantum gravity effects. Furthermore, we successfully construct a static exterior metric which, together with the interior solution, describes the dynamical formation of regular black holes in an asymptotically flat spacetime for the perfectly resolved case $\alpha > 1$. The resulting regular black hole, obtained as the final static state, contains a de Sitter core and admits a static metric fully expressible in terms of the Lerch transcendent for general cases and in elementary functions for certain values of $\alpha$, including \alpha = 2$. We also discuss the formation of gravastars and the late-time evaporation process of the regular black holes.",漸近的に安全な重力における重力崩壊における特異点分解能と定期的なブラックホール形成,漸近的に安全な重力に触発された効果的なアクションを採用します。この場合、有効な重力定数は$ g（\ epsilon）= g_ {n} [1 + \ tilde {\ omega}（g_ {n}^{2} \）としてパラメーター化されます。 epsilon）^{\ alpha}]^{-1} $、ここで$ g_ {n} $ $ \ epsilon $は、2つの無次元モデルパラメーター、$ \ tilde {\ omega} $および$ \ alpha $を使用して、それぞれニュートンの重力定数と物質フィールドのエネルギー密度を示します。このフレームワーク内で、完全な流体の均一なボールの完全な重力崩壊を調査し、特異点が$ \ alpha> 1 $で完全に解決されますが、$ 1/2 \ le \ alpha \ le 1 $ではないことがわかります。ケース$ 0 <\ alpha <1/2 $は、漸近安全と矛盾しています。さらに、$ \ alpha = 1 $に対して特異点を完全に解決することはできませんが、量子重力効果によって大幅に弱体化されることに注意してください。さらに、内部溶液とともに、完全に解決されたケース$ \ alpha> 1 $の漸近的に平らな時空における通常のブラックホールの動的形成を説明する静的外部メトリックを正常に構築します。最終的な静的状態として得られた得られた通常のブラックホールには、DEシッターコアが含まれており、一般的なケースのレーチ超越性の観点から、および\ alphaを含む$ \ alpha $の特定の値の基本関数の観点から完全に表現できる静的メトリックを認めています。 = 2 $。また、グラバースターの形成と通常のブラックホールの遅い時間蒸発プロセスについても説明します。
"M Khalifa, P S Kirwin, Jeff F Young, J Salfi",Robust Microwave-Optical Photon Conversion Using Cavity Modes Strongly Hybridized with a Color Center Ensemble,"A microwave-optical photon converter with high efficiency ($>50$ %) and low added noise ($\ll 1$ photon) could enable the creation of scalable quantum networks where quantum information is distributed optically and processed in the microwave regime. However, integrated converters demonstrated to date lack sufficient co-operativity or are too lossy to provide the required performance. Here we propose a bi-directional microwave-optical converter employing an ensemble of spin-bearing color centers hosted within a high-Q Si photonic resonator and coupled magnetically to a high-Q superconducting microwave resonator. We develop a theory for microwave-optical conversion when the ensemble of centers is strongly hybridized with one or both cavities, and find a counterintuitive operating point where microwave and optical photons are tuned to bare center/cavity resonances. Compared to the perturbative coupling regime, we find a substantially enhanced nonlinearity, making it possible to obtain the required co-operativity with reduced pump- and center-induced losses, and improved robustness to optical inhomogeneous broadening. Taking color center and optical pump-induced losses into account in both the Si photonic and superconducting resonators, we find that $\sim 95$ % total efficiency and added noise $\ll 1$ quanta is possible at low ($\mu$W) pump powers for both Er- and T-centers in Si. Our results open new pathways towards quantum networks using microwave-optical converters.",カラーセンターアンサンブルで強くハイブリダイズしたキャビティモードを使用した堅牢なマイクロ波光学光子変換,高効率（$ 50 $％）と低追加ノイズ（$ \ ll 1 $ photon）を備えたマイクロ波光学光子コンバーターは、量子情報が光学的に配布され、マイクロ波体制で処理されるスケーラブルな量子ネットワークの作成を可能にします。ただし、これまでに実証された統合コンバーターは、十分な協同性を欠いているか、必要なパフォーマンスを提供するにはあまりにも損失です。ここでは、高Q SIフォトニック共振器内でホストされたスピンベアリングカラーセンターのアンサンブルを使用し、磁気的に高Qの超伝導マイクロ波共振器に結合した双方向マイクロ波光学コンバーターを提案します。センターのアンサンブルが片方または両方の空洞で強くハイブリダイズされ、マイクロ波と光学光子が裸の中心/空洞共鳴に合わせて調整されるカウンターに反した動作点を見つけると、マイクロ波光学的変換の理論を開発します。摂動カップリングレジームと比較して、大幅に強化された非線形性が発見され、ポンプおよび中心誘発性の損失が低下し、光学的不均一な拡大に対する堅牢性が改善された必要な協同性を得ることができます。 SIフォトニックおよび超伝導共振器の両方でカラーセンターと光ポンプによる損失を考慮に入れて、$ \ sim 95 $％の合計効率と追加ノイズ$ \ ll 1 $ Quantaが低い（$ \ mu $ wが可能であることがわかります）SIのERおよびTセンターの両方のパンプパワー。私たちの結果は、マイクロ波光学コンバーターを使用した量子ネットワークへの新しい経路を開きます。
"Wu-zhong Guo, Jin Xu",A duality of Ryu-Takayanagi surfaces inside and outside the horizon,"We study the Ryu-Takayanagi (RT) surfaces associated with timelike subregions in static spacetimes with a horizon. These RT surfaces can extend into the horizon, allowing us to probe the interior of the black hole. The horizon typically divides the RT surface into two distinct parts. We demonstrate that the area of the RT surface inside the horizon can be reconstructed from the contributions of the RT surfaces outside the horizon, along with additional RT surfaces for spacelike subregions that are causally related to the timelike subregions. This result provides a concrete realization of black hole complementarity, where the information from the black hole interior can be reconstructed from the degrees of freedom outside the horizon.",地平線の内外のリュウタカヤナギの二重性,私たちは、地平線を持つ静的な時空におけるタイムラークのサブ領域に関連するリュウタカヤナギ（RT）表面を研究します。これらのRT表面は地平線に伸びることができ、ブラックホールの内部を調べることができます。地平線は通常、RT表面を2つの異なる部分に分割します。地平線内のRT表面の面積は、地平線の外側のRT表面の寄与から再構築できることを実証し、それは、タイムライクサブ領域に因果的に関連するスペースのようなサブ領域の追加のRT表面を追加することができることを実証します。この結果は、ブラックホールの相補性の具体的な実現を提供します。ブラックホールの内部からの情報は、地平線外の自由度から再構築できます。
"Junsen Xiao, Naruethep Sukulthanasorn, Reika Nomura, Shuji Moriguchi, Kenjiro Terada",An Efficient Quantum Approximate Optimization Algorithm with Fixed Linear Ramp Schedule for Truss Structure Optimization,"This study proposes a novel structural optimization framework based on quantum variational circuits, in which the multiplier acting on the cross-sectional area of each rod in a truss structure as an updater is used as a design variable. Specifically, we employ a classical processor for structural analysis with the finite element method, and the Quantum Approximate Optimization Algorithm (QAOA) is subsequently performed to update the cross-sectional area so that the compliance is minimized. The advantages of this framework can be seen in three key aspects. First, by defining design variables as multipliers, rather than simply reducing the design variable to a binary candidate of inclusion or exclusion (corresponding to qubit states, ``0"" and ``1""), it provides greater flexibility in adjusting the cross-sectional area of the rod at each iteration of the optimization process. Second, the multipliers acting on rods are encoded with on-off encoding, eliminating additional constraints in the convergence judgement. As a result, the objective function is in a simple format, enabling efficient optimization using this http URL, a fixed linear ramp schedule (FLRS) for variational parameter setting bypasses the classical optimization process, thereby improving the operational efficiency of the framework. In the two structural cases investigated in this study, the proposed approach highlights the feasibility and applicability potential of quantum computing in advancing engineering design and optimization. Numerical experiments have demonstrated the effectiveness of this framework, providing a firm foundation for future research on quantum-assisted optimization methods in engineering fields.",トラス構造の最適化のための固定線形ランプスケジュールを備えた効率的な量子近似最適化アルゴリズム,この研究では、量子変分回路に基づいた新しい構造最適化フレームワークを提案します。この回路では、上昇剤としてトラス構造の各ロッドの断面領域に作用する乗数が設計変数として使用されます。具体的には、有限要素法を使用した構造分析に古典的なプロセッサを採用しており、その後、コンプライアンスが最小化されるように断面領域を更新するために、Quantum Amproximate Optimization Algorithm（QAOA）が実行されます。このフレームワークの利点は、3つの重要な側面で見ることができます。まず、設計変数を乗数として定義することにより、設計変数を単に包含または除外のバイナリ候補（qubit状態、「0」および「1」に対応）に縮小するだけではなく、クロスの調整に大きな柔軟性を提供します。最適化プロセスの各反復時にロッドの断面領域。第二に、ロッドに作用する乗数は、オンオフエンコードでエンコードされ、収束判断の追加の制約を排除します。その結果、目的関数は単純な形式であり、このHTTP URLを使用して効率的な最適化を可能にします。変分パラメーター設定の固定線形ランプスケジュール（FLR）は、古典的な最適化プロセスをバイパスし、それによってフレームワークの運用効率を改善します。この研究で調査された2つの構造ケースでは、提案されたアプローチは、エンジニアリングの設計と最適化の進歩における量子コンピューティングの実現可能性と適用可能性の可能性を強調しています。数値実験により、このフレームワークの有効性が実証されており、エンジニアリング分野における量子支援最適化方法に関する将来の研究の確固たる基盤を提供しています。
"Evgueni Alexeev, Raphael Flauger",Cosmological Particle Production without Quantum Fields,"In a cosmological setting, particle production is ubiquitous. It may occur as a consequence of the expansion of the background or because a field couples to other degrees of freedom that evolve with time. The process is well understood in the context of quantum field theory, and calculable as long as the produced quanta are weakly interacting. For extended objects like strings and membranes a second quantized formulation is much less developed than for particles. In this light, we revisit particle production from a first quantized perspective. We show how to obtain occupation numbers, both from the vacuum persistence amplitude and from the Green's function. We also derive the much less studied but phenomenologically interesting two-particle wavefunction of the produced quanta.",量子フィールドのない宇宙粒子生産,宇宙論的環境では、粒子生産は遍在しています。それは、背景の拡大の結果、またはフィールドが時間とともに進化する他の自由度にカップルするために発生する可能性があります。このプロセスは、量子フィールド理論のコンテキストでよく理解されており、生成された量子が弱く相互作用している限り計算可能です。弦や膜などの拡張オブジェクトの場合、2番目の量子化された製剤は、粒子よりもはるかに発達していません。この観点から、最初の量子化された視点から粒子生産を再検討します。真空持続振幅から、および緑の関数から職業数を取得する方法を示します。また、あまり研究されていないが、生成された量子の現象学的に興味深い2粒子波動関数を導き出します。
"Yusuke O. Nakai, Reuel Dsouza, Daichi Nakamura, Shu Hamanaka, Andreas P. Schnyder, Masatoshi Sato",Callan-Rubakov effects in topological insulators,"The Callan-Rubakov effect describes monopole-catalyzed proton decay. While this effect is fundamental for quantum field theories, its experimental observation has remained far from reality. Here, we reveal a similar, but experimentally reachable, defect-catalysis of the quantum anomaly in topological materials. In particular, surface Dirac fermions on topological insulators develop a distinct localized state at the position of dislocations or $\pi$-fluxes, which mediates spin-flip time-reversal breaking scattering or absorption of electrons. Despite the Hermiticity of topological insulators, a non-Hermitian topological number guarantees the robust existence of the localized state. Our finding implies that non-magnetic defects may behave like magnetic impurities on surfaces of topological insulators. Using the K-theory classification, we generalize this condensed-matter version of the Callan-Rubakov effect to other classes of topological materials.",トポロジカル絶縁体におけるカラン - ルバコフ効果,カラン - ルバコフ効果は、モノポール触媒プロトン崩壊を説明しています。この効果は量子フィールド理論の基本ですが、その実験的観察は現実からはほど遠いままです。ここでは、トポロジー材料の量子異常の同様の、しかし実験的に到達可能な欠陥触媒を明らかにします。特に、トポロジー絶縁体の表面ディラックフェルミオンは、スピンフリップの時間反転破壊散乱または電子の吸収を媒介する脱臼または$ \ pi $ -fluxesの位置に明確な局所的な状態を発症します。トポロジカル絶縁体の隠者性にもかかわらず、非ヘルミティアントポロジカル数は、局所的な状態の堅牢な存在を保証します。私たちの発見は、非磁性欠陥がトポロジー絶縁体の表面上で磁気不純物のように振る舞う可能性があることを意味します。 K理論分類を使用して、この凝縮されたマッテルバージョンのカラン - ルバコフ効果を他のクラスのトポロジ材料に一般化します。
Vlatko Vedral,A Matter-Wave Quantum Superposition of Inertial and Constant Acceleration Motions,"We present three different methods of calculating the non-relativistic dynamics of a quantum matter-wave evolving in a superposition of the inertial and accelerated motions. The relative phase between the two, which is classically unobservable as it is a gauge transformation, can be detected in a matter-wave interference experiment. The first method is the most straightforward and it represents the evolution as an exponential of the Hamiltonian. Based on the Heisenberg picture, the second method is insightful because it gives us extra insight into the independence of the wave-packet spreading of the magnitude of acceleration. Also, it demonstrates that the Heisenberg picture is perfectly suited to capturing all aspects of quantum interference. The final method shows the consistency with the full relativistic treatment and we use it to make a point regarding the equivalence principle.",慣性および一定の加速運動の物質波の量子重複,慣性運動と加速運動の重ね合わせで進化する量子物質波の非相対論的ダイナミクスを計算する3つの異なる方法を提示します。ゲージ変換であるため、古典的に観察できない2つの間の相対位相は、物質波干渉実験で検出できます。最初の方法は最も簡単であり、ハミルトニアンの指数としての進化を表しています。 Heisenbergの写真に基づいて、2番目の方法は、加速度の大きさの波パケットの広がりの独立性に関する特別な洞察を提供するため、洞察に富んでいます。また、ハイゼンベルクの写真が量子干渉のすべての側面をキャプチャするのに完全に適していることを示しています。最終的な方法は、完全な相対論的治療との一貫性を示しており、それを使用して、同等の原理に関してポイントを作成します。
